candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
Brian Richards,Metro Township Council District 5,,2019,2019-10-01,Report prior to general election (October),2019-08-26,Vista print,Vista print,,71.57,False,True,raw/brian_richards_trip_kearns.pdf,94e65ce4,v9,low,vision_cache/vision,1
Brian Richards,Metro Township Council District 5,,2019,2019-10-01,Report prior to general election (October),2019-08-06,Sams club,Sams club,,73.87,False,True,raw/brian_richards_trip_kearns.pdf,94e65ce4,v10,low,vision_cache/vision,1
Brian Richards,Metro Township Council District 5,,2019,2019-10-01,Report prior to general election (October),2019-08-11,Signs on the cheap,Signs on the cheap,,296.90,False,True,raw/brian_richards_trip_kearns.pdf,94e65ce4,v11,low,vision_cache/vision,1
Brian Richards,Metro Township Council District 5,,2019,2019-10-01,Report prior to general election (October),2019-10-21,Repayment of loan to self,Repayment of loan to self,,120.00,False,True,raw/brian_richards_trip_kearns.pdf,94e65ce4,v12,low,vision_cache/vision,1
Kelly Bush,Metro Township Council District 5,,2019,2019-10-01,Report prior to general election (October),2019-06-03,SLCO Elections Office,Slco Elections Office,Candidate Filing,50.00,False,False,raw/kelly_bush_trip_kearns.pdf,6c98d16e,v1,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-10-01,Report prior to general election (October),2019-06-10,SLCO Elections Office,Slco Elections Office,Voters List,15.00,False,False,raw/kelly_bush_trip_kearns.pdf,6c98d16e,v2,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-10-01,Report prior to general election (October),2019-07-03,Sign Depot,Sign Depot,Campaign Signs,270.00,False,False,raw/kelly_bush_trip_kearns.pdf,6c98d16e,v3,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-10-01,Report prior to general election (October),2019-07-13,Vistaprint,Vistaprint,Campaign Materials,357.38,False,False,raw/kelly_bush_trip_kearns.pdf,6c98d16e,v4,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-10-01,Report prior to general election (October),2019-08-18,Vistaprint,Vistaprint,Campaign Materials,126.52,False,False,raw/kelly_bush_trip_kearns.pdf,6c98d16e,v5,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-10-01,Report prior to general election (October),2019-08-31,Captain Notepad,Captain Notepad,Campaign Materials,96.35,False,False,raw/kelly_bush_trip_kearns.pdf,6c98d16e,v6,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-10-01,Report prior to general election (October),,Vistaprint,Vistaprint,Mailing,377.17,False,False,raw/kelly_bush_trip_kearns.pdf,6c98d16e,v7,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-12-01,Year-end summary (December),2019-06-03,SLCO Elections Office,Slco Elections Office,Candidate Filing,50.00,False,False,raw/kelly_bush_trip_kearns_1.pdf,ca6a6bfc,v1,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-12-01,Year-end summary (December),2019-06-10,SLCO Elections Office,Slco Elections Office,Voters List,15.00,False,False,raw/kelly_bush_trip_kearns_1.pdf,ca6a6bfc,v2,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-12-01,Year-end summary (December),2019-07-03,Sign Depot,Sign Depot,Campaign Signs,270.00,False,False,raw/kelly_bush_trip_kearns_1.pdf,ca6a6bfc,v3,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-12-01,Year-end summary (December),2019-07-13,Vistaprint,Vistaprint,Campaign Materials,357.38,False,False,raw/kelly_bush_trip_kearns_1.pdf,ca6a6bfc,v4,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-12-01,Year-end summary (December),2019-08-18,Vistaprint,Vistaprint,Campaign Materials,126.52,False,False,raw/kelly_bush_trip_kearns_1.pdf,ca6a6bfc,v5,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-12-01,Year-end summary (December),2019-08-31,Captain Notepad,Captain Notepad,Campaign Materials,96.35,False,False,raw/kelly_bush_trip_kearns_1.pdf,ca6a6bfc,v6,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-12-01,Year-end summary (December),,Vistaprint,Vistaprint,Mailing,377.17,False,False,raw/kelly_bush_trip_kearns_1.pdf,ca6a6bfc,v7,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-12-01,Year-end summary (December),2019-11-05,El Rancho Grande Restaraunt,El Rancho Grande Restaraunt,Voulunteer dinner for Campaign,86.00,False,False,raw/kelly_bush_trip_kearns_1.pdf,ca6a6bfc,v8,medium,vision_cache/vision,0
Kelly Bush,Metro Township Council District 5,,2019,2019-12-01,Year-end summary (December),,Stan's Market (Donation of Turkeys to the Hope Unlimited Church Food Pantry,Stan's Market (Donation of Turkeys to the Hope Unlimited Church Food Pantry,4195 West 5415 South,99.50,False,False,raw/kelly_bush_trip_kearns_1.pdf,ca6a6bfc,v9,medium,vision_cache/vision,0
Alan Peterson,Metro Township Council District 2,,2021,2021-11-01,General-election report (November),2021-08-26,County Clerk,County Clerk,Filing Fee,50.00,False,False,raw/alan_peterson_kearns_2.pdf,b412a052,v1,medium,vision_cache/vision,0
Alan Peterson,Metro Township Council District 2,,2021,2021-11-01,General-election report (November),2021-10-01,Hobby Lobby,Hobby Lobby,Paint,20.98,False,False,raw/alan_peterson_kearns_2.pdf,b412a052,v2,medium,vision_cache/vision,0
Alan Peterson,Metro Township Council District 2,,2021,2021-12-01,Year-end summary (December),2021-08-26,County Clerk,County Clerk,Filing Fee,50.00,False,False,raw/alan_peterson_kearns.pdf,680e3412,v1,medium,vision_cache/vision,0
Alan Peterson,Metro Township Council District 2,,2021,2021-12-01,Year-end summary (December),2021-10-01,Hobby Lobby,Hobby Lobby,Paint,20.98,False,False,raw/alan_peterson_kearns.pdf,680e3412,v2,medium,vision_cache/vision,0
