city,plan_id,district_id,precinct_id,effective_start,effective_end,source,confidence,note
sandy,plan_2022,District 2,SAN012,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN021,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN031,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN032,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN033,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN034,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN043,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN071,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN073,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN075,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN083,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN091,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN092,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN095,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN096,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN902,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN904,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN906,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN908,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN909,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 2,SAN911,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN007,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN008,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN013,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN014,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN015,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN022,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN023,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN024,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN025,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN026,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN035,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN036,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN037,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN038,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN039,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN042,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN044,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN045,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN046,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN047,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN068,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN072,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN074,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN077,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN078,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN089,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN093,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN097,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN098,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN901,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
sandy,plan_2022,District 3,SAN905,2022-05-03,,geo/precinct_to_district.csv (2025),high,Sandy-city-GIS district polygons -> precinct point-in-polygon (source_year 2025 = the current layer). All four districts are additionally corroborated by the district-winner precinct cross-check on the plan_2022 cycles (see --check): 2023 D2/D4 + 2025 D1/D3 all reconcile on the winning individual.
