retrieved_date,date,path,source_url
2026-07-11,2021-01-28,minutes/2021/2021-01-25/2021-01-28_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=386&doc_id=f4403e18-8cae-11eb-8549-0050569183fa
2026-07-11,2021-02-11,minutes/2021/2021-02-08/2021-02-11_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=392&doc_id=874e4fee-9bdf-11eb-8549-0050569183fa
2026-07-11,2021-02-25,minutes/2021/2021-02-22/2021-02-25_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=401&doc_id=bd5e0464-8e47-11eb-8549-0050569183fa
2026-07-11,2021-03-25,minutes/2021/2021-03-22/2021-03-25_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=422&doc_id=a21cca91-9bdf-11eb-8549-0050569183fa
2026-07-11,2021-04-08,minutes/2021/2021-04-05/2021-04-08_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=427&doc_id=3365d910-bd7e-11eb-8549-0050569183fa
2026-07-11,2021-04-22,minutes/2021/2021-04-19/2021-04-22_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=431&doc_id=48ac1c83-bd7e-11eb-8549-0050569183fa
2026-07-11,2021-05-13,minutes/2021/2021-05-10/2021-05-13_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=439&doc_id=800d3996-c7d4-11eb-bd7e-0050569183fa
2026-07-11,2021-05-27,minutes/2021/2021-05-24/2021-05-27_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=446&doc_id=7460ca2d-ce16-11eb-bd7e-0050569183fa
2026-07-11,2021-06-10,minutes/2021/2021-06-07/2021-06-10_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=455&doc_id=7ed3709d-d5d4-11eb-bd7e-0050569183fa
2026-07-11,2021-06-24,minutes/2021/2021-06-21/2021-06-24_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=462&doc_id=a125c32f-e97b-11eb-b92a-0050569183fa
2026-07-11,2021-07-08,minutes/2021/2021-07-05/2021-07-08_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=464&doc_id=2ab96386-0206-11ec-81b1-0050569183fa
2026-07-11,2021-07-22,minutes/2021/2021-07-19/2021-07-22_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=475&doc_id=a1d57cc2-1285-11ec-9f1e-0050569183fa
2026-07-11,2021-08-12,minutes/2021/2021-08-09/2021-08-12_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=482&doc_id=7bff6158-1285-11ec-9f1e-0050569183fa
2026-07-11,2021-08-26,minutes/2021/2021-08-23/2021-08-26_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=486&doc_id=a23f652a-32ac-11ec-88a7-0050569183fa
2026-07-11,2021-09-09,minutes/2021/2021-09-06/2021-09-09_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=493&doc_id=59989950-32ad-11ec-88a7-0050569183fa
2026-07-11,2021-09-23,minutes/2021/2021-09-20/2021-09-23_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=497&doc_id=c4b97b9e-3b36-11ec-a798-0050569183fa
2026-07-11,2021-10-14,minutes/2021/2021-10-11/2021-10-14_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=500&doc_id=62f69840-5a0e-11ec-85e3-0050569183fa
2026-07-11,2021-10-28,minutes/2021/2021-10-25/2021-10-28_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=505&doc_id=73bab2a2-5a0e-11ec-85e3-0050569183fa
2026-07-11,2021-11-18,minutes/2021/2021-11-15/2021-11-18_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=515&doc_id=8d5726e2-808c-11ec-b1e1-0050569183fa
2026-07-11,2021-12-09,minutes/2021/2021-12-06/2021-12-09_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=521&doc_id=9ca597c4-808c-11ec-b1e1-0050569183fa
2026-07-11,2021-12-16,minutes/2021/2021-12-13/2021-12-16_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=524&doc_id=357fca7f-8b8c-11ec-972b-0050569183fa
2026-07-11,2022-01-13,minutes/2022/2022-01-10/2022-01-13_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=529&doc_id=13856351-ba70-11ec-a5da-0050569183fa
2026-07-11,2022-01-27,minutes/2022/2022-01-24/2022-01-27_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=535&doc_id=ba004b16-b4e9-11ec-a5da-0050569183fa
2026-07-11,2022-02-10,minutes/2022/2022-02-07/2022-02-10_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=541&doc_id=d1aa0456-b4e9-11ec-a5da-0050569183fa
2026-07-11,2022-02-24,minutes/2022/2022-02-21/2022-02-24_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=556&doc_id=d188478c-c0c3-11ec-a5da-0050569183fa
2026-07-11,2022-03-10,minutes/2022/2022-03-07/2022-03-10_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=560&doc_id=7cfbc2e5-c0c2-11ec-a5da-0050569183fa
2026-07-11,2022-03-24,minutes/2022/2022-03-21/2022-03-24_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=564&doc_id=7ef9f072-c718-11ec-a5da-0050569183fa
2026-07-11,2022-04-14,minutes/2022/2022-04-11/2022-04-14_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=570&doc_id=b1b68176-e5b6-11ec-9ad4-0050569183fa
2026-07-11,2022-04-28,minutes/2022/2022-04-25/2022-04-28_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=576&doc_id=b3de8e04-0f59-11ed-baa3-0050569183fa
2026-07-11,2022-05-26,minutes/2022/2022-05-23/2022-05-26_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=584&doc_id=0f71841e-6695-11ed-95a3-0050569183fa
2026-07-11,2022-06-23,minutes/2022/2022-06-20/2022-06-23_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=597&doc_id=621afc1b-0f5f-11ed-baa3-0050569183fa
2026-07-11,2022-07-14,minutes/2022/2022-07-11/2022-07-14_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=602&doc_id=cc655ae5-258f-11ed-b1ab-0050569183fa
2026-07-11,2022-07-28,minutes/2022/2022-07-25/2022-07-28_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=607&doc_id=23b67017-6695-11ed-95a3-0050569183fa
2026-07-11,2022-08-11,minutes/2022/2022-08-08/2022-08-11_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=609&doc_id=df234aa2-b483-11ed-8145-0050569183fa
2026-07-11,2022-08-25,minutes/2022/2022-08-22/2022-08-25_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=616&doc_id=67f678a9-3de7-11ed-95a3-0050569183fa
2026-07-11,2022-09-08,minutes/2022/2022-09-05/2022-09-08_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=622&doc_id=eecd31ab-b483-11ed-8145-0050569183fa
2026-07-11,2022-09-22,minutes/2022/2022-09-19/2022-09-22_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=626&doc_id=8a7e3faf-7a42-11ed-9024-0050569183fa
2026-07-11,2022-10-13,minutes/2022/2022-10-10/2022-10-13_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=632&doc_id=9c397629-7a42-11ed-9024-0050569183fa
2026-07-11,2022-10-27,minutes/2022/2022-10-24/2022-10-27_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=636&doc_id=ab875d30-7a42-11ed-9024-0050569183fa
2026-07-11,2022-11-10,minutes/2022/2022-11-07/2022-11-10_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=640&doc_id=722ed2b6-b489-11ed-8145-0050569183fa
2026-07-11,2022-11-17,minutes/2022/2022-11-14/2022-11-17_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=645&doc_id=cbfdd69a-df04-11ed-95dd-0050569183fa
2026-07-11,2022-12-08,minutes/2022/2022-12-05/2022-12-08_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=649&doc_id=dc106d64-df04-11ed-95dd-0050569183fa
2026-07-11,2023-01-12,minutes/2023/2023-01-09/2023-01-12_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=657&doc_id=3a6cba78-a968-11ed-8145-0050569183fa
2026-07-11,2023-01-26,minutes/2023/2023-01-23/2023-01-26_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=662&doc_id=85ab5071-b489-11ed-8145-0050569183fa
2026-07-11,2023-02-09,minutes/2023/2023-02-06/2023-02-09_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=667&doc_id=d13c49cc-b489-11ed-8145-0050569183fa
2026-07-11,2023-02-23,minutes/2023/2023-02-20/2023-02-23_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=673&doc_id=bcc502e5-ce7d-11ed-95dd-0050569183fa
2026-07-11,2023-03-23,minutes/2023/2023-03-20/2023-03-23_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=681&doc_id=78b0a08d-df05-11ed-95dd-0050569183fa
2026-07-11,2023-04-13,minutes/2023/2023-04-10/2023-04-13_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=687&doc_id=54a56764-fff9-11ed-95dd-0050569183fa
2026-07-11,2023-04-27,minutes/2023/2023-04-24/2023-04-27_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=693&doc_id=0abda237-070c-11ee-95dd-0050569183fa
2026-07-11,2023-05-11,minutes/2023/2023-05-08/2023-05-11_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=704&doc_id=1f6b7f5b-2583-11ee-b4fc-0050569183fa
2026-07-11,2023-05-25,minutes/2023/2023-05-22/2023-05-25_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=716&doc_id=fd967b9d-2fab-11ee-9e9a-0050569183fa
2026-07-11,2023-06-08,minutes/2023/2023-06-05/2023-06-08_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=721&doc_id=0e2f928b-2fac-11ee-9e9a-0050569183fa
2026-07-11,2023-06-22,minutes/2023/2023-06-19/2023-06-22_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=726&doc_id=893eb480-3d4e-11ee-9e9a-0050569183fa
2026-07-11,2023-07-13,minutes/2023/2023-07-10/2023-07-13_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=729&doc_id=162f09f3-4ccf-11ee-ae13-0050569183fa
2026-07-11,2023-07-27,minutes/2023/2023-07-24/2023-07-27_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=749&doc_id=4b3d46de-4ccf-11ee-ae13-0050569183fa
2026-07-11,2023-08-10,minutes/2023/2023-08-07/2023-08-10_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=820&doc_id=1526d3a9-5711-11ee-ae13-0050569183fa
2026-07-11,2023-08-24,minutes/2023/2023-08-21/2023-08-24_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=844&doc_id=20cf2b5c-645f-11ee-b4aa-0050569183fa
2026-07-11,2023-09-14,minutes/2023/2023-09-11/2023-09-14_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=974&doc_id=354efd26-645f-11ee-b4aa-0050569183fa
2026-07-11,2023-09-28,minutes/2023/2023-09-25/2023-09-28_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1029&doc_id=2df143bd-7500-11ee-b4aa-0050569183fa
2026-07-11,2023-10-12,minutes/2023/2023-10-09/2023-10-12_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1170&doc_id=17ce6444-831b-11ee-852f-0050569183fa
2026-07-11,2023-10-26,minutes/2023/2023-10-23/2023-10-26_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1286&doc_id=a943a605-8976-11ee-852f-0050569183fa
2026-07-11,2023-11-09,minutes/2023/2023-11-06/2023-11-09_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1361&doc_id=536e22a3-92c1-11ee-a93d-0050569183fa
2026-07-11,2023-11-16,minutes/2023/2023-11-13/2023-11-16_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1376&doc_id=f63f4de6-9e88-11ee-a93d-0050569183fa
2026-07-11,2023-12-07,minutes/2023/2023-12-04/2023-12-07_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1491&doc_id=a8fb9b2a-b001-11ee-bb82-0050569183fa
2026-07-11,2024-01-11,minutes/2024/2024-01-08/2024-01-11_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1663&doc_id=144c0b5e-d27e-11ee-8fe8-0050569183fa
2026-07-11,2024-02-08,minutes/2024/2024-02-05/2024-02-08_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1677&doc_id=6500bbc1-dff1-11ee-98bb-0050569183fa
2026-07-11,2024-02-22,minutes/2024/2024-02-19/2024-02-22_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1683&doc_id=e0503d0e-e55e-11ee-98bb-0050569183fa
2026-07-11,2024-03-14,minutes/2024/2024-03-11/2024-03-14_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1688&doc_id=14d15b4e-80f4-11ef-ab4b-005056a89546
2026-07-11,2024-03-28,minutes/2024/2024-03-25/2024-03-28_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1699&doc_id=072e7ac4-2f35-11ef-81ef-005056a89546
2026-07-11,2024-04-11,minutes/2024/2024-04-08/2024-04-11_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1705&doc_id=3fdc3253-2f35-11ef-81ef-005056a89546
2026-07-11,2024-04-25,minutes/2024/2024-04-22/2024-04-25_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1709&doc_id=5e2bc321-2f35-11ef-81ef-005056a89546
2026-07-11,2024-05-09,minutes/2024/2024-05-06/2024-05-09_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1711&doc_id=e7d44082-3576-11ef-81ef-005056a89546
2026-07-11,2024-05-23,minutes/2024/2024-05-20/2024-05-23_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1716&doc_id=08c7ec8a-3577-11ef-81ef-005056a89546
2026-07-11,2024-06-13,minutes/2024/2024-06-10/2024-06-13_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1727&doc_id=6f313456-6c8e-11ef-9b71-005056a89546
2026-07-11,2024-06-27,minutes/2024/2024-06-24/2024-06-27_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1731&doc_id=9f85f8a7-6c97-11ef-9b71-005056a89546
2026-07-11,2024-07-11,minutes/2024/2024-07-08/2024-07-11_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1734&doc_id=beca7ca0-803d-11ef-ab4b-005056a89546
2026-07-11,2024-08-08,minutes/2024/2024-08-05/2024-08-08_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1745&doc_id=b5faa4b9-8d9a-11ef-ab4b-005056a89546
2026-07-11,2024-08-22,minutes/2024/2024-08-19/2024-08-22_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1751&doc_id=f03ce38b-8d9a-11ef-ab4b-005056a89546
2026-07-11,2024-09-12,minutes/2024/2024-09-09/2024-09-12_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1757&doc_id=d59df1ce-ab4a-11ef-ab4b-005056a89546
2026-07-11,2024-09-26,minutes/2024/2024-09-23/2024-09-26_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1761&doc_id=c2b5b46c-ab81-11ef-ab4b-005056a89546
2026-07-11,2024-10-24,minutes/2024/2024-10-21/2024-10-24_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1808&doc_id=0a5322fb-dcea-11ef-a9e2-005056a89546
2026-07-11,2024-11-14,minutes/2024/2024-11-11/2024-11-14_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1814&doc_id=808ff921-eee7-11ef-a9e2-005056a89546
2026-07-11,2024-11-21,minutes/2024/2024-11-18/2024-11-21_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1818&doc_id=70dbd563-eee8-11ef-a9e2-005056a89546
2026-07-11,2024-12-12,minutes/2024/2024-12-09/2024-12-12_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1822&doc_id=c4444928-eee8-11ef-a9e2-005056a89546
2026-07-11,2025-01-09,minutes/2025/2025-01-06/2025-01-09_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1829&doc_id=35f96567-0fe9-11f0-955d-005056a89546
2026-07-11,2025-01-23,minutes/2025/2025-01-20/2025-01-23_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1836&doc_id=35adae69-8aa5-11f0-a766-005056a89546
2026-07-11,2025-02-13,minutes/2025/2025-02-10/2025-02-13_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1864&doc_id=284a7c5e-10d6-11f0-955d-005056a89546
2026-07-11,2025-02-27,minutes/2025/2025-02-24/2025-02-27_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1866&doc_id=02c98eb4-4b98-11f0-b7f5-005056a89546
2026-07-11,2025-03-13,minutes/2025/2025-03-10/2025-03-13_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1874&doc_id=48fa53be-4b98-11f0-b7f5-005056a89546
2026-07-11,2025-03-27,minutes/2025/2025-03-24/2025-03-27_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1881&doc_id=adbf8a5c-5d1a-11f0-b7f5-005056a89546
2026-07-11,2025-04-10,minutes/2025/2025-04-07/2025-04-10_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1886&doc_id=31d63ecb-56bb-11f0-b7f5-005056a89546
2026-07-11,2025-04-24,minutes/2025/2025-04-21/2025-04-24_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1896&doc_id=ac740598-56ba-11f0-b7f5-005056a89546
2026-07-11,2025-05-08,minutes/2025/2025-05-05/2025-05-08_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1903&doc_id=5e13bec0-6266-11f0-b7f5-005056a89546
2026-07-11,2025-05-22,minutes/2025/2025-05-19/2025-05-22_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1912&doc_id=b4b129fa-6266-11f0-b7f5-005056a89546
2026-07-11,2025-06-12,minutes/2025/2025-06-09/2025-06-12_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1916&doc_id=92a71320-8841-11f0-a766-005056a89546
2026-07-11,2025-06-26,minutes/2025/2025-06-23/2025-06-26_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1922&doc_id=b59e1066-8842-11f0-a766-005056a89546
2026-07-11,2025-07-10,minutes/2025/2025-07-07/2025-07-10_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1925&doc_id=7b016fea-8843-11f0-a766-005056a89546
2026-07-11,2025-07-31,minutes/2025/2025-07-28/2025-07-31_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1941&doc_id=b551e915-933a-11f0-8df7-005056a89546
2026-07-11,2025-08-14,minutes/2025/2025-08-11/2025-08-14_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1943&doc_id=f3d1554b-933a-11f0-8df7-005056a89546
2026-07-11,2025-08-28,minutes/2025/2025-08-25/2025-08-28_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1954&doc_id=03f63b67-9e24-11f0-8df7-005056a89546
2026-07-11,2025-09-11,minutes/2025/2025-09-08/2025-09-11_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1958&doc_id=6cb5fe7c-a936-11f0-8df7-005056a89546
2026-07-11,2025-09-25,minutes/2025/2025-09-22/2025-09-25_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1963&doc_id=e9d51617-dc66-11f0-bb28-005056a89546
2026-07-11,2025-10-09,minutes/2025/2025-10-06/2025-10-09_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1967&doc_id=33602380-dc68-11f0-bb28-005056a89546
2026-07-11,2025-10-23,minutes/2025/2025-10-20/2025-10-23_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1974&doc_id=a57e95a0-dc68-11f0-bb28-005056a89546
2026-07-11,2025-11-13,minutes/2025/2025-11-10/2025-11-13_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1982&doc_id=962c811f-d9e1-11f0-bb28-005056a89546
2026-07-11,2025-11-20,minutes/2025/2025-11-17/2025-11-20_planning-commission.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=1988&doc_id=edffe79f-fd32-11f0-bb28-005056a89546
