year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2009,municipal general,Mayor,,Riverton City Mayor,3616,BILL APPLEGARTH,28,False
2009,municipal general,Mayor,,Riverton City Mayor,3616,WILLIAM MARK NEWMAN,9,False
2009,municipal general,Mayor,,Riverton City Mayor,3616,Write-in,0,False
2009,municipal general,Mayor,,Riverton City Mayor,3617,BILL APPLEGARTH,70,False
2009,municipal general,Mayor,,Riverton City Mayor,3617,WILLIAM MARK NEWMAN,3,False
2009,municipal general,Mayor,,Riverton City Mayor,3617,Write-in,1,False
2009,municipal general,Mayor,,Riverton City Mayor,3618,BILL APPLEGARTH,102,False
2009,municipal general,Mayor,,Riverton City Mayor,3618,WILLIAM MARK NEWMAN,17,False
2009,municipal general,Mayor,,Riverton City Mayor,3618,Write-in,0,False
2009,municipal general,Mayor,,Riverton City Mayor,3619,BILL APPLEGARTH,127,False
2009,municipal general,Mayor,,Riverton City Mayor,3619,WILLIAM MARK NEWMAN,24,False
2009,municipal general,Mayor,,Riverton City Mayor,3619,Write-in,1,False
2009,municipal general,Mayor,,Riverton City Mayor,3620,BILL APPLEGARTH,151,False
2009,municipal general,Mayor,,Riverton City Mayor,3620,WILLIAM MARK NEWMAN,39,False
2009,municipal general,Mayor,,Riverton City Mayor,3620,Write-in,0,False
2009,municipal general,Mayor,,Riverton City Mayor,3621,BILL APPLEGARTH,167,False
2009,municipal general,Mayor,,Riverton City Mayor,3621,WILLIAM MARK NEWMAN,34,False
2009,municipal general,Mayor,,Riverton City Mayor,3621,Write-in,0,False
2009,municipal general,Mayor,,Riverton City Mayor,3622,BILL APPLEGARTH,152,False
2009,municipal general,Mayor,,Riverton City Mayor,3622,WILLIAM MARK NEWMAN,36,False
2009,municipal general,Mayor,,Riverton City Mayor,3622,Write-in,0,False
2009,municipal general,Mayor,,Riverton City Mayor,3623,BILL APPLEGARTH,111,False
2009,municipal general,Mayor,,Riverton City Mayor,3623,WILLIAM MARK NEWMAN,45,False
2009,municipal general,Mayor,,Riverton City Mayor,3623,Write-in,0,False
2009,municipal general,Mayor,,Riverton City Mayor,3624,BILL APPLEGARTH,160,False
2009,municipal general,Mayor,,Riverton City Mayor,3624,WILLIAM MARK NEWMAN,31,False
2009,municipal general,Mayor,,Riverton City Mayor,3624,Write-in,0,False
2009,municipal general,Mayor,,Riverton City Mayor,3625,BILL APPLEGARTH,86,False
2009,municipal general,Mayor,,Riverton City Mayor,3625,WILLIAM MARK NEWMAN,33,False
2009,municipal general,Mayor,,Riverton City Mayor,3625,Write-in,1,False
2009,municipal general,Mayor,,Riverton City Mayor,3626,BILL APPLEGARTH,155,False
2009,municipal general,Mayor,,Riverton City Mayor,3626,WILLIAM MARK NEWMAN,33,False
2009,municipal general,Mayor,,Riverton City Mayor,3626,Write-in,1,False
2009,municipal general,Mayor,,Riverton City Mayor,3627,BILL APPLEGARTH,114,False
2009,municipal general,Mayor,,Riverton City Mayor,3627,WILLIAM MARK NEWMAN,24,False
2009,municipal general,Mayor,,Riverton City Mayor,3627,Write-in,0,False
2009,municipal general,Mayor,,Riverton City Mayor,3628,BILL APPLEGARTH,147,False
2009,municipal general,Mayor,,Riverton City Mayor,3628,WILLIAM MARK NEWMAN,31,False
2009,municipal general,Mayor,,Riverton City Mayor,3628,Write-in,0,False
2009,municipal general,Mayor,,Riverton City Mayor,3636,BILL APPLEGARTH,119,False
2009,municipal general,Mayor,,Riverton City Mayor,3636,WILLIAM MARK NEWMAN,49,False
2009,municipal general,Mayor,,Riverton City Mayor,3636,Write-in,2,False
2009,municipal general,Mayor,,Riverton City Mayor,3637,BILL APPLEGARTH,90,False
2009,municipal general,Mayor,,Riverton City Mayor,3637,WILLIAM MARK NEWMAN,27,False
2009,municipal general,Mayor,,Riverton City Mayor,3637,Write-in,0,False
2009,municipal general,Mayor,,Riverton City Mayor,3638,BILL APPLEGARTH,92,False
2009,municipal general,Mayor,,Riverton City Mayor,3638,WILLIAM MARK NEWMAN,11,False
2009,municipal general,Mayor,,Riverton City Mayor,3638,Write-in,2,False
2009,municipal primary,Council,3,Riverton City Council District 3,3620,EILEEN J. BROOKS,14,False
2009,municipal primary,Council,3,Riverton City Council District 3,3620,BRANDON DEW,46,False
2009,municipal primary,Council,3,Riverton City Council District 3,3620,MARK C. MILLS,18,False
2009,municipal primary,Council,3,Riverton City Council District 3,3620,RUSSELL R SANDERSON,22,False
2009,municipal primary,Council,3,Riverton City Council District 3,3620,TRACY C. THAXTON,51,False
2009,municipal primary,Council,3,Riverton City Council District 3,3626,EILEEN J. BROOKS,3,False
2009,municipal primary,Council,3,Riverton City Council District 3,3626,BRANDON DEW,2,False
2009,municipal primary,Council,3,Riverton City Council District 3,3626,MARK C. MILLS,47,False
2009,municipal primary,Council,3,Riverton City Council District 3,3626,RUSSELL R SANDERSON,2,False
2009,municipal primary,Council,3,Riverton City Council District 3,3626,TRACY C. THAXTON,92,False
2009,municipal primary,Council,3,Riverton City Council District 3,3627,EILEEN J. BROOKS,9,False
2009,municipal primary,Council,3,Riverton City Council District 3,3627,BRANDON DEW,14,False
2009,municipal primary,Council,3,Riverton City Council District 3,3627,MARK C. MILLS,30,False
2009,municipal primary,Council,3,Riverton City Council District 3,3627,RUSSELL R SANDERSON,11,False
2009,municipal primary,Council,3,Riverton City Council District 3,3627,TRACY C. THAXTON,22,False
2009,municipal primary,Council,3,Riverton City Council District 3,3628,EILEEN J. BROOKS,29,False
2009,municipal primary,Council,3,Riverton City Council District 3,3628,BRANDON DEW,11,False
2009,municipal primary,Council,3,Riverton City Council District 3,3628,MARK C. MILLS,19,False
2009,municipal primary,Council,3,Riverton City Council District 3,3628,RUSSELL R SANDERSON,30,False
2009,municipal primary,Council,3,Riverton City Council District 3,3628,TRACY C. THAXTON,53,False
2009,municipal primary,Mayor,,Riverton City Mayor,3601,BILL APPLEGARTH,58,False
2009,municipal primary,Mayor,,Riverton City Mayor,3601,CORY COLE,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3601,ALFREDO S. GONZALEZ,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3601,WILLIAM MARK NEWMAN,5,False
2009,municipal primary,Mayor,,Riverton City Mayor,3602,BILL APPLEGARTH,38,False
2009,municipal primary,Mayor,,Riverton City Mayor,3602,CORY COLE,3,False
2009,municipal primary,Mayor,,Riverton City Mayor,3602,ALFREDO S. GONZALEZ,3,False
2009,municipal primary,Mayor,,Riverton City Mayor,3602,WILLIAM MARK NEWMAN,8,False
2009,municipal primary,Mayor,,Riverton City Mayor,3603,BILL APPLEGARTH,49,False
2009,municipal primary,Mayor,,Riverton City Mayor,3603,CORY COLE,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3603,ALFREDO S. GONZALEZ,1,False
2009,municipal primary,Mayor,,Riverton City Mayor,3603,WILLIAM MARK NEWMAN,8,False
2009,municipal primary,Mayor,,Riverton City Mayor,3604,BILL APPLEGARTH,86,False
2009,municipal primary,Mayor,,Riverton City Mayor,3604,CORY COLE,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3604,ALFREDO S. GONZALEZ,0,False
2009,municipal primary,Mayor,,Riverton City Mayor,3604,WILLIAM MARK NEWMAN,8,False
2009,municipal primary,Mayor,,Riverton City Mayor,3606,BILL APPLEGARTH,80,False
2009,municipal primary,Mayor,,Riverton City Mayor,3606,CORY COLE,4,False
2009,municipal primary,Mayor,,Riverton City Mayor,3606,ALFREDO S. GONZALEZ,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3606,WILLIAM MARK NEWMAN,25,False
2009,municipal primary,Mayor,,Riverton City Mayor,3607,BILL APPLEGARTH,77,False
2009,municipal primary,Mayor,,Riverton City Mayor,3607,CORY COLE,4,False
2009,municipal primary,Mayor,,Riverton City Mayor,3607,ALFREDO S. GONZALEZ,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3607,WILLIAM MARK NEWMAN,17,False
2009,municipal primary,Mayor,,Riverton City Mayor,3608,BILL APPLEGARTH,74,False
2009,municipal primary,Mayor,,Riverton City Mayor,3608,CORY COLE,5,False
2009,municipal primary,Mayor,,Riverton City Mayor,3608,ALFREDO S. GONZALEZ,4,False
2009,municipal primary,Mayor,,Riverton City Mayor,3608,WILLIAM MARK NEWMAN,11,False
2009,municipal primary,Mayor,,Riverton City Mayor,3609,BILL APPLEGARTH,69,False
2009,municipal primary,Mayor,,Riverton City Mayor,3609,CORY COLE,0,False
2009,municipal primary,Mayor,,Riverton City Mayor,3609,ALFREDO S. GONZALEZ,0,False
2009,municipal primary,Mayor,,Riverton City Mayor,3609,WILLIAM MARK NEWMAN,17,False
2009,municipal primary,Mayor,,Riverton City Mayor,3610,BILL APPLEGARTH,68,False
2009,municipal primary,Mayor,,Riverton City Mayor,3610,CORY COLE,0,False
2009,municipal primary,Mayor,,Riverton City Mayor,3610,ALFREDO S. GONZALEZ,4,False
2009,municipal primary,Mayor,,Riverton City Mayor,3610,WILLIAM MARK NEWMAN,9,False
2009,municipal primary,Mayor,,Riverton City Mayor,3612,BILL APPLEGARTH,50,False
2009,municipal primary,Mayor,,Riverton City Mayor,3612,CORY COLE,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3612,ALFREDO S. GONZALEZ,1,False
2009,municipal primary,Mayor,,Riverton City Mayor,3612,WILLIAM MARK NEWMAN,13,False
2009,municipal primary,Mayor,,Riverton City Mayor,3614,BILL APPLEGARTH,50,False
2009,municipal primary,Mayor,,Riverton City Mayor,3614,CORY COLE,3,False
2009,municipal primary,Mayor,,Riverton City Mayor,3614,ALFREDO S. GONZALEZ,3,False
2009,municipal primary,Mayor,,Riverton City Mayor,3614,WILLIAM MARK NEWMAN,4,False
2009,municipal primary,Mayor,,Riverton City Mayor,3615,BILL APPLEGARTH,20,False
2009,municipal primary,Mayor,,Riverton City Mayor,3615,CORY COLE,3,False
2009,municipal primary,Mayor,,Riverton City Mayor,3615,ALFREDO S. GONZALEZ,1,False
2009,municipal primary,Mayor,,Riverton City Mayor,3615,WILLIAM MARK NEWMAN,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3616,BILL APPLEGARTH,19,False
2009,municipal primary,Mayor,,Riverton City Mayor,3616,CORY COLE,3,False
2009,municipal primary,Mayor,,Riverton City Mayor,3616,ALFREDO S. GONZALEZ,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3616,WILLIAM MARK NEWMAN,7,False
2009,municipal primary,Mayor,,Riverton City Mayor,3617,BILL APPLEGARTH,45,False
2009,municipal primary,Mayor,,Riverton City Mayor,3617,CORY COLE,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3617,ALFREDO S. GONZALEZ,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3617,WILLIAM MARK NEWMAN,1,False
2009,municipal primary,Mayor,,Riverton City Mayor,3618,BILL APPLEGARTH,68,False
2009,municipal primary,Mayor,,Riverton City Mayor,3618,CORY COLE,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3618,ALFREDO S. GONZALEZ,0,False
2009,municipal primary,Mayor,,Riverton City Mayor,3618,WILLIAM MARK NEWMAN,6,False
2009,municipal primary,Mayor,,Riverton City Mayor,3619,BILL APPLEGARTH,63,False
2009,municipal primary,Mayor,,Riverton City Mayor,3619,CORY COLE,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3619,ALFREDO S. GONZALEZ,0,False
2009,municipal primary,Mayor,,Riverton City Mayor,3619,WILLIAM MARK NEWMAN,12,False
2009,municipal primary,Mayor,,Riverton City Mayor,3620,BILL APPLEGARTH,114,False
2009,municipal primary,Mayor,,Riverton City Mayor,3620,CORY COLE,10,False
2009,municipal primary,Mayor,,Riverton City Mayor,3620,ALFREDO S. GONZALEZ,4,False
2009,municipal primary,Mayor,,Riverton City Mayor,3620,WILLIAM MARK NEWMAN,22,False
2009,municipal primary,Mayor,,Riverton City Mayor,3621,BILL APPLEGARTH,120,False
2009,municipal primary,Mayor,,Riverton City Mayor,3621,CORY COLE,5,False
2009,municipal primary,Mayor,,Riverton City Mayor,3621,ALFREDO S. GONZALEZ,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3621,WILLIAM MARK NEWMAN,13,False
2009,municipal primary,Mayor,,Riverton City Mayor,3622,BILL APPLEGARTH,106,False
2009,municipal primary,Mayor,,Riverton City Mayor,3622,CORY COLE,5,False
2009,municipal primary,Mayor,,Riverton City Mayor,3622,ALFREDO S. GONZALEZ,3,False
2009,municipal primary,Mayor,,Riverton City Mayor,3622,WILLIAM MARK NEWMAN,16,False
2009,municipal primary,Mayor,,Riverton City Mayor,3623,BILL APPLEGARTH,73,False
2009,municipal primary,Mayor,,Riverton City Mayor,3623,CORY COLE,8,False
2009,municipal primary,Mayor,,Riverton City Mayor,3623,ALFREDO S. GONZALEZ,3,False
2009,municipal primary,Mayor,,Riverton City Mayor,3623,WILLIAM MARK NEWMAN,16,False
2009,municipal primary,Mayor,,Riverton City Mayor,3624,BILL APPLEGARTH,105,False
2009,municipal primary,Mayor,,Riverton City Mayor,3624,CORY COLE,4,False
2009,municipal primary,Mayor,,Riverton City Mayor,3624,ALFREDO S. GONZALEZ,3,False
2009,municipal primary,Mayor,,Riverton City Mayor,3624,WILLIAM MARK NEWMAN,11,False
2009,municipal primary,Mayor,,Riverton City Mayor,3625,BILL APPLEGARTH,67,False
2009,municipal primary,Mayor,,Riverton City Mayor,3625,CORY COLE,0,False
2009,municipal primary,Mayor,,Riverton City Mayor,3625,ALFREDO S. GONZALEZ,1,False
2009,municipal primary,Mayor,,Riverton City Mayor,3625,WILLIAM MARK NEWMAN,17,False
2009,municipal primary,Mayor,,Riverton City Mayor,3626,BILL APPLEGARTH,121,False
2009,municipal primary,Mayor,,Riverton City Mayor,3626,CORY COLE,4,False
2009,municipal primary,Mayor,,Riverton City Mayor,3626,ALFREDO S. GONZALEZ,2,False
2009,municipal primary,Mayor,,Riverton City Mayor,3626,WILLIAM MARK NEWMAN,17,False
2009,municipal primary,Mayor,,Riverton City Mayor,3627,BILL APPLEGARTH,78,False
2009,municipal primary,Mayor,,Riverton City Mayor,3627,CORY COLE,7,False
2009,municipal primary,Mayor,,Riverton City Mayor,3627,ALFREDO S. GONZALEZ,0,False
2009,municipal primary,Mayor,,Riverton City Mayor,3627,WILLIAM MARK NEWMAN,8,False
2009,municipal primary,Mayor,,Riverton City Mayor,3628,BILL APPLEGARTH,112,False
2009,municipal primary,Mayor,,Riverton City Mayor,3628,CORY COLE,5,False
2009,municipal primary,Mayor,,Riverton City Mayor,3628,ALFREDO S. GONZALEZ,6,False
