date,body,md_path,source_url,minutes_status,note
2020-03-10,Committee of the Whole,legislative/minutes/2020/2020-03-10_committee_of_the_whole_2933.md,https://slco.legistar1.com/slco/meetings/2020/3/2933_M_Committee_of_the_Whole_20-03-10_Meeting_Minutes.pdf,Final,
2020-03-10,County Council,legislative/minutes/2020/2020-03-10_county_council_2929.md,https://slco.legistar1.com/slco/meetings/2020/3/2929_M_County_Council_20-03-10_Meeting_Minutes.pdf,Final,
2020-03-17,Committee of the Whole,legislative/minutes/2020/2020-03-17_committee_of_the_whole_2934.md,https://slco.legistar1.com/slco/meetings/2020/3/2934_M_Committee_of_the_Whole_20-03-17_Meeting_Minutes.pdf,Final,
2020-03-17,County Council,legislative/minutes/2020/2020-03-17_county_council_2930.md,https://slco.legistar1.com/slco/meetings/2020/3/2930_M_County_Council_20-03-17_Meeting_Minutes.pdf,Final,
2020-03-24,Committee of the Whole,legislative/minutes/2020/2020-03-24_committee_of_the_whole_2935.md,https://slco.legistar1.com/slco/meetings/2020/3/2935_M_Committee_of_the_Whole_20-03-24_Meeting_Minutes.pdf,Final,
2020-03-24,County Council,legislative/minutes/2020/2020-03-24_county_council_2931.md,https://slco.legistar1.com/slco/meetings/2020/3/2931_M_County_Council_20-03-24_Meeting_Minutes.pdf,Final,
2020-03-31,Committee of the Whole,legislative/minutes/2020/2020-03-31_committee_of_the_whole_2936.md,https://slco.legistar1.com/slco/meetings/2020/3/2936_M_Committee_of_the_Whole_20-03-31_Meeting_Minutes.pdf,Final,
2020-03-31,County Council,legislative/minutes/2020/2020-03-31_county_council_2927.md,https://slco.legistar1.com/slco/meetings/2020/3/2927_M_County_Council_20-03-31_Meeting_Minutes.pdf,Final,
2020-04-07,Committee of the Whole,legislative/minutes/2020/2020-04-07_committee_of_the_whole_2951.md,https://slco.legistar1.com/slco/meetings/2020/4/2951_M_Committee_of_the_Whole_20-04-07_Meeting_Minutes.pdf,Final,
2020-04-07,County Council,legislative/minutes/2020/2020-04-07_county_council_2947.md,https://slco.legistar1.com/slco/meetings/2020/4/2947_M_County_Council_20-04-07_Meeting_Minutes.pdf,Final,
2020-04-14,Committee of the Whole,,,Draft,no minutes file published
2020-04-14,County Council,legislative/minutes/2020/2020-04-14_county_council_2948.md,https://slco.legistar1.com/slco/meetings/2020/4/2948_M_County_Council_20-04-14_Meeting_Minutes.pdf,Final,
2020-04-21,Committee of the Whole,legislative/minutes/2020/2020-04-21_committee_of_the_whole_2953.md,https://slco.legistar1.com/slco/meetings/2020/4/2953_M_Committee_of_the_Whole_20-04-21_Meeting_Minutes.pdf,Final,
2020-04-21,County Council,legislative/minutes/2020/2020-04-21_county_council_2949.md,https://slco.legistar1.com/slco/meetings/2020/4/2949_M_County_Council_20-04-21_Meeting_Minutes.pdf,Final,
2020-04-28,Committee of the Whole,legislative/minutes/2020/2020-04-28_committee_of_the_whole_2954.md,https://slco.legistar1.com/slco/meetings/2020/4/2954_M_Committee_of_the_Whole_20-04-28_Meeting_Minutes.pdf,Final,
2020-04-28,County Council,legislative/minutes/2020/2020-04-28_county_council_2950.md,https://slco.legistar1.com/slco/meetings/2020/4/2950_M_County_Council_20-04-28_Meeting_Minutes.pdf,Final,
2020-05-05,Committee of the Whole,legislative/minutes/2020/2020-05-05_committee_of_the_whole_2962.md,https://slco.legistar1.com/slco/meetings/2020/5/2962_M_Committee_of_the_Whole_20-05-05_Meeting_Minutes.pdf,Final,
2020-05-05,County Council,legislative/minutes/2020/2020-05-05_county_council_2960.md,https://slco.legistar1.com/slco/meetings/2020/5/2960_M_County_Council_20-05-05_Meeting_Minutes.pdf,Final,
2020-05-12,Committee of the Whole,legislative/minutes/2020/2020-05-12_committee_of_the_whole_2963.md,https://slco.legistar1.com/slco/meetings/2020/5/2963_M_Committee_of_the_Whole_20-05-12_Meeting_Minutes.pdf,Final,
2020-05-12,County Council,legislative/minutes/2020/2020-05-12_county_council_2959.md,https://slco.legistar1.com/slco/meetings/2020/5/2959_M_County_Council_20-05-12_Meeting_Minutes.pdf,Final,
2020-05-19,Committee of the Whole,legislative/minutes/2020/2020-05-19_committee_of_the_whole_2964.md,https://slco.legistar1.com/slco/meetings/2020/5/2964_M_Committee_of_the_Whole_20-05-19_Meeting_Minutes.pdf,Final,
2020-05-19,County Council,legislative/minutes/2020/2020-05-19_county_council_2961.md,https://slco.legistar1.com/slco/meetings/2020/5/2961_M_County_Council_20-05-19_Meeting_Minutes.pdf,Final,
2020-05-26,Committee of the Whole,,,Draft,no minutes file published
2020-05-26,County Council,,,Draft,no minutes file published
2020-06-02,Committee of the Whole,legislative/minutes/2020/2020-06-02_committee_of_the_whole_2972.md,https://slco.legistar1.com/slco/meetings/2020/6/2972_M_Committee_of_the_Whole_20-06-02_Meeting_Minutes.pdf,Final,
2020-06-02,County Council,legislative/minutes/2020/2020-06-02_county_council_2967.md,https://slco.legistar1.com/slco/meetings/2020/6/2967_M_County_Council_20-06-02_Meeting_Minutes.pdf,Final,
2020-06-09,Committee of the Whole,legislative/minutes/2020/2020-06-09_committee_of_the_whole_2973.md,https://slco.legistar1.com/slco/meetings/2020/6/2973_M_Committee_of_the_Whole_20-06-09_Meeting_Minutes.pdf,Final,
2020-06-09,County Council,legislative/minutes/2020/2020-06-09_county_council_2968.md,https://slco.legistar1.com/slco/meetings/2020/6/2968_M_County_Council_20-06-09_Meeting_Minutes.pdf,Final,
2020-06-16,Committee of the Whole,legislative/minutes/2020/2020-06-16_committee_of_the_whole_2974.md,https://slco.legistar1.com/slco/meetings/2020/6/2974_M_Committee_of_the_Whole_20-06-16_Meeting_Minutes.pdf,Final,
2020-06-16,County Council,legislative/minutes/2020/2020-06-16_county_council_2969.md,https://slco.legistar1.com/slco/meetings/2020/6/2969_M_County_Council_20-06-16_Meeting_Minutes.pdf,Final,
2020-06-16,County Council,legislative/minutes/2020/2020-06-16_county_council_2985.md,https://slco.legistar1.com/slco/meetings/2020/6/2985_M_County_Council_20-06-16_Meeting_Minutes.pdf,Final,
2020-06-23,Committee of the Whole,legislative/minutes/2020/2020-06-23_committee_of_the_whole_2975.md,https://slco.legistar1.com/slco/meetings/2020/6/2975_M_Committee_of_the_Whole_20-06-23_Meeting_Minutes.pdf,Final,
2020-06-23,County Council,legislative/minutes/2020/2020-06-23_county_council_2970.md,https://slco.legistar1.com/slco/meetings/2020/6/2970_M_County_Council_20-06-23_Meeting_Minutes.pdf,Final,
2020-06-30,Committee of the Whole,legislative/minutes/2020/2020-06-30_committee_of_the_whole_2976.md,https://slco.legistar1.com/slco/meetings/2020/6/2976_M_Committee_of_the_Whole_20-06-30_Meeting_Minutes.pdf,Final,
2020-06-30,County Council,legislative/minutes/2020/2020-06-30_county_council_2971.md,https://slco.legistar1.com/slco/meetings/2020/6/2971_M_County_Council_20-06-30_Meeting_Minutes.pdf,Final,
2020-07-14,Committee of the Whole,legislative/minutes/2020/2020-07-14_committee_of_the_whole_2994.md,https://slco.legistar1.com/slco/meetings/2020/7/2994_M_Committee_of_the_Whole_20-07-14_Meeting_Minutes.pdf,Final,
2020-07-14,County Council,legislative/minutes/2020/2020-07-14_county_council_2991.md,https://slco.legistar1.com/slco/meetings/2020/7/2991_M_County_Council_20-07-14_Meeting_Minutes.pdf,Final,
2020-07-21,Committee of the Whole,legislative/minutes/2020/2020-07-21_committee_of_the_whole_2995.md,https://slco.legistar1.com/slco/meetings/2020/7/2995_M_Committee_of_the_Whole_20-07-21_Meeting_Minutes.pdf,Final,
2020-07-21,County Council,legislative/minutes/2020/2020-07-21_county_council_2992.md,https://slco.legistar1.com/slco/meetings/2020/7/2992_M_County_Council_20-07-21_Meeting_Minutes.pdf,Final,
2020-08-04,Committee of the Whole,legislative/minutes/2020/2020-08-04_committee_of_the_whole_3005.md,https://slco.legistar1.com/slco/meetings/2020/8/3005_M_Committee_of_the_Whole_20-08-04_Meeting_Minutes.pdf,Final,
2020-08-04,County Council,legislative/minutes/2020/2020-08-04_county_council_3001.md,https://slco.legistar1.com/slco/meetings/2020/8/3001_M_County_Council_20-08-04_Meeting_Minutes.pdf,Final,
2020-08-11,Committee of the Whole,legislative/minutes/2020/2020-08-11_committee_of_the_whole_3006.md,https://slco.legistar1.com/slco/meetings/2020/8/3006_M_Committee_of_the_Whole_20-08-11_Meeting_Minutes.pdf,Final,
2020-08-11,County Council,legislative/minutes/2020/2020-08-11_county_council_3002.md,https://slco.legistar1.com/slco/meetings/2020/8/3002_M_County_Council_20-08-11_Meeting_Minutes.pdf,Final,
2020-08-18,Committee of the Whole,legislative/minutes/2020/2020-08-18_committee_of_the_whole_3007.md,https://slco.legistar1.com/slco/meetings/2020/8/3007_M_Committee_of_the_Whole_20-08-18_Meeting_Minutes.pdf,Final,
2020-08-18,County Council,legislative/minutes/2020/2020-08-18_county_council_3003.md,https://slco.legistar1.com/slco/meetings/2020/8/3003_M_County_Council_20-08-18_Meeting_Minutes.pdf,Final,
2020-08-25,Committee of the Whole,legislative/minutes/2020/2020-08-25_committee_of_the_whole_3008.md,https://slco.legistar1.com/slco/meetings/2020/8/3008_M_Committee_of_the_Whole_20-08-25_Meeting_Minutes.pdf,Final,
2020-08-25,County Council,legislative/minutes/2020/2020-08-25_county_council_3004.md,https://slco.legistar1.com/slco/meetings/2020/8/3004_M_County_Council_20-08-25_Meeting_Minutes.pdf,Final,
2020-09-01,Committee of the Whole,legislative/minutes/2020/2020-09-01_committee_of_the_whole_3015.md,https://slco.legistar1.com/slco/meetings/2020/9/3015_M_Committee_of_the_Whole_20-09-01_Meeting_Minutes.pdf,Final,
2020-09-01,County Council,legislative/minutes/2020/2020-09-01_county_council_3012.md,https://slco.legistar1.com/slco/meetings/2020/9/3012_M_County_Council_20-09-01_Meeting_Minutes.pdf,Final,
2020-09-15,Committee of the Whole,legislative/minutes/2020/2020-09-15_committee_of_the_whole_3016.md,https://slco.legistar1.com/slco/meetings/2020/9/3016_M_Committee_of_the_Whole_20-09-15_Meeting_Minutes.pdf,Final,
2020-09-15,County Council,legislative/minutes/2020/2020-09-15_county_council_3011.md,https://slco.legistar1.com/slco/meetings/2020/9/3011_M_County_Council_20-09-15_Meeting_Minutes.pdf,Final,
2020-09-22,Committee of the Whole,legislative/minutes/2020/2020-09-22_committee_of_the_whole_3017.md,https://slco.legistar1.com/slco/meetings/2020/9/3017_M_Committee_of_the_Whole_20-09-22_Meeting_Minutes.pdf,Final,
2020-09-22,County Council,legislative/minutes/2020/2020-09-22_county_council_3013.md,https://slco.legistar1.com/slco/meetings/2020/9/3013_M_County_Council_20-09-22_Meeting_Minutes.pdf,Final,
2020-09-29,Committee of the Whole,legislative/minutes/2020/2020-09-29_committee_of_the_whole_3018.md,https://slco.legistar1.com/slco/meetings/2020/9/3018_M_Committee_of_the_Whole_20-09-29_Meeting_Minutes.pdf,Final,
2020-09-29,County Council,legislative/minutes/2020/2020-09-29_county_council_3014.md,https://slco.legistar1.com/slco/meetings/2020/9/3014_M_County_Council_20-09-29_Meeting_Minutes.pdf,Final,
2020-10-06,Committee of the Whole,legislative/minutes/2020/2020-10-06_committee_of_the_whole_3020.md,https://slco.legistar1.com/slco/meetings/2020/10/3020_M_Committee_of_the_Whole_20-10-06_Meeting_Minutes.pdf,Final,
2020-10-06,County Council,legislative/minutes/2020/2020-10-06_county_council_3021.md,https://slco.legistar1.com/slco/meetings/2020/10/3021_M_County_Council_20-10-06_Meeting_Minutes.pdf,Final,
2020-10-13,Committee of the Whole,legislative/minutes/2020/2020-10-13_committee_of_the_whole_3023.md,https://slco.legistar1.com/slco/meetings/2020/10/3023_M_Committee_of_the_Whole_20-10-13_Meeting_Minutes.pdf,Final,
2020-10-13,County Council,legislative/minutes/2020/2020-10-13_county_council_3022.md,https://slco.legistar1.com/slco/meetings/2020/10/3022_M_County_Council_20-10-13_Meeting_Minutes.pdf,Final,
2020-10-20,Committee of the Whole,legislative/minutes/2020/2020-10-20_committee_of_the_whole_3024.md,https://slco.legistar1.com/slco/meetings/2020/10/3024_M_Committee_of_the_Whole_20-10-20_Meeting_Minutes.pdf,Final,
2020-10-20,County Council,legislative/minutes/2020/2020-10-20_county_council_3025.md,https://slco.legistar1.com/slco/meetings/2020/10/3025_M_County_Council_20-10-20_Meeting_Minutes.pdf,Final,
2020-10-27,Committee of the Whole,legislative/minutes/2020/2020-10-27_committee_of_the_whole_3027.md,https://slco.legistar1.com/slco/meetings/2020/10/3027_M_Committee_of_the_Whole_20-10-27_Meeting_Minutes.pdf,Final,
2020-10-27,County Council,legislative/minutes/2020/2020-10-27_county_council_3026.md,https://slco.legistar1.com/slco/meetings/2020/10/3026_M_County_Council_20-10-27_Meeting_Minutes.pdf,Final,
2020-11-03,Committee of the Whole,legislative/minutes/2020/2020-11-03_committee_of_the_whole_3036.md,https://slco.legistar1.com/slco/meetings/2020/11/3036_M_Committee_of_the_Whole_20-11-03_Meeting_Minutes.pdf,Final,
2020-11-03,County Council,legislative/minutes/2020/2020-11-03_county_council_3037.md,https://slco.legistar1.com/slco/meetings/2020/11/3037_M_County_Council_20-11-03_Meeting_Minutes.pdf,Final,
2020-11-10,Committee of the Whole,legislative/minutes/2020/2020-11-10_committee_of_the_whole_3038.md,https://slco.legistar1.com/slco/meetings/2020/11/3038_M_Committee_of_the_Whole_20-11-10_Meeting_Minutes.pdf,Final,
2020-11-10,County Council,legislative/minutes/2020/2020-11-10_county_council_3039.md,https://slco.legistar1.com/slco/meetings/2020/11/3039_M_County_Council_20-11-10_Meeting_Minutes.pdf,Final,
2020-11-17,Committee of the Whole,legislative/minutes/2020/2020-11-17_committee_of_the_whole_3040.md,https://slco.legistar1.com/slco/meetings/2020/11/3040_M_Committee_of_the_Whole_20-11-17_Meeting_Minutes.pdf,Final,
2020-11-17,County Council,legislative/minutes/2020/2020-11-17_county_council_3041.md,https://slco.legistar1.com/slco/meetings/2020/11/3041_M_County_Council_20-11-17_Meeting_Minutes.pdf,Final,
2020-12-01,Committee of the Whole,legislative/minutes/2020/2020-12-01_committee_of_the_whole_3052.md,https://slco.legistar1.com/slco/meetings/2020/12/3052_M_Committee_of_the_Whole_20-12-01_Meeting_Minutes.pdf,Final,
2020-12-01,County Council,legislative/minutes/2020/2020-12-01_county_council_3050.md,https://slco.legistar1.com/slco/meetings/2020/12/3050_M_County_Council_20-12-01_Meeting_Minutes.pdf,Final,
2020-12-01,County Council,legislative/minutes/2020/2020-12-01_county_council_3057.md,https://slco.legistar1.com/slco/meetings/2020/12/3057_M_County_Council_20-12-01_Meeting_Minutes.pdf,Final,
2020-12-08,Committee of the Whole,legislative/minutes/2020/2020-12-08_committee_of_the_whole_3053.md,https://slco.legistar1.com/slco/meetings/2020/12/3053_M_Committee_of_the_Whole_20-12-08_Meeting_Minutes.pdf,Final,
2020-12-08,County Council,legislative/minutes/2020/2020-12-08_county_council_3049.md,https://slco.legistar1.com/slco/meetings/2020/12/3049_M_County_Council_20-12-08_Meeting_Minutes.pdf,Final,
2020-12-15,Committee of the Whole,legislative/minutes/2020/2020-12-15_committee_of_the_whole_3058.md,https://slco.legistar1.com/slco/meetings/2020/12/3058_M_Committee_of_the_Whole_20-12-15_Meeting_Minutes.pdf,Final,
2020-12-15,County Council,legislative/minutes/2020/2020-12-15_county_council_3051.md,https://slco.legistar1.com/slco/meetings/2020/12/3051_M_County_Council_20-12-15_Meeting_Minutes.pdf,Final,
2021-01-05,Committee of the Whole,legislative/minutes/2021/2021-01-05_committee_of_the_whole_3064.md,https://slco.legistar1.com/slco/meetings/2021/1/3064_M_Committee_of_the_Whole_21-01-05_Meeting_Minutes.pdf,Final,
2021-01-05,County Council,legislative/minutes/2021/2021-01-05_county_council_3062.md,https://slco.legistar1.com/slco/meetings/2021/1/3062_M_County_Council_21-01-05_Meeting_Minutes.pdf,Final,
2021-01-12,Committee of the Whole,legislative/minutes/2021/2021-01-12_committee_of_the_whole_3065.md,https://slco.legistar1.com/slco/meetings/2021/1/3065_M_Committee_of_the_Whole_21-01-12_Meeting_Minutes.pdf,Final,
2021-01-12,County Council,legislative/minutes/2021/2021-01-12_county_council_3061.md,https://slco.legistar1.com/slco/meetings/2021/1/3061_M_County_Council_21-01-12_Meeting_Minutes.pdf,Final,
2021-01-26,Committee of the Whole,legislative/minutes/2021/2021-01-26_committee_of_the_whole_3066.md,https://slco.legistar1.com/slco/meetings/2021/1/3066_M_Committee_of_the_Whole_21-01-26_Meeting_Minutes.pdf,Final,
2021-01-26,County Council,legislative/minutes/2021/2021-01-26_county_council_3063.md,https://slco.legistar1.com/slco/meetings/2021/1/3063_M_County_Council_21-01-26_Meeting_Minutes.pdf,Final,
2021-02-02,Committee of the Whole,legislative/minutes/2021/2021-02-02_committee_of_the_whole_3073.md,https://slco.legistar1.com/slco/meetings/2021/2/3073_M_Committee_of_the_Whole_21-02-02_Meeting_Minutes.pdf,Final,
2021-02-02,County Council,legislative/minutes/2021/2021-02-02_county_council_3070.md,https://slco.legistar1.com/slco/meetings/2021/2/3070_M_County_Council_21-02-02_Meeting_Minutes.pdf,Final,
2021-02-09,Committee of the Whole,legislative/minutes/2021/2021-02-09_committee_of_the_whole_3074.md,https://slco.legistar1.com/slco/meetings/2021/2/3074_M_Committee_of_the_Whole_21-02-09_Meeting_Minutes.pdf,Final,
2021-02-09,County Council,legislative/minutes/2021/2021-02-09_county_council_3071.md,https://slco.legistar1.com/slco/meetings/2021/2/3071_M_County_Council_21-02-09_Meeting_Minutes.pdf,Final,
2021-02-23,Committee of the Whole,legislative/minutes/2021/2021-02-23_committee_of_the_whole_3075.md,https://slco.legistar1.com/slco/meetings/2021/2/3075_M_Committee_of_the_Whole_21-02-23_Meeting_Minutes.pdf,Final,
2021-02-23,County Council,legislative/minutes/2021/2021-02-23_county_council_3072.md,https://slco.legistar1.com/slco/meetings/2021/2/3072_M_County_Council_21-02-23_Meeting_Minutes.pdf,Final,
2021-03-02,Committee of the Whole,legislative/minutes/2021/2021-03-02_committee_of_the_whole_3081.md,https://slco.legistar1.com/slco/meetings/2021/3/3081_M_Committee_of_the_Whole_21-03-02_Meeting_Minutes.pdf,Final,
2021-03-02,County Council,legislative/minutes/2021/2021-03-02_county_council_3076.md,https://slco.legistar1.com/slco/meetings/2021/3/3076_M_County_Council_21-03-02_Meeting_Minutes.pdf,Final,
2021-03-09,Committee of the Whole,legislative/minutes/2021/2021-03-09_committee_of_the_whole_3082.md,https://slco.legistar1.com/slco/meetings/2021/3/3082_M_Committee_of_the_Whole_21-03-09_Meeting_Minutes.pdf,Final,
2021-03-09,County Council,legislative/minutes/2021/2021-03-09_county_council_3077.md,https://slco.legistar1.com/slco/meetings/2021/3/3077_M_County_Council_21-03-09_Meeting_Minutes.pdf,Final,
2021-03-16,Committee of the Whole,legislative/minutes/2021/2021-03-16_committee_of_the_whole_3083.md,https://slco.legistar1.com/slco/meetings/2021/3/3083_M_Committee_of_the_Whole_21-03-16_Meeting_Minutes.pdf,Final,
2021-03-16,County Council,legislative/minutes/2021/2021-03-16_county_council_3078.md,https://slco.legistar1.com/slco/meetings/2021/3/3078_M_County_Council_21-03-16_Meeting_Minutes.pdf,Final,
2021-03-23,Committee of the Whole,legislative/minutes/2021/2021-03-23_committee_of_the_whole_3099.md,https://slco.legistar1.com/slco/meetings/2021/3/3099_M_Committee_of_the_Whole_21-03-23_Meeting_Minutes.pdf,Final,
2021-03-23,County Council,legislative/minutes/2021/2021-03-23_county_council_3097.md,https://slco.legistar1.com/slco/meetings/2021/3/3097_M_County_Council_21-03-23_Meeting_Minutes.pdf,Final,
2021-03-30,Committee of the Whole,legislative/minutes/2021/2021-03-30_committee_of_the_whole_3100.md,https://slco.legistar1.com/slco/meetings/2021/3/3100_M_Committee_of_the_Whole_21-03-30_Meeting_Minutes.pdf,Final,
2021-03-30,County Council,legislative/minutes/2021/2021-03-30_county_council_3098.md,https://slco.legistar1.com/slco/meetings/2021/3/3098_M_County_Council_21-03-30_Meeting_Minutes.pdf,Final,
2021-04-13,Council Work Session,legislative/minutes/2021/2021-04-13_council_work_session_3094.md,https://slco.legistar1.com/slco/meetings/2021/4/3094_M_Council_Work_Session_21-04-13_Meeting_Minutes.pdf,Final,
2021-04-13,County Council,legislative/minutes/2021/2021-04-13_county_council_3091.md,https://slco.legistar1.com/slco/meetings/2021/4/3091_M_County_Council_21-04-13_Meeting_Minutes.pdf,Final,
2021-04-20,Council Work Session,legislative/minutes/2021/2021-04-20_council_work_session_3095.md,https://slco.legistar1.com/slco/meetings/2021/4/3095_M_Council_Work_Session_21-04-20_Meeting_Minutes.pdf,Final,
2021-04-20,County Council,legislative/minutes/2021/2021-04-20_county_council_3092.md,https://slco.legistar1.com/slco/meetings/2021/4/3092_M_County_Council_21-04-20_Meeting_Minutes.pdf,Final,
2021-04-27,Council Work Session,legislative/minutes/2021/2021-04-27_council_work_session_3096.md,https://slco.legistar1.com/slco/meetings/2021/4/3096_M_Council_Work_Session_21-04-27_Meeting_Minutes.pdf,Final,
2021-04-27,County Council,legislative/minutes/2021/2021-04-27_county_council_3093.md,https://slco.legistar1.com/slco/meetings/2021/4/3093_M_County_Council_21-04-27_Meeting_Minutes.pdf,Final,
2021-05-04,Council Work Session,legislative/minutes/2021/2021-05-04_council_work_session_3106.md,https://slco.legistar1.com/slco/meetings/2021/5/3106_M_Council_Work_Session_21-05-04_Meeting_Minutes.pdf,Final,
2021-05-04,County Council,legislative/minutes/2021/2021-05-04_county_council_3105.md,https://slco.legistar1.com/slco/meetings/2021/5/3105_M_County_Council_21-05-04_Meeting_Minutes.pdf,Final,
2021-05-11,Council Work Session,legislative/minutes/2021/2021-05-11_council_work_session_3111.md,https://slco.legistar1.com/slco/meetings/2021/5/3111_M_Council_Work_Session_21-05-11_Meeting_Minutes.pdf,Final,
2021-05-11,County Council,legislative/minutes/2021/2021-05-11_county_council_3107.md,https://slco.legistar1.com/slco/meetings/2021/5/3107_M_County_Council_21-05-11_Meeting_Minutes.pdf,Final,
2021-05-18,Council Work Session,legislative/minutes/2021/2021-05-18_council_work_session_3112.md,https://slco.legistar1.com/slco/meetings/2021/5/3112_M_Council_Work_Session_21-05-18_Meeting_Minutes.pdf,Final,
2021-05-18,County Council,legislative/minutes/2021/2021-05-18_county_council_3108.md,https://slco.legistar1.com/slco/meetings/2021/5/3108_M_County_Council_21-05-18_Meeting_Minutes.pdf,Final,
2021-05-25,Council Work Session,legislative/minutes/2021/2021-05-25_council_work_session_3113.md,https://slco.legistar1.com/slco/meetings/2021/5/3113_M_Council_Work_Session_21-05-25_Meeting_Minutes.pdf,Final,
2021-05-25,County Council,legislative/minutes/2021/2021-05-25_county_council_3110.md,https://slco.legistar1.com/slco/meetings/2021/5/3110_M_County_Council_21-05-25_Meeting_Minutes.pdf,Final,
2021-06-08,Council Work Session,legislative/minutes/2021/2021-06-08_council_work_session_3119.md,https://slco.legistar1.com/slco/meetings/2021/6/3119_M_Council_Work_Session_21-06-08_Meeting_Minutes.pdf,Final,
2021-06-08,County Council,legislative/minutes/2021/2021-06-08_county_council_3120.md,https://slco.legistar1.com/slco/meetings/2021/6/3120_M_County_Council_21-06-08_Meeting_Minutes.pdf,Final,
2021-06-15,Council Work Session,legislative/minutes/2021/2021-06-15_council_work_session_3126.md,https://slco.legistar1.com/slco/meetings/2021/6/3126_M_Council_Work_Session_21-06-15_Meeting_Minutes.pdf,Final,
2021-06-15,County Council,legislative/minutes/2021/2021-06-15_county_council_3123.md,https://slco.legistar1.com/slco/meetings/2021/6/3123_M_County_Council_21-06-15_Meeting_Minutes.pdf,Final,
2021-06-22,Council Work Session,legislative/minutes/2021/2021-06-22_council_work_session_3127.md,https://slco.legistar1.com/slco/meetings/2021/6/3127_M_Council_Work_Session_21-06-22_Meeting_Minutes.pdf,Final,
2021-06-22,County Council,legislative/minutes/2021/2021-06-22_county_council_3124.md,https://slco.legistar1.com/slco/meetings/2021/6/3124_M_County_Council_21-06-22_Meeting_Minutes.pdf,Final,
2021-06-22,County Council,legislative/minutes/2021/2021-06-22_county_council_3129.md,https://slco.legistar1.com/slco/meetings/2021/6/3129_M_County_Council_21-06-22_Meeting_Minutes.pdf,Final,
2021-06-29,Council Work Session,legislative/minutes/2021/2021-06-29_council_work_session_3128.md,https://slco.legistar1.com/slco/meetings/2021/6/3128_M_Council_Work_Session_21-06-29_Meeting_Minutes.pdf,Final,
