motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file,provenance
13,2,1,8,"the Riverton City Council adopt Ordinance No. 20-04 - Amending Title 13, Chapter 10 of Riverton City Code to restrict the use of secondary water systems between the hours of 10:00 am and 6:00 pm with the approval of the City Council under subsection (1). Council Member Stewart",Ordinance,Passed,Pass,council_vote,,approve,keyword,high,3,singleton,high,24,20,1,pmn_backfill/text/council_2020-01-21.txt,pmn_minutes
14,2,1,9,adjourn. Council Member McCay,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,23,1,pmn_backfill/text/council_2020-01-21.txt,pmn_minutes
15,3,1,1,adjourn. Council Member McCay,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,23,1,pmn_backfill/text/council_2020-02-04.txt,pmn_minutes
16,3,1,2,approve the Consent Agenda. Council Member Buroker,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,24,1,pmn_backfill/text/council_2020-02-04.txt,pmn_minutes
17,3,1,3,"Adopt Ordinance No. 20-02 – Amending the Land Use Code Sections 18.190 and 18.135, Addressing Seasonal and Temporary Commercial Uses. Council Member Stewart",Land-Use/Zoning,Passed unanimously,Pass,council_vote,,approve,keyword,high,4,singleton,high,24,20,1,pmn_backfill/text/council_2020-02-04.txt,pmn_minutes
18,3,1,4,a SUBSTITUTE motion to accept all changes with Council Member Stewart has requested except we restrict number of nights to 150. Council Member McDougal,Other,Passed,Pass,council_vote,,approve,keyword,high,,,,24,26,1,pmn_backfill/text/council_2020-02-04.txt,pmn_minutes
19,3,1,5,Adopt Resolution No. 20-11 – Approving Amendments to the Budget for Fiscal Year 2019-2020. Council Member McCay,Budget Amendment,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,23,1,pmn_backfill/text/council_2020-02-04.txt,pmn_minutes
20,3,1,6,"Take highest paid board position among the six member council, and then divide that by the number of meetings that individual participates in, and then for each meeting that council member would participate in they would get that compensation for each meeting, with a max of that position. So whatever that is, so if that ever changes, it’s a max, no matter the number of boards, that’s the max you’ll ever get. Council Member Wells",Other,Passed,Pass,council_vote,,,unclassified,low,,,,20,5,1,pmn_backfill/text/council_2020-02-04.txt,pmn_minutes
21,3,1,7,"meet in Closed Session to discuss the purchase, exchange, sale, or lease of real property, and the character, professional competence, or physical or mental health of an individual. Council Member McCaySECONDED the motion",Contract/Purchase,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,,1,pmn_backfill/text/council_2020-02-04.txt,pmn_minutes
22,3,1,8,adjourn. Council Member McCay,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,26,23,1,pmn_backfill/text/council_2020-02-04.txt,pmn_minutes
23,4,1,1,adjourn the Work Session. Council Member McCay,Procedural/Administrative,Passed,Pass,council_vote,,procedural,keyword,high,,,,24,23,0,minutes/2020/2020-02-17/2020-02-18_city-council.md,minutes
24,4,1,2,"approve the Consent Agenda with minor changes to the minutes, and remove item 15 d. Council Member Wells",Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,5,0,minutes/2020/2020-02-17/2020-02-18_city-council.md,minutes
25,4,1,3,"remand Application PLZ-19-4015, the proposed rezoning of properties located near 11845 South Redwood Road as shown on the attached zoning map from RR-22, C-N and C-PO to RM-6 SD, to the Planning Commission for further consideration in a public hearing. Council Member Wells",Land-Use/Zoning,Passed unanimously,Pass,council_vote,,procedural,keyword,medium,5,singleton,high,24,5,0,minutes/2020/2020-02-17/2020-02-18_city-council.md,minutes
26,4,1,4,"adopt Resolution No. 20-16, a Resolution to initiate the process by which the Riverton City Council or voters of Riverton City may consider withdrawal of the municipal territory of Riverton City from the Unified Fire Service Area. Council Member McCay",Resolution,Passed,Pass,council_vote,,approve,keyword,high,,,,20,23,0,minutes/2020/2020-02-17/2020-02-18_city-council.md,minutes
27,4,1,5,DEFER Resolution 20-15 amending Section 2.4 and 4.1 of the City Council Rules of Order and Procedure to the next City Council Meeting. Council Member McDougal,Resolution,Passed,Pass,council_vote,,,unclassified,low,6,singleton,high,24,26,0,minutes/2020/2020-02-17/2020-02-18_city-council.md,minutes
28,4,1,6,adjourn. Council Member Stewart,Procedural/Administrative,Passed,Pass,council_vote,,procedural,keyword,high,,,,23,20,0,minutes/2020/2020-02-17/2020-02-18_city-council.md,minutes
29,5,1,1,adjourn the Work Session. Council Member McCay,Procedural/Administrative,Passed,Pass,council_vote,,procedural,keyword,high,,,,20,23,0,minutes/2020/2020-03-02/2020-03-03_city-council.md,minutes
30,5,1,2,approve the Consent Agenda. Council Member Stewart,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,23,20,0,minutes/2020/2020-03-02/2020-03-03_city-council.md,minutes
31,5,1,3,that the Riverton City Council Adopt Resolution No. 20-15 Amending Sections 2.4 and 4.1 of the City Council Rules of Order and Procedure with the changes added by the City Attorney. Council Member Buroker,Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,24,0,minutes/2020/2020-03-02/2020-03-03_city-council.md,minutes
32,5,1,4,adjourn. Council Member McCay,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,23,0,minutes/2020/2020-03-02/2020-03-03_city-council.md,minutes
33,6,1,1,approve the Consent Agenda. Council Member McDougal,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,26,0,minutes/2020/2020-03-16/2020-03-17_city-council.md,minutes
34,6,1,2,Approve Resolution No. 20-23 – Approving Amendments to the Budget for the Fiscal Year 2019-2020. Council Member McCay,Budget Amendment,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,23,0,minutes/2020/2020-03-16/2020-03-17_city-council.md,minutes
35,6,1,3,"approve Ordinance No. 20-09 – Approving Amendments to Riverton City Code Title 2, Chapter 105 to Adjust Compensation of Elected Officials. Council Member McDougal",Ordinance,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,26,0,minutes/2020/2020-03-16/2020-03-17_city-council.md,minutes
36,6,1,4,"approve Ordinance No. 20-08 Amendments to Section 18.175, Wireless Communications Towers, of the Riverton City Code, addressing Architectural Standards for Wireless Communications Towers and approval processes for towers on School District properties, amendments proposed by Riverton City. Council Member Wells",Ordinance,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,26,5,0,minutes/2020/2020-03-16/2020-03-17_city-council.md,minutes
37,6,1,5,"approve Ordinance No. 20-07 – Rezone of Properties within the Main City Park located near 15000 West 12800 South, from Public Utility to Parks/ Open Space, proposed by Riverton City. Council Member Buroker",Land-Use/Zoning,Passed unanimously,Pass,council_vote,,approve,keyword,high,7,singleton,high,23,24,0,minutes/2020/2020-03-16/2020-03-17_city-council.md,minutes
38,6,1,6,SUSPEND the Riverton City Council Meeting and move into the Riverton Law Enforcement Service Area (“RLESA”) Meeting. Council Member McCay,Other,Passed,Pass,council_vote,,,unclassified,low,,,,20,23,0,minutes/2020/2020-03-16/2020-03-17_city-council.md,minutes
39,6,1,7,"meet in Closed Session at 8:15 p.m. to discuss the purchase, exchange, sale, or lease of real property. Council Member McDougal",Contract/Purchase,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,26,1,minutes/2020/2020-03-16/2020-03-17_city-council.md,minutes
40,6,1,8,close the Riverton City Council Meeting. Council Member McCay,Other,Passed,Pass,council_vote,,,unclassified,low,,,,20,23,0,minutes/2020/2020-03-16/2020-03-17_city-council.md,minutes
41,7,1,1,adjourn. Council Member McDougal,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,26,1,minutes/2020/2020-04-06/2020-04-07_city-council.md,minutes
42,7,1,2,approve that the City Council approve Resolution No. 20-28 - Riverton City Council Renewing and Extending Local Emergency Declaration as well as Resolution No. 20-29 - Resolution Amending Sections 3.8 and 3.9 of the Riverton City Council Rules of Order and Procedure and give direction to staff to come back with a more permanent solution for any future emergencies. Council Member Wells,Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,5,1,minutes/2020/2020-04-06/2020-04-07_city-council.md,minutes
43,7,1,3,approve the Consent Agenda as listed. Council Member McCay,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,23,1,minutes/2020/2020-04-06/2020-04-07_city-council.md,minutes
44,7,1,4,"adopt Resolution No. 20-27 - Accepting up to 2.35 acres of property to be dedicated to Riverton City as part of the proposed “River Springs Estates” Subdivision, as shown in Exhibit “A”, Subject to Final Plat Approval by the Riverton City Planning Commission. Council Member McCay",Land-Use/Zoning,Passed unanimously,Pass,council_vote,,approve,keyword,high,8,singleton,high,5,23,1,minutes/2020/2020-04-06/2020-04-07_city-council.md,minutes
45,7,1,5,"meet in Closed Session to discuss the purchase, exchange, sale or lease of real property, and the character, professional competence, or physical or mental health of an individual. Council Member McCay",Contract/Purchase,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,23,1,minutes/2020/2020-04-06/2020-04-07_city-council.md,minutes
46,7,1,6,adjourn. Council Member McCay,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,23,1,minutes/2020/2020-04-06/2020-04-07_city-council.md,minutes
47,8,1,1,adjourn. Council Member Wells,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,5,1,minutes/2020/2020-04-20/2020-04-21_city-council.md,minutes
48,8,1,2,approve the Consent Agenda as listed. Council Member Wells,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,5,1,minutes/2020/2020-04-20/2020-04-21_city-council.md,minutes
49,8,1,3,"adopt Ordinance No. 20-10 - Rezoning properties located near 4185 West 12600 South from Planned Commercial Center (PCC) to Commercial Regional (C-R), as shown on the attached Exhibit “A”. Council Member Stewart",Land-Use/Zoning,Passed unanimously,Pass,council_vote,,approve,keyword,high,9,singleton,high,5,20,1,minutes/2020/2020-04-20/2020-04-21_city-council.md,minutes
50,8,1,4,"adopt Ordinance No. 20-11 - Amending Sections 18.70.070, 18.85.070 of the Riverton City Code as shown on the attached Exhibit “A”, specifically noting the exclusion of 18-100-070. Council Member McDougal",Ordinance,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,26,1,minutes/2020/2020-04-20/2020-04-21_city-council.md,minutes
51,8,1,5,Table to May 5th Resolution No. 20- 30 - Approving City Staff to negotiate a contract between Riverton City and WeLink Technology to design and construct a City Owned Network and request that WeLink be available at the May 5th meeting and before to answer any questions. Council Member McDougal,Contract/Purchase,Passed unanimously,Pass,council_vote,,table,keyword,high,,,,20,26,1,minutes/2020/2020-04-20/2020-04-21_city-council.md,minutes
52,8,1,6,adopt Resolution No. 20-33 – Authorizing the Mayor to Execute an Interlocal Agreement for the Riverton Nature Center. Council Member Wells,Interlocal,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,5,1,minutes/2020/2020-04-20/2020-04-21_city-council.md,minutes
53,8,1,7,adjourn. Council Member Buroker,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,24,1,minutes/2020/2020-04-20/2020-04-21_city-council.md,minutes
54,9,1,1,adjourn. Council Member Buroker,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,24,1,minutes/2020/2020-05-04/2020-05-05_city-council.md,minutes
55,9,1,2,approve the Consent Agenda as listed. Council Member Wells,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,5,1,minutes/2020/2020-05-04/2020-05-05_city-council.md,minutes
56,9,1,3,"adopt Ordinance No. 20-12 - Adding Chapter 2.150, Administrative Interpretations, to the Riverton City Code, Proposed by Riverton City. Council Member Buroker",Ordinance,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,26,24,1,minutes/2020/2020-05-04/2020-05-05_city-council.md,minutes
57,9,1,4,"approve Resolution No. 19-20 – Adopting Tentative Budgets for the 2019-2020 Fiscal Year. Council Member Wells Page | 9 Minutes – City Council Meeting May 5, 2020",Budget Amendment,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,,1,minutes/2020/2020-05-04/2020-05-05_city-council.md,minutes
58,9,1,5,"adopt Resolution No. 20-30 – Approving City Staff to negotiate a contract between Riverton City and WeLink for design and to construct a City Owned Network contingent upon the approval of an agreement with UDOT that allows us connectivity back to the data centers, as noted by City Attorney and acting City Manager Ryan Carter. Council Member Wells",Contract/Purchase,Failed,Fail,council_vote,,approve,keyword,high,,,,20,5,1,minutes/2020/2020-05-04/2020-05-05_city-council.md,minutes
59,9,1,6,suspend the City Council Meeting and move in to RDA and RLESA Meetings. Council Member McCay,Other,Passed unanimously,Pass,council_vote,,,unclassified,low,,,,20,23,1,minutes/2020/2020-05-04/2020-05-05_city-council.md,minutes
60,9,1,7,"meet in Closed Session for discussion of the character, professional competence, or physical or mental health of an individual and pending or reasonably imminent litigation at 9:19 p.m. Council Member Stewart",Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,26,20,1,minutes/2020/2020-05-04/2020-05-05_city-council.md,minutes
61,9,1,8,adjourn. Council Member McDougal,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,26,1,minutes/2020/2020-05-04/2020-05-05_city-council.md,minutes
62,10,1,1,"increase the line to $10,000. The motion was",Other,Passed unanimously,Pass,council_vote,,,unclassified,low,,,,20,,0,minutes/2020/2020-05-18/2020-05-19_city-council.md,minutes
63,10,1,2,"decrease the line by $20,000 and add it to 55-62-632-Keep Riverton Beautiful for a total of $50,000. The motion was",Other,Passed unanimously,Pass,council_vote,,,unclassified,low,,,,24,,0,minutes/2020/2020-05-18/2020-05-19_city-council.md,minutes
64,10,1,3,"direct staff to use current 2020-2021 proposed budget for 2020A $5,491 million water revenue bond, but moving forward use the 2020A $5,491 million water bond first (before 2020B $11,985 million water revenue bond) and only toward the secondary water metering project and the reclamation pond. Council Member Buroker",Budget Amendment,Passed unanimously,Pass,council_vote,,,unclassified,low,,,,23,24,0,minutes/2020/2020-05-18/2020-05-19_city-council.md,minutes
65,10,1,4,adjourn the Work Session. Council Member McDougal,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,26,1,minutes/2020/2020-05-18/2020-05-19_city-council.md,minutes
66,10,1,5,approve the Consent Agenda excluding Item 15.g. Council Member McCay,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,24,23,0,minutes/2020/2020-05-18/2020-05-19_city-council.md,minutes
67,10,1,6,approve Item 15.g of the Consent Agenda. Council Member McDougal,Other,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,24,26,1,minutes/2020/2020-05-18/2020-05-19_city-council.md,minutes
68,10,1,7,"adopt Ordinance No. 20-13 - Rezoning approximately 12.8 acres located at 11845 South Redwood Road from C-N, RR- 22, and R-3 to RM-6-SD, with SD designations as described in Exhibit “A” and to direct staff to identify and implement solutions up to and including (Amendment proposed by Council Member Stewart) the closure of Melba Lane on either the east or west end upon completion of Laurel Chase. This closure should be reviewed after one year. I also move that Riverton explore options with UDOT to extend the medium south on redwood road making Melba Lane a right in right out if the closure of Me",Land-Use/Zoning,Passed,Pass,council_vote,,approve,keyword,high,10,singleton,high,24,26,1,minutes/2020/2020-05-18/2020-05-19_city-council.md,minutes
69,10,1,8,"adjourn for 10 minutes and then come back into a Closed Session for the discussion of the Character, Professional Competence, or Physical or Mental Health of an Individual. Council Member McCay",Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,23,1,minutes/2020/2020-05-18/2020-05-19_city-council.md,minutes
70,10,1,9,adjourn. Council Member McDougal,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,24,26,1,minutes/2020/2020-05-18/2020-05-19_city-council.md,minutes
71,11,1,1,adjourn the Work Session. Council Member Wells,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,,5,1,minutes/2020/2020-06-01/2020-06-02_city-council.md,minutes
72,11,1,2,approve Item 12.a of the Consent Agenda. Council Member Wells,Other,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,5,1,minutes/2020/2020-06-01/2020-06-02_city-council.md,minutes
73,11,1,3,approve Resolution No. 20-40 – Authorizing the City to approve and ratify Change Order #1 with Black Forest Paving to complete the overlay of 3600 West from 13050 S to 12600 S. Council Member Buroker,Land-Use/Zoning,Passed unanimously,Pass,council_vote,,approve,keyword,high,11,singleton,high,20,24,1,minutes/2020/2020-06-01/2020-06-02_city-council.md,minutes
74,11,1,4,"increase line item 21-60-663 from $20,000 to $60,000; $10,000 for a flooding issue and $30,000 for maintenance, curb, gutter and sidewalk in her district. Council Member McDougal",Other,Passed unanimously,Pass,council_vote,,,unclassified,low,,,,24,26,1,minutes/2020/2020-06-01/2020-06-02_city-council.md,minutes
75,11,1,5,"approve $100,000 in line item 65-60-310 towards the AE Com Study. Council Member Wells",Other,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,24,5,1,minutes/2020/2020-06-01/2020-06-02_city-council.md,minutes
76,11,1,6,"leave $250,000 in the budget in the line item as it now stands and that the IT Committee be composed of the City Council Members, and others as invited, and that we take the time over the course of the next six months to review the options. We don’t need to rush in to it; we can make a good decision. Council Member McCay",Other,Passed unanimously,Pass,council_vote,,,unclassified,low,,,,24,23,1,minutes/2020/2020-06-01/2020-06-02_city-council.md,minutes
77,11,1,7,adjourn. Council Member McDougal,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,26,1,minutes/2020/2020-06-01/2020-06-02_city-council.md,minutes
78,12,1,1,adjourn the Work Session. Council Member McDougal,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,26,1,minutes/2020/2020-06-15/2020-06-16_city-council.md,minutes
79,12,1,2,approve the Consent Agenda excluding Item 13.1. Council Member McCay,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,23,1,minutes/2020/2020-06-15/2020-06-16_city-council.md,minutes
80,12,1,3,approve Item 13.a with the changes noted. Council Member McCay,Other,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,23,1,minutes/2020/2020-06-15/2020-06-16_city-council.md,minutes
81,12,1,4,approve Resolution No. 20-48 - To Confirm Riverton City Council Shall Not Provide the Services Proposed for it to be provided by the Riverton Fire Service Area. Council Member Wells,Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,5,1,minutes/2020/2020-06-15/2020-06-16_city-council.md,minutes
82,12,1,5,approve Resolution No. 20-43 - Adopting Final Amended Budgets for the 2019-2020 Fiscal Year. Council Member Stewart,Budget Amendment,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,26,20,1,minutes/2020/2020-06-15/2020-06-16_city-council.md,minutes
83,12,1,6,approve Resolution No. 20-45 - Adopting a Municipal Fee Schedule for the 2020-2021 Fiscal Year. Council Member Buroker,Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,26,24,1,minutes/2020/2020-06-15/2020-06-16_city-council.md,minutes
84,12,1,7,approve Resolution No. 20-46 - Adopting the Final Budgets for the 2020-2021 Fiscal Year. Council Member Stewart,Budget Amendment,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,23,20,1,minutes/2020/2020-06-15/2020-06-16_city-council.md,minutes
85,12,1,8,approve Resolution No. 20-47 - Adopting a Tax Rate for the 2020 Tax Year. Council Member Wells,Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,5,1,minutes/2020/2020-06-15/2020-06-16_city-council.md,minutes
86,12,1,9,approve Resolution No. 20-41 - Authorizing the City to Elect to Pay the Employee Contributions on behalf of the Employee for Employees in the Tier 2 Public Safety and Firefighter Retirement System. Council Member McCay,Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,23,1,minutes/2020/2020-06-15/2020-06-16_city-council.md,minutes
87,12,1,10,approve Resolution No. 20-49 - Adopting the Salt Lake County Multi-Jurisdictional Hazard Mitigation Plan. Council Member Wells,Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,5,1,minutes/2020/2020-06-15/2020-06-16_city-council.md,minutes
88,12,1,11,"suspend the City Council Meeting move into the RLESA Meeting and then the RDA Meeting and at the conclusion of that meeting meet in a Closed Session for a discussion of the Character, Professional Competence, or Physical or Mental Health of an Individual, a Strategy session to discuss pending or reasonably imminent litigation, and a Strategy session to discuss the sale, purchase, exchange or lease of real property, including any form of a water rights or water shares. Council Member McDougal",Contract/Purchase,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,26,1,minutes/2020/2020-06-15/2020-06-16_city-council.md,minutes
89,12,1,12,adjourn. Council Member Buroker,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,24,1,minutes/2020/2020-06-15/2020-06-16_city-council.md,minutes
90,13,1,1,"the Riverton City Council approve Resolution No. 20-46 approving and adopting a litigation settlement agreement between Riverton City and the defendant in a civil action filed by Riverton City and Herriman City against the Unified Police Department in the Third Judicial District Court, State of Utah, Case No. 190904012. Council Member McDougal",Resolution,Passed,Pass,council_vote,,approve,keyword,high,,,,20,26,1,minutes/2020/2020-06-29/2020-06-29_city-council.md,minutes
91,13,1,2,adjourn. Council Member McDougal,Procedural/Administrative,Passed,Pass,council_vote,,procedural,keyword,high,,,,20,26,1,minutes/2020/2020-06-29/2020-06-29_city-council.md,minutes
92,14,1,1,adjourn the Work Session. Council Member McCay,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,23,1,minutes/2020/2020-07-20/2020-07-21_city-council.md,minutes
93,14,1,2,approve the Consent Agenda as listed. Council Member Buroker,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,24,1,minutes/2020/2020-07-20/2020-07-21_city-council.md,minutes
94,14,1,3,"suspend the City Council Meeting move into the RLESA Meeting and at the conclusion of that meeting meet in a Closed Session for a strategy session to discuss the sale, purchase, exchange or lease of real property, including any form of a water rights or water shares. Council Member McCay",Contract/Purchase,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,23,1,minutes/2020/2020-07-20/2020-07-21_city-council.md,minutes
95,14,1,4,adjourn. Council Member McDougal,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,26,1,minutes/2020/2020-07-20/2020-07-21_city-council.md,minutes
96,15,1,1,approve the Consent Agenda as listed. Council Member McDougal,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,23,26,1,minutes/2020/2020-08-17/2020-08-18_city-council.md,minutes
97,15,1,2,adopt Resolution No. 20-54 - Adopting a study which demonstrates the community benefit for locating a Costco Wholesale Warehouse in Riverton exceeds the cost executing a Sales Tax Revenue Sharing Agreement with Costco; and approving a Sales Tax Revenue Sharing Agreement with Costco Wholesale Corporation. Council Member Wells,Contract/Purchase,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,24,5,1,minutes/2020/2020-08-17/2020-08-18_city-council.md,minutes
98,15,1,3,"the City Council adopt Ordinance No. 20-14 -Amending the Riverton City General Plan Land Use Map, as described in Exhibit “A”, with the following amendment: The Community Commercial designation on 13400 South between Autumn Rose Drive and Morning Cloak Way be adjusted to apply only to those lots with frontage on 13400 South, as shown in “Option 1. Council Member McDougal",Land-Use/Zoning,Passed unanimously,Pass,council_vote,,approve,keyword,high,12,singleton,high,24,26,1,minutes/2020/2020-08-17/2020-08-18_city-council.md,minutes
99,15,1,4,adjourn. Council Member McCay,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,26,23,1,minutes/2020/2020-08-17/2020-08-18_city-council.md,minutes
100,16,1,1,adjourn the Work Session. Council Member Stewart,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,24,20,1,minutes/2020/2020-08-31/2020-09-01_city-council.md,minutes
101,16,1,2,approve the Consent Agenda as listed. Council Member Wells,Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,5,1,minutes/2020/2020-08-31/2020-09-01_city-council.md,minutes
