year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2016,municipal general,Council,3,Kearns Metro Township Council Seat 3,KRN014,STEVE PERRY,19,False
2016,municipal general,Council,4,Kearns Metro Township Council Seat 4,KRN013,TINA SNOW,502,False
2016,municipal general,Council,4,Kearns Metro Township Council Seat 4,KRN015,TINA SNOW,454,False
2016,municipal general,Council,4,Kearns Metro Township Council Seat 4,KRN016,TINA SNOW,387,False
2016,municipal general,Council,5,Kearns Metro Township Council Seat 5,KRN009,BRIAN RICHARDS,42,False
2016,municipal general,Council,5,Kearns Metro Township Council Seat 5,KRN009,KELLY F. BUSH,49,False
2016,municipal general,Council,5,Kearns Metro Township Council Seat 5,KRN017,BRIAN RICHARDS,248,False
2016,municipal general,Council,5,Kearns Metro Township Council Seat 5,KRN017,KELLY F. BUSH,246,False
2016,municipal general,Council,5,Kearns Metro Township Council Seat 5,KRN018,BRIAN RICHARDS,182,False
2016,municipal general,Council,5,Kearns Metro Township Council Seat 5,KRN018,KELLY F. BUSH,213,False
2016,municipal general,Council,5,Kearns Metro Township Council Seat 5,KRN019,BRIAN RICHARDS,246,False
2016,municipal general,Council,5,Kearns Metro Township Council Seat 5,KRN019,KELLY F. BUSH,274,False
2017,municipal general,Council,2,Kearns Metro Township Council Seat 2,KRN005,ALAN PETERSON,191,False
2017,municipal general,Council,2,Kearns Metro Township Council Seat 2,KRN006,ALAN PETERSON,181,False
2017,municipal general,Council,2,Kearns Metro Township Council Seat 2,KRN020,ALAN PETERSON,72,False
2017,municipal general,Council,2,Kearns Metro Township Council Seat 2,KRN021,ALAN PETERSON,77,False
2017,municipal general,Council,4,Kearns Metro Township Council Seat 4,KRN013,TINA SNOW,6,False
2017,municipal general,Council,4,Kearns Metro Township Council Seat 4,KRN013,Write-in,14,False
2017,municipal general,Council,4,Kearns Metro Township Council Seat 4,KRN015,TINA SNOW,3,False
2017,municipal general,Council,4,Kearns Metro Township Council Seat 4,KRN015,Write-in,17,False
2017,municipal general,Council,4,Kearns Metro Township Council Seat 4,KRN016,TINA SNOW,6,False
2017,municipal general,Council,4,Kearns Metro Township Council Seat 4,KRN016,Write-in,12,False
2019,municipal general,Council,1,Kearns Metro Township Council District 1,KRN001,PATRICK DANIEL SCHAEFFER,56,False
2019,municipal general,Council,1,Kearns Metro Township Council District 1,KRN001,SAMUEL J HIGGINSON,81,False
2019,municipal general,Council,1,Kearns Metro Township Council District 1,KRN003,PATRICK DANIEL SCHAEFFER,50,False
2019,municipal general,Council,1,Kearns Metro Township Council District 1,KRN003,SAMUEL J HIGGINSON,44,False
2019,municipal general,Council,1,Kearns Metro Township Council District 1,KRN004,PATRICK DANIEL SCHAEFFER,105,False
2019,municipal general,Council,1,Kearns Metro Township Council District 1,KRN004,SAMUEL J HIGGINSON,79,False
2019,municipal general,Council,3,Kearns Metro Township Council District 3,KRN002,CHRYSTAL BUTTERFIELD,18,False
2019,municipal general,Council,3,Kearns Metro Township Council District 3,KRN002,RUBY BROWN,15,False
2019,municipal general,Council,3,Kearns Metro Township Council District 3,KRN007,CHRYSTAL BUTTERFIELD,15,False
2019,municipal general,Council,3,Kearns Metro Township Council District 3,KRN007,RUBY BROWN,8,False
2019,municipal general,Council,3,Kearns Metro Township Council District 3,KRN008,CHRYSTAL BUTTERFIELD,45,False
2019,municipal general,Council,3,Kearns Metro Township Council District 3,KRN008,RUBY BROWN,15,False
2019,municipal general,Council,3,Kearns Metro Township Council District 3,KRN010,CHRYSTAL BUTTERFIELD,49,False
2019,municipal general,Council,3,Kearns Metro Township Council District 3,KRN010,RUBY BROWN,28,False
2019,municipal general,Council,3,Kearns Metro Township Council District 3,KRN011,CHRYSTAL BUTTERFIELD,92,False
2019,municipal general,Council,3,Kearns Metro Township Council District 3,KRN011,RUBY BROWN,46,False
2019,municipal general,Council,3,Kearns Metro Township Council District 3,KRN012,CHRYSTAL BUTTERFIELD,47,False
2019,municipal general,Council,3,Kearns Metro Township Council District 3,KRN012,RUBY BROWN,9,False
2019,municipal general,Council,3,Kearns Metro Township Council District 3,KRN014,CHRYSTAL BUTTERFIELD,7,False
2019,municipal general,Council,3,Kearns Metro Township Council District 3,KRN014,RUBY BROWN,6,False
2019,municipal general,Council,5,Kearns Metro Township Council District 5,KRN009,BRIAN RICHARDS,10,False
2019,municipal general,Council,5,Kearns Metro Township Council District 5,KRN009,KELLY BUSH,7,False
2019,municipal general,Council,5,Kearns Metro Township Council District 5,KRN017,BRIAN RICHARDS,79,False
2019,municipal general,Council,5,Kearns Metro Township Council District 5,KRN017,KELLY BUSH,115,False
2019,municipal general,Council,5,Kearns Metro Township Council District 5,KRN018,BRIAN RICHARDS,29,False
2019,municipal general,Council,5,Kearns Metro Township Council District 5,KRN018,KELLY BUSH,116,False
2019,municipal general,Council,5,Kearns Metro Township Council District 5,KRN019,BRIAN RICHARDS,49,False
2019,municipal general,Council,5,Kearns Metro Township Council District 5,KRN019,KELLY BUSH,139,False
2021,municipal general,Council,2,Kearns Metro Township Council District 2,KRN005,ALAN PETERSON,17,False
2021,municipal general,Council,2,Kearns Metro Township Council District 2,KRN005,ROYCE GIBSON,16,False
2021,municipal general,Council,2,Kearns Metro Township Council District 2,KRN006,ALAN PETERSON,24,False
2021,municipal general,Council,2,Kearns Metro Township Council District 2,KRN006,ROYCE GIBSON,14,False
2021,municipal general,Council,2,Kearns Metro Township Council District 2,KRN020,ALAN PETERSON,4,False
2021,municipal general,Council,2,Kearns Metro Township Council District 2,KRN020,ROYCE GIBSON,13,False
2021,municipal general,Council,2,Kearns Metro Township Council District 2,KRN021,ALAN PETERSON,11,False
2021,municipal general,Council,2,Kearns Metro Township Council District 2,KRN021,ROYCE GIBSON,9,False
2021,municipal general,Council,4,Kearns Metro Township Council District 4,KRN013,TINA SNOW,108,False
2021,municipal general,Council,4,Kearns Metro Township Council District 4,KRN015,TINA SNOW,76,False
2021,municipal general,Council,4,Kearns Metro Township Council District 4,KRN016,TINA SNOW,82,False
2023,municipal general,Council,1,Kearns Metro Township Council District 1,KRN001,JESSE VALDEZ,106,False
2023,municipal general,Council,1,Kearns Metro Township Council District 1,KRN001,PATRICK DANIEL SCHAEFFER,121,False
2023,municipal general,Council,1,Kearns Metro Township Council District 1,KRN002,JESSE VALDEZ,51,False
2023,municipal general,Council,1,Kearns Metro Township Council District 1,KRN002,PATRICK DANIEL SCHAEFFER,42,False
2023,municipal general,Council,1,Kearns Metro Township Council District 1,KRN004,JESSE VALDEZ,52,False
2023,municipal general,Council,1,Kearns Metro Township Council District 1,KRN004,PATRICK DANIEL SCHAEFFER,49,False
2023,municipal general,Council,3,Kearns Metro Township Council District 3,KRN006,CHRISTOPHER JAMES GEERTSEN,54,False
2023,municipal general,Council,3,Kearns Metro Township Council District 3,KRN006,CHRYSTAL BUTTERFIELD,157,False
2023,municipal general,Council,3,Kearns Metro Township Council District 3,KRN007,CHRISTOPHER JAMES GEERTSEN,46,False
2023,municipal general,Council,3,Kearns Metro Township Council District 3,KRN007,CHRYSTAL BUTTERFIELD,120,False
2023,municipal general,Council,3,Kearns Metro Township Council District 3,KRN010,CHRISTOPHER JAMES GEERTSEN,16,False
2023,municipal general,Council,3,Kearns Metro Township Council District 3,KRN010,CHRYSTAL BUTTERFIELD,77,False
2023,municipal general,Council,3,Kearns Metro Township Council District 3,KRN018,CHRISTOPHER JAMES GEERTSEN,15,False
2023,municipal general,Council,3,Kearns Metro Township Council District 3,KRN018,CHRYSTAL BUTTERFIELD,19,False
2023,municipal general,Council,3,Kearns Metro Township Council District 3,KRN019,CHRISTOPHER JAMES GEERTSEN,34,False
2023,municipal general,Council,3,Kearns Metro Township Council District 3,KRN019,CHRYSTAL BUTTERFIELD,56,False
2023,municipal general,Council,3,Kearns Metro Township Council District 3,KRN901,CHRISTOPHER JAMES GEERTSEN,0,False
2023,municipal general,Council,3,Kearns Metro Township Council District 3,KRN901,CHRYSTAL BUTTERFIELD,0,False
2023,municipal general,Council,5,Kearns Metro Township Council District 5,KRN009,KELLY BUSH,169,False
2023,municipal general,Council,5,Kearns Metro Township Council District 5,KRN013,KELLY BUSH,93,False
2023,municipal general,Council,5,Kearns Metro Township Council District 5,KRN014,KELLY BUSH,148,False
2023,municipal general,Council,5,Kearns Metro Township Council District 5,KRN016,KELLY BUSH,22,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN001,MICHAEL JESSE XON VALDEZ,222,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN001,TINA MARIE SNOW,121,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN002,MICHAEL JESSE XON VALDEZ,65,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN002,TINA MARIE SNOW,67,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN003,MICHAEL JESSE XON VALDEZ,145,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN003,TINA MARIE SNOW,111,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN004,MICHAEL JESSE XON VALDEZ,110,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN004,TINA MARIE SNOW,72,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN005,MICHAEL JESSE XON VALDEZ,110,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN005,TINA MARIE SNOW,98,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN006,MICHAEL JESSE XON VALDEZ,123,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN006,TINA MARIE SNOW,99,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN007,MICHAEL JESSE XON VALDEZ,104,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN007,TINA MARIE SNOW,69,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN008,MICHAEL JESSE XON VALDEZ,149,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN008,TINA MARIE SNOW,106,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN009,MICHAEL JESSE XON VALDEZ,147,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN009,TINA MARIE SNOW,110,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN010,MICHAEL JESSE XON VALDEZ,64,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN010,TINA MARIE SNOW,49,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN011,MICHAEL JESSE XON VALDEZ,126,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN011,TINA MARIE SNOW,73,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN012,MICHAEL JESSE XON VALDEZ,82,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN012,TINA MARIE SNOW,119,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN013,MICHAEL JESSE XON VALDEZ,111,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN013,TINA MARIE SNOW,84,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN014,MICHAEL JESSE XON VALDEZ,181,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN014,TINA MARIE SNOW,85,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN015,MICHAEL JESSE XON VALDEZ,12,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN015,TINA MARIE SNOW,4,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN016,MICHAEL JESSE XON VALDEZ,15,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN016,TINA MARIE SNOW,14,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN017,MICHAEL JESSE XON VALDEZ,73,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN017,TINA MARIE SNOW,75,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN018,MICHAEL JESSE XON VALDEZ,28,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN018,TINA MARIE SNOW,19,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN019,MICHAEL JESSE XON VALDEZ,65,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN019,TINA MARIE SNOW,45,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN901,MICHAEL JESSE XON VALDEZ,0,False
2025,municipal general,Mayor,,Kearns City Mayor,KRN901,TINA MARIE SNOW,0,False
2025,municipal general,Council,2,Kearns City Council District 2,KRN003,LYNDSAY LONGTIN,134,False
2025,municipal general,Council,2,Kearns City Council District 2,KRN003,T JORDAN HANSEN,114,False
2025,municipal general,Council,2,Kearns City Council District 2,KRN005,LYNDSAY LONGTIN,125,False
2025,municipal general,Council,2,Kearns City Council District 2,KRN005,T JORDAN HANSEN,73,False
2025,municipal general,Council,2,Kearns City Council District 2,KRN009,LYNDSAY LONGTIN,143,False
2025,municipal general,Council,2,Kearns City Council District 2,KRN009,T JORDAN HANSEN,107,False
2025,municipal general,Council,2,Kearns City Council District 2,KRN016,LYNDSAY LONGTIN,18,False
2025,municipal general,Council,2,Kearns City Council District 2,KRN016,T JORDAN HANSEN,10,False
2025,municipal general,Council,4,Kearns City Council District 4,KRN008,LORRIN P. COLBY JR.,144,False
2025,municipal general,Council,4,Kearns City Council District 4,KRN008,ROGER C SNOW,103,False
2025,municipal general,Council,4,Kearns City Council District 4,KRN012,LORRIN P. COLBY JR.,84,False
2025,municipal general,Council,4,Kearns City Council District 4,KRN012,ROGER C SNOW,107,False
2025,municipal general,Council,4,Kearns City Council District 4,KRN013,LORRIN P. COLBY JR.,118,False
2025,municipal general,Council,4,Kearns City Council District 4,KRN013,ROGER C SNOW,69,False
2025,municipal general,Council,4,Kearns City Council District 4,KRN014,LORRIN P. COLBY JR.,156,False
2025,municipal general,Council,4,Kearns City Council District 4,KRN014,ROGER C SNOW,97,False
2025,municipal general,Council,4,Kearns City Council District 4,KRN015,LORRIN P. COLBY JR.,14,False
2025,municipal general,Council,4,Kearns City Council District 4,KRN015,ROGER C SNOW,1,False
