date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,docid,content_length_bytes,size_mb,stored_locally,note
2019-05-13,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_05132019-238,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2019/2019-05-13_CRA_238.pdf,238,1387216,1.39,yes,
2019-06-10,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_06102019-246,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2019/2019-06-10_CRA_246.pdf,246,425809,0.43,yes,
2019-10-14,Community Reinvestment Agency Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_10142019-288,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2019/2019-10-14_CRA_288.pdf,288,637019,0.64,yes,
2020-01-13,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_01132020-321,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2020/2020-01-13_CRA_321.pdf,321,970089,0.97,yes,
2020-04-13,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_04132020-356,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2020/2020-04-13_CRA_356.pdf,356,696192,0.7,yes,
2020-04-27,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_04272020-359,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2020/2020-04-27_CRA_359.pdf,359,593061,0.59,yes,
2020-05-11,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_05112020-365,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2020/2020-05-11_CRA_365.pdf,365,444279,0.44,yes,
2020-06-22,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_06222020-380,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2020/2020-06-22_CRA_380.pdf,380,389866,0.39,yes,
2020-07-27,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_07272020-389,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2020/2020-07-27_CRA_389.pdf,389,423146,0.42,yes,
2020-10-26,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_10262020-415,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2020/2020-10-26_CRA_415.pdf,415,674954,0.67,yes,
2020-12-14,Community Reinvestment Agency Meeting,CRA,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_12142020-426,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,426,62251,0.06,no,
2021-02-08,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_02082021-441,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2021/2021-02-08_CRA_441.pdf,441,391698,0.39,yes,
2021-03-22,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_03222021-454,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2021/2021-03-22_CRA_454.pdf,454,646412,0.65,yes,
2021-04-12,Community Reinvestment Agency Public Hearing,CRA,hearing,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_04122021-451,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,451,16143,0.02,no,
2021-04-12,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_04122021-460,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2021/2021-04-12_CRA_460.pdf,460,1337516,1.34,yes,
2021-04-26,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_04262021-467,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2021/2021-04-26_CRA_467.pdf,467,399434,0.4,yes,
2021-06-14,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_06142021-479,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2021/2021-06-14_CRA_479.pdf,479,431746,0.43,yes,
2021-06-28,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_06282021-487,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2021/2021-06-28_CRA_487.pdf,487,496135,0.5,yes,
2021-09-13,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_09132021-508,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2021/2021-09-13_CRA_508.pdf,508,977935,0.98,yes,
2021-12-13,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_12132021-531,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2021/2021-12-13_CRA_531.pdf,531,387309,0.39,yes,
2022-01-10,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_01102022-537,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2022/2022-01-10_CRA_537.pdf,537,559923,0.56,yes,
2022-03-28,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_03282022-559,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2022/2022-03-28_CRA_559.pdf,559,443472,0.44,yes,
2022-04-11,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_04112022-561,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2022/2022-04-11_CRA_561.pdf,561,450960,0.45,yes,
2022-04-25,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_04252022-566,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2022/2022-04-25_CRA_566.pdf,566,465148,0.47,yes,
2022-05-23,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_05232022-582,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2022/2022-05-23_CRA_582.pdf,582,496568,0.5,yes,
2022-06-13,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_06132022-589,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2022/2022-06-13_CRA_589.pdf,589,327286,0.33,yes,
2022-06-27,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_06272022-592,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2022/2022-06-27_CRA_592.pdf,592,486154,0.49,yes,
2023-04-10,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_04102023-678,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2023/2023-04-10_CRA_678.pdf,678,499128,0.5,yes,
2023-04-24,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_04242023-686,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2023/2023-04-24_CRA_686.pdf,686,5397965,5.4,yes,
2023-06-12,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_06122023-698,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2023/2023-06-12_CRA_698.pdf,698,383868,0.38,yes,
2023-06-26,Community Reinvestment Agency Public Hearing,CRA,hearing,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_06262023-700,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,700,24024,0.02,no,
2023-06-26,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_06262023-703,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2023/2023-06-26_CRA_703.pdf,703,640600,0.64,yes,
2023-07-10,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_07102023-707,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2023/2023-07-10_CRA_707.pdf,707,732388,0.73,yes,
2023-08-28,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_08282023-724,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2023/2023-08-28_CRA_724.pdf,724,638283,0.64,yes,
2023-11-27,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_11272023-747,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2023/2023-11-27_CRA_747.pdf,747,548956,0.55,yes,
2023-12-11,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_12112023-754,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2023/2023-12-11_CRA_754.pdf,754,528266,0.53,yes,
2024-01-09,Community Reinvestment Agency Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_01092024-760,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2024/2024-01-09_CRA_760.pdf,760,742848,0.74,yes,
2024-01-22,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_01222024-767,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2024/2024-01-22_CRA_767.pdf,767,1505178,1.51,yes,
2024-02-26,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_02262024-778,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2024/2024-02-26_CRA_778.pdf,778,508578,0.51,yes,
2024-05-13,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_05132024-803,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2024/2024-05-13_CRA_803.pdf,803,473906,0.47,yes,
2024-06-10,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_06102024-814,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2024/2024-06-10_CRA_814.pdf,814,390456,0.39,yes,
2024-06-24,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_06242024-822,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2024/2024-06-24_CRA_822.pdf,822,596568,0.6,yes,
2025-05-12,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_05122025-910,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2025/2025-05-12_CRA_910.pdf,910,541778,0.54,yes,
2025-05-27,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_05272025-916,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2025/2025-05-27_CRA_916.pdf,916,1057896,1.06,yes,
2025-06-09,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_06092025-926,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2025/2025-06-09_CRA_926.pdf,926,1032377,1.03,yes,
2025-07-28,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_07282025-943,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2025/2025-07-28_CRA_943.pdf,943,1145781,1.15,yes,
2026-03-23,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_03232026-1020,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2026/2026-03-23_CRA_1020.pdf,1020,669899,0.67,yes,
2026-04-13,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_04132026-1028,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2026/2026-04-13_CRA_1028.pdf,1028,716420,0.72,yes,
2026-05-11,Community Reinvestment Agency Public Hearing,CRA,hearing,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_05112026-1034,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,1034,25214,0.03,no,
2026-05-11,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_05112026-1038,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2026/2026-05-11_CRA_1038.pdf,1038,868324,0.87,yes,
2026-06-08,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_06082026-1057,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),meeting_minutes/raw/2026/2026-06-08_CRA_1057.pdf,1057,866832,0.87,yes,
2026-06-22,Community Reinvestment Agency Meeting Agenda and Packet,CRA,regular,full_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Minutes/_06222026-1062,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,1062,,,no,combined packet PDF not posted at retrieval (only agenda available)
2016-12-05,City Council Meeting (No Agenda),Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_12052016-118,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,118,2874,0.0,no,
2016-12-12,City Council Meeting (No Agenda),Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_12122016-119,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,119,2877,0.0,no,
2016-12-19,City Council Meeting (No Agenda),Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_12192016-120,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,120,2871,0.0,no,
2016-12-20,City Council Meeting (No Agenda),Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_12202016-121,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,121,2876,0.0,no,
2016-12-27,City Council-Elect Agenda,Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_12272016-100,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,100,24842,0.02,no,
2017-01-03,City Council Special Meeting Agenda,Council,special,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_01032017-99,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,99,21964,0.02,no,
2017-01-09,City Council Meeting (No Agenda),Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_01092017-122,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,122,2873,0.0,no,
2017-01-17,City Council Agenda,Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_01172017-98,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,98,18864,0.02,no,
2017-01-23,City Council Agenda,Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_01232017-97,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,97,17575,0.02,no,
2017-01-30,City Council Agenda,Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_01302017-96,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,96,19561,0.02,no,
2017-02-06,City Council Agenda,Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_02062017-95,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,95,20400,0.02,no,
2017-02-13,City Council Agenda,Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_02132017-94,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,94,19289,0.02,no,
2017-02-21,City Council Agenda,Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_02212017-93,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,93,18332,0.02,no,
2017-02-27,City Council Agenda - Amended,Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_02272017-92,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,92,19296,0.02,no,
2017-03-06,City Council Agenda,Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_03062017-91,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,91,18840,0.02,no,
2017-03-13,City Council Agenda,Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_03132017-90,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,90,19387,0.02,no,
2017-03-20,City Council Agenda,Council,regular,agenda_packet,https://www.millcreekut.gov/AgendaCenter/ViewFile/Agenda/_03202017-88,2026-07-06,na,not_extracted (index/join layer; combined PDF retained in sibling meeting_minutes|planning_commission raw/ or re-fetch source_url),,88,17853,0.02,no,
