candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Tanner Bennett,Council,2023,2023-10-10,,summary,87.71,87.71,0.00,0.00,87.71,87.71,True,True,0.00,0.00,87.21,2,3,raw/cf_2023_3803_Tanner_Bennett.pdf,3803,high,,
Travis Hoban,Council,2023,2023-12-19,,summary,850.00,850.00,0.00,0.00,,,False,False,-850.00,-850.00,0.00,0,0,raw/cf_2023_3794_Travis_Hoban.pdf,3794,low,scanned/OCR: period-pivot stated totals only; itemized rows not machine-extractable (OCR columns torn) — see raw PDF; contrib!=stated expend!=stated,
Wendy Ahlman,Council,2023,2023-10-10,,summary,491.08,491.08,0.00,0.00,491.08,491.08,True,True,0.00,0.00,0.00,4,6,raw/cf_2023_3804_Wendy_Ahlman.pdf,3804,high,,
Eric Mutch,Mayor,2025,2025-09-12,,summary,2727.30,2700.83,0.00,26.47,,,False,False,-2727.30,-2700.83,0.00,0,0,raw/cf_2025_5992_Eric_Mutch.pdf,5992,low,scanned/OCR: period-pivot stated totals only; itemized rows not machine-extractable (OCR columns torn) — see raw PDF; contrib!=stated expend!=stated,
Marsha Judkins,Mayor,2025,2025-12-04,,summary,63522.39,62567.63,0.00,954.76,63522.39,63306.90,True,False,0.00,739.27,5601.00,98,68,raw/cf_2025_5990_Marsha_Judkins.pdf,5990,low,expend!=stated,
Michelle Kaufusi,Mayor,2025,2025-12-04,,summary,161052.72,156802.73,0.00,4250.00,161052.72,156802.73,True,True,0.00,0.00,17729.08,43,72,raw/cf_2025_5991_Michelle_Kaufusi.pdf,5991,high,,
Thatcher Alain Longman,Mayor,2025,2025-09-10,,summary,255.38,255.38,0.00,0.00,255.38,255.38,True,True,0.00,0.00,255.38,1,8,raw/cf_2025_5989_Thatcher_Alain_Longman.pdf,5989,high,,
Adam Shin,Council,2025,2025-12-03,,summary,24505.00,24355.00,0.00,150.00,24505.00,24355.00,True,True,0.00,0.00,16525.00,21,60,raw/cf_2025_6000_Adam_Shin.pdf,6000,high,,
Hannah Petersen,Council,2025,2025-12-04,,summary,22009.52,22009.52,0.00,0.00,22009.52,22009.52,True,True,0.00,0.00,10694.52,35,51,raw/cf_2025_6002_Hannah_Petersen.pdf,6002,high,,
Jeff Whitlock,Council,2025,2025-12-04,,summary,39230.91,39230.91,0.00,0.00,39230.91,39230.91,True,True,0.00,0.00,34460.66,32,90,raw/cf_2025_6001_Jeff_Whitlock.pdf,6001,high,,
Katrice MacKay,Council,2025,2025-12-04,,summary,19629.27,18413.20,0.00,1216.07,19629.27,18413.20,True,True,0.00,0.00,0.00,34,37,raw/cf_2025_5999_Katrice_MacKay.pdf,5999,high,,
Rachel Whipple,Council,2025,2025-12-03,,summary,3775.00,3866.17,967.10,875.93,,,False,False,-3775.00,-3866.17,0.00,0,0,raw/cf_2025_5996_Rachel_Whipple.pdf,5996,low,scanned/OCR: period-pivot stated totals only; itemized rows not machine-extractable (OCR columns torn) — see raw PDF; contrib!=stated expend!=stated,
Sally Clayton,Council,2025,2025-09-11,,summary,500.08,119.89,0.00,380.19,500.08,119.89,True,True,0.00,0.00,500.08,1,5,raw/cf_2025_5997_Sally_Clayton.pdf,5997,high,,
Sam Blackburn,Council,2025,2025-12-04,,summary,1131.89,1131.89,0.00,0.00,1131.89,1131.89,True,True,0.00,0.00,671.89,8,33,raw/cf_2025_5995_Sam_Blackburn.pdf,5995,high,,
Shay Aslett,Council,2025,2025-11-29,,summary,1775.00,1904.17,0.00,-129.17,,,False,False,-1775.00,-1904.17,0.00,0,0,raw/cf_2025_5994_Shay_Aslett.pdf,5994,low,scanned/OCR: period-pivot stated totals only; itemized rows not machine-extractable (OCR columns torn) — see raw PDF; contrib!=stated expend!=stated,
Tim Jafek,Council,2025,2025-08-05,,summary,175.00,175.00,0.00,0.00,175.00,175.00,True,True,0.00,0.00,175.00,1,2,raw/cf_2025_5993_Tim_Jafek.pdf,5993,high,,
Tom Fifita Sitake Sr,Council,2025,2025-08-06,,summary,1126.11,1126.11,,,1126.11,1126.11,True,True,0.00,0.00,0.00,1,8,raw/cf_2025_5998_Tom_Fifita_Sitake_Sr.pdf,5998,high,,
