referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
35,medium,subject,Council,RDA,308,99,2024-10-23,A Resolution of the Redevelopment Agency of South Salt Lake Adopting the South Salt Lake — motion to approve the Resolution,135,2025-08-27,An Ordinance of the South Salt Lake City Council Amending Chapter 3.16 of the South — motion to approve the Ordinance,,0.406,
40,medium,subject,Council,RDA,245,113,2025-05-14,Consideration of a Resolution of the Board (the “Board”) of the City of South Salt Lake — motion to approve the Resolution,154,2026-01-14,An Ordinance of the South Salt Lake City Council Amending Chapter 12.30 and Chapter — motion to approve the Ordinance,,0.406,
43,medium,subject,Council,RDA,378,113,2025-05-14,Consideration of a Resolution of the Board (the “Board”) of the City of South Salt Lake — motion to approve the Resolution,163,2026-05-27,An Ordinance of the South Salt Lake City Council Amending Chapter 12.30 of the South — motion to approve the Ordinance,,0.406,
2,medium,subject,Council,RDA,-308,72,2024-03-13,motion to move this as Unfinished Business to the next RDA Meeting,42,2023-05-10,An Ordinance of the South Salt Lake City Council Amending Section 3.11.110 of the — motion to move this as Unfinished Business to the next,,0.477,
22,medium,subject,Council,RDA,364,72,2024-03-13,motion to move this as Unfinished Business to the next RDA Meeting,108,2025-03-12,An Ordinance of the South Salt Lake City Council Amending Section 2.70.030 of the — motion to move this to Unfinished Business to the next meeting,,0.477,
10,medium,subject,Council,RDA,-364,99,2024-10-23,A Resolution of the Redevelopment Agency of South Salt Lake Adopting the South Salt Lake — motion to approve the Resolution,59,2023-10-25,An Ordinance of the South Salt Lake City Council to Amend the South Salt Lake Zoning — motion to approve the Resolution,,0.491,
18,medium,subject,Council,RDA,49,99,2024-10-23,A Resolution of the Redevelopment Agency of South Salt Lake Adopting the South Salt Lake — motion to approve the Resolution,100,2024-12-11,An Ordinance of the South Salt Lake City Council to Amend the South Salt Lake Zoning — motion to approve the Ordinance,,0.491,
19,medium,subject,Council,RDA,-154,113,2025-05-14,Consideration of a Resolution of the Board (the “Board”) of the City of South Salt Lake — motion to approve the Resolution,100,2024-12-11,An Ordinance of the South Salt Lake City Council to Amend the South Salt Lake Zoning — motion to approve the Ordinance,,0.491,
20,medium,subject,Council,RDA,91,99,2024-10-23,A Resolution of the Redevelopment Agency of South Salt Lake Adopting the South Salt Lake — motion to approve the Resolution,106,2025-01-22,An Ordinance of the South Salt Lake City Council to Amend the South Salt Lake Zoning — motion to approve the Ordinance,,0.491,
21,medium,subject,Council,RDA,-112,113,2025-05-14,Consideration of a Resolution of the Board (the “Board”) of the City of South Salt Lake — motion to approve the Resolution,106,2025-01-22,An Ordinance of the South Salt Lake City Council to Amend the South Salt Lake Zoning — motion to approve the Ordinance,,0.491,
23,medium,subject,Council,RDA,182,99,2024-10-23,A Resolution of the Redevelopment Agency of South Salt Lake Adopting the South Salt Lake — motion to approve the Resolution,111,2025-04-23,An Ordinance of the South Salt Lake City Council to Amend the South Salt Lake Zoning — motion to approve the Ordinance,,0.491,
24,medium,subject,Council,RDA,-21,113,2025-05-14,Consideration of a Resolution of the Board (the “Board”) of the City of South Salt Lake — motion to approve the Resolution,111,2025-04-23,An Ordinance of the South Salt Lake City Council to Amend the South Salt Lake Zoning — motion to approve the Ordinance,,0.491,
28,medium,subject,Council,RDA,273,99,2024-10-23,A Resolution of the Redevelopment Agency of South Salt Lake Adopting the South Salt Lake — motion to approve the Resolution,130,2025-07-23,An Ordinance of the South Salt Lake City Council to Amend the South Salt Lake Zoning — motion to approve the Ordinance,,0.491,
29,medium,subject,Council,RDA,70,113,2025-05-14,Consideration of a Resolution of the Board (the “Board”) of the City of South Salt Lake — motion to approve the Resolution,130,2025-07-23,An Ordinance of the South Salt Lake City Council to Amend the South Salt Lake Zoning — motion to approve the Ordinance,,0.491,
30,medium,subject,Council,RDA,294,99,2024-10-23,A Resolution of the Redevelopment Agency of South Salt Lake Adopting the South Salt Lake — motion to approve the Resolution,131,2025-08-13,An Ordinance of the South Salt Lake City Council to Amend the South Salt Lake Zoning — motion to approve the Ordinance,,0.491,
31,medium,subject,Council,RDA,91,113,2025-05-14,Consideration of a Resolution of the Board (the “Board”) of the City of South Salt Lake — motion to approve the Resolution,131,2025-08-13,An Ordinance of the South Salt Lake City Council to Amend the South Salt Lake Zoning — motion to approve the Ordinance,,0.491,
37,medium,subject,Council,RDA,371,99,2024-10-23,A Resolution of the Redevelopment Agency of South Salt Lake Adopting the South Salt Lake — motion to approve the Resolution,141,2025-10-29,An Ordinance of the South Salt Lake City Council to Amend the South Salt Lake Zoning — motion to approve the Ordinance,,0.491,
38,medium,subject,Council,RDA,168,113,2025-05-14,Consideration of a Resolution of the Board (the “Board”) of the City of South Salt Lake — motion to approve the Resolution,141,2025-10-29,An Ordinance of the South Salt Lake City Council to Amend the South Salt Lake Zoning — motion to approve the Ordinance,,0.491,
7,medium,subject,Council,RDA,-273,72,2024-03-13,motion to move this as Unfinished Business to the next RDA Meeting,53,2023-06-14,An Ordinance of the South Salt Lake City Council Amending Section 2.24.010 of the — motion to move this as Unfinished Business to the next,,0.499,
11,medium,subject,Council,RDA,91,72,2024-03-13,motion to move this as Unfinished Business to the next RDA Meeting,89,2024-06-12,An Ordinance of the South Salt Lake City Council Amending Section 3.11.100 of the — motion to move this as Unfinished Business to the next meeting,,0.501,
16,medium,subject,Council,RDA,210,72,2024-03-13,motion to move this as Unfinished Business to the next RDA Meeting,96,2024-10-09,An Ordinance of the South Salt Lake City Council Amending Section 3.11.100(f) of the — motion to move this to Unfinished Business to the next meeting,,0.501,
1,medium,subject,Council,RDA,-350,75,2024-03-27,A Resolution of the Redevelopment Agency of South Salt Lake Authorizing the Executive — motion to move this item as Unfinished Business to a future meeting,36,2023-04-12,An Ordinance of the South Salt Lake City Council Amending Section 3.11.030 of the — motion to move this Ordinance as Unfinished Business to a future meeting,,0.519,
41,medium,subject,Council,PlanningCommission,279,253,2025-06-19,"PUBLIC HEARING — Motion to APPROVE a Preliminary Subdivision Plat for a One-Lot Plat, Located at 120 East Spencer Avenue, based on the following",158,2026-03-25,An Ordinance of the South Salt Lake City Council Amending Section 17.10.120 of the — motion to approve the Ordinance,,0.529,
8,medium,subject,Council,RDA,-182,75,2024-03-27,A Resolution of the Redevelopment Agency of South Salt Lake Authorizing the Executive — motion to move this item as Unfinished Business to a future meeting,57,2023-09-27,An Ordinance of the South Salt Lake City Council Amending Chapter 17.06 of the South — motion to move this as Unfinished Business to a future meeting,,0.584,
13,medium,subject,Council,RDA,105,75,2024-03-27,A Resolution of the Redevelopment Agency of South Salt Lake Authorizing the Executive — motion to move this item as Unfinished Business to a future meeting,91,2024-07-10,An Ordinance of the South Salt Lake City Council Amending Chapter 3.12 of the South — motion to move this as Unfinished Business to a future meeting,,0.584,
3,medium,subject,Council,RDA,-14,49,2023-05-24,A Resolution of the Redevelopment Agency of South Salt Lake Authorizing the Loan of Project — motion to approve the RDA Resolution,43,2023-05-10,The City Council Authorizing the Loan of Project Area Funds for the 3900 South,,0.612,
4,medium,subject,Council,RDA,-322,78,2024-03-27,A Resolution of the Redevelopment Agency of South Salt Lake Adopting the Project Area — motion to approve the Resolution,43,2023-05-10,The City Council Authorizing the Loan of Project Area Funds for the 3900 South,,0.728,
15,medium,subject,Council,PlanningCommission,-36,223,2024-09-05,"Motion to forward a POSITIVE RECOMMENDATION to the South Salt Lake City Council to amend South Salt Lake City Municipal Code Title 17.01.010 to update definitions, adopting Title 17.03.270 for a new Family Interim Non-Congregate Children Housing Facility (""FINCH"") Land Use District, and amending Title 17.05.040 to include additional regulations for conditional uses with specific standards related to homeless shelters",93,2024-07-31,An Ordinance of the South Salt Lake City Council Amending Section 3.11.040(B) of the — motion to approve the Ordinance,,0.779,
25,medium,subject,Council,PlanningCommission,265,223,2024-09-05,"Motion to forward a POSITIVE RECOMMENDATION to the South Salt Lake City Council to amend South Salt Lake City Municipal Code Title 17.01.010 to update definitions, adopting Title 17.03.270 for a new Family Interim Non-Congregate Children Housing Facility (""FINCH"") Land Use District, and amending Title 17.05.040 to include additional regulations for conditional uses with specific standards related to homeless shelters",115,2025-05-28,An Ordinance of the South Salt Lake City Council Amending Section 3.11.040(B) of the — motion to approve the Ordinance,,0.779,
5,medium,subject,Council,RDA,-308,78,2024-03-27,A Resolution of the Redevelopment Agency of South Salt Lake Adopting the Project Area — motion to approve the Resolution,46,2023-05-24,An Ordinance of the South Salt Lake City Council Authorizing the Loan of Project Area — motion to approve the Ordinance,,1.0,
