geography,geography_type,year,metric,value,scenario,source,source_url,vintage
Fairfield,city_area,2020,population,210,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Fairfield,city_area,2030,population,345,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Fairfield,city_area,2040,population,579,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Fairfield,city_area,2050,population,1497,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Genola,city_area,2020,population,1541,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Genola,city_area,2030,population,1493,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Genola,city_area,2040,population,1854,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Genola,city_area,2050,population,1931,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Goshen,city_area,2020,population,988,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Goshen,city_area,2030,population,930,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Goshen,city_area,2040,population,889,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Goshen,city_area,2050,population,1000,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Highland,city_area,2020,population,19313,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Highland,city_area,2030,population,22014,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Highland,city_area,2040,population,23244,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Highland,city_area,2050,population,24531,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Lehi,city_area,2020,population,76876,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Lehi,city_area,2030,population,97388,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Lehi,city_area,2040,population,105561,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Lehi,city_area,2050,population,110131,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Lindon,city_area,2020,population,11555,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Lindon,city_area,2030,population,13184,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Lindon,city_area,2040,population,14312,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Lindon,city_area,2050,population,14972,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Mapleton,city_area,2020,population,11857,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Mapleton,city_area,2030,population,14707,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Mapleton,city_area,2040,population,16774,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Mapleton,city_area,2050,population,19489,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Orem,city_area,2020,population,98136,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Orem,city_area,2030,population,109824,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Orem,city_area,2040,population,110923,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Orem,city_area,2050,population,110944,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Payson,city_area,2020,population,21465,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Payson,city_area,2030,population,27598,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Payson,city_area,2040,population,38838,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Payson,city_area,2050,population,60188,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Pleasant Grove,city_area,2020,population,37658,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Pleasant Grove,city_area,2030,population,39404,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Pleasant Grove,city_area,2040,population,38881,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Pleasant Grove,city_area,2050,population,39091,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Provo,city_area,2020,population,114909,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Provo,city_area,2030,population,135306,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Provo,city_area,2040,population,145790,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Provo,city_area,2050,population,152249,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Salem,city_area,2020,population,9475,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Salem,city_area,2030,population,19819,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Salem,city_area,2040,population,33511,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Salem,city_area,2050,population,46331,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Santaquin,city_area,2020,population,13939,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Santaquin,city_area,2030,population,20303,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Santaquin,city_area,2040,population,25478,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Santaquin,city_area,2050,population,34211,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Saratoga Springs,city_area,2020,population,38353,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Saratoga Springs,city_area,2030,population,74537,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Saratoga Springs,city_area,2040,population,109531,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Saratoga Springs,city_area,2050,population,133431,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Spanish Fork,city_area,2020,population,42746,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Spanish Fork,city_area,2030,population,59335,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Spanish Fork,city_area,2040,population,81218,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Spanish Fork,city_area,2050,population,95221,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Springville,city_area,2020,population,35084,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Springville,city_area,2030,population,41539,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Springville,city_area,2040,population,48739,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Springville,city_area,2050,population,56557,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Vineyard,city_area,2020,population,14090,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Vineyard,city_area,2030,population,26632,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Vineyard,city_area,2040,population,38957,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Vineyard,city_area,2050,population,39176,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Woodland Hills,city_area,2020,population,1541,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Woodland Hills,city_area,2030,population,1907,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Woodland Hills,city_area,2040,population,2148,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Woodland Hills,city_area,2050,population,2467,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
Unincorporated Utah County,unincorporated_area,2020,population,6926,baseline,Mountainland Association of Governments (MAG) - 2023 RTP Socioeconomic Forecast,https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/Population_Projections_by_City/FeatureServer/0,MAG 2023 RTP (adopted 2023)
