year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2019,municipal general,Mayor,,West Jordan City Mayor,WJD036,DIRK BURTON,100,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD036,JIM RIDING,66,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD037,DIRK BURTON,119,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD037,JIM RIDING,97,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD038,DIRK BURTON,72,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD038,JIM RIDING,89,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD039,DIRK BURTON,173,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD039,JIM RIDING,137,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD040,DIRK BURTON,109,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD040,JIM RIDING,122,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD042,DIRK BURTON,82,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD042,JIM RIDING,76,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD043,DIRK BURTON,65,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD043,JIM RIDING,38,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD044,DIRK BURTON,148,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD044,JIM RIDING,117,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD045,DIRK BURTON,151,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD045,JIM RIDING,91,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD046,DIRK BURTON,126,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD046,JIM RIDING,52,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD047,DIRK BURTON,201,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD047,JIM RIDING,128,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD048,DIRK BURTON,79,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD048,JIM RIDING,69,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD049,DIRK BURTON,172,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD049,JIM RIDING,122,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD050,DIRK BURTON,351,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD050,JIM RIDING,52,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD051,DIRK BURTON,66,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD051,JIM RIDING,13,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD052,DIRK BURTON,160,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD052,JIM RIDING,86,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD053,DIRK BURTON,68,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD053,JIM RIDING,70,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD054,DIRK BURTON,125,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD054,JIM RIDING,68,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD055,DIRK BURTON,138,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD055,JIM RIDING,89,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD056,DIRK BURTON,111,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD056,JIM RIDING,71,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD057,DIRK BURTON,178,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD057,JIM RIDING,162,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD059,DIRK BURTON,117,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD059,JIM RIDING,106,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD060,DIRK BURTON,82,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD060,JIM RIDING,107,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD061,DIRK BURTON,0,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD061,JIM RIDING,3,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD063,DIRK BURTON,147,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD063,JIM RIDING,177,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD064,DIRK BURTON,154,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD064,JIM RIDING,143,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD065,DIRK BURTON,88,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD065,JIM RIDING,83,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD066,DIRK BURTON,125,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD066,JIM RIDING,130,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD067,DIRK BURTON,5,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD067,JIM RIDING,0,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD068,DIRK BURTON,136,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD068,JIM RIDING,215,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD069,DIRK BURTON,186,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD069,JIM RIDING,138,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD070,DIRK BURTON,50,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD070,JIM RIDING,67,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD071,DIRK BURTON,47,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD071,JIM RIDING,59,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD074,DIRK BURTON,57,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD074,JIM RIDING,43,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD075,DIRK BURTON,69,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD075,JIM RIDING,74,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD080,DIRK BURTON,110,False
2019,municipal general,Mayor,,West Jordan City Mayor,WJD080,JIM RIDING,60,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD001,KELVIN GREEN,87,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD001,MIKEY SMITH,75,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD001,DAVID B. NEWTON,2,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD001,Write-in,2,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD002,KELVIN GREEN,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD002,MIKEY SMITH,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD002,DAVID B. NEWTON,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD002,Write-in,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD003,KELVIN GREEN,90,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD003,MIKEY SMITH,50,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD003,DAVID B. NEWTON,19,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD003,Write-in,1,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD004,KELVIN GREEN,21,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD004,MIKEY SMITH,13,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD004,DAVID B. NEWTON,2,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD004,Write-in,1,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD005,KELVIN GREEN,74,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD005,MIKEY SMITH,36,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD005,DAVID B. NEWTON,9,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD005,Write-in,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD006,KELVIN GREEN,16,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD006,MIKEY SMITH,15,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD006,DAVID B. NEWTON,2,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD006,Write-in,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD007,KELVIN GREEN,80,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD007,MIKEY SMITH,45,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD007,DAVID B. NEWTON,13,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD007,Write-in,1,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD008,KELVIN GREEN,60,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD008,MIKEY SMITH,47,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD008,DAVID B. NEWTON,5,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD008,Write-in,1,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD009,KELVIN GREEN,121,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD009,MIKEY SMITH,76,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD009,DAVID B. NEWTON,10,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD009,Write-in,1,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD011,KELVIN GREEN,52,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD011,MIKEY SMITH,54,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD011,DAVID B. NEWTON,12,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD011,Write-in,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD012,KELVIN GREEN,139,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD012,MIKEY SMITH,97,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD012,DAVID B. NEWTON,74,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD012,Write-in,5,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD013,KELVIN GREEN,91,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD013,MIKEY SMITH,53,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD013,DAVID B. NEWTON,333,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD013,Write-in,2,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD014,KELVIN GREEN,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD014,MIKEY SMITH,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD014,DAVID B. NEWTON,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD014,Write-in,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD015,KELVIN GREEN,111,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD015,MIKEY SMITH,69,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD015,DAVID B. NEWTON,55,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD015,Write-in,3,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD016,KELVIN GREEN,97,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD016,MIKEY SMITH,59,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD016,DAVID B. NEWTON,12,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD016,Write-in,1,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD017,KELVIN GREEN,98,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD017,MIKEY SMITH,68,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD017,DAVID B. NEWTON,11,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD017,Write-in,2,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD018,KELVIN GREEN,39,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD018,MIKEY SMITH,26,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD018,DAVID B. NEWTON,10,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD018,Write-in,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD019,KELVIN GREEN,27,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD019,MIKEY SMITH,13,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD019,DAVID B. NEWTON,5,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD019,Write-in,1,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD020,KELVIN GREEN,113,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD020,MIKEY SMITH,88,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD020,DAVID B. NEWTON,25,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD020,Write-in,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD021,KELVIN GREEN,86,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD021,MIKEY SMITH,66,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD021,DAVID B. NEWTON,14,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD021,Write-in,3,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD022,KELVIN GREEN,88,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD022,MIKEY SMITH,54,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD022,DAVID B. NEWTON,17,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD022,Write-in,2,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD023,KELVIN GREEN,116,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD023,MIKEY SMITH,86,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD023,DAVID B. NEWTON,40,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD023,Write-in,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD024,KELVIN GREEN,198,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD024,MIKEY SMITH,88,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD024,DAVID B. NEWTON,46,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD024,Write-in,5,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD025,KELVIN GREEN,134,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD025,MIKEY SMITH,69,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD025,DAVID B. NEWTON,92,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD025,Write-in,6,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD027,KELVIN GREEN,74,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD027,MIKEY SMITH,40,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD027,DAVID B. NEWTON,181,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD027,Write-in,2,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD028,KELVIN GREEN,91,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD028,MIKEY SMITH,82,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD028,DAVID B. NEWTON,118,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD028,Write-in,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD030,KELVIN GREEN,124,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD030,MIKEY SMITH,80,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD030,DAVID B. NEWTON,100,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD030,Write-in,3,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD031,KELVIN GREEN,177,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD031,MIKEY SMITH,102,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD031,DAVID B. NEWTON,35,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD031,Write-in,6,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD032,KELVIN GREEN,115,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD032,MIKEY SMITH,110,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD032,DAVID B. NEWTON,22,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD032,Write-in,5,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD033,KELVIN GREEN,133,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD033,MIKEY SMITH,94,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD033,DAVID B. NEWTON,23,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD033,Write-in,3,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD034,KELVIN GREEN,99,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD034,MIKEY SMITH,67,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD034,DAVID B. NEWTON,25,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD034,Write-in,1,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD035,KELVIN GREEN,164,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD035,MIKEY SMITH,101,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD035,DAVID B. NEWTON,22,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD035,Write-in,2,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD036,KELVIN GREEN,60,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD036,MIKEY SMITH,57,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD036,DAVID B. NEWTON,39,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD036,Write-in,1,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD037,KELVIN GREEN,96,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD037,MIKEY SMITH,92,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD037,DAVID B. NEWTON,18,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD037,Write-in,1,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD038,KELVIN GREEN,64,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD038,MIKEY SMITH,62,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD038,DAVID B. NEWTON,24,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD038,Write-in,2,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD039,KELVIN GREEN,135,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD039,MIKEY SMITH,93,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD039,DAVID B. NEWTON,62,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD039,Write-in,3,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD040,KELVIN GREEN,99,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD040,MIKEY SMITH,96,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD040,DAVID B. NEWTON,19,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD040,Write-in,4,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD042,KELVIN GREEN,80,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD042,MIKEY SMITH,56,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD042,DAVID B. NEWTON,19,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD042,Write-in,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD043,KELVIN GREEN,51,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD043,MIKEY SMITH,40,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD043,DAVID B. NEWTON,7,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD043,Write-in,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD044,KELVIN GREEN,137,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD044,MIKEY SMITH,77,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD044,DAVID B. NEWTON,30,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD044,Write-in,3,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD045,KELVIN GREEN,144,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD045,MIKEY SMITH,54,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD045,DAVID B. NEWTON,39,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD045,Write-in,1,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD046,KELVIN GREEN,83,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD046,MIKEY SMITH,50,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD046,DAVID B. NEWTON,38,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD046,Write-in,0,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD047,KELVIN GREEN,162,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD047,MIKEY SMITH,113,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD047,DAVID B. NEWTON,38,False
2019,municipal general,Council,At-Large,West Jordan City Council At-Large,WJD047,Write-in,2,False
