candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Michael Hanson,Council,2021,2021-11-02,Pre-general financial statement,interim,11199.89,8820.44,,2709.45,11529.89,8820.44,False,True,330.00,0.00,700.00,29,53,raw/2021_state_michael-hanson-cottonwood-heights-candidate-for-district-3.pdf,f71a6772,low,vision-transcribed(read-tool); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Michael Hanson,Council,2021,2022-01-10,Year-end final financial report,summary,11199.89,10256.46,,1273.43,11529.89,10256.46,False,True,330.00,0.00,700.00,29,62,raw/2021_state_michael-hanson-final-financial-report.pdf,119c1d14,low,vision-transcribed(read-tool); contrib!=stated,
Runar Boman,Council,2021,2021-11-02,Pre-general financial statement,interim,2500.00,2333.26,,166.74,2500.00,2333.26,True,True,0.00,0.00,2500.00,1,5,raw/2021_state_runar-boman-cottonwood-heights-candidate-for-district-3.pdf,76b24255,medium,vision-transcribed(read-tool),
Runar Boman,Council,2021,2022-01-10,Year-end final financial report,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2021_state_runar-boman-final-financial-report.pdf,a9da1308,medium,vision-transcribed(read-tool),
Shawn Newell,Council,2021,2021-11-02,Pre-general financial statement,interim,6808.28,5273.71,,2218.57,6808.28,5273.71,True,True,0.00,0.00,1273.28,24,10,raw/2021_state_shawn-newell-cottonwood-heights-candidate-for-district-3.pdf,ff18ad9d,high,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Shawn Newell,Council,2021,2021-11-02,AMENDED pre-general financial statement,interim,6808.28,5273.71,,2218.57,6808.28,5273.71,True,True,0.00,0.00,1273.28,24,10,raw/2021_state_shawn-newell-amended-cottonwood-heights-candidate-for-district-3.pdf,3f2c0e09,high,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Shawn Newell,Council,2021,2022-01-10,Year-end final financial report,summary,6808.28,5273.71,,2218.57,7522.28,5273.71,False,True,714.00,0.00,1273.28,44,10,raw/2021_state_shawn-newell-final-financial-report.pdf,3a06d6de,low,vision-transcribed(read-tool); contrib!=stated,
Ellen Birrell,Council,2021,2021-11-02,Pre-general financial statement,interim,18577.00,17108.00,,1864.00,18971.62,17108.00,False,True,394.62,0.00,5977.00,41,27,raw/2021_state_ellen-birrell-cottonwood-heights-candidate-for-district-4.pdf,1db72c1b,low,vision-transcribed(read-tool); contrib!=stated,
Ellen Birrell,Council,2021,2022-01-10,Year-end final financial report,summary,100.00,1648.00,,316.00,100.00,1648.00,True,True,0.00,0.00,0.00,1,6,raw/2021_state_ellen-birrell-final-financial-report.pdf,7abffaa7,high,vision-transcribed(read-tool),
Ernie Kim,Council,2021,2021-11-02,Pre-general financial statement,interim,5371.02,5045.44,,390.58,5436.02,5045.44,False,True,65.00,0.00,600.00,18,20,raw/2021_state_ernie-kim-cottonwood-heights-candidate-for-district-4.pdf,f9122cb1,low,vision-transcribed(read-tool); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Ernie Kim,Council,2021,2021-11-02,AMENDED pre-general financial statement,interim,5471.02,5045.44,,490.58,5536.02,5045.44,False,True,65.00,0.00,600.00,19,20,raw/2021_state_ernie-kim-amended-cottonwood-heights-candidate-for-district-4.pdf,a5585266,low,vision-transcribed(read-tool); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Ernie Kim,Council,2021,2022-01-10,Year-end final financial report,summary,5471.02,5554.38,,-18.36,5536.02,5554.38,False,True,65.00,0.00,600.00,19,23,raw/2021_state_ernie-kim-final-financial-report.pdf,ba85b44f,low,vision-transcribed(read-tool); contrib!=stated,
Lee Anne Walker,Council,2021,2021-11-02,Pre-general financial statement,interim,646.90,696.90,,0.00,646.00,666.00,False,False,-0.90,-30.90,0.00,2,3,raw/2021_state_lee-anne-walker-cottonwood-heights-candidate-for-district-4.pdf,13222f98,low,vision-transcribed(read-tool); contrib!=stated; expend!=stated,
Lee Anne Walker,Council,2021,2022-01-10,Year-end final financial report,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2021_state_lee-anne-walker-final-financial-report.pdf,075ed842,medium,vision-transcribed(read-tool),
Jen Cottam,Council,2023,2023-10-24,Interim financial disclosure report (Oct 24 2023),interim,15606.46,6855.04,,5581.42,,,,,,,0.00,0,0,raw/2023_state_jen-cottham-financial-disclosure-report-10-24-2023.pdf,89c8b3ff,low,vision-transcribed(read-tool); totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Jen Cottam,Council,2023,2023-10-24,Contributions/expenditures schedule (Oct 24 2023),interim,15606.46,,,,15606.46,,True,,0.00,,861.26,63,0,raw/2023_state_jen-cottham-campaign-contributions-expenditure-10-24-23.pdf,0739df0c,low,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Jen Cottam,Council,2023,2023-11-21,Pre-general financial statement,interim,15631.46,11206.51,,1254.95,15631.46,11206.51,True,True,0.00,0.00,861.26,64,37,raw/2023_state_jen-cottam.pdf,cb462e3b,high,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Jen Cottam,Council,2023,2024-01-10,Year-end final financial report,summary,15631.46,11675.42,,786.04,15631.46,11675.42,True,True,0.00,0.00,861.26,64,41,raw/2023_state_jen-cottam-final.pdf,6499b1a4,high,vision-transcribed(read-tool),
Matt Holton,Council,2023,2023-11-21,Pre-general financial statement,interim,34405.00,34356.91,,48.09,34405.00,34356.91,True,True,0.00,0.00,2150.00,91,36,raw/2023_state_matt-holton.pdf,9300c3ae,high,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Matt Holton,Council,2023,2024-01-10,Year-end final financial report,summary,35170.00,35166.91,,3.09,35170.00,35166.91,True,True,0.00,0.00,2215.00,94,37,raw/2023_state_matt-holton-final.pdf,388dd7c8,high,vision-transcribed(read-tool),
Scott Bracken,Council,2023,2023-08-29,Pre-primary financial statement (signed Aug 29 2023; eliminated D2 primary candidate),statement,6000.00,2965.95,,3083.05,6049.00,2965.95,False,True,49.00,0.00,0.00,5,23,raw/2023_state_scott-bracken.pdf,4c184fa1,low,vision-transcribed(read-tool); contrib!=stated,
Scott Bracken,Council,2023,2023-10-05,"Post-primary financial statement (signed Oct 5 2023; balance-forward $3,083.05 from pre-primary; eliminated D2 primary candidate)",statement,,1156.28,3083.05,1926.77,,1156.28,,True,,0.00,0.00,0,6,raw/2023_state_scott-bracken-district-2.pdf,ebd7e3ae,low,vision-transcribed(read-tool),
Sharon Daurelle,Council,2023,2023-08-29,"Pre-primary financial statement (in-body 'August 28, 2023', signed 8/29/2023; itemization spans 7/4-8/26)",interim,6111.00,3259.09,,2851.91,6111.00,3319.53,True,False,0.00,60.44,0.00,65,25,raw/2023_state_sharon-daurelle.pdf,c88f7fa5,low,vision-transcribed(read-tool); reconciles cash-only (cover total excludes in-kind); expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Sharon Daurelle,Council,2023,2023-12-19,Year-end final financial report,summary,8771.00,8255.59,,515.41,8771.00,8255.59,True,True,0.00,0.00,0.00,5,16,raw/2023_state_sharon-daurelle-final.pdf,e7d1f4f3,medium,vision-transcribed(read-tool),
Suzanne Hyland,Council,2023,2023-10-24,Interim financial disclosure report (Oct 24 2023),interim,5693.32,1511.03,,4182.29,5693.32,1511.03,True,True,0.00,0.00,1000.00,12,9,raw/2023_state_suzanne-hyland-financial-disclosure-report-10-24-2023.pdf,231c8ab2,high,vision-transcribed(read-tool),
Suzanne Hyland,Council,2023,2023-11-21,Pre-general financial statement,interim,2281.55,2081.30,,200.25,2281.55,2081.30,True,True,0.00,0.00,1050.00,6,12,raw/2023_state_suzanne-hyland.pdf,860d8c1d,high,vision-transcribed(read-tool),
Suzanne Hyland,Council,2023,2024-01-10,Year-end final financial report,summary,540.00,3838.55,4148.71,850.16,540.00,3838.55,True,True,0.00,0.00,0.00,1,5,raw/2023_state_suzanne-hyland-final.pdf,6512e961,high,vision-transcribed(read-tool),
Gay Lynn Bennion,Mayor,2025,2025-10-07,Interim report (Oct 7 2025),interim,34488.90,22573.92,,13750.50,34488.90,22573.92,True,True,0.00,0.00,0.00,86,27,raw/2025_city_bennion_interim-oct-7-2025.pdf,bb08bab0,medium,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Gay Lynn Bennion,Mayor,2025,2025-10-28,Interim report (Oct 28 2025),interim,39547.85,40830.15,,1261.07,39648.85,40830.15,False,True,101.00,0.00,0.00,100,31,raw/2025_city_bennion_interim-oct-28-2025.pdf,8b3a7fe5,low,vision-transcribed(read-tool); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Gay Lynn Bennion,Mayor,2025,2025-12-04,Final report (Dec 4 2025),summary,46774.74,43288.70,,6090.52,46874.65,43288.70,False,True,99.91,0.00,0.00,106,35,raw/2025_city_bennion_final-dec-4-2025.pdf,54edb853,low,vision-transcribed(read-tool); contrib!=stated,
Mike Weichers,Mayor,2025,2025-10-07,Interim report (Oct 7 2025),interim,26050.00,17059.48,,8990.52,26050.00,17059.48,True,True,0.00,0.00,4000.00,20,15,raw/2025_city_weichers_interim-oct-7-2025.pdf,4b8e0f77,medium,vision-transcribed(read-tool),
Mike Weichers,Mayor,2025,2025-10-28,Interim report (Oct 28 2025),interim,2150.00,6308.34,,4832.18,2150.00,6308.34,True,True,0.00,0.00,0.00,5,4,raw/2025_city_weichers_interim-oct-28-2025.pdf,d56a9a4b,medium,vision-transcribed(read-tool),
Mike Weichers,Mayor,2025,2025-12-04,Final report (Dec 4 2025),summary,5500.00,10469.68,,0.00,5500.00,10469.68,True,True,0.00,0.00,0.00,3,5,raw/2025_city_weichers_final-dec-4-2025.pdf,181f3de9,medium,vision-transcribed(read-tool),
Randy Prazen,Council,2025,2025-10-07,Interim report (Oct 7 2025),interim,3978.82,4098.82,,0.00,3978.82,4098.82,True,True,0.00,0.00,0.00,7,9,raw/2025_city_prazen_interim-oct-7-2025.pdf,a71a0307,medium,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Randy Prazen,Council,2025,2025-10-28,Interim report (Oct 28 2025),interim,3471.64,3556.64,,0.00,3471.64,3556.64,True,True,0.00,0.00,0.00,6,7,raw/2025_city_prazen_interim-oct-28-2025.pdf,4779b80c,medium,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Randy Prazen,Council,2025,2025-12-04,Final report (Dec 4 2025),summary,3471.64,3556.64,,0.00,3471.64,3556.64,True,True,0.00,0.00,0.00,6,7,raw/2025_city_prazen_final-dec-4-2025.pdf,df89b7c3,medium,"vision-transcribed(read-tool); superseded (duplicate re-upload of raw/2025_city_prazen_interim-oct-28-2025.pdf; identical scan/totals — the genuine later report is not on file, an acquisition gap)",
Shawn Newell,Council,2025,2025-10-07,Interim report (Oct 7 2025),interim,6490.00,2997.65,,3567.35,6565.00,2997.65,False,True,75.00,0.00,0.00,16,7,raw/2025_city_newell_interim-oct-7-2025.pdf,cab4bbf2,low,vision-transcribed(read-tool); contrib!=stated,
Shawn Newell,Council,2025,2025-10-28,Interim report (Oct 28 2025),interim,7615.00,4015.86,,3624.14,7540.00,4015.86,False,True,-75.00,0.00,0.00,19,10,raw/2025_city_newell_interim-oct-28-2025.pdf,0a4935e1,low,vision-transcribed(read-tool); contrib!=stated,
Shawn Newell,Council,2025,2025-12-04,Final report (Dec 4 2025),summary,7465.00,4800.86,,2739.14,7540.00,4800.86,False,True,75.00,0.00,0.00,18,12,raw/2025_city_newell_final-dec-4-2025.pdf,56b093d8,low,vision-transcribed(read-tool); contrib!=stated,
Ellen Birrell,Council,2025,2025-10-07,Interim report (Oct 7 2025),interim,9380.00,2574.00,,7371.00,9945.00,2544.00,False,False,565.00,-30.00,0.00,39,15,raw/2025_city_birrell_interim-oct-7-2025.pdf,630e33c9,low,vision-transcribed(read-tool); contrib!=stated; expend!=stated,
Ellen Birrell,Council,2025,2025-10-28,Interim report (Oct 28 2025),interim,513.00,513.00,,2521.00,513.00,5363.00,True,False,0.00,4850.00,0.00,2,8,raw/2025_city_birrell_interim-oct-28-2025.pdf,b5575361,low,vision-transcribed(read-tool); expend!=stated,
Ellen Birrell,Council,2025,2025-12-04,Final report (Dec 4 2025),summary,900.00,720.00,,2751.00,950.00,720.00,False,True,50.00,0.00,0.00,5,4,raw/2025_city_birrell_final-dec-4-2025.pdf,faa3fb5b,low,vision-transcribed(read-tool); contrib!=stated,
Ernie Kim,Council,2025,2025-10-07,Interim report (Oct 7 2025),interim,3397.25,919.73,,2477.52,3397.25,919.73,True,True,0.00,0.00,0.00,5,5,raw/2025_city_kim_interim-oct-7-2025.pdf,4d8f57d1,medium,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Ernie Kim,Council,2025,2025-10-28,Interim report (Oct 28 2025),interim,3444.50,1459.73,,1937.52,3444.50,1459.73,True,True,0.00,0.00,0.00,6,6,raw/2025_city_kim_interim-oct-28-2025.pdf,694e019c,medium,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Ernie Kim,Council,2025,2025-12-04,Final report (Dec 4 2025),summary,3444.50,3444.50,,0.00,3444.50,3444.50,True,True,0.00,0.00,0.00,6,11,raw/2025_city_kim_final-dec-4-2025.pdf,8415a6be,medium,vision-transcribed(read-tool),
