year,election_type,office,district,contest,contest_verbatim,n_seats,n_candidates,voting_method,total_votes,total_first_choice_votes,winner,winner_votes,winner_pct,runner_up,runner_up_votes,margin_votes,margin_pct,registered_voters,ballots_cast,turnout_pct,uncontested,suppressed_precincts,note,source_file
2002,general,Surveyor,,Surveyor,County Surveyor,1,2,plurality,213088,,VAUGHN E. BUTLER RE,118925,0.5581,KIM W. LUNDEBERG DEM,94163,24762,0.1162,435575,226022,0.5189,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2002-11-05-general-canvass.xls
2002,general,Treasurer,,Treasurer,County Treasurer,1,3,plurality,215142,,LARRY W RICHARDSON RE,116508,0.5415,GREGG LASSEN DEM,85905,30603,0.1422,435575,226022,0.5189,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2002-11-05-general-canvass.xls
2004,general,Auditor,,Auditor,Salt Lake County Auditor,1,3,plurality,337868,,SEAN THOMAS,175934,0.5207,PETER STEVENS,151899,24035,0.0711,480807,366706,0.7627,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2004-11-02-general-canvass.xls
2004,general,Council,2,Council 2,Salt Lake County Council District 2,1,2,plurality,45344,,MICHAEL H. JENSEN R,37624,0.8297,K.C. FROEHLE (SARGE) P,7720,29904,0.6595,74059,55628,0.7511,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2004-11-02-general-canvass.xls
2004,general,Council,4,Council 4,Salt Lake County Council District 4,1,2,plurality,73187,,MARK CROCKETT R,38052,0.5199,DINA BLAES D,35135,2917,0.0399,97247,78588,0.8081,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2004-11-02-general-canvass.xls
2004,general,Council,6,Council 6,Salt Lake County Council District 6,1,2,plurality,62169,,MARVIN L. HENDRICKSON R,34425,0.5537,J. CHRIS CAGE D,27744,6681,0.1075,84674,67072,0.7921,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2004-11-02-general-canvass.xls
2004,general,Council,At-Large B,Council At-Large B,Salt Lake County Council At-Large B,1,3,plurality,347985,,"JENNIFER ""JENNY"" WILSON",177042,0.5088,STEVE HARMSEN,163062,13980,0.0402,480807,366706,0.7627,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2004-11-02-general-canvass.xls
2004,general,Mayor,,Mayor,Salt Lake County Mayor,1,4,plurality,351139,,PETER M. CORROON,174580,0.4972,ELLIS IVORY,150015,24565,0.0700,480807,366706,0.7627,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2004-11-02-general-canvass.xls
2006,general,Assessor,,Assessor,COUNTY ASSESSOR,1,3,plurality,215435,,LEE GARDNER (REP),120268,0.5583,JOSIE VALDEZ (DEM),95036,25232,0.1171,491108,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2006-11-07-general-sovc.xls
2006,general,Auditor,,Auditor,COUNTY AUDITOR,1,3,plurality,214329,,JEFF HATCH (DEM),107725,0.5026,SEAN THOMAS (REP),106490,1235,0.0058,491108,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2006-11-07-general-sovc.xls
2006,general,Clerk,,Clerk,COUNTY CLERK,1,5,plurality,219587,,SHERRIE SWENSEN (DEM),126786,0.5774,CARRIE DICKSON (REP),83336,43450,0.1979,491108,,,false,0,4 of 5 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2006-11-07-general-sovc.xls
2006,general,Council,1,Council 1,COUNTY COUNCIL DIST #1,1,4,plurality,32411,,JOE HATCH (DEM),22800,0.7035,BENJAMIN KENDRICK (REP),8138,14662,0.4524,77095,,,false,0,3 of 4 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2006-11-07-general-sovc.xls
2006,general,Council,3,Council 3,COUNTY COUNCIL DIST #3,1,3,plurality,27749,,DAVID A. WILDE (REP),14319,0.5160,DIANE TURNER (DEM),13412,907,0.0327,67861,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2006-11-07-general-sovc.xls
2006,general,Council,5,Council 5,COUNTY COUNCIL DIST #5,1,4,plurality,33533,,JEFF ALLEN (REP),20900,0.6233,NATE HENDRICKS (DEM),11240,9660,0.2881,82013,,,false,0,3 of 4 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2006-11-07-general-sovc.xls
2006,general,Council,At-Large C,Council At-Large C,"COUNTY CNCL AT-LARGE ""C""",1,6,plurality,218667,,JIM BRADLEY (DEM),111556,0.5102,JANICE AUGER (REP),96688,14868,0.0680,491108,,,false,0,5 of 6 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2006-11-07-general-sovc.xls
2006,general,District Attorney,,District Attorney,COUNTY DISTRICT ATTORNEY,1,4,plurality,219776,,LOHRA L. MILLER (REP),109579,0.4986,SIM GILL (DEM),102428,7151,0.0325,491108,,,false,0,3 of 4 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2006-11-07-general-sovc.xls
2006,general,Recorder,,Recorder,COUNTY RECORDER,1,3,plurality,214998,,GARY OTT (REP),112813,0.5247,LESLIE REBERG (DEM),102076,10737,0.0499,491108,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2006-11-07-general-sovc.xls
2006,general,Sheriff,,Sheriff,COUNTY SHERIFF,1,3,plurality,220908,,JIM WINDER (DEM),140825,0.6375,AARON D. KENNARD (REP),79928,60897,0.2757,491108,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2006-11-07-general-sovc.xls
2006,general,Surveyor,,Surveyor,COUNTY SURVEYOR,1,2,plurality,164382,,REID DEMMAN (REP),162158,0.9865,WRITE-IN,2224,159934,0.9729,491108,,,false,0,"1 of 2 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; AUDIT FLAG: the write-in bucket is in the top two — runner_up/margin are against an aggregate write-in total, not a named opponent; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat",2006-11-07-general-sovc.xls
2006,general,Treasurer,,Treasurer,COUNTY TREASURER,1,4,plurality,214155,,LARRY W RICHARDSON (REP),113438,0.5297,BILLIE LARSON (DEM),93097,20341,0.0950,491108,,,false,0,3 of 4 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2006-11-07-general-sovc.xls
2006,primary,Sheriff,,Sheriff,SALT LAKE COUNTY SHERIFF,1,2,plurality,36064,,AARON D. KENNARD,24006,0.6656,BRENT D CARDALL,12058,11948,0.3313,483708,,,false,0,"PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat",2006-06-27-primary-sovc.xls
2008,general,Council,2,Council 2,COUNTY COUNCIL #2,1,3,plurality,58972,,MICHAEL H. JENSEN (REP),34346,0.5824,PAUL PUGMIRE (DEM),24583,9763,0.1656,88278,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2008-11-04-general-sovc.xls
2008,general,Council,4,Council 4,COUNTY COUNCIL #4,1,3,plurality,71744,,JANI IWAMOTO (DEM),38800,0.5408,MARK CROCKETT (REP),32909,5891,0.0821,101100,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2008-11-04-general-sovc.xls
2008,general,Council,6,Council 6,COUNTY COUNCIL #6,1,3,plurality,60230,,MAX BURDICK (REP),31695,0.5262,ROGER M. HARDING (DEM),28485,3210,0.0533,90145,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2008-11-04-general-sovc.xls
2008,general,Council,At-Large A,Council At-Large A,COUNTY COUNCIL #A,1,3,plurality,351627,,RANDY HORIUCHI (DEM),193453,0.5502,STEVEN L. DEBRY (REP),157807,35646,0.1014,521039,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2008-11-04-general-sovc.xls
2008,general,Mayor,,Mayor,COUNTY MAYOR,1,4,plurality,355202,,PETER M. CORROON (DEM),233655,0.6578,MICHAEL RENCKERT (REP),114097,119558,0.3366,521039,,,false,0,3 of 4 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2008-11-04-general-sovc.xls
2010,general,Assessor,,Assessor,ASSESSOR,1,3,plurality,244023,,LEE GARDNER (REP),147370,0.6039,LIZ FEHRMANN (DEM),96493,50877,0.2085,470301,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2010-11-02-general-sovc.xlsx
2010,general,Auditor,,Auditor,AUDITOR,1,3,plurality,243003,,GREGORY P. HAWKINS (REP),123807,0.5095,JEFF HATCH (DEM),119033,4774,0.0196,470301,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2010-11-02-general-sovc.xlsx
2010,general,Clerk,,Clerk,CLERK,1,3,plurality,247870,,SHERRIE SWENSEN (DEM),151691,0.6120,JEREMY VOTAW (REP),96073,55618,0.2244,470301,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2010-11-02-general-sovc.xlsx
2010,general,Council,1,Council 1,COUNTY COUNCIL DIST #1,1,3,plurality,33763,,ARLYN BRADSHAW (DEM),22723,0.6730,STEVE HARMSEN (REP),11001,11722,0.3472,66456,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2010-11-02-general-sovc.xlsx
2010,general,Council,3,Council 3,COUNTY COUNCIL DIST #3,1,3,plurality,30513,,DAVID WILDE (REP),17344,0.5684,DIANE TURNER (DEM),13140,4204,0.1378,61626,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2010-11-02-general-sovc.xlsx
2010,general,Council,5,Council 5,COUNTY COUNCIL DIST #5,1,3,plurality,41090,,STEVEN L. DEBRY (REP),28471,0.6929,TYLER A ANDRUS (DEM),12578,15893,0.3868,83490,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2010-11-02-general-sovc.xlsx
2010,general,Council,At-Large B,Council At-Large B,COUNTY COUNCIL AT LARGE B,1,4,plurality,246603,,RICHARD SNELGROVE (REP),134423,0.5451,HOLLY MULLEN (DEM),102742,31681,0.1285,470301,,,false,0,3 of 4 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2010-11-02-general-sovc.xlsx
2010,general,District Attorney,,District Attorney,DISTRICT ATTORNEY,1,4,plurality,248948,,SIM GILL (DEM),127611,0.5126,LOHRA MILLER (REP),111190,16421,0.0660,470301,,,false,0,3 of 4 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2010-11-02-general-sovc.xlsx
2010,general,Recorder,,Recorder,RECORDER,1,3,plurality,242513,,GARY W. OTT (REP),144100,0.5942,MARIA O'BRIEN (DEM),98282,45818,0.1889,470301,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2010-11-02-general-sovc.xlsx
2010,general,Sheriff,,Sheriff,SHERIFF,1,3,plurality,249635,,"JAMES ""JIM"" WINDER (DEM)",140634,0.5634,BEAU BABKA (REP),108793,31841,0.1276,470301,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2010-11-02-general-sovc.xlsx
2010,general,Surveyor,,Surveyor,SURVEYOR,1,3,plurality,239919,,REID J. DEMMAN (REP),135301,0.5639,MICHAEL W NADEAU (DEM),104463,30838,0.1285,470301,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2010-11-02-general-sovc.xlsx
2010,general,Treasurer,,Treasurer,TREASURER,1,3,plurality,241074,,K. WAYNE CUSHING (REP),134242,0.5568,WILLIAM F.(BILL) ANDERSON (DEM),106663,27579,0.1144,470301,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2010-11-02-general-sovc.xlsx
2010,primary,Council,1,Council 1,COUNTY COUNCIL DISTRICT #1 (D),1,2,plurality,7510,,ARLYN BRADSHAW (DEM),4948,0.6589,CALVIN J. NOYCE (DEM),2562,2386,0.3177,13835,,,false,0,"PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat",2010-06-22-primary-sovc.xlsx
2010,primary,Council,At-Large,Council At-Large,COUNTY COUNCIL AT LARGE (R),1,2,plurality,55567,,RICHARD SNELGROVE (REP),35842,0.6450,WINSTON WILKINSON (REP),19725,16117,0.2900,153247,,,false,0,"PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat",2010-06-22-primary-sovc.xlsx
2012,general,Council,2,Council 2,COUNTY COUNCIL DIST #2,1,3,plurality,48866,,MICHAEL H. JENSEN (REP),27847,0.5699,BRENT H. GOODFELLOW (DEM),20971,6876,0.1407,61425,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2012-11-06-general-sovc.xlsx
2012,general,Council,4,Council 4,COUNTY COUNCIL DIST #4,1,3,plurality,81068,,SAM F. GRANATO (DEM),46673,0.5757,MELISSA W. LARSEN (REP),34350,12323,0.1520,94970,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2012-11-06-general-sovc.xlsx
2012,general,Council,6,Council 6,COUNTY COUNCIL DIST #6,1,3,plurality,71597,,MAX L. BURDICK (REP),44294,0.6187,PAUL RECANZONE (DEM),27235,17059,0.2383,87865,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2012-11-06-general-sovc.xlsx
2012,general,Council,At-Large C,Council At-Large C,COUNTY COUNCIL AT LARGE C,1,3,plurality,363987,,JIM BRADLEY (DEM),194797,0.5352,JOSEPH M. DEMMA (REP),168812,25985,0.0714,444196,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2012-11-06-general-sovc.xlsx
2012,general,Mayor,,Mayor,COUNTY MAYOR,1,3,plurality,372977,,BEN MCADAMS (DEM),203170,0.5447,MARK CROCKETT (REP),169418,33752,0.0905,444196,,,false,0,2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2012-11-06-general-sovc.xlsx
2012,primary,Council,At-Large C,Council At-Large C,COUNTY COUNCIL AT LARGE C,1,2,plurality,64198,,JOSEPH M. DEMMA (REP),35028,0.5456,MELVIN D NIMER (REP),29170,5858,0.0912,158769,,,false,0,"PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat",2012-06-26-primary-sovc.xlsx
2012,primary,Mayor,,Mayor,COUNTY MAYOR,1,2,plurality,75755,,MARK CROCKETT (REP),38387,0.5067,MIKE WINDER (REP),37368,1019,0.0135,158769,,,false,0,"PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat",2012-06-26-primary-sovc.xlsx
2014,general,Assessor,,Assessor,ASSESSOR,1,2,plurality,219360,,KEVIN JACOBS (REP),121592,0.5543,TYLER ANDRUS (DEM),97768,23824,0.1086,440524,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2014-11-04-general-sovc.xlsx
2014,general,Auditor,,Auditor,AUDITOR,1,2,plurality,219894,,SCOTT TINGLEY (REP),113215,0.5149,JEFF HATCH (DEM),106679,6536,0.0297,440524,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2014-11-04-general-sovc.xlsx
2014,general,Clerk,,Clerk,CLERK,1,2,plurality,222801,,SHERRIE SWENSEN (DEM),142055,0.6376,WANDA AMANN (REP),80746,61309,0.2752,440524,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2014-11-04-general-sovc.xlsx
2014,general,Council,1,Council 1,COUNTY COUNCIL DIST #1,1,2,plurality,28747,,ARLYN BRADSHAW (DEM),20933,0.7282,RICHARD D.M. BARNES (REP),7814,13119,0.4564,59316,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2014-11-04-general-sovc.xlsx
2014,general,Council,3,Council 3,COUNTY COUNCIL DIST #3,1,2,plurality,33273,,AIMEE WINDER NEWTON (REP),18521,0.5566,DANIEL C. SNARR (DEM),14752,3769,0.1133,65592,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2014-11-04-general-sovc.xlsx
2014,general,Council,5,Council 5,COUNTY COUNCIL DIST #5,1,1,plurality,30333,,STEVEN L. DEBRY (REP),30333,1.0000,,,,,74017,,,true,0,single candidate on the canvass (unopposed); n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2014-11-04-general-sovc.xlsx
2014,general,Council,At-Large A,Council At-Large A,COUNTY COUNCIL AT LARGE A,1,2,plurality,222472,,JENNY WILSON (DEM),117626,0.5287,MICAH BRUNER (REP),104846,12780,0.0574,440524,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2014-11-04-general-sovc.xlsx
2014,general,District Attorney,,District Attorney,DISTRICT ATTORNEY,1,2,plurality,224571,,SIM GILL (DEM),114915,0.5117,STEVE NELSON (REP),109656,5259,0.0234,440524,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2014-11-04-general-sovc.xlsx
2014,general,Recorder,,Recorder,RECORDER,1,2,plurality,219593,,GARY W. OTT (REP),118531,0.5398,MARY BISHOP (DEM),101062,17469,0.0796,440524,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2014-11-04-general-sovc.xlsx
2014,general,Sheriff,,Sheriff,SHERIFF,1,2,plurality,224487,,JAMES JIM WINDER (DEM),134666,0.5999,JAKE PETERSEN (REP),89821,44845,0.1998,440524,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2014-11-04-general-sovc.xlsx
2014,general,Surveyor,,Surveyor,SURVEYOR,1,1,plurality,161154,,REID J. DEMMAN (REP),161154,1.0000,,,,,440524,,,true,0,single candidate on the canvass (unopposed); n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2014-11-04-general-sovc.xlsx
2014,general,Treasurer,,Treasurer,TREASURER,1,2,plurality,218408,,K. WAYNE CUSHING (REP),122221,0.5596,MIKE FIFE (DEM),96187,26034,0.1192,440524,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2014-11-04-general-sovc.xlsx
2014,primary,Assessor,,Assessor,ASSESSOR (R),1,2,plurality,27185,,KEVIN JACOBS (REP),14189,0.5219,JAKE PARKINSON (REP),12996,1193,0.0439,164264,,,false,0,"PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat",2014-06-24-primary-sovc.xlsx
2014,primary,Auditor,,Auditor,AUDITOR (D),1,2,plurality,12876,,JEFF HATCH (DEM),7580,0.5887,CHRISTOPHER STOUT (DEM),5296,2284,0.1774,57221,,,false,0,"PRIMARY: this is the party ballot's plurality leader (the nominee), NOT an election winner; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat",2014-06-24-primary-sovc.xlsx
2016,general,Council,2,Council 2,COUNTY COUNCIL DIST #2,1,3,plurality,44137,,MICHAEL H. JENSEN (REP),42297,0.9583,WRITE-IN (NON),1527,40770,0.9237,75008,,,false,0,"2 of 3 canvass columns are NAMED candidates; the rest are the canvass's aggregate write-in bucket; AUDIT FLAG: the write-in bucket is in the top two — runner_up/margin are against an aggregate write-in total, not a named opponent; n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat",2016-11-08-general-election-statement-of-votes-cast.zip
2016,general,Council,4,Council 4,COUNTY COUNCIL DIST #4,1,1,plurality,66819,,SAM F. GRANATO (DEM),66819,1.0000,,,,,102598,,,true,0,single candidate on the canvass (unopposed); n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2016-11-08-general-election-statement-of-votes-cast.zip
2016,general,Council,6,Council 6,COUNTY COUNCIL DIST #6,1,2,plurality,75708,,MAX BURDICK (REP),43228,0.5710,ABIGAIL WRIGHT (DEM),32480,10748,0.1420,98361,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2016-11-08-general-election-statement-of-votes-cast.zip
2016,general,Council,At-Large B,Council At-Large B,COUNTY COUNCIL AT LARGE B,1,2,plurality,392300,,RICHARD SNELGROVE (REP),202884,0.5172,CATHERINE KANTER (DEM),189416,13468,0.0343,510397,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2016-11-08-general-election-statement-of-votes-cast.zip
2016,general,Mayor,,Mayor,COUNTY MAYOR,1,2,plurality,402485,,BEN MCADAMS (DEM),238927,0.5936,DAVE ROBINSON (REP),163558,75369,0.1873,510397,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2016-11-08-general-election-statement-of-votes-cast.zip
2018,general,Auditor,,Auditor,AUDITOR,1,2,plurality,390964,,SCOTT TINGLEY,203612,0.5208,GARRY HRECHKOSY,187352,16260,0.0416,517444,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2018-11-06-general-election-sovc.xlsx
2018,general,Clerk,,Clerk,CLERK,1,2,plurality,400525,,SHERRIE SWENSEN,265678,0.6633,ROZAN MITCHELL,134847,130831,0.3266,517444,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2018-11-06-general-election-sovc.xlsx
2018,general,Council,1,Council 1,COUNTY COUNCIL DISTRICT #1,1,1,plurality,48694,,ARLYN BRADSHAW,48694,1.0000,,,,,73007,,,true,0,single candidate on the canvass (unopposed); n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2018-11-06-general-election-sovc.xlsx
2018,general,Council,3,Council 3,COUNTY COUNCIL DISTRICT #3,1,2,plurality,54083,,AIMEE WINDER NEWTON,28562,0.5281,LISA GEHRKE,25521,3041,0.0562,71812,,,false,0,n_seats not printed by the workbook; all Salt Lake County offices in this file are single-seat,2018-11-06-general-election-sovc.xlsx
