date,body,title,source_url,pmn_body_id,pmn_file_id,reason
2011-10-10,PC,111010 Kearns Packet.pdf,https://www.utah.gov/pmn/files/31301.pdf,1561,31301,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2013-11-04,PC,131104_Kearns_Final_Packet.pdf,https://www.utah.gov/pmn/files/78187.pdf,1561,78187,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2014-03-10,PC,140310_Kearns_Final_Packet.pdf,https://www.utah.gov/pmn/files/93871.pdf,1561,93871,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2014-06-09,PC,140609_Kearns_Packet.pdf,https://www.utah.gov/pmn/files/107117.pdf,1561,107117,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2014-11-10,PC,141110_Kearns_Packet.pdf,https://www.utah.gov/pmn/files/126769.pdf,1561,126769,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2015-02-23,PC,150223_Kearns_Packet.pdf,https://www.utah.gov/pmn/files/142617.pdf,1561,142617,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2015-03-09,PC,150309_Kearns_Packet.pdf,https://www.utah.gov/pmn/files/145221.pdf,1561,145221,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2015-07-29,PC,150729_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/170383.pdf,1561,170383,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2016-01-11,PC,160111_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/199679.pdf,1561,199679,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2016-02-08,PC,160208_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/204887.pdf,1561,204887,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2016-03-14,PC,160314_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/212501.pdf,1561,212501,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2016-04-11,PC,160411_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/216421.pdf,1561,216421,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2016-11-14,PC,161114_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/258583.pdf,1561,258583,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2017-02-13,PC,170213_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/277283.pdf,1561,277283,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2017-04-10,PC,170410_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/290905.pdf,1561,290905,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2017-05-08,PC,170508_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/297971.pdf,1561,297971,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2017-06-29,PC,170629_KearnsMetroTC_Packet.pdf,https://www.utah.gov/pmn/files/310487.pdf,1561,310487,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2017-08-14,PC,170814_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/320277.pdf,1561,320277,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2017-09-11,PC,170911_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/327185.pdf,1561,327185,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2017-09-12,PC,170912_KearnsMetroTC_Packet.pdf,https://www.utah.gov/pmn/files/327187.pdf,1561,327187,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2017-12-11,PC,171211_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/352547.pdf,1561,352547,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2018-04-09,PC,180409_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/385159.pdf,1561,385159,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2018-05-14,PC,180514_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/395293.pdf,1561,395293,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2018-06-11,PC,180611_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/402665.pdf,1561,402665,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2018-07-09,PC,180709_KearnsMTMayorsMtg_Packet.pdf,https://www.utah.gov/pmn/files/409303.pdf,1561,409303,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2018-07-09,PC,180709_KearnsMTC_Packet.pdf,https://www.utah.gov/pmn/files/409305.pdf,1561,409305,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2018-07-09,PC,180709_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/409311.pdf,1561,409311,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2018-09-10,PC,180910_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/425005.pdf,1561,425005,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2018-11-19,PC,181119_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/443045.pdf,1561,443045,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2018-11-26,PC,181126_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/445899.pdf,1561,445899,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
2018-12-10,PC,181210_KearnsTPC_Packet.pdf,https://www.utah.gov/pmn/files/449451.pdf,1561,449451,PMN file blob purged (HTTP 404); pre-2018-12 file_id < ~457000 removed from PMN storage; notice-listed but unrecoverable
