body_label,pmn_body_id,notice_id,event_date,notice_title,file_id,ext,filename,class
PC,1561,1006249,2025-07-07,Kearns Planning Commission,1304461,pdf,250707_KearnsPC_MinutesApproved.pdf,MINUTES
PC,1561,1006249,2025-07-07,Kearns Planning Commission,1292151,pdf,Kearns-Public Hearing Notice.pdf,NOTICE
PC,1561,1006249,2025-07-07,Kearns Planning Commission,1292149,pdf,250707_KearnsPC_Agenda.pdf,AGENDA
PC,1561,1006249,2025-07-07,Kearns Planning Commission,1294211,pdf,REZ2025-01400 Staff Report.pdf,STAFF_REPORT
PC,1561,1006249,2025-07-07,Kearns Planning Commission,1294213,pdf,CUP2025-001399_Staff_Report_Final.pdf,STAFF_REPORT
PC,1561,996929,2025-06-02,Kearns Planning Commission,1275333,pdf,250602_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,989951,2025-05-05,Kearns Planning Commission,1266211,pdf,March minutes.pdf,MINUTES
PC,1561,989951,2025-05-05,Kearns Planning Commission,1304457,pdf,250505_KearnsPC_MinutesApproved.pdf,MINUTES
PC,1561,989951,2025-05-05,Kearns Planning Commission,1263039,pdf,Kearns-Public Hearing Notice.pdf,NOTICE
PC,1561,989951,2025-05-05,Kearns Planning Commission,1263037,pdf,250505_KearnsPC_Agenda.pdf,AGENDA
PC,1561,989951,2025-05-05,Kearns Planning Commission,1265803,pdf,250505_KearnsPC_Packet.pdf,PACKET
PC,1561,983483,2025-04-07,Kearns Planning Commission,1251357,pdf,250407_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,975573,2025-03-03,Kearns Planning Commission,1239113,pdf,December minutes.pdf,MINUTES
PC,1561,975573,2025-03-03,Kearns Planning Commission,1267901,pdf,250303_KearnsPC_MinutesApproved.pdf,MINUTES
PC,1561,975573,2025-03-03,Kearns Planning Commission,1235711,pdf,Kearns-Public Hearing Notice.pdf,NOTICE
PC,1561,975573,2025-03-03,Kearns Planning Commission,1235707,pdf,250303_KearnsPC_Agenda.pdf,AGENDA
PC,1561,975573,2025-03-03,Kearns Planning Commission,1235709,pdf,OAM2025-001330 - P.C. packet.pdf,PACKET
PC,1561,970561,2025-02-03,Kearns Planning Commission Workshop,1226409,pdf,250203_KearnsPC_AgendaWorkshop .pdf,AGENDA
PC,1561,963027,2025-01-06,Kearns Planning Commission,1213509,pdf,250106_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,957801,2025-01-01,2025 Kearns Planning Commission Meeting Schedule,1203061,pdf,2025 Kearns Planning Commission Meeting Schedule.pdf,SCHEDULE
PC,1561,955823,2024-12-02,Kearns Planning Commission,1202165,pdf,September minutes.pdf,MINUTES
PC,1561,955823,2024-12-02,Kearns Planning Commission,1240605,pdf,241202_KearnsPC_MinutesApproved.pdf,MINUTES
PC,1561,955823,2024-12-02,Kearns Planning Commission,1199813,docx,Airport Overlay Zone_KearnsPC_Notice of Public Meeting.docx,NOTICE
PC,1561,955823,2024-12-02,Kearns Planning Commission,1199811,pdf,241202_KearnsPC_Agenda .pdf,AGENDA
PC,1561,955823,2024-12-02,Kearns Planning Commission,1200787,pdf,241202_KearnsPC_Packet .pdf,PACKET
PC,1561,946967,2024-11-04,Kearns Planning Commission,1182951,pdf,2411004_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,942947,2024-10-07,Kearns Planning Commission,1175591,pdf,241007_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,936765,2024-09-09,Kearns Planning Commission,1167051,pdf,DRAFT Clean Title 18 Kearns HB476 (2024-09-08).pdf,OTHER
PC,1561,936765,2024-09-09,Kearns Planning Commission,1203053,pdf,240909_KearnsPC_MinutesApproved.pdf,MINUTES
PC,1561,936765,2024-09-09,Kearns Planning Commission,1164001,pdf,240909_KearnsPC_Agenda.pdf,AGENDA
PC,1561,936765,2024-09-09,Kearns Planning Commission,1164003,pdf,Kearns-Public Hearing Notice.pdf,NOTICE
PC,1561,936765,2024-09-09,Kearns Planning Commission,1166773,pdf,240909_KearnsPC_Packet.pdf,PACKET
PC,1561,936765,2024-09-09,Kearns Planning Commission,1167047,pdf,Kearns HB476 Amended Subdivision Use Ordinance Adopting Resolution (2024-09-08).pdf,OTHER
PC,1561,936765,2024-09-09,Kearns Planning Commission,1167049,pdf,DRAFT redline Title 18 Kearns HB476 (2024-09-08).pdf,OTHER
PC,1561,936765,2024-09-09,Kearns Planning Commission,1167053,pdf,draft 2024-09-08 Kearns 476 Compliance Amendments_PC_StaffReport (2024-09-08).pdf,STAFF_REPORT
PC,1561,929417,2024-08-05,Kearns Planning Commission,1150341,pdf,240805_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,915921,2024-06-03,Kearns Planning Commission,1167871,pdf,240603_KearnsPC_MinutesApproved.pdf,MINUTES
PC,1561,915921,2024-06-03,Kearns Planning Commission,1129615,pdf,Kearns-Public Hearing Notice.pdf,NOTICE
PC,1561,915921,2024-06-03,Kearns Planning Commission,1126895,pdf,240603_KearnsPC_Agenda.pdf,AGENDA
PC,1561,915921,2024-06-03,Kearns Planning Commission,1129617,pdf,Kearns PC Staff Report_OAM2024-001167_June2024wAttachments.pdf,STAFF_REPORT
PC,1561,909053,2024-05-06,Kearns Planning Commission,1114673,pdf,Kearns-Public Hearing Notice Affected Entities.pdf,NOTICE
PC,1561,909053,2024-05-06,Kearns Planning Commission,1114553,pdf,240506_KearnsPC_Agenda.pdf,AGENDA
PC,1561,909053,2024-05-06,Kearns Planning Commission,1114555,pdf,OAM2024-001135 FORMAL ORDINANCE.pdf,OTHER
PC,1561,909053,2024-05-06,Kearns Planning Commission,1114671,pdf,240506_KearnsPC_AgendaAmended.pdf,AGENDA
PC,1561,909053,2024-05-06,Kearns Planning Commission,1117777,pdf,240506_KearnsPC_Packet.pdf,PACKET
PC,1561,901289,2024-04-01,Kearns Planning Commission,1100471,pdf,240401_KearnsTPC_Cancelled.pdf,CANCELLED
PC,1561,895087,2024-03-04,Kearns Planning Commission,1092187,pdf,February minutes.pdf,MINUTES
PC,1561,895087,2024-03-04,Kearns Planning Commission,1118615,pdf,240304_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,895087,2024-03-04,Kearns Planning Commission,1088911,pdf,240304_KearnsPC_Agenda.pdf,AGENDA
PC,1561,895087,2024-03-04,Kearns Planning Commission,1091767,pdf,240304_KearnsPC_Packet.pdf,PACKET
PC,1561,889079,2024-02-05,Kearns Planning Commission,1079021,pdf,January minutes.pdf,MINUTES
PC,1561,889079,2024-02-05,Kearns Planning Commission,1092819,pdf,240205_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,889079,2024-02-05,Kearns Planning Commission,1077365,pdf,240205_KearnsPC_Agenda.pdf,AGENDA
PC,1561,889079,2024-02-05,Kearns Planning Commission,1081019,pdf,Feb5_KearnsPC_PlanningUpdate.pdf,OTHER
PC,1561,889079,2024-02-05,Kearns Planning Commission,1081021,pdf,NSB Training for Kearns Planning Commission (2-5-2024) 4858-3437-5843 v.2.pdf,OTHER
PC,1561,889079,2024-02-05,Kearns Planning Commission,1081023,pdf,Kearns Project Summaries_Winter2024.pdf,OTHER
PC,1561,881029,2024-01-03,Kearns Planning Commission,1081249,pdf,240103_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,881029,2024-01-03,Kearns Planning Commission,1062811,pdf,Kearns-Public Hearing Notice Affected Entities.pdf,NOTICE
PC,1561,881029,2024-01-03,Kearns Planning Commission,1062813,pdf,Kearns-Public Hearing Notice OAM2023-001019.pdf,NOTICE
PC,1561,881029,2024-01-03,Kearns Planning Commission,1062809,pdf,240103_KearnsPC_Agenda.pdf,AGENDA
PC,1561,881029,2024-01-03,Kearns Planning Commission,1064057,pdf,240103_KearnsPC_Packet.pdf,PACKET
PC,1561,881029,2024-01-03,Kearns Planning Commission,1064887,pdf,OAM2023-001050_Kearns 174 Compliance Amendments_PC_StaffReport.pdf,STAFF_REPORT
PC,1561,883063,2024-01-01,2024 Kearns Planning Commission Meeting Schedule,1065909,pdf,2024 Kearns Planning Commission Meeting Schedule.pdf,SCHEDULE
PC,1561,876111,2023-12-04,Kearns Planning Commission,1053795,pdf,231204_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,868923,2023-11-13,Kearns Planning Commission,1041043,pdf,231113_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,860047,2023-10-02,Kearns Planning Commission,1024361,pdf,231002_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,856507,2023-09-18,Kearns Planning Commission,1065809,pdf,230918_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,856507,2023-09-18,Kearns Planning Commission,1018247,pdf,230918_KearnsPC_Agenda.pdf,AGENDA
PC,1561,856507,2023-09-18,Kearns Planning Commission,1021381,pdf,230918_KearnsPC_AgendaAmended.pdf,AGENDA
PC,1561,856507,2023-09-18,Kearns Planning Commission,1021495,pdf,230918_KearnsPC_Packet.pdf,PACKET
PC,1561,848453,2023-08-07,Kearns Planning Commission,1003797,pdf,230807_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,843389,2023-07-10,Kearns Planning Commission,1023107,pdf,230710_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,843389,2023-07-10,Kearns Planning Commission,995557,pdf,230710_KearnsPC_Agenda.pdf,AGENDA
PC,1561,843389,2023-07-10,Kearns Planning Commission,996873,pdf,230710_KearnsPC_Packet.pdf,PACKET
PC,1561,834911,2023-06-05,Kearns Planning Commission,1023105,pdf,230605_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,834911,2023-06-05,Kearns Planning Commission,981653,pdf,Kearns-Public Hearing Notice.pdf,NOTICE
PC,1561,834911,2023-06-05,Kearns Planning Commission,982271,pdf,KATEC Posting.pdf,OTHER
PC,1561,834911,2023-06-05,Kearns Planning Commission,981651,pdf,230605_KearnsPC_Agenda.pdf,AGENDA
PC,1561,834911,2023-06-05,Kearns Planning Commission,981655,pdf,Kearns Code_Title18_RevisedMay2023.pdf,OTHER
PC,1561,834911,2023-06-05,Kearns Planning Commission,981657,pdf,Kearns Code_Title19_RevisedMay2023.pdf,OTHER
PC,1561,834911,2023-06-05,Kearns Planning Commission,983755,pdf,KearnsPC_StaffReport_Titles18_19_June2023wAttachments.pdf,STAFF_REPORT
PC,1561,827099,2023-05-01,Kearns Planning Commission,969029,pdf,230501_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,821163,2023-04-03,Kearns Planning Commission,958507,pdf,Kearns-Public Hearing Notice.pdf,NOTICE
PC,1561,821163,2023-04-03,Kearns Planning Commission,958505,pdf,230403_KearnsPC_Agenda.pdf,AGENDA
PC,1561,821163,2023-04-03,Kearns Planning Commission,960103,pdf,Kearns Planning Commission Staff Report and Attachments_Titles 18 and 19_ March 28 _2023.pdf,STAFF_REPORT
PC,1561,821163,2023-04-03,Kearns Planning Commission,961019,pdf,230403_KearnsPC_Packet.pdf,PACKET
PC,1561,821163,2023-04-03,Kearns Planning Commission,961719,pdf,Kearns PC_Public Hearing_Titles18and19_April2023.pdf,OTHER
PC,1561,819689,2023-03-20,Kearns Metro Township Council and Planning Commission Workshop - Kearns Town Center,961781,pdf,March 20_Workshop_Presentation.pdf,OTHER
PC,1561,819689,2023-03-20,Kearns Metro Township Council and Planning Commission Workshop - Kearns Town Center,955565,pdf,230320_KearnsTPC and Council_Workshop Agenda.pdf,AGENDA
PC,1561,815207,2023-03-06,Kearns Planning Commission,950625,pdf,February minutes.pdf,MINUTES
PC,1561,815207,2023-03-06,Kearns Planning Commission,947461,pdf,230306_KearnsPC_Agenda.pdf,AGENDA
PC,1561,815207,2023-03-06,Kearns Planning Commission,948151,pdf,230306_KearnsPC_AgendaAmended.pdf,AGENDA
PC,1561,815207,2023-03-06,Kearns Planning Commission,950627,pdf,Kearns Planning Commission Rules of Order and Procedure FINAL SIGNED.pdf,OTHER
PC,1561,815207,2023-03-06,Kearns Planning Commission,951263,pdf,Kearns Title 18 Combined.pdf,OTHER
PC,1561,815207,2023-03-06,Kearns Planning Commission,951265,pdf,Kearns Title 19 Combined.pdf,OTHER
PC,1561,815207,2023-03-06,Kearns Planning Commission,951483,pdf,Kearns Long Range Planning 2022.pdf,OTHER
PC,1561,815207,2023-03-06,Kearns Planning Commission,951485,pdf,NSB - Kearns Planning Commissioner Training (3-6-2023) 4864-4739-4645 v.1.pdf,OTHER
PC,1561,809045,2023-02-06,Kearns Planning Commission,951487,pdf,230206_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,809045,2023-02-06,Kearns Planning Commission,936575,pdf,230206_KearnsPC_Agenda.pdf,AGENDA
PC,1561,809045,2023-02-06,Kearns Planning Commission,939407,pdf,230206_KearnsPC_Packet.pdf,PACKET
PC,1561,802411,2023-01-09,Kearns Planning Commission,940321,pdf,230109_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,802411,2023-01-09,Kearns Planning Commission,925989,pdf,230109_KearnsPC_Agenda.pdf,AGENDA
PC,1561,802411,2023-01-09,Kearns Planning Commission,927577,pdf,230109_KearnsPC_Packet.pdf,PACKET
PC,1561,802117,2023-01-01,2023 Kearns Planning Commission Meeting Schedule,925583,pdf,2023 Kearns Planning Commission Meeting Schedule.pdf,SCHEDULE
PC,1561,802117,2023-01-01,2023 Kearns Planning Commission Meeting Schedule,939429,pdf,2023 Kearns Planning Commission Meeting ScheduleAmended.pdf,SCHEDULE
PC,1561,796223,2022-12-12,Kearns Planning Commission,915659,pdf,221212_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,791831,2022-11-14,Kearns Planning Commission,929171,pdf,221114_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,791831,2022-11-14,Kearns Planning Commission,908279,pdf,221114_KearnsPC_Agenda.pdf,AGENDA
PC,1561,791831,2022-11-14,Kearns Planning Commission,908343,pdf,221114_KearnsPC_AgendaAmended.pdf,AGENDA
PC,1561,791831,2022-11-14,Kearns Planning Commission,908345,pdf,221114_KearnsPC_Packet.pdf,PACKET
PC,1561,791831,2022-11-14,Kearns Planning Commission,912459,pdf,Kearns Planning Commission Presentation.pdf,OTHER
PC,1561,791831,2022-11-14,Kearns Planning Commission,912461,pdf,Roger Snow Comment.pdf,OTHER
PC,1561,784587,2022-10-10,Kearns Planning Commission,896153,pdf,221010_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,778481,2022-09-12,Kearns Planning Commission,885813,pdf,220912_KearnsPC_Agenda.pdf,AGENDA
PC,1561,778481,2022-09-12,Kearns Planning Commission,888941,pdf,220912_KearnsPC_Packet.pdf,PACKET
PC,1561,778481,2022-09-12,Kearns Planning Commission,889729,pdf,KearnsMIHPresentation.pdf,OTHER
PC,1561,778481,2022-09-12,Kearns Planning Commission,889731,pdf,Kearns PC Discussion of Short-Term Rentals.pdf,OTHER
PC,1561,771623,2022-08-08,Kearns Planning Commission,912471,pdf,220808_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,771623,2022-08-08,Kearns Planning Commission,874071,pdf,220808_KearnsPC_Agenda.pdf,AGENDA
PC,1561,771623,2022-08-08,Kearns Planning Commission,876307,pdf,220808_KearnsPC_AgendaAmended.pdf,AGENDA
PC,1561,771623,2022-08-08,Kearns Planning Commission,877439,pdf,220808_KearnsPC_Packet.pdf,PACKET
PC,1561,763315,2022-07-13,2022 Moderate Income Housing Update Engagement Events,860401,pdf,2022 MIH Kick Off Flyer.pdf,OTHER
PC,1561,763315,2022-07-13,2022 Moderate Income Housing Update Engagement Events,860421,pdf,2022 MIH Kick Off Flyer_Spanish.pdf,OTHER
PC,1561,766371,2022-07-11,Kearns Planning Commission,866045,pdf,220711_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,763297,2022-06-29,2022 Moderate Income Housing Update Engagement Events,860383,pdf,2022 MIH Kick Off Flyer.pdf,OTHER
PC,1561,763297,2022-06-29,2022 Moderate Income Housing Update Engagement Events,860419,pdf,2022 MIH Kick Off Flyer_Spanish.pdf,OTHER
PC,1561,759945,2022-06-13,Kearns Planning Commission,855281,pdf,220613_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,760185,2022-06-01,Kearns Metro Township Notice of Intent - General Plan Amendment,855693,pdf,KearnsNoticeofIntent.pdf,OTHER
PC,1561,750513,2022-05-09,Kearns Planning Commission,839109,pdf,220509_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,745499,2022-04-11,Kearns Planning Commission,834567,mp3,220411_KearnsPC_MtgRecording.mp3,AUDIO
PC,1561,745499,2022-04-11,Kearns Planning Commission,877979,pdf,220411_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,745499,2022-04-11,Kearns Planning Commission,830515,pdf,220411_KearnsPC_Agenda.pdf,AGENDA
PC,1561,745499,2022-04-11,Kearns Planning Commission,833179,pdf,220411_KearnsPC_Packet.pdf,PACKET
PC,1561,745499,2022-04-11,Kearns Planning Commission,833901,pdf,Building Height Discussion Kearns PC 4-11-2022.pdf,OTHER
PC,1561,740357,2022-03-14,Kearns Planning Commission,821341,pdf,220314_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,733419,2022-02-14,Kearns Planning Commission,834469,pdf,220214_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,733419,2022-02-14,Kearns Planning Commission,809685,pdf,220214_KearnsPC_Agenda.pdf,AGENDA
PC,1561,733419,2022-02-14,Kearns Planning Commission,809687,pdf,DRAFT Revised Kearns Chapter 19.77 - Water Efficient Lanscape Design and Dev. Standards.Amended (2022-02-02) (GR022-003).pdf,OTHER
PC,1561,733419,2022-02-14,Kearns Planning Commission,809689,pdf,Kearns-Public Hearing Notice.pdf,NOTICE
PC,1561,733419,2022-02-14,Kearns Planning Commission,809691,pdf,Kearns-Public Hearing NoticeLiberty Homes.pdf,NOTICE
PC,1561,733419,2022-02-14,Kearns Planning Commission,812861,pdf,220214_KearnsPC_Packet.pdf,PACKET
PC,1561,733419,2022-02-14,Kearns Planning Commission,813279,pdf,220214_KearnsPC_PacketAmended.pdf,PACKET
PC,1561,725547,2022-01-10,Kearns Planning Commission,814411,pdf,220110_KearnsPC_MinutesApproved.pdf,MINUTES
PC,1561,725547,2022-01-10,Kearns Planning Commission,796677,pdf,220110_KearnsPC_Agenda.pdf,AGENDA
PC,1561,725547,2022-01-10,Kearns Planning Commission,796679,pdf,2022 Kearns Planning Commission Meeting Schedule.pdf,SCHEDULE
PC,1561,725547,2022-01-10,Kearns Planning Commission,797971,pdf,220110_KearnsPC_Packet.pdf,PACKET
PC,1561,724315,2022-01-01,2022 Kearns Planning Commission Meeting Schedule,795355,pdf,2022 Kearns Planning Commission Meeting Schedule.pdf,SCHEDULE
PC,1561,719409,2021-12-13,Kearns Planning Commission,787805,pdf,211213_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,713207,2021-11-08,Kearns Planning Commission,776899,pdf,211108_KearnsPC_Cancelled.pdf,CANCELLED
PC,1561,706105,2021-10-11,Kearns Planning Commission,799569,pdf,211011_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,706105,2021-10-11,Kearns Planning Commission,765361,pdf,211011_KearnsPC_Agenda.pdf,AGENDA
PC,1561,706105,2021-10-11,Kearns Planning Commission,767579,pdf,211011_KearnsPC_Packet.pdf,PACKET
PC,1561,700341,2021-09-13,Kearns Planning Commission,769491,pdf,210913_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,700341,2021-09-13,Kearns Planning Commission,755649,pdf,210913_KearnsPC_Agenda.pdf,AGENDA
PC,1561,700341,2021-09-13,Kearns Planning Commission,755917,pdf,Kearns Metro Township ADU Ordinance .pdf,OTHER
PC,1561,700341,2021-09-13,Kearns Planning Commission,757885,pdf,210913_KearnsPC_Packet.pdf,PACKET
PC,1561,696639,2021-08-23,Kearns Planning Commission,749541,pdf,Destination Assessment Workshop Flyer - Kearns &amp; Magna(2).pdf,OTHER
PC,1561,693199,2021-08-09,Kearns Planning Commission,759253,pdf,210809_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,693199,2021-08-09,Kearns Planning Commission,743917,pdf,210809_KearnsPC_Agenda.pdf,AGENDA
PC,1561,693199,2021-08-09,Kearns Planning Commission,746043,pdf,210809_KearnsPC_Packet.pdf,PACKET
PC,1561,689805,2021-07-21,Kearns Land Use Hearing Officer,738803,pdf,210721_KearnsLHO_Agenda.pdf,AGENDA
PC,1561,689805,2021-07-21,Kearns Land Use Hearing Officer,738805,pdf,VAR2021-000362_Variance Packet_Guzman.pdf,PACKET
PC,1561,688271,2021-07-12,Kearns Planning Commission,736691,pdf,210712_KearnsTPC_Cancelled.pdf,CANCELLED
PC,1561,681655,2021-06-14,Kearns Planning Commission,747337,pdf,210614_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,681655,2021-06-14,Kearns Planning Commission,725947,pdf,210614_KearnsPC_Agenda.pdf,AGENDA
PC,1561,681655,2021-06-14,Kearns Planning Commission,728153,pdf,210614_KearnsPC_Packet.pdf,PACKET
PC,1561,672905,2021-05-10,Kearns Planning Commission,730203,pdf,210510_KearnsTPC_MinutesApproved.pdf,MINUTES
PC,1561,672905,2021-05-10,Kearns Planning Commission,711595,pdf,210510_KearnsPC_Agenda.pdf,AGENDA
PC,1561,672905,2021-05-10,Kearns Planning Commission,712567,pdf,210510_KearnsPC_Packet.pdf,PACKET
PC,1561,672905,2021-05-10,Kearns Planning Commission,715665,pdf,Kearns_PCHearing_May10.pdf,OTHER
PC,1561,669927,2021-04-21,Kearns General Plan Steering Committee,706909,pdf,210421_KearnsGPSC_Agenda.pdf,AGENDA
PC,1561,669927,2021-04-21,Kearns General Plan Steering Committee,708809,pdf,Kearns Resilience Infrastructure DRAFT_April16_2021.pdf,OTHER
PC,1561,669927,2021-04-21,Kearns General Plan Steering Committee,709551,pdf,Kearns Resilience Infra DRAFT_April20_2021.pdf,OTHER
PC,1561,669927,2021-04-21,Kearns General Plan Steering Committee,710101,pdf,The Last Kearns GPSC_April2021.pdf,OTHER
PC,1561,669927,2021-04-21,Kearns General Plan Steering Committee,710513,pdf,Kearns Resilience Infra DRAFT_April22_2021.pdf,OTHER
PC,1561,666521,2021-04-12,Kearns Planning Commission,716729,pdf,210412_KearnsPC_MinutesApproved.pdf,MINUTES
PC,1561,666521,2021-04-12,Kearns Planning Commission,701259,pdf,210412_KearnsPC_Agenda.pdf,AGENDA
PC,1561,666521,2021-04-12,Kearns Planning Commission,702057,pdf,210412_KearnsPC_AgendaAmended.pdf,AGENDA
