year,election_type,source_file,sheet,contest,vote_for,precinct,candidate,votes,suppressed,vote_method,times_cast,registered_voters
2006,general,7dc173_5547b20a2256488fbb2f30d2b1102e7a.pdf,Weber County,COUNTY SHERIFF,,,BRAD W. SLATER REP,26817,False,Total,,
2006,general,7dc173_5547b20a2256488fbb2f30d2b1102e7a.pdf,Weber County,COUNTY SHERIFF,,,CHAD LEDFORD DEM,14146,False,Total,,
2006,general,7dc173_5547b20a2256488fbb2f30d2b1102e7a.pdf,Weber County,COUNTY SHERIFF,,,Write-in Votes,27,False,Total,,
2006,general,7dc173_5547b20a2256488fbb2f30d2b1102e7a.pdf,Weber County,COUNTY TREASURER,,,NILA B. DAYTON REP,33879,False,Total,,
2006,general,7dc173_5547b20a2256488fbb2f30d2b1102e7a.pdf,Weber County,COUNTY TREASURER,,,Write-in Votes,280,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Farr West City Council,,,Ava L. Painter,625,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Farr West City Council,,,Dale J. Chugg,740,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Farr West City Council,,,John E. (Ted) Johnst,456,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Farr West City Council,,,Mark Berger,502,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Farr West City Council,,,Michael Lunt,507,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Farr West City Council,,,Milton J. Austin,350,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Farr West City Council,,,Write-in Votes,8,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Harrisville City Council,,,Darla Saunders Fower,518,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Harrisville City Council,,,Gary Robinson,346,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Harrisville City Council,,,Grover Wilhelmsen,500,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Harrisville City Council,,,Jeffery H. Pearce,393,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Harrisville City Council,,,Jennifer Morrell,361,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Harrisville City Council,,,Wayne Crowther,411,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Harrisville City Council,,,Write-in Votes,9,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Hooper City District 1,,,Brad R. Beus,236,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Hooper City District 1,,,Clive J. Tuckett,316,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Hooper City District 1,,,Write-in Votes,2,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Hooper City District 2,,,Lyle J. Taylor,184,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Hooper City District 2,,,Vicky Fowers,203,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Hooper City District 2,,,Write-in Votes,1,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Hooper City District 3,,,Jared Preisler,435,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Hooper City District 3,,,Write-in Votes,22,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Hooper City Mayor,,,Glenn Barrow,726,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Hooper City Mayor,,,Robert E. Gouer,713,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Hooper City Mayor,,,Write-in Votes,4,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Huntsville Council 1,,,Jim Truett,178,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Huntsville Council 1,,,Paul Newey,111,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Huntsville Council 1,,,Write-in Votes,2,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Huntsville Council 2,,,Alan Clapperton,114,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Huntsville Council 2,,,Chris Stevenson,72,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Huntsville Council 2,,,Max S. Ferre',181,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Huntsville Council 2,,,Steve Johnson,193,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Huntsville Council 2,,,Write-in Votes,7,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Marriott At-Large,,,Gerald Bischoff,136,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Marriott At-Large,,,Scott VanLeeuwen,295,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Marriott At-Large,,,Write-in Votes,4,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Marriott East District,,,Dennis Illum,148,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Marriott East District,,,Randy Phipps,90,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Marriott East District,,,Write-in Votes,0,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Marriott West District,,,Rob Smout,192,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Marriott West District,,,Write-in Votes,2,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,North Ogden Council,,,Alan C. Casey,1747,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,North Ogden Council,,,Carl D. Turner,1803,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,North Ogden Council,,,Lynda G. Bruington,1447,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,North Ogden Council,,,Martha Harris,2479,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,North Ogden Council,,,Nick R. McIntosh,1545,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,North Ogden Council,,,Ronald B. Flamm,2493,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,North Ogden Council,,,Write-in Votes,57,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Ogden City Mayor,,,Matthew Godfrey,7247,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Ogden City Mayor,,,Susan E. Van Hooser,6797,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Ogden City Mayor,,,Write-in Votes,56,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Ogden City Seat A,,,Blain H. Johnson,6726,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Ogden City Seat A,,,Sheila P. Aardema,6660,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Ogden City Seat A,,,Write-in Votes,32,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Ogden City Seat C,,,Amy L. Wicks,7186,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Ogden City Seat C,,,Royal S. Eccles,6398,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Ogden City Seat C,,,Write-in Votes,29,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Ogden City Ward 2,,,Brandon S. Stephenso,3160,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Ogden City Ward 2,,,Write-in Votes,62,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Ogden City Ward 4,,,Caitlin K. Gochnour,2875,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Ogden City Ward 4,,,Kent B. Petersen,2645,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Ogden City Ward 4,,,Write-in Votes,5,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Plain City Council,,,Brett G. Ferrin,795,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Plain City Council,,,Carl C. Miller,338,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Plain City Council,,,Chad Costley,507,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Plain City Council,,,JennyBeth Koford,652,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Plain City Council,,,LaFray Kelley,709,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Plain City Council,,,Mark Lowther,419,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Plain City Council,,,Write-in Votes,3,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Pleasant View Council,,,Mae Ferguson,1355,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Pleasant View Council,,,Richard Lewis,1169,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Pleasant View Council,,,Tim Hjorten,1371,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Pleasant View Council,,,Todd Walker,1263,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Pleasant View Council,,,Write-in Votes,26,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Pleasant View Mayor,,,Doug Clifford,986,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Pleasant View Mayor,,,Kevin Bailey,860,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Pleasant View Mayor,,,Write-in Votes,17,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Riverdale City Council,,,Alan Arnold,644,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Riverdale City Council,,,David D. Gibby,883,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Riverdale City Council,,,Don Hunt,817,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Riverdale City Council,,,Norman Baker,674,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Riverdale City Council,,,Shelly Jenkins,903,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Riverdale City Council,,,Stacey E. Haws,723,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Riverdale City Council,,,Write-in Votes,28,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Roy City Council,,,Brad Hilton,2531,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Roy City Council,,,Dave Tafoya,3401,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Roy City Council,,,Larry J. Peterson,3256,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Roy City Council,,,Lori Johnson Nakayu,2564,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Roy City Council,,,Tommy Smith,2539,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Roy City Council,,,Willard S. Cragun,2648,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Roy City Council,,,Write-in Votes,59,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,South Ogden Council,,,Arlo L. Mueller,851,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,South Ogden Council,,,John W. Bradley,2185,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,South Ogden Council,,,Sallee Orr,2111,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,South Ogden Council,,,Shannon P. Sebahar,1762,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,South Ogden Council,,,Wayne M. Smith,1859,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,South Ogden Council,,,Write-in Votes,69,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,State Referendum 1,,,AGAINST,26279,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,State Referendum 1,,,FOR,16955,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Uintah Council,,,Charles C. Thorsted,263,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Uintah Council,,,Gary Laird,277,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Uintah Council,,,Write-in Votes,28,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Wash Terrace Council,,,Gary Don Smith,825,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Wash Terrace Council,,,Jeff Roberts,569,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Wash Terrace Council,,,Mary Johnston,900,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Wash Terrace Council,,,Scott J. Monsen,1084,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Wash Terrace Council,,,Val Coles,852,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Wash Terrace Council,,,Warren A. Vaughn,890,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Wash Terrace Council,,,Write-in Votes,27,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Weber Fire District,,,Donald Taylor,1083,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Weber Fire District,,,John Kimball,856,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Weber Fire District,,,Kevin Ward,858,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Weber Fire District,,,Michael L. Hancock,1412,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Weber Fire District,,,Val D. Heiner,1223,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Weber Fire District,,,Write-in Votes,14,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Weber Sales Tax,,,NO,20985,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,Weber Sales Tax,,,YES,21268,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,West Haven Council,,,Blaine H. Holmes,595,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,West Haven Council,,,Marvin Pebley,525,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,West Haven Council,,,Ronald W. Schultz,599,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,West Haven Council,,,Shawn L. Smith,571,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,West Haven Council,,,Stephanie Carlson,587,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,West Haven Council,,,Ted Parke,377,False,Total,,
2007,municipal general,7dc173_75aecd5191be40c68763fc99e13a3b45.pdf,Weber County,West Haven Council,,,Write-in Votes,17,False,Total,,
2007,municipal primary,7dc173_42aefeefc8bf43f9a0e5ca43c77946a3.pdf,Ogden City,Ogden At Large Seat A,,,BLAIN H. JOHNSON,2862,False,Total,,
2007,municipal primary,7dc173_42aefeefc8bf43f9a0e5ca43c77946a3.pdf,Ogden City,Ogden At Large Seat A,,,DIRK YOUNGBERG,1892,False,Total,,
2007,municipal primary,7dc173_42aefeefc8bf43f9a0e5ca43c77946a3.pdf,Ogden City,Ogden At Large Seat A,,,SHEILA P. AARDEMA,2270,False,Total,,
2007,municipal primary,7dc173_42aefeefc8bf43f9a0e5ca43c77946a3.pdf,Ogden City,Ogden At Large Seat C,,,AMY L. WICKS,3235,False,Total,,
2007,municipal primary,7dc173_42aefeefc8bf43f9a0e5ca43c77946a3.pdf,Ogden City,Ogden At Large Seat C,,,DENNIS HOWLAND,660,False,Total,,
2007,municipal primary,7dc173_42aefeefc8bf43f9a0e5ca43c77946a3.pdf,Ogden City,Ogden At Large Seat C,,,ROYAL S. ECCLES,3217,False,Total,,
2007,municipal primary,7dc173_42aefeefc8bf43f9a0e5ca43c77946a3.pdf,Ogden City,Ogden City Mayor,,,DOYLE W. SEXTON,67,False,Total,,
2007,municipal primary,7dc173_42aefeefc8bf43f9a0e5ca43c77946a3.pdf,Ogden City,Ogden City Mayor,,,JOHN H. THOMPSON,195,False,Total,,
2007,municipal primary,7dc173_42aefeefc8bf43f9a0e5ca43c77946a3.pdf,Ogden City,Ogden City Mayor,,,MATTHEW GODFREY,2935,False,Total,,
2007,municipal primary,7dc173_42aefeefc8bf43f9a0e5ca43c77946a3.pdf,Ogden City,Ogden City Mayor,,,NEIL HANSEN,1457,False,Total,,
2007,municipal primary,7dc173_42aefeefc8bf43f9a0e5ca43c77946a3.pdf,Ogden City,Ogden City Mayor,,,SUSAN E. VAN HOOSER,2692,False,Total,,
2007,municipal primary,7dc173_42aefeefc8bf43f9a0e5ca43c77946a3.pdf,Ogden City,Ogden Municipal Ward 4,,,CAITLIN K. GOCHNOUR,1329,False,Total,,
2007,municipal primary,7dc173_42aefeefc8bf43f9a0e5ca43c77946a3.pdf,Ogden City,Ogden Municipal Ward 4,,,JIM FREED,468,False,Total,,
2007,municipal primary,7dc173_42aefeefc8bf43f9a0e5ca43c77946a3.pdf,Ogden City,Ogden Municipal Ward 4,,,KENT B. PETERSEN,1392,False,Total,,
2008,general,7dc173_dde1613fbfc743c994e963669ec9137c.pdf,Weber County,COUNTY COMMISSION C,,,"DEARDEN, CRAIG L. REP",46655,False,Total,,
2008,general,7dc173_dde1613fbfc743c994e963669ec9137c.pdf,Weber County,COUNTY COMMISSION C,,,"JOHNSON, LEWIS E. DEM",23917,False,Total,,
2008,general,7dc173_dde1613fbfc743c994e963669ec9137c.pdf,Weber County,COUNTY COMMISSION C,,,Write-in Votes,66,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY ASSESSOR,,,JOHN ULIBARRI REP,37751,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY ASSESSOR,,,Write-in Votes,344,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY ATTORNEY,,,DEE W. SMITH DEM,31815,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY ATTORNEY,,,Write-in Votes,459,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY CLERK/AUDITOR,,,RICKY HATCH REP,26357,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY CLERK/AUDITOR,,,TERESA YORGASON DEM,17672,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY CLERK/AUDITOR,,,Write-in Votes,56,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY COMM A,,,DREW JOHNSON UNA,4459,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY COMM A,,,JAN M. ZOGMAISTER REP,28641,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY COMM A,,,T.R. MORGAN DEM,11348,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY COMM A,,,Write-in Votes,24,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY COMM B,,,AMY L. WICKS DEM,15530,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY COMM B,,,KERRY W. GIBSON REP,28922,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY COMM B,,,Write-in Votes,48,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY RECORDER/SURVEYOR,,,DEBBIE A. HANSEN DEM,16978,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY RECORDER/SURVEYOR,,,ERNEST D. ROWLEY REP,27253,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY RECORDER/SURVEYOR,,,Write-in Votes,24,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY SHERIFF,,,GARY HAWS DEM,13329,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY SHERIFF,,,TERRY L. THOMPSON REP,31348,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY SHERIFF,,,Write-in Votes,66,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY TREASURER,,,JOHN B. BOND REP,38441,False,Total,,
2010,general,7dc173_28650bc4d8ee4c0b9b232289bac454e1.pdf,Weber County,COUNTY TREASURER,,,Write-in Votes,288,False,Total,,
2011,municipal general,7dc173_8c4e7363ecaf4e658047382f40cbe07c.pdf,Weber County,Farr West City Council,,,Ava L. Painter,342,False,Total,,
2011,municipal general,7dc173_8c4e7363ecaf4e658047382f40cbe07c.pdf,Weber County,Farr West City Council,,,Daryn Westergard,286,False,Total,,
