candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Michelle Miles,Council,2019,2019-08-01,,statement,500.00,6.00,,4.00,,,,,,,0.00,0,0,raw/2019/201908_Michelle-Miles-1.pdf,201908_Michelle-Miles-1,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization),
Mike V. Southwick,Council,2019,2019-08-01,,statement,1.00,2.00,,4.00,,,,,,,0.00,0,0,raw/2019/201908_Mike-V.-Southwick.pdf,201908_Mike-V.-Southwick,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Mike V. Southwick,Council,2019,2019-10-01,,statement,0.00,240.00,,4.00,0.00,,True,,0.00,,0.00,0,0,raw/2019/201910_Mike-Southwick.pdf,201910_Mike-Southwick,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Mike V. Southwick,Council,2019,2020-04-01,,statement,1.00,3.00,,4.00,,,,,,,0.00,0,0,raw/2019/202004_Mike-Southwick-4.pdf,202004_Mike-Southwick-4,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization),
Montane Hamilton,Council,2019,2019-08-01,,statement,55.00,1.00,,4.00,,,,,,,0.00,0,0,raw/2019/201908_Montane-Hamilton.pdf,201908_Montane-Hamilton,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Montane Hamilton,Council,2019,2019-09-01,,statement,7.00,7.00,,4.00,,,,,,,0.00,0,0,raw/2019/201909_Montane-Hamilton-2.pdf,201909_Montane-Hamilton-2,low,cumulative(whole-cycle); totals-only(no itemization); totals-only(no itemization),
Paige Albrecht,Council,2019,2019-08-01,,statement,2847.00,2263.72,,583.28,,,,,,,0.00,0,0,raw/2019/201908_Paige-Albrecht.pdf,201908_Paige-Albrecht,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Paige Albrecht,Council,2019,2019-10-01,,statement,4627.00,4044.60,,582.40,,,,,,,0.00,0,0,raw/2019/201910_Paige-Albrecht.pdf,201910_Paige-Albrecht,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Paige Albrecht,Council,2019,2020-04-01,,statement,5127.00,4555.60,,571.40,,,,,,,0.00,0,0,raw/2019/202004_Paige-Albrecht-5.pdf,202004_Paige-Albrecht-5,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization),
Steven Werner,Council,2019,2019-08-01,,statement,10.00,,,4.00,,,,,,,0.00,0,0,raw/2019/201908_Steven-Werner.pdf,201908_Steven-Werner,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization),
Tahnee Hamilton,Council,2019,2019-08-01,,statement,-0.00,52.00,,4.00,0.00,,True,,0.00,,0.00,0,0,raw/2019/201908_Tahnee-Hamilton.pdf,201908_Tahnee-Hamilton,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Tahnee Hamilton,Council,2019,2019-09-01,,statement,-0.00,-4.00,,1.00,0.00,,True,,0.00,,0.00,0,0,raw/2019/201909_Tahnee-Hamilton-2.pdf,201909_Tahnee-Hamilton-2,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization),
Aaron Bullen,Council,2021,2021-10-01,,statement,,,,,,,,,,,0.00,0,0,raw/2021/202110_Aaron-Bullen-Revised.pdf,202110_Aaron-Bullen-Revised,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Aaron Bullen,Council,2021,2021-12-01,,statement,,,,,,,,,,,0.00,0,0,raw/2021/202112_Aaron-Bullen-Final.pdf,202112_Aaron-Bullen-Final,low,cumulative(whole-cycle),
Cami Purtschert,Council,2021,2021-11-01,,statement,,4.00,,4.00,,,,,,,0.00,0,0,raw/2021/202111_Cami-Purtschert.pdf,202111_Cami-Purtschert,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Cami Purtschert,Council,2021,2021-12-01,,statement,1.00,3.00,,,,,,,,,0.00,0,0,raw/2021/202112_Cami-Purtschert-Final.pdf,202112_Cami-Purtschert-Final,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization),
Chris Condie,Council,2021,2021-10-01,,statement,9675.00,8927.47,,747.53,,,,,,,0.00,0,0,raw/2021/202110_Chris-Condie.pdf,202110_Chris-Condie,low,cumulative(whole-cycle); totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Chris Condie,Council,2021,2021-12-01,,statement,9835.00,9373.26,,461.74,,,,,,,0.00,0,0,raw/2021/202112_Chris-Condie-Final.pdf,202112_Chris-Condie-Final,low,cumulative(whole-cycle); totals-only(no itemization); totals-only(no itemization),
Ethan Erickson,Council,2021,2021-12-01,,statement,7.43,7.43,,0.00,,,,,,,0.00,0,0,raw/2021/202112_Ethan-Erickson-Final.pdf,202112_Ethan-Erickson-Final,low,cumulative(whole-cycle); totals-only(no itemization); totals-only(no itemization),
Ethan M. Erickson,Council,2021,2021-10-01,,statement,74.00,70.57,,3.43,,,,,,,0.00,0,0,raw/2021/202110_Ethan-Erikson.pdf,202110_Ethan-Erikson,low,cumulative(whole-cycle); totals-only(no itemization); totals-only(no itemization),
Jesse Riddle,Mayor,2021,2021-10-01,,statement,,,,,,,,,,,0.00,0,0,raw/2021/202110_Jesse-Riddle-Revised.pdf,202110_Jesse-Riddle-Revised,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Jesse Riddle,Mayor,2021,2021-12-01,,statement,,,,,,,,,,,0.00,0,0,raw/2021/202112_Jess-R-FINAL-Disclosure.pdf,202112_Jess-R-FINAL-Disclosure,low,cumulative(whole-cycle),
Lori McIntosh Le,Council,2021,2021-10-01,,statement,,,,474.35,1380.00,2470.65,,,,,0.00,16,12,raw/2021/202110_Lori-Le.pdf,202110_Lori-Le,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Lori McIntosh Le,Council,2021,2021-12-01,,statement,0.00,0.00,,4.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2021/202112_Lori-Le-Final.pdf,202112_Lori-Le-Final,medium,scanned/OCR: stated totals only; itemization not machine-extractable,
Mark Johnson,Mayor,2021,2021-10-01,,statement,2.00,8.00,,4.00,,,,,,,0.00,0,0,raw/2021/202110_Mark-Johnson.pdf,202110_Mark-Johnson,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Mark Johnson,Mayor,2021,2021-12-01,,statement,55.00,5.00,,0.00,,,,,,,0.00,0,0,raw/2021/202112_Mark-Johnson-Final.pdf,202112_Mark-Johnson-Final,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization),
Michelle Miles,Council,2021,2021-10-01,,statement,4.00,0.00,,0.00,,0.00,,True,,0.00,0.00,0,0,raw/2021/202110_Michelle-Miles.pdf,202110_Michelle-Miles,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Michelle Miles,Council,2021,2021-12-01,,statement,,3.00,,4.00,,,,,,,0.00,0,0,raw/2021/202112_Michelle-Miles1.pdf,202112_Michelle-Miles1,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization),
Montane Hamilton,Council,2021,2021-10-01,,statement,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2021/202110_MontaneHamilton_FinancialDisclosure.pdf,202110_MontaneHamilton_FinancialDisclosure,high,cumulative(whole-cycle),
Nicole Kunze,Council,2021,2021-10-01,,statement,1979.00,1910.40,,68.60,,,,,,,0.00,0,0,raw/2021/202110_Nicole-Kunze.pdf,202110_Nicole-Kunze,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization),
Paul Hancock,Council,2021,2021-10-01,,statement,5727.90,4894.05,,833.85,,,,,,,0.00,0,0,raw/2021/202110_Paul-Hancock.pdf,202110_Paul-Hancock,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Paul Hancock,Council,2021,2021-12-01,,statement,3647.90,,,35.00,,,,,,,0.00,0,0,raw/2021/202112_Paul-Hancock.pdf,202112_Paul-Hancock,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization),
Brent Summers,Council,2023,2023-08-01,,statement,,,,100.00,100.00,,,,,,100.00,1,0,raw/2023/202308_Brent-Summers.pdf,202308_Brent-Summers,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Brent Summers,Council,2023,2023-08-01,,statement,,,,0.00,100.00,100.00,,,,,100.00,1,1,raw/2023/202308_Campaign_Finance_Aug282023_Brent_Summers.pdf,202308_Campaign_Finance_Aug282023_Brent_Summers,low,cumulative(whole-cycle),
Corey Astill,Council,2023,2023-08-01,,statement,,,,-3235.13,,,,,,,0.00,0,0,raw/2023/202308_Astill_Lehi-campaign-finance-report_2023.08.29.pdf,202308_Astill_Lehi-campaign-finance-report_2023.08.29,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Corey Astill,Council,2023,2023-08-01,,statement,,,,274.00,,,,,,,0.00,0,0,raw/2023/202308_Corey-Astill-amended.pdf,202308_Corey-Astill-amended,low,cumulative(whole-cycle); amendment,
Haley Sousa,Council,2023,2023-08-01,,statement,,,,5.63,542.55,428.72,,,,,434.35,7,8,raw/2023/202308_2023-08-28-Sousa-Campaign-Finance-Report.pdf,202308_2023-08-28-Sousa-Campaign-Finance-Report,low,cumulative(whole-cycle),
Heather Newall,Council,2023,2023-08-01,,statement,,,,3.00,2720.00,1630.38,,,,,0.00,29,15,raw/2023/202308_Heather-Newall.pdf,202308_Heather-Newall,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Heather Newall,Council,2023,2023-08-01,,statement,,,,3.00,5220.00,4916.02,,,,,0.00,37,20,raw/2023/202308_newall-campaign-disclosure2.pdf,202308_newall-campaign-disclosure2,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Heather Newall,Council,2023,2023-10-01,,statement,,,,3.00,8920.00,5536.45,,,,,0.00,50,25,raw/2023/202310_newall-campaign-disclosure3.pdf,202310_newall-campaign-disclosure3,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Heather Newall,Council,2023,2023-11-01,,statement,,,,3.00,8970.00,6238.48,,,,,0.00,52,32,raw/2023/202311_Heather-Newall.pdf,202311_Heather-Newall,low,cumulative(whole-cycle),
Ieli Charlie Tautuaa,Council,2023,2023-08-01,,statement,,,,0.00,,,,,,,0.00,0,0,raw/2023/202308_Charlie.pdf,202308_Charlie,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Ieli Charlie Tautuaa,Council,2023,2023-08-01,,statement,,,,50.00,,,,,,,0.00,0,0,raw/2023/202308_Ieli-Charlie-Tautuaa.pdf,202308_Ieli-Charlie-Tautuaa,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Ieli Charlie Tautuaa,Council,2023,2023-10-01,,statement,,,,0.00,,,,,,,0.00,0,0,raw/2023/202310_Charlie.pdf,202310_Charlie,low,cumulative(whole-cycle),
Jason Harris,Council,2023,2023-08-01,,statement,,,,36.20,,,,,,,0.00,0,0,raw/2023/202308_Campaign-Finance-Disclosure-2023-v2_Jason-Harris_8.29.2023.pdf,202308_Campaign-Finance-Disclosure-2023-v2_Jason-Harris_8.29.2023,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Jason Harris,Council,2023,2023-08-01,,statement,,,,0.00,,,,,,,0.00,0,0,raw/2023/202308_Jason-Harris.pdf,202308_Jason-Harris,low,cumulative(whole-cycle),
Jason Hill,Council,2023,2023-08-01,,statement,,,,5.00,,,,,,,0.00,0,0,raw/2023/202308_Jason-Hill-Finance-Disclosure-2023-08-05.pdf,202308_Jason-Hill-Finance-Disclosure-2023-08-05,low,scanned/OCR: stated totals only; itemization not machine-extractable; superseded (cumulative snapshot; cycle total = latest report),
Jason Hill,Council,2023,2023-08-01,,statement,,,,2.00,,,,,,,0.00,0,0,raw/2023/202308_Jason-Hill-Finance-Disclosure-2023-08-25.pdf,202308_Jason-Hill-Finance-Disclosure-2023-08-25,low,scanned/OCR: stated totals only; itemization not machine-extractable,
Jeremy K Baker,Council,2023,2023-08-01,,statement,,,,3.00,855.00,668.76,,,,,185.00,6,3,raw/2023/202308_Jeremy-Baker.pdf,202308_Jeremy-Baker,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Jeremy K Baker,Council,2023,2023-08-01,,statement,,,,3.00,565.00,582.84,,,,,0.00,6,6,raw/2023/202308_Jeremy-K-Baker.pdf,202308_Jeremy-K-Baker,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Jeremy K Baker,Council,2023,2023-10-01,,statement,,,,3.00,509.99,532.85,,,,,505.00,3,4,raw/2023/202310_Jeremy-Baker.pdf,202310_Jeremy-Baker,low,cumulative(whole-cycle),
K. Casey Glade,Council,2023,2023-08-01,,statement,,,,0.00,,,,,,,0.00,0,0,raw/2023/202308_K.-Casey-Glade.pdf,202308_K.-Casey-Glade,low,cumulative(whole-cycle),
Kenneth Roberts,Council,2023,2023-08-01,,statement,,,,2.00,,,,,,,0.00,0,0,raw/2023/202308_Kenneth-Roberts-1.pdf,202308_Kenneth-Roberts-1,low,scanned/OCR: stated totals only; itemization not machine-extractable; superseded (cumulative snapshot; cycle total = latest report),
Kenneth Roberts,Council,2023,2023-08-01,,statement,,,,590.00,,,,,,,0.00,0,0,raw/2023/202308_Kenneth-Roberts.pdf,202308_Kenneth-Roberts,low,scanned/OCR: stated totals only; itemization not machine-extractable; superseded (cumulative snapshot; cycle total = latest report),
Kenneth Roberts,Council,2023,2023-09-01,,statement,,,,,,,,,,,0.00,0,0,raw/2023/202309_Kenneth-Roberts-Amended.pdf,202309_Kenneth-Roberts-Amended,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Kenneth Roberts,Council,2023,2023-10-01,,statement,,,,3.00,,,,,,,0.00,0,0,raw/2023/202310_Ken-Roberts-campaign-finance-report-October-24.pdf,202310_Ken-Roberts-campaign-finance-report-October-24,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Kenneth Roberts,Council,2023,2023-11-01,,statement,,,,4.00,,,,,,,0.00,0,0,raw/2023/202311_Kenneth-Roberts-1.pdf,202311_Kenneth-Roberts-1,low,scanned/OCR: stated totals only; itemization not machine-extractable,
Michelle Stallings,Council,2023,2023-08-01,,statement,,,,,2300.00,1576.16,,,,,100.00,8,23,raw/2023/202308_Michelle-Stallings.pdf,202308_Michelle-Stallings,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Michelle Stallings,Council,2023,2023-11-01,,statement,,,,14.93,,,,,,,0.00,0,0,raw/2023/202311_Michelle-Stallings.pdf,202311_Michelle-Stallings,low,scanned/OCR: stated totals only; itemization not machine-extractable,
Nicole Kunze,Council,2023,2023-08-01,,statement,,,,801.63,2870.00,2068.37,,,,,0.00,16,11,raw/2023/202308_Nicole-Kunze-1.pdf,202308_Nicole-Kunze-1,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Nicole Kunze,Council,2023,2023-08-01,,statement,,,,571.43,,,,,,,0.00,0,0,raw/2023/202308_Nicole-Kunze.pdf,202308_Nicole-Kunze,low,scanned/OCR: stated totals only; itemization not machine-extractable; superseded (cumulative snapshot; cycle total = latest report),
Nicole Kunze,Council,2023,2023-10-01,,statement,,,,3226.36,,,,,,,0.00,0,0,raw/2023/202310_Nicole-Kunze.pdf,202310_Nicole-Kunze,low,scanned/OCR: stated totals only; itemization not machine-extractable; superseded (cumulative snapshot; cycle total = latest report),
Nicole Kunze,Council,2023,2023-11-01,,statement,,,,901.49,6540.00,7318.16,,,,,0.00,35,19,raw/2023/202311_Nicole-Kunze.pdf,202311_Nicole-Kunze,low,cumulative(whole-cycle),
Paige Albrecht,Council,2023,2023-08-01,,statement,,,,736.76,,,,,,,0.00,0,0,raw/2023/202308_Paige-Albrecht-1.pdf,202308_Paige-Albrecht-1,low,scanned/OCR: stated totals only; itemization not machine-extractable,
R. Curtis Payne,Council,2023,2023-08-01,,statement,,,,4.00,,,,,,,0.00,0,0,raw/2023/202308_Curtis-Payne.pdf,202308_Curtis-Payne,low,scanned/OCR: stated totals only; itemization not machine-extractable; superseded (cumulative snapshot; cycle total = latest report),
R. Curtis Payne,Council,2023,2023-08-01,,statement,,,,2.00,,,,,,,0.00,0,0,raw/2023/202308_R.-Curtis-Payne.jpg,202308_R.-Curtis-Payne,low,scanned/OCR: stated totals only; itemization not machine-extractable,
Tyler R. Lindsay,Council,2023,2023-08-01,,statement,,,,0.00,,,,,,,0.00,0,0,raw/2023/202308_Tyler-Lindsay.pdf,202308_Tyler-Lindsay,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Tyler R. Lindsay,Council,2023,2023-08-01,,statement,,,,3.00,,,,,,,0.00,0,0,raw/2023/202308_campaign-finance-report-Tyler-Lindsay-8.29.2023.pdf,202308_campaign-finance-report-Tyler-Lindsay-8.29.2023,low,cumulative(whole-cycle),
Charlie Tautuaa,Mayor,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/5mlplvt2_charlie-tautuaa-final-financial-disclosure.pdf,5mlplvt2_charlie-tautuaa-final-financial-disclosure,low,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
Charlie Tautuaa,Mayor,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/cyidicoa_charlie-tautuaa.pdf,cyidicoa_charlie-tautuaa,low,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
Charlie Tautuaa,Mayor,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/mtapyq2z_charlie-tautuaa.pdf,mtapyq2z_charlie-tautuaa,low,incremental(per-period),
Chris Condie,Mayor,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/1u2awttt_condie-full-report.pdf,1u2awttt_condie-full-report,low,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
Chris Condie,Mayor,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/d3tib15l_chris-condie.pdf,d3tib15l_chris-condie,low,cumulative(whole-cycle); superseded (cumulative snapshot; cycle total = latest report),
Chris Condie,Mayor,2025,2025,,statement,,,,,1054.35,,,,,,0.00,8,0,raw/2025/moxd1fjs_chris-condie-final-financial-disclosure.pdf,moxd1fjs_chris-condie-final-financial-disclosure,low,incremental(per-period),
E. LaRell Stephens,Council,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/b5sbchbl_stephens-full-report.pdf,b5sbchbl_stephens-full-report,low,scanned/OCR: stated totals only; itemization not machine-extractable; superseded (cumulative snapshot; cycle total = latest report),
E. LaRell Stephens,Council,2025,2025,,statement,,63.00,,,,,,,,,0.00,0,0,raw/2025/dhlcf0ey_larell-stephens.pdf,dhlcf0ey_larell-stephens,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
E. LaRell Stephens,Council,2025,2025,,statement,0.00,3.00,,,0.00,,True,,0.00,,0.00,0,0,raw/2025/f5rjt1zy_e-larell-stephens-final-financial-disclosure.pdf,f5rjt1zy_e-larell-stephens-final-financial-disclosure,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization),
Emily Lockhart,Council,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/1sklztrg_emily-lockhart-general-report.pdf,1sklztrg_emily-lockhart-general-report,low,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
Emily Lockhart,Council,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/jyud2nca_emily-lockhart-5th-report.pdf,jyud2nca_emily-lockhart-5th-report,low,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
Emily Lockhart,Council,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/rjfihlnp_emily-lockhart.pdf,rjfihlnp_emily-lockhart,low,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
Emily Lockhart,Council,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/wtslv1bc_lockhart-full-report.pdf,wtslv1bc_lockhart-full-report,low,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
Emily Lockhart,Council,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/yo2f5c3y_emily-lockhart-28-day-report.pdf,yo2f5c3y_emily-lockhart-28-day-report,low,incremental(per-period),
James Harrison,Council,2025,2025,,statement,,,,,14885.00,9866.88,,,,,13640.00,5,4,raw/2025/1ibebf3i_james-harrison-5th-report.pdf,1ibebf3i_james-harrison-5th-report,low,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
James Harrison,Council,2025,2025,,statement,,,,,,,,,,,0.00,0,0,raw/2025/gr5jzdfe_james-harrison.pdf,gr5jzdfe_james-harrison,low,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
James Harrison,Council,2025,2025,,statement,7759.34,6566.50,,,,,,,,,0.00,0,0,raw/2025/inlkj0ma_harrison-full-report.pdf,inlkj0ma_harrison-full-report,low,incremental(per-period); totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
James Harrison,Council,2025,2025,,statement,,,,,6100.00,8142.56,,,,,5000.00,6,3,raw/2025/jp5h4eyw_james-harrison-28-day-report.pdf,jp5h4eyw_james-harrison-28-day-report,low,incremental(per-period); superseded (cumulative snapshot; cycle total = latest report),
James Harrison,Council,2025,2025,,statement,,,,,818.00,6231.50,,,,,0.00,6,11,raw/2025/q1zjmgp4_james-harrison-general-report.pdf,q1zjmgp4_james-harrison-general-report,low,incremental(per-period),
Jared V. Peterson,Council,2025,2025,,statement,949.00,346.01,,,,,,,,,0.00,0,0,raw/2025/4iulcekw_jared-v-peterson.pdf,4iulcekw_jared-v-peterson,low,scanned/OCR: stated totals only; itemization not machine-extractable; totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
