candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Robert Knudsen,Council,2021,2021-10-26,pre_general,interim,1233.69,1233.69,0.00,0.00,1233.69,1233.69,True,True,0.00,0.00,473.69,7,3,raw/2021_campaign_Robert-Knudsen_Pre-General-Election-Disclosure_doc6914.pdf,6914,medium,vision-transcribed(read-tool),election_cycle
Robert Knudsen,Council,2021,2021-12-02,final,summary,1000.00,887.71,0.00,112.29,1000.00,887.71,True,True,0.00,0.00,0.00,3,1,raw/2021_campaign_Robert-Knudsen_Final-Financial-Disclosure_doc7009.pdf,7009,medium,vision-transcribed(read-tool),election_cycle
Anna Barbieri,Council,,2022-03-01,annual-2022-10609,summary,0.00,0.00,0.00,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2022_annual_Anna-Barbieri_Annual-Financial-Statement_doc10609.pdf,10609,high,vision-transcribed(read-tool),annual
Anna Barbieri,Council,,2022-03-01,annual-2022-10471,summary,0.00,0.00,0.00,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2022_campaign_Anna-Barbieri_Campaign-Financial-Disclosure_doc10471.pdf,10471,high,vision-transcribed(read-tool),annual
Curt Cochran,Council,,2022-03-01,annual-2022-10613,summary,0.00,0.00,0.00,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2022_annual_Curt-Cochran_Annual-Financial-Statement_doc10613.pdf,10613,high,vision-transcribed(read-tool),annual
Ernest Burgess,Council,,2022-03-01,annual-2022-10611,summary,0.00,0.00,0.00,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2022_annual_Ernest-Burgess_Annual-Financial-Statement_doc10611.pdf,10611,high,vision-transcribed(read-tool),annual
Kristie Overson,Mayor,,2022-03-01,annual-2022-10619,summary,0.00,0.00,9679.13,9679.13,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2022_annual_Kristie-Overson_Annual-Financial-Statement_doc10619.pdf,10619,high,vision-transcribed(read-tool),annual
Meredith Harker,Council,,2022-03-01,annual-2022-10615,summary,200.00,200.00,1325.00,1125.00,,200.00,,True,,0.00,0.00,0,1,raw/2022_annual_Meredith-Harker_Annual-Financial-Statement_doc10615.pdf,10615,low,vision-transcribed(read-tool); totals-only(no itemization),annual
Robert Knudsen,Council,,2022-03-01,annual-2022-10617,summary,0.00,0.00,112.29,112.29,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2022_annual_Robert-Knudsen_Annual-Financial-Statement_doc10617.pdf,10617,high,vision-transcribed(read-tool),annual
Anna Barbieri,Council,,2023-03-01,annual-2023-10621,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_annual_Anna-Barbieri_Annual-Financial-Statement_doc10621.pdf,10621,medium,vision-transcribed(read-tool),annual
Anna Barbieri,Council,2023,2023-08-15,first,interim,0.00,100.00,0.00,100.00,0.00,100.00,True,True,0.00,0.00,0.00,0,1,raw/2023_campaign_Anna-Barbieri_1st-Financial-Disclosure_doc8970.pdf,8970,high,vision-transcribed(read-tool),election_cycle
Anna Barbieri,Council,2023,2023-10-25,second,interim,100.00,0.00,100.00,100.00,100.00,0.00,True,True,0.00,0.00,100.00,1,0,raw/2023_campaign_Anna-Barbieri_2nd-Financial-Disclosure_doc9032.pdf,9032,high,vision-transcribed(read-tool); amendment (no original recovered),election_cycle
Anna Barbieri,Council,2023,2023-12-02,final,summary,0.00,0.00,0.00,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_campaign_Anna-Barbieri_Final-Financial-Disclosure_doc9082.pdf,9082,high,vision-transcribed(read-tool),election_cycle
Curt Cochran,Council,,2023-02-23,annual-2023-10637,summary,800.00,0.00,0.00,800.00,800.00,0.00,True,True,0.00,0.00,0.00,1,0,raw/2023_annual_Curt-Cochran_Annual-Financial-Statement_doc10637.pdf,10637,medium,vision-transcribed(read-tool),annual
Curt Cochran,Council,2023,2023-08-15,first,interim,0.00,60.72,800.00,739.28,0.00,60.72,True,True,0.00,0.00,0.00,0,2,raw/2023_campaign_Curt-Cochran_1st-Financial-Disclosure_doc8976.pdf,8976,high,vision-transcribed(read-tool),election_cycle
Curt Cochran,Council,2023,2023-10-25,second,interim,0.00,60.72,800.00,739.28,0.00,60.72,True,True,0.00,0.00,0.00,0,2,raw/2023_campaign_Curt-Cochran_2nd-Financial-Disclosure_doc9034.pdf,9034,high,vision-transcribed(read-tool),election_cycle
Curt Cochran,Council,2023,2023-12-02,final,summary,0.00,0.00,739.28,739.28,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_campaign_Curt-Cochran_Final-Financial-Disclosure_doc9110.pdf,9110,high,vision-transcribed(read-tool),election_cycle
Ernest Burgess,Council,,2023-03-01,annual-2023-10623,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_annual_Ernest-Burgess_Annual-Financial-Statement_doc10623.pdf,10623,medium,vision-transcribed(read-tool),annual
Ernest Burgess,Council,2023,2023-08-15,first,interim,3050.00,1043.00,,2007.00,3050.00,1043.00,True,True,0.00,0.00,0.00,4,4,raw/2023_campaign_Ernest-Burgess_1st-Financial-Disclosure_doc8972.pdf,8972,high,vision-transcribed(read-tool),election_cycle
Ernest Burgess,Council,2023,2023-10-25,second,interim,764.00,2771.00,2007.00,0.00,764.00,2771.00,True,True,0.00,0.00,739.00,2,4,raw/2023_campaign_Ernest-Burgess_2nd-Financial-Disclosure_doc9026.pdf,9026,high,vision-transcribed(read-tool),election_cycle
Ernest Burgess,Council,2023,2023-12-02,final,summary,500.00,500.00,0.00,0.00,500.00,500.00,True,True,0.00,0.00,500.00,1,1,raw/2023_campaign_Ernest-Burgess_Final-Financial-Disclosure_doc9050.pdf,9050,high,vision-transcribed(read-tool),election_cycle
Kristie Overson,Mayor,,2023-02-22,annual-2023-10643,summary,0.00,155.60,9679.13,9523.53,0.00,155.60,True,True,0.00,0.00,0.00,0,3,raw/2023_annual_Kristie-Overson_Annual-Financial-Statement_doc10643.pdf,10643,medium,vision-transcribed(read-tool),annual
Meredith Harker,Council,,2023-03-01,annual-2023-10639,summary,0.00,0.00,,1125.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_annual_Meredith-Harker_Annual-Financial-Statement_doc10639.pdf,10639,medium,vision-transcribed(read-tool),annual
Robert Knudsen,Council,,2023-03-01,annual-2023-10641,summary,0.00,0.00,107.29,107.29,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_annual_Robert-Knudsen_Annual-Financial-Statement_doc10641.pdf,10641,medium,vision-transcribed(read-tool),annual
Anna Barbieri,Council,,2024-03-01,annual-2024-8368,summary,0.00,0.00,0.00,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2024_annual_Anna-Barbieri_Annual-Financial-Statement_doc8368.pdf,8368,medium,vision-transcribed(read-tool),annual
Curt Cochran,Council,,2024-03-01,annual-2024-8372,summary,0.00,0.00,739.28,739.28,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2024_annual_Curt-Cochran_Annual-Financial-Statement_doc8372.pdf,8372,medium,vision-transcribed(read-tool),annual
Ernest Burgess,Council,,2024-03-01,annual-2024-8370,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2024_annual_Ernest-Burgess_Annual-Financial-Statement_doc8370.pdf,8370,medium,vision-transcribed(read-tool),annual
Meredith Harker,Council,,2024-03-01,annual-2024-8374,summary,0.00,0.00,0.00,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2024_annual_Meredith-Harker_Annual-Financial-Statement_doc8374.pdf,8374,medium,vision-transcribed(read-tool),annual
Robert Knudsen,Council,,2024-03-01,annual-2024-8376,summary,0.00,5.00,112.29,107.29,0.00,5.00,True,True,0.00,0.00,0.00,0,1,raw/2024_annual_Robert-Knudsen_Annual-Financial-Statement_doc8376.pdf,8376,medium,vision-transcribed(read-tool),annual
Anna Barbieri,Council,,2025-02-19,annual-2025-10625,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2025_annual_Anna-Barbieri_Annual-Financial-Statement_doc10625.pdf,10625,medium,vision-transcribed(read-tool),annual
Curt Cochran,Council,,2025-02-19,annual-2025-10629,summary,0.00,0.00,739.26,739.26,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2025_annual_Curt-Cochran_Annual-Financial-Statement_doc10629.pdf,10629,medium,vision-transcribed(read-tool),annual
Ernest Burgess,Council,,2025-03-01,annual-2025-10627,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2025_annual_Ernest-Burgess_Annual-Financial-Statement_doc10627.pdf,10627,high,vision-transcribed(read-tool),annual
Kristie Overson,Mayor,,2025-02-26,annual-2025-10635,summary,11500.00,665.20,9361.53,20196.33,11500.00,665.20,True,True,0.00,0.00,0.00,12,5,raw/2025_annual_Kristie-Overson_Annual-Financial-Statement_doc10635.pdf,10635,medium,vision-transcribed(read-tool),annual
Meredith Harker,Council,,2025-03-01,annual-2025-10631,summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2025_annual_Meredith-Harker_Annual-Financial-Statement_doc10631.pdf,10631,high,,annual
Robert Knudsen,Council,,2025-02-19,annual-2025-10633,summary,0.00,0.00,107.29,107.29,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2025_annual_Robert-Knudsen_Annual-Financial-Statement_doc10633.pdf,10633,medium,vision-transcribed(read-tool),annual
Anna Barbieri,Council,,2026-03-01,annual-2026-11777,summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2026_annual_Anna-Barbieri_Annual-Financial-Statement_doc11777.pdf,11777,high,,annual
Curt Cochran,Council,,2026-03-01,annual-2026-11781,summary,657.03,0.00,739.26,1396.29,657.03,0.00,True,True,0.00,0.00,657.03,1,0,raw/2026_annual_Curt-Cochran_Annual-Financial-Statement_doc11781.pdf,11781,high,vision-transcribed(read-tool),annual
Ernest Burgess,Council,,2026-03-01,annual-2026-11779,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2026_annual_Ernest-Burgess_Annual-Financial-Statement_doc11779.pdf,11779,high,vision-transcribed(read-tool),annual
Kristie S. Overson,Mayor,,2026-03-01,annual-2026-11785,summary,0.00,0.00,36505.40,36505.40,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2026_annual_Kristie-S-Overson_Annual-Financial-Statement_doc11785.pdf,11785,high,vision-transcribed(read-tool),annual
Meredith Harker,Council,,2026-03-01,annual-2026-11783,summary,0.00,200.00,786.12,586.12,0.00,200.00,True,True,0.00,0.00,0.00,0,1,raw/2026_annual_Meredith-Harker_Annual-Financial-Statement_doc11783.pdf,11783,high,vision-transcribed(read-tool),annual
Robert Knudsen,Council,,2026-03-01,annual-2026-11775,summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2026_annual_Robert-Knudsen_Annual-Financial-Statement_doc11775.pdf,11775,high,,annual
