year,election_type,contest,jurisdiction_slug,office,district,seats,candidate,party,votes,rank_in_contest,n_precincts,suppressed,source_file
2021,municipal general,Rockville Council,,Council,At-Large,,DAVE FIRMAGE,,108,2,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Rockville Council,,Council,At-Large,,JAN MICHAEL FASSELIN,,23,3,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Santa Clara City Council,,Council,At-Large,,CHRISTA HINTON,,1272,1,4,false,washco-election-20211102-results-export.csv
2021,municipal general,Santa Clara City Council,,Council,At-Large,,BEN SHAKESPEARE,,978,2,4,false,washco-election-20211102-results-export.csv
2021,municipal general,Santa Clara City Council,,Council,At-Large,,JIMI KESTIN,,562,3,4,false,washco-election-20211102-results-export.csv
2021,municipal general,Springdale Council Springdale,,Council,At-Large,,JACK BURNS,,175,1,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Springdale Council Springdale,,Council,At-Large,,RANDY ATON,,163,2,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Springdale Council Springdale,,Council,At-Large,,Write-in,,106,3,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Springdale Council Springdale,,Council,At-Large,,TRISH RIOUX,,92,4,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Toquerville City Council,,Council,At-Large,,JUSTIN SIP,,309,1,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Toquerville City Council,,Council,At-Large,,GARY CHAVES,,308,2,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Toquerville City Council,,Council,At-Large,,COREY D. TURNER,,152,3,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Washington City Council,,Council,At-Large,,BRET HENDERSON,,3949,1,14,false,washco-election-20211102-results-export.csv
2021,municipal general,Washington City Council,,Council,At-Large,,KIMBERLY CASPERSON,,3218,2,14,false,washco-election-20211102-results-export.csv
2021,municipal general,Washington City Council,,Council,At-Large,,MARISA THAYN,,3140,3,14,false,washco-election-20211102-results-export.csv
2021,municipal general,Washington City Council,,Council,At-Large,,ROGER M. BUNDY,,2433,4,14,false,washco-election-20211102-results-export.csv
2021,municipal general,Apple Valley Special 2 year Council,,Council,At-Large Special,,"MARSHAL ""ANDY"" MCGINNIS",,207,1,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Apple Valley Special 2 year Council,,Council,At-Large Special,,BARRATT NIELSON,,119,2,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Apple Valley Mayor Apple Valley,,Mayor,,,DINA MASON WALTERS,,257,1,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Apple Valley Mayor Apple Valley,,Mayor,,,FRANK G LINDHARDT,,63,2,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Apple Valley Mayor Apple Valley,,Mayor,,,Write-in,,33,3,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Hildale City Mayor,,Mayor,,,DONIA M JESSOP,,131,1,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Hildale City Mayor,,Mayor,,,JIM BARLOW,,72,2,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Hurricane City Mayor,,Mayor,,,NANETTE BILLINGS,,2704,1,10,false,washco-election-20211102-results-export.csv
2021,municipal general,Hurricane City Mayor,,Mayor,,,KEVIN TERVORT,,2431,2,10,false,washco-election-20211102-results-export.csv
2021,municipal general,Ivins City Mayor,,Mayor,,,CHRIS HART,,2153,1,5,false,washco-election-20211102-results-export.csv
2021,municipal general,Ivins City Mayor,,Mayor,,,ANDY APPEL,,1114,2,5,false,washco-election-20211102-results-export.csv
2021,municipal general,La Verkin City Mayor,,Mayor,,,KELLY B. WILSON,,617,1,3,false,washco-election-20211102-results-export.csv
2021,municipal general,Leeds Mayor,,Mayor,,,BILL HOSTER,,269,1,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Leeds Mayor,,Mayor,,,KENNETH J. HADLEY,,125,2,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Rockville Mayor,,Mayor,,,PAM LEACH,,121,1,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Rockville Mayor,,Mayor,,,A. JACOB ANDERSEN,,20,2,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Santa Clara City Mayor,,Mayor,,,RICK T ROSENBERG,,1430,1,4,false,washco-election-20211102-results-export.csv
2021,municipal general,Springdale Mayor,,Mayor,,,BARBARA BRUNO,,173,1,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Springdale Mayor,,Mayor,,,MARK CHAMBERS,,130,2,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Toquerville City Mayor,,Mayor,,,KEEN ELLSWORTH,,402,1,1,false,washco-election-20211102-results-export.csv
2021,municipal general,Washington City Mayor,,Mayor,,,KRESS STAHELI,,4607,1,14,false,washco-election-20211102-results-export.csv
2021,municipal general,Washington City Mayor,,Mayor,,,KENNETH NEILSON,,2298,2,14,false,washco-election-20211102-results-export.csv
2021,municipal general,St George City Council,st_george,Council,At-Large,,NATALIE LARSEN,,10384,1,51,false,washco-election-20211102-results-export.csv
2021,municipal general,St George City Council,st_george,Council,At-Large,,MICHELLE TANNER,,10216,2,51,false,washco-election-20211102-results-export.csv
2021,municipal general,St George City Council,st_george,Council,At-Large,,GREG ALDRED,,9500,3,51,false,washco-election-20211102-results-export.csv
2021,municipal general,St George City Council,st_george,Council,At-Large,,VARDELL H CURTIS,,8992,4,51,false,washco-election-20211102-results-export.csv
2021,municipal general,St George City Mayor,st_george,Mayor,,,MICHELE RANDALL,,11614,1,51,false,washco-election-20211102-results-export.csv
2021,municipal general,St George City Mayor,st_george,Mayor,,,JIMMIE B. HUGHES,,9434,2,51,false,washco-election-20211102-results-export.csv
2021,municipal primary,Apple Valley Town Council,,Council,At-Large,,KEVIN LEE SAIR,,130,1,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Apple Valley Town Council,,Council,At-Large,,DEBBIE KOPP,,122,2,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Apple Valley Town Council,,Council,At-Large,,ROBIN L. WHITMORE,,107,3,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Apple Valley Town Council,,Council,At-Large,,MARTY LISONBEE,,51,4,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Apple Valley Town Council,,Council,At-Large,,MARGARET OSOSKI,,46,5,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Apple Valley Town Council,,Council,At-Large,,RICHARD OSOSKI,,44,6,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Apple Valley Town Council,,Council,At-Large,,ANNE S. BEDDO,,29,7,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Hurricane City Council,,Council,At-Large,,DAVID M. HIRSCHI,,1523,1,10,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Hurricane City Council,,Council,At-Large,,KEVIN D. THOMAS,,1192,2,10,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Hurricane City Council,,Council,At-Large,,V. DOUGLAS HEIDEMAN,,1034,3,10,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Hurricane City Council,,Council,At-Large,,BRIAN HAWKINS,,930,4,10,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Hurricane City Council,,Council,At-Large,,TRAVIS R. CHRISTIANSEN,,791,5,10,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Hurricane City Council,,Council,At-Large,,DARIN D. LARSON,,757,6,10,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Ivins City Council,,Council,At-Large,,MIKE SCOTT,,1416,1,5,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Ivins City Council,,Council,At-Large,,LANCE ANDERSON,,1119,2,5,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Ivins City Council,,Council,At-Large,,CHEYNE C. MCDONALD,,869,3,5,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Ivins City Council,,Council,At-Large,,DEREK A. LARSEN,,586,4,5,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Ivins City Council,,Council,At-Large,,PAUL BRYSON,,397,5,5,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,La Verkin City Council,,Council,At-Large,,RAY JUSTICE,,258,1,3,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,La Verkin City Council,,Council,At-Large,,BLAIR GUBLER,,251,2,3,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,La Verkin City Council,,Council,At-Large,,RICHARD M. HIRSCHI,,217,3,3,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,La Verkin City Council,,Council,At-Large,,PATRICIA WISE,,201,4,3,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,La Verkin City Council,,Council,At-Large,,"AARON ""BURR"" RASMUSSEN",,113,5,3,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Toquerville City Council,,Council,At-Large,,JUSTIN SIP,,209,1,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Toquerville City Council,,Council,At-Large,,GARY CHAVES,,204,2,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Toquerville City Council,,Council,At-Large,,B. KENT HAVENS,,137,3,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Toquerville City Council,,Council,At-Large,,COREY D. TURNER,,114,4,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Toquerville City Council,,Council,At-Large,,DAVID POPE,,91,5,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Washington City Council,,Council,At-Large,,BRET HENDERSON,,1945,1,14,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Washington City Council,,Council,At-Large,,KIMBERLY CASPERSON,,1943,2,14,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Washington City Council,,Council,At-Large,,MARISA THAYN,,1856,3,14,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Washington City Council,,Council,At-Large,,ROGER M. BUNDY,,1619,4,14,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Washington City Council,,Council,At-Large,,ED TRACEY,,1155,5,14,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Washington City Council,,Council,At-Large,,BRANDON L. HART,,601,6,14,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Washington City Council,,Council,At-Large,,DAMON SARGENT,,576,7,14,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Apple Valley Town Mayor,,Mayor,,,DINA MASON WALTERS,,170,1,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Apple Valley Town Mayor,,Mayor,,,FRANK G LINDHARDT,,79,2,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Apple Valley Town Mayor,,Mayor,,,WALTER E. JOSEY,,31,3,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Springdale Town Mayor,,Mayor,,,BARBARA BRUNO,,98,1,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Springdale Town Mayor,,Mayor,,,MARK CHAMBERS,,97,2,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Springdale Town Mayor,,Mayor,,,ADAM HYATT,,37,3,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Springdale Town Mayor,,Mayor,,,MELANIE A MADSEN,,22,4,1,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Washington City Mayor,,Mayor,,,KRESS STAHELI,,2514,1,14,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Washington City Mayor,,Mayor,,,KENNETH NEILSON,,1508,2,14,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,Washington City Mayor,,Mayor,,,DOUGLAS WARD,,1227,3,14,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Council,st_george,Council,At-Large,,MICHELLE TANNER,,4346,1,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Council,st_george,Council,At-Large,,VARDELL H CURTIS,,3871,2,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Council,st_george,Council,At-Large,,GREG ALDRED,,3418,3,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Council,st_george,Council,At-Large,,NATALIE LARSEN,,3325,4,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Council,st_george,Council,At-Large,,M. RICK ERICKSON,,3320,5,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Council,st_george,Council,At-Large,,BRYAN S SMETHURST,,2775,6,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Council,st_george,Council,At-Large,,KENT L. WINDER,,2311,7,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Council,st_george,Council,At-Large,,RONALD WOODBURY,,2217,8,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Council,st_george,Council,At-Large,,CAROLYN MCDONALD,,2164,9,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Council,st_george,Council,At-Large,,KATHERYNE NOVICK,,900,10,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Council,st_george,Council,At-Large,,TORI BUSH,,565,11,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Mayor,st_george,Mayor,,,MICHELE RANDALL,,7869,1,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Mayor,st_george,Mayor,,,JIMMIE B. HUGHES,,4387,2,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Mayor,st_george,Mayor,,,WOODY WOODBURY,,2700,3,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2021,municipal primary,St George City Mayor,st_george,Mayor,,,BRETT TOLLY,,908,4,51,false,washco_elections_20210810_OFFICIAL_municipal-primary.csv
2023,municipal general,Apple Valley Town Council,,Council,At-Large,,JANET PRENTICE,,234,1,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Apple Valley Town Council,,Council,At-Large,,BARRATT ERIC NIELSON,,210,2,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Apple Valley Town Council,,Council,At-Large,,MARGARET OSOSKI,,97,3,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Apple Valley Town Council,,Council,At-Large,,RAYMOND LESTER JESSOP,,80,4,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Enterprise City Council,,Council,At-Large,,ROY ADAMS,,348,1,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Enterprise City Council,,Council,At-Large,,BILL FOWLER,,322,2,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Enterprise City Council,,Council,At-Large,,DELBERT STAHELI,,242,3,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Enterprise City Council,,Council,At-Large,,MIKEHEL MURPHY,,225,4,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Enterprise City Council,,Council,At-Large,,JARED J BOLLINGER,,197,5,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Enterprise City Council,,Council,At-Large,,YVONNE COLBY,,173,6,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Hildale City Council,,Council,At-Large,,LUKE MERIDETH,,91,1,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Hildale City Council,,Council,At-Large,,DARLENE STUBBS,,89,2,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Hildale City Council,,Council,At-Large,,JVAR DUTSON,,88,3,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Hildale City Council,,Council,At-Large,,LAWRENCE BARLOW,,82,4,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Hildale City Council,,Council,At-Large,,JARED NICOL,,44,5,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Hildale City Council,,Council,At-Large,,DERICK HOLM,,27,6,1,false,washco-election-20231121-results-export.csv
2023,municipal general,Hurricane City Council,,Council,At-Large,,CLARK R FAWCETT,,2276,1,12,false,washco-election-20231121-results-export.csv
2023,municipal general,Hurricane City Council,,Council,At-Large,,DREW ELLERMAN,,2108,2,12,false,washco-election-20231121-results-export.csv
2023,municipal general,Hurricane City Council,,Council,At-Large,,JOSEPH PRETE,,2076,3,12,false,washco-election-20231121-results-export.csv
2023,municipal general,Hurricane City Council,,Council,At-Large,,AMY C. WERRETT,,2030,4,12,false,washco-election-20231121-results-export.csv
2023,municipal general,Hurricane City Council,,Council,At-Large,,STEPHEN LEMMON,,1876,5,12,false,washco-election-20231121-results-export.csv
2023,municipal general,Hurricane City Council,,Council,At-Large,,DAVID L. SANDERS,,1578,6,12,false,washco-election-20231121-results-export.csv
2023,municipal general,Ivins City Council,,Council,At-Large,,SHARON GILLESPIE,,2245,1,6,false,washco-election-20231121-results-export.csv
2023,municipal general,Ivins City Council,,Council,At-Large,,SHARON BARTON,,2154,2,6,false,washco-election-20231121-results-export.csv
2023,municipal general,Ivins City Council,,Council,At-Large,,KEVIN M. SMITH,,1539,3,6,false,washco-election-20231121-results-export.csv
2023,municipal general,Ivins City Council,,Council,At-Large,,CHEYNE C. MCDONALD,,1353,4,6,false,washco-election-20231121-results-export.csv
2023,municipal general,Ivins City Council,,Council,At-Large,,JENNY JOHNSON,,1151,5,6,false,washco-election-20231121-results-export.csv
2023,municipal general,Ivins City Council,,Council,At-Large,,PAUL BRYSON,,767,6,6,false,washco-election-20231121-results-export.csv
