EventId,EventDate,EventBodyId,EventBodyName,EventMinutesStatusName,EventMinutesFile,EventAgendaFile,EventInSiteURL,_module
2929,2020-03-10T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/3/2929_M_County_Council_20-03-10_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/3/2929_A_County_Council_20-03-10_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2929&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2930,2020-03-17T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/3/2930_M_County_Council_20-03-17_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/3/2930_A_County_Council_20-03-17_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2930&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2931,2020-03-24T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/3/2931_M_County_Council_20-03-24_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/3/2931_A_County_Council_20-03-24_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2931&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2947,2020-04-07T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/4/2947_M_County_Council_20-04-07_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/4/2947_A_County_Council_20-04-07_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2947&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2948,2020-04-14T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/4/2948_M_County_Council_20-04-14_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/4/2948_A_County_Council_20-04-14_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2948&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2949,2020-04-21T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/4/2949_M_County_Council_20-04-21_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/4/2949_A_County_Council_20-04-21_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2949&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2950,2020-04-28T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/4/2950_M_County_Council_20-04-28_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/4/2950_A_County_Council_20-04-28_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2950&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2959,2020-05-12T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/5/2959_M_County_Council_20-05-12_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/5/2959_A_County_Council_20-05-12_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2959&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2960,2020-05-05T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/5/2960_M_County_Council_20-05-05_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/5/2960_A_County_Council_20-05-05_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2960&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2961,2020-05-19T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/5/2961_M_County_Council_20-05-19_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/5/2961_A_County_Council_20-05-19_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2961&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2967,2020-06-02T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/6/2967_M_County_Council_20-06-02_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/6/2967_A_County_Council_20-06-02_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2967&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2968,2020-06-09T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/6/2968_M_County_Council_20-06-09_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/6/2968_A_County_Council_20-06-09_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2968&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2969,2020-06-16T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/6/2969_M_County_Council_20-06-16_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/6/2969_A_County_Council_20-06-16_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2969&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2970,2020-06-23T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/6/2970_M_County_Council_20-06-23_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/6/2970_A_County_Council_20-06-23_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2970&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2971,2020-06-30T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/6/2971_M_County_Council_20-06-30_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/6/2971_A_County_Council_20-06-30_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2971&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2978,2020-05-26T00:00:00,138,County Council,Draft,,https://slco.legistar1.com/slco/meetings/2020/5/2978_A_County_Council_20-05-26_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2978&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2985,2020-06-16T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/6/2985_M_County_Council_20-06-16_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/6/2985_A_County_Council_20-06-16_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2985&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2991,2020-07-14T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/7/2991_M_County_Council_20-07-14_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/7/2991_A_County_Council_20-07-14_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2991&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
2992,2020-07-21T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/7/2992_M_County_Council_20-07-21_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/7/2992_A_County_Council_20-07-21_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=2992&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3001,2020-08-04T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/8/3001_M_County_Council_20-08-04_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/8/3001_A_County_Council_20-08-04_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3001&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3002,2020-08-11T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/8/3002_M_County_Council_20-08-11_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/8/3002_A_County_Council_20-08-11_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3002&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3003,2020-08-18T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/8/3003_M_County_Council_20-08-18_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/8/3003_A_County_Council_20-08-18_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3003&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3004,2020-08-25T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/8/3004_M_County_Council_20-08-25_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/8/3004_A_County_Council_20-08-25_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3004&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3011,2020-09-15T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/9/3011_M_County_Council_20-09-15_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/9/3011_A_County_Council_20-09-15_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3011&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3012,2020-09-01T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/9/3012_M_County_Council_20-09-01_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/9/3012_A_County_Council_20-09-01_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3012&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3013,2020-09-22T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/9/3013_M_County_Council_20-09-22_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/9/3013_A_County_Council_20-09-22_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3013&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3014,2020-09-29T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/9/3014_M_County_Council_20-09-29_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/9/3014_A_County_Council_20-09-29_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3014&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3021,2020-10-06T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/10/3021_M_County_Council_20-10-06_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/10/3021_A_County_Council_20-10-06_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3021&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3022,2020-10-13T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/10/3022_M_County_Council_20-10-13_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/10/3022_A_County_Council_20-10-13_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3022&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3025,2020-10-20T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/10/3025_M_County_Council_20-10-20_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/10/3025_A_County_Council_20-10-20_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3025&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3026,2020-10-27T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/10/3026_M_County_Council_20-10-27_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/10/3026_A_County_Council_20-10-27_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3026&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3037,2020-11-03T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/11/3037_M_County_Council_20-11-03_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/11/3037_A_County_Council_20-11-03_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3037&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3039,2020-11-10T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/11/3039_M_County_Council_20-11-10_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/11/3039_A_County_Council_20-11-10_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3039&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3041,2020-11-17T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/11/3041_M_County_Council_20-11-17_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/11/3041_A_County_Council_20-11-17_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3041&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3049,2020-12-08T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/12/3049_M_County_Council_20-12-08_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/12/3049_A_County_Council_20-12-08_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3049&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3050,2020-12-01T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/12/3050_M_County_Council_20-12-01_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/12/3050_A_County_Council_20-12-01_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3050&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3051,2020-12-15T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/12/3051_M_County_Council_20-12-15_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/12/3051_A_County_Council_20-12-15_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3051&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3057,2020-12-01T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2020/12/3057_M_County_Council_20-12-01_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2020/12/3057_A_County_Council_20-12-01_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3057&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3061,2021-01-12T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/1/3061_M_County_Council_21-01-12_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/1/3061_A_County_Council_21-01-12_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3061&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3062,2021-01-05T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/1/3062_M_County_Council_21-01-05_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/1/3062_A_County_Council_21-01-05_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3062&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3063,2021-01-26T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/1/3063_M_County_Council_21-01-26_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/1/3063_A_County_Council_21-01-26_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3063&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3070,2021-02-02T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/2/3070_M_County_Council_21-02-02_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/2/3070_A_County_Council_21-02-02_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3070&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3071,2021-02-09T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/2/3071_M_County_Council_21-02-09_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/2/3071_A_County_Council_21-02-09_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3071&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3072,2021-02-23T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/2/3072_M_County_Council_21-02-23_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/2/3072_A_County_Council_21-02-23_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3072&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3076,2021-03-02T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/3/3076_M_County_Council_21-03-02_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/3/3076_A_County_Council_21-03-02_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3076&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3077,2021-03-09T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/3/3077_M_County_Council_21-03-09_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/3/3077_A_County_Council_21-03-09_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3077&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3078,2021-03-16T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/3/3078_M_County_Council_21-03-16_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/3/3078_A_County_Council_21-03-16_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3078&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3091,2021-04-13T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/4/3091_M_County_Council_21-04-13_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/4/3091_A_County_Council_21-04-13_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3091&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3092,2021-04-20T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/4/3092_M_County_Council_21-04-20_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/4/3092_A_County_Council_21-04-20_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3092&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3093,2021-04-27T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/4/3093_M_County_Council_21-04-27_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/4/3093_A_County_Council_21-04-27_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3093&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3097,2021-03-23T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/3/3097_M_County_Council_21-03-23_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/3/3097_A_County_Council_21-03-23_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3097&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3098,2021-03-30T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/3/3098_M_County_Council_21-03-30_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/3/3098_A_County_Council_21-03-30_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3098&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3105,2021-05-04T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/5/3105_M_County_Council_21-05-04_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/5/3105_A_County_Council_21-05-04_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3105&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3107,2021-05-11T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/5/3107_M_County_Council_21-05-11_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/5/3107_A_County_Council_21-05-11_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3107&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3108,2021-05-18T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/5/3108_M_County_Council_21-05-18_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/5/3108_A_County_Council_21-05-18_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3108&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3110,2021-05-25T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/5/3110_M_County_Council_21-05-25_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/5/3110_A_County_Council_21-05-25_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3110&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3120,2021-06-08T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/6/3120_M_County_Council_21-06-08_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/6/3120_A_County_Council_21-06-08_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3120&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3123,2021-06-15T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/6/3123_M_County_Council_21-06-15_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/6/3123_A_County_Council_21-06-15_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3123&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
3124,2021-06-22T00:00:00,138,County Council,Final,https://slco.legistar1.com/slco/meetings/2021/6/3124_M_County_Council_21-06-22_Meeting_Minutes.pdf,https://slco.legistar1.com/slco/meetings/2021/6/3124_A_County_Council_21-06-22_Meeting_Agenda.pdf,https://slco.legistar.com/MeetingDetail.aspx?LEGID=3124&GID=715&G=3988E8B8-365D-4340-9C62-605B757420CF,legislative
