week_ending,period_start,n_comments,n_meetings,n_motions,n_contested,meeting_types
2023-06-20,2023-06-14,0,1,7,0,city council
2023-07-18,2023-07-12,0,1,6,0,city council
2023-08-01,2023-07-26,0,1,6,0,city council
2023-08-15,2023-08-09,0,1,3,0,city council
2023-09-05,2023-08-30,0,0,7,1,
2023-09-19,2023-09-13,0,1,2,0,city council
2023-10-03,2023-09-27,0,1,8,0,city council
2023-10-17,2023-10-11,0,1,3,0,city council
2023-11-07,2023-11-01,0,0,5,0,
2023-12-12,2023-12-06,0,1,6,1,city council
2024-01-02,2023-12-27,0,1,5,0,city council
2024-01-16,2024-01-10,0,1,5,0,city council
2024-02-06,2024-01-31,0,1,7,0,city council
2024-02-20,2024-02-14,0,1,4,0,city council
2024-03-19,2024-03-13,0,1,7,0,city council
2024-04-02,2024-03-27,0,1,6,0,city council
2024-04-16,2024-04-10,0,1,10,1,city council
2024-05-07,2024-05-01,0,1,7,1,city council
2024-05-21,2024-05-15,0,1,8,1,city council
2024-06-04,2024-05-29,0,1,12,3,city council
2024-06-18,2024-06-12,0,1,11,1,city council
2024-07-16,2024-07-10,0,1,10,1,city council
2024-08-06,2024-07-31,0,1,6,0,city council
2024-08-20,2024-08-14,0,1,12,1,city council
2024-09-03,2024-08-28,0,1,10,1,city council
2024-10-01,2024-09-25,0,1,8,0,city council
2024-10-15,2024-10-09,0,1,5,0,city council
2024-11-12,2024-11-06,0,1,8,2,city council
2024-12-03,2024-11-27,0,1,8,2,city council
2025-01-07,2025-01-01,0,1,6,1,city council
2025-02-04,2025-01-29,0,1,8,0,city council
2025-02-18,2025-02-12,0,1,4,0,city council
2025-03-04,2025-02-26,0,1,10,0,city council
2025-03-18,2025-03-12,0,1,7,0,city council
2025-04-01,2025-03-26,0,1,6,1,city council
2025-04-15,2025-04-09,0,1,6,0,city council
2025-05-06,2025-04-30,0,1,8,2,city council
2025-05-20,2025-05-14,0,1,10,1,city council
2025-06-03,2025-05-28,0,1,9,0,city council
2025-06-17,2025-06-11,0,1,7,0,city council
2025-07-15,2025-07-09,0,1,4,0,city council
2025-08-05,2025-07-30,0,1,5,0,city council
2025-08-26,2025-08-20,0,1,6,0,city council
2025-09-16,2025-09-10,0,1,5,0,city council
2025-10-07,2025-10-01,0,1,3,0,city council
2025-10-21,2025-10-15,0,1,5,0,city council
2025-11-18,2025-11-12,0,1,5,0,city council
2025-12-02,2025-11-26,0,1,5,1,city council
2025-12-16,2025-12-10,0,1,4,1,city council
2026-01-20,2026-01-14,0,1,8,0,city council
2026-02-03,2026-01-28,0,1,8,0,city council
2026-02-17,2026-02-11,0,1,3,0,city council
2026-03-03,2026-02-25,0,1,8,1,city council
2026-03-17,2026-03-11,0,1,1,0,city council
2026-04-07,2026-04-01,0,1,8,1,city council
2026-04-21,2026-04-15,0,1,5,0,city council
2026-05-05,2026-04-29,0,1,8,0,city council
2026-05-19,2026-05-13,0,1,6,0,city council
2026-06-02,2026-05-27,0,1,12,0,city council
