geography,geography_type,year,metric,value,scenario,source,source_url,vintage
Juab County,county,2030,household_population,14624,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2030,group_quarters_population,101,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2030,median_age,33.71,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2030,jobs,7236,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2035,population,15635,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2035,households,5663,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2035,persons_per_household,2.74,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2035,household_population,15534,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2035,group_quarters_population,101,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2035,median_age,35.81,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2035,jobs,7637,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2040,population,16500,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2040,households,6261,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2040,persons_per_household,2.62,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2040,household_population,16399,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2040,group_quarters_population,101,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2040,median_age,37.69,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2040,jobs,7951,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2045,population,17439,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2045,households,6896,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2045,persons_per_household,2.51,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2045,household_population,17338,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2045,group_quarters_population,101,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2045,median_age,39.93,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2045,jobs,8184,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2050,population,18467,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2050,households,7573,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2050,persons_per_household,2.43,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2050,household_population,18366,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2050,group_quarters_population,101,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2050,median_age,42.36,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2050,jobs,8454,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2055,population,19436,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2055,households,8221,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2055,persons_per_household,2.35,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2055,household_population,19335,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2055,group_quarters_population,101,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2055,median_age,44.73,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2055,jobs,8687,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2060,population,20352,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2060,households,8842,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2060,persons_per_household,2.29,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2060,household_population,20251,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2060,group_quarters_population,101,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2060,median_age,46.8,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2060,jobs,8832,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2065,population,21259,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2065,households,9444,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2065,persons_per_household,2.24,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2065,household_population,21158,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2065,group_quarters_population,101,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2065,median_age,48.77,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2065,jobs,8965,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://d36oiwf74r1rap.cloudfront.net/wp-content/uploads/2025/11/Gardner-Policy-Institute-State-and-County-Projections-2025-2065-Data.xlsx,Vintage 2025 (Nov 2025)
Juab County,county,2010,population,10260,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2010,households,3080,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2010,persons_per_household,3.29,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2010,household_population,10139,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2010,group_quarters_population,121,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2010,median_age,29.32,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2010,jobs,4774,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2015,population,10650,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2015,households,3190,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2015,persons_per_household,3.3,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2015,household_population,10522,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2015,group_quarters_population,128,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2015,median_age,29.91,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2015,jobs,5135,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2020,population,11831,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2020,households,3529,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2020,persons_per_household,3.31,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2020,household_population,11689,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2020,group_quarters_population,142,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2020,median_age,30.66,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2020,jobs,5553,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2025,population,13003,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2025,households,3967,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2025,persons_per_household,3.24,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2025,household_population,12849,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2025,group_quarters_population,154,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2025,median_age,31.93,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2025,jobs,6324,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2030,population,14438,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2030,households,4567,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2030,persons_per_household,3.12,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2030,household_population,14270,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2030,group_quarters_population,168,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2030,median_age,33.23,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2030,jobs,6742,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2035,population,15995,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2035,households,5245,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
Juab County,county,2035,persons_per_household,3.01,baseline,Kem C. Gardner Policy Institute — Utah State and County Long-Term Projections,https://gardner.utah.edu/wp-content/uploads/Gardner-Policy-Institute-State-and-County-Projections-2020-2060-Data.xlsx,Vintage 2022 (Jan 2022)
