referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
29,medium,subject,Council,PlanningCommission,35,440,2023-12-20,"forward a positive recommendation of approval to City Council of item December 20, 2023 Planning Commission Meeting Minutes Page 6 of 8 5.1 Consideration of a proposal to amend the Herriman City Title 10 Land Development Code to comply with updated subdivision review and public notice procedures required in the 2023 Utah State Municipal Land Use, Development, and Management Act. With the addition…",108,2024-01-24,"approve Ordinance No. 2024-02 amending Title 10 of the Herriman City Land Development Code to comply with updated subdivision review and public notice requirements in the 2023 Utah State Land Use, Development, and Management Action",,0.93,
22,medium,subject,Council,PlanningCommission,21,401,2023-04-19,"recommend approval to City Council of item 5.1 Discussion and consideration of a recommendation to adopt the 2022 West Traverse Mountain Compatibility Area Study for Camp W.G. Williams in Bluffdale, Utah, as an element of the Herriman City General Plan to implement requirements of Utah Code Section 10-9a-537, which mandates municipalities adopt a compatible use plan and notify the military of any…",98,2023-05-10,approve Ordinance No. 2023-10 adopting the West Traverse Mountain Compatibility Area Study as an element of the General Plan,,1.0,
30,medium,subject,Council,PlanningCommission,28,443,2024-01-17,forward a positive recommendation of approval to City Council of item 5.1 Review and consider a recommendation to amend the Herriman City Annexation Declaration Policy,109,2024-02-14,approve Resolution No. R03-2024 approving an amendment to the Herriman City Annexation Declaration Plan,,1.0,
51,medium,subject,Council,PlanningCommission,28,572,2026-04-15,forward a positive recommendation of approval to City Council of item 5.1 Review and consider a request to recommend a Master Development Agreement for Awaken City Church to permit a “Church or Place of Worship” and related services within an existing building located approximately at 15856 S Rockwell Park Cove (aka 15856 S Porter Point Cove) in the M-1 Manufacturing Zone and staff’s…,176,2026-05-13,approve Ordinance No. 2026-10 approving a Development Agreement to Permit Awaken City Church in an M-1 Manufacturing Zone located at 15856 S Rockwell Park Cove,,1.0,
17,low,address,Council,PlanningCommission,41,362,2022-09-01,recommend approval to City Council of item 5.4. Consideration and recommendation regarding the Auto Mall Master Development Agreement — Mountain View Corridor in the AMSD (Auto Mall Special District) Zone at approximately 4874 W 12600 South with the following staff recommendations: 1. Require street tree spacing at one tree per thirty (30) feet. 2. Maintain two (2) foot berm with reduced fifteen…,88,2022-10-12,"approve Ordinance No. 2022-41 adopting a Master October 12, 2022 – City Council Minutes Page 12 of 15 Development Agreement for the Auto Mall development comprising of 50.38 acres of property located at 4874 West 12600 South; with all the changes and amendments discussed in tonight’s meeting with the approval of those changes by the City Manager, City Attorney, and the Mayor",4874 w 12600 s,0.128,
20,low,address,Council,PlanningCommission,41,365,2022-09-01,recommend approval to City Council of item 5.7 Consideration and recommendation regarding the Auto Mall Master Development Agreement - Garden Plots at approximately 5047 W 12560 South in the A-1-43 (Agricultural) Zone with the following. staff recommendations: 1. Require street tree spacing at one tree per thirty (30) feet. 2. Maintain two (2) foot berm with reduced fifteen (15) foot setback on…,91,2022-10-12,"approve Ordinance No. 2022-43 adopting a Master Development Agreement for the Auto Mall Garden Plots development comprising of 8.38 acres of property located at 5047 West 12560 South; with changes in language, adding conditional use and permitted uses table discussed in the work meeting, any conditional use to follow conditional use administrative process and subject to appeal including a…",5047 w 12560 s,0.181,
42,low,address,Council,PlanningCommission,21,512,2025-04-02,forward a positive recommendation of approval to City Council of item 4.5 Consideration and recommendation to approve the Sorrento Master Development Agreement for ±18.05 acres of property located approximately at 5616 W 12900 South to facilitate the development of approximately 113 single-family detached dwellings with staff’s recommendations 1. Statement clarifying MDA/City code requirements.…,151,2025-04-23,approve Ordinance No. 2025-08 approving the Sorrento Master Development Agreement for 18.05 acres of property located at 5616 West 12900 South conditioned upon the approvals of items 9.1 -9.10 and 9.13 with the condition to add recommendations requested by staff: • The changes made to the MDA shall be reviewed and approved by the City Manager and the City Attorney. • Changes to the MDA to include…,5616 w 12900 s,0.181,
9,low,address,Council,PlanningCommission,69,305,2021-11-04,"recommend approval to the City Council of a proposed amendment to the Herriman City official zoning map for property located at 5652 W 13100 S from 2.93 acres of the A-.25 zone to the C-2 Zone, and 6.06 acres of the A-.50 and A-.25 zones to the R-1-10 zone",57,2022-01-12,"approve Ordinance No. 2022-02 authorizing a zoning map amendment of ±2.7 acres from A- .25 (Agricultural) to C-2 (Commercial), and ±7.1 acres of A-.25 and A-.50 (Agricultural) to R-1-10 (Residential) located at 5652 W 13100 South with the zoning condition to not allow the density to be greater than 2.5 units per acre",5652 w 13100 s,0.522,
6,low,address,Council,PlanningCommission,55,289,2021-06-17,recommend approval to City Council of item 4.3 File # G2021-030 Kings Plaza General Plan Amendment to change the land use designation from Low Density Residential to Commercial to allow property to be zoned to the C-2 (Commercial) zone located at 6387 W 13100 South. (Public Hearing),40,2021-08-11,approve Ordinance No 2021-21 authorizing a zoning map amendment for 1.7 acres of property located at 6387 West 13100 South from A-.25 (agricultural) to C-2 (Commercial),6387 w 13100 s,0.628,
7,low,address,Council,PlanningCommission,55,290,2021-06-17,"recommend approval to City Council of item 4.4 File #Z2021-031 Kings Plaza Zoning Map Amendment to rezone property from the A-.25 (Agricultural 1.8 - 2.5 units per acre) to the C-2 (Commercial) zone for future commercial uses located at 6387 W 13100 South. (Public Hearing) with the following uses convenience store and professional office, and also allow C-1 with the following uses, animal care,…",40,2021-08-11,approve Ordinance No 2021-21 authorizing a zoning map amendment for 1.7 acres of property located at 6387 West 13100 South from A-.25 (agricultural) to C-2 (Commercial),6387 w 13100 s,0.729,
48,high,address+subject,Council,PlanningCommission,21,509,2025-04-02,forward a positive recommendation of approval to City Council of item 4.2 Consideration and recommendation to approve the Big Bend Cove Master Development Agreement for ±2.54 acres at 5860 W Herriman Boulevard in the R-2-10 Multi Family Residential Zone with staff’s recommendations of 1. Statement clarifying MDA/City code requirements. 2. One side yard unobstructed. 3. Make Contrasting color…,157,2025-04-23,approve Ordinance No 2025-12 approving the Big Bend Cove Master Development agreement for a project located at approximately 5860 West Herriman Boulevard conditioned upon the approvals of items 9.1 -9.10 and 9.13 with the following inclusions: • The changes made to the MDA shall be reviewed and approved by the City Manager and the City Attorney. • Changes to the MDA to include staff…,5860 w herriman,0.202,
45,high,address+subject,Council,PlanningCommission,21,515,2025-04-02,continue item 4.8 (Continued to a future Planning Commission Meeting) Consideration and recommendation to approve the Creek Ridge Cove Master Development Agreement for ±25.06 acres located approximately at 12160 S 6400 West to facilitate future development of 136 residential units,155,2025-04-23,approve Ordinance No. 2025-11 approving the Creek Ridge Cove Master Development agreement for a project located at approximately 12160 South 6400 West conditioned upon the approvals of items 9.1 -9.10 and 9.13 with the following inclusions: • The changes made to the MDA shall be reviewed and approved by the City Manager and the City Attorney. • Changes to the MDA to include staff recommendations…,12160 s 6400 w,0.211,
46,high,address+subject,Council,PlanningCommission,7,523,2025-04-16,forward a positive recommendation of approval to City Council of item 5.3 Review and consider a recommendation to approve the Creek Ridge Cove Master Development Agreement for ±25.06 acres located approximately at 12160 S 6400 West for the development of 136 detached single-family residential units. With staff’s recommendations 1. Applicants include a statement in the MDA that clarifies any…,155,2025-04-23,approve Ordinance No. 2025-11 approving the Creek Ridge Cove Master Development agreement for a project located at approximately 12160 South 6400 West conditioned upon the approvals of items 9.1 -9.10 and 9.13 with the following inclusions: • The changes made to the MDA shall be reviewed and approved by the City Manager and the City Attorney. • Changes to the MDA to include staff recommendations…,12160 s 6400 w,0.247,
41,high,address+subject,Council,PlanningCommission,21,511,2025-04-02,forward a denial recommendation of approval to City Council of item 4.4 Consideration and recommendation to amend the Herriman City Zoning Map from A-1- 43 Single Family Agricultural Zone to R-2-10 Multi Family Residential Zone for ±18.05 acres located approximately at 5616 W 12900 South,150,2025-04-23,"approve Ordinance No. 2025-07 amending the Herriman City Official Zoning Map for 18.05 acres from A-1-43 Agricultural Single-Family Zone to R-1-10 Residential Zone located at 5616 West 12900 South conditioned upon the approvals of items 9.1 -9.10 and 9.13 with a specific zoning condition to have the base zoning for the property shall be R-1-10, not R-2-10 as originally proposed, and the Master…",5616 w 12900 s,0.248,
19,high,address+subject,Council,PlanningCommission,41,364,2022-09-01,recommend approval to City Council of item 5.6. Consideration and recommendation regarding the Auto Mall Master Development Agreement - Crescent Parcel at 5452 W Herriman Boulevard in the C-2 (Commercial) Zone with the following staff recommendations: 1. Require street tree spacing at one tree per thirty (30) feet. 2. Maintain two (2) foot berm with reduced fifteen (15) foot setback on street…,90,2022-10-12,"approve Ordinance No. 2022-42 adopting a Master Development Agreement for the Auto Mall Crescent Parcel development comprising of 15.5 acres of property located at 5452 West Herriman Boulevard; with modification of adding 10 extra feet to side and rear yard setback requirement of code if the berm is not removed, if the berm is removed the extra 10 feet is not required. adding conditional use and…",5452 w herriman,0.27,
25,high,address+subject,Council,PlanningCommission,21,433,2023-10-18,recommend approval to City Council of item 5.3 consideration of a request to amend the Herriman City Official Zoning Map from A-1-43 Agricultural Single Family Zone (1 dwelling unit per acre maximum) to A-1-10 Agricultural Single Family Zone (2.5 dwelling units per acre maximum) for ±5.3 acres of property at 13286 S Rose Canyon Road,103,2023-11-08,approve Ordinance No. 2023-19 amending the General Plan future land use map for 5.3 acres of property located at 13286 South Rose Canyon Road from Hillside and agricultural residential to neighborhood one,13286 s rose canyon,0.287,
14,high,address+subject,Council,PlanningCommission,97,328,2022-03-03,recommend approval to City Council of item 3.2 file number Z2022- 002 Consideration to Amend Herriman City Official Zoning Map for Property Located at 5077 W 12560 S from 2.02 Acres of the A-1 Zone to the C-2 Commercial Zone (Public Hearing),77,2022-06-08,approve Ordinance No 2022-23 authorizing a zoning map amendment for property located at 5077 West 12560 South from A-1-43 (Agricultural) to C-2 (Commercial),5077 w 12560 s,0.577,
44,high,address+subject,Council,PlanningCommission,7,522,2025-04-16,"forward a positive recommendation of approval to City Council of item 5.2 Review and consider a recommendation to amend the Herriman City General Plan Future Land Use Map from “Parks and Plazas” to “Neighborhood Residential Two” for ±25.06 April 16, 2025 Planning Commission Meeting Minutes Page 13 of 15 acres located approximately at 12160 S 6400 West and add that a portion of the new park remain…",154,2025-04-23,approve Resolution No. R23-2025 amending the General Plan Map for Property located at approximately 12160 South 6400 West from “Parks and “Plazas” to “Neighborhood Residential Two” conditioned upon the approvals of items 9.1 - 9.10 and 9.13,12160 s 6400 w,0.611,
43,high,address+subject,Council,PlanningCommission,21,514,2025-04-02,continue item 4.7 (Continued to a future Planning Commission Meeting) Consideration and recommendation to amend the Herriman City General Plan Future Land Use Map from “Parks and Plazas” to “Neighborhood Residential Two” for ±25.06 acres located approximately at 12160 S 6400 West,154,2025-04-23,approve Resolution No. R23-2025 amending the General Plan Map for Property located at approximately 12160 South 6400 West from “Parks and “Plazas” to “Neighborhood Residential Two” conditioned upon the approvals of items 9.1 - 9.10 and 9.13,12160 s 6400 w,0.66,
23,high,address+subject,Council,PlanningCommission,28,421,2023-08-16,"forward a positive recommendation of approval to City Council of item 5.1 consideration and recommendation to amend the Herriman City Official Zoning Map for 0.72 Acres of Property Located at 6378 W 13100 South from R-1-15 (Residential) Zone to C-1 (Commercial) Zone, with the with the following conditions: 1. A zoning condition be placed on the property to restrict the following uses: a. Resource…",102,2023-09-13,approve Ordinance No. 2023-16 amending Herriman City Zoning Map for .72 acres of property located at 6378 West 13100 South from R-1-15 (residential) to C-1 Commercial with zoning conditions outlined by staff,6378 w 13100 s,0.728,
11,high,address+subject,Council,PlanningCommission,48,320,2022-01-20,recommend approval to City Council of item 3.2 file number Z2021-155 Request of Approval to Amend the Herriman City Official Zoning Map for the following: • 5.15± acres at 4001 W Bruin View Dr (Pod 39) and 4.46± acres at 4010 Real Vista Dr (Pod 35) be rezoned from the MU-2 (Mixed Use) Zone to the C-2 zone (Commercial) • 3.24± acres at 4010 Real Vista Dr (Pod 35) be rezoned from the MU-2 (Mixed…,65,2022-03-09,"approve Ordinance No 2022-09 amending the Herriman City Zoning Map for (1) ±5.15 acres at 4001 W Bruin View Drive (pod 39) and ±4.46 acres at 4010 Real Vista Drive (pod 35) be rezoned from MU-2 (mixed use) to C-2 (commercial), (2) ±0.24 acres at 4010 Real Vista Drive (pod 35) be rezoned from MU-2 (mixed use) to R-M (residential), and (3) ±0.64 acres at 4097 Hondo Drive (pod 35) be rezoned from…",4001 w bruin view; 4010 real vista,0.754,
26,high,address+subject,Council,PlanningCommission,21,432,2023-10-18,recommend approval to City Council of item 5.2 Consideration to amend the Herriman City General Plan Future Land Use Map from Hillside and Agricultural Residential to Neighborhood One for ±5.3 acres of property at 13286 S Rose Canyon Road,104,2023-11-08,approve Ordinance No. 2023-20 amending the Herriman City Zoning Map for 5.3 acres of property located at 13286 South Rose Canyon Road from A-1-43 to A-1-10 with a zoning condition of 1.8 units to the acre,13286 s rose canyon,0.768,
27,high,address+subject,Council,PlanningCommission,21,433,2023-10-18,recommend approval to City Council of item 5.3 consideration of a request to amend the Herriman City Official Zoning Map from A-1-43 Agricultural Single Family Zone (1 dwelling unit per acre maximum) to A-1-10 Agricultural Single Family Zone (2.5 dwelling units per acre maximum) for ±5.3 acres of property at 13286 S Rose Canyon Road,104,2023-11-08,approve Ordinance No. 2023-20 amending the Herriman City Zoning Map for 5.3 acres of property located at 13286 South Rose Canyon Road from A-1-43 to A-1-10 with a zoning condition of 1.8 units to the acre,13286 s rose canyon,0.768,
47,high,address+subject,Council,PlanningCommission,21,508,2025-04-02,forward a positive recommendation of approval to City Council of item 4.1 Consideration and recommendation to amend the Herriman City General Plan Future Land Use Map from “Civic and Community” to “Neighborhood Residential Two” for ±2.54 acres at 5860 W Herriman Boulevard to facilitate future residential development,156,2025-04-23,approve Resolution No. R24-2025 amending the general plan future land use map for 2.54 acres at 5860 West Herriman Boulevard from Civic and Community to Neighborhood Residential Two conditioned upon the approvals of items 9.1 - 9.10 and 9.13,5860 w herriman,0.817,
15,high,address+subject,Council,PlanningCommission,27,355,2022-08-18,refer item 5.1. to the City Council to Amend the Herriman City Official Zoning Map for Property Located at 5057 W 12500 South from 6.36 Acres of A-1-43 (Agricultural) Zone to the C-2 (Commercial) Zone,85,2022-09-14,approve Ordinance No 2022-37 authorizing a zoning map amendment for 6.36 acres of property located at 5057 W 12500 South from A-1-43 (Agricultural) to C-2 (Commercial),5057 w 12500 s,0.837,
32,high,address+subject,Council,PlanningCommission,42,456,2024-05-01,approve item 4.1 Consideration of a Preliminary Plat Amendment of Lot 1 of the Schmidt Acre Subdivision to further subdivide Lot 1 into two (2) lots located at 7475 W Hi Country Road in the A-1-43 (Agricultural) Zone with staff recommendations 1. Approval is contingent upon City Council approval of the rezone for this property to A-1-21 Agricultural Single-Family (City File No. Z2024-026). 2.…,115,2024-06-12,approve Ordinance No 2024-12 amending the Herriman City Zoning Map for 1.10 acres of property located at 7475 West Hi Country Road from A-1-43 Single Family Agricultural zone to A-1-21 Single Family Agricultural zone,7475 w hi country,0.855,
33,high,address+subject,Council,PlanningCommission,42,457,2024-05-01,forward a positive recommendation of approval to City Council of item 5.5 Consideration of a request to amend Herriman City’s Official Zoning Map from A-1-43 Single Family Agricultural Zone to A-1-21 Single Family Agricultural Zone for property located at 7475 W Hi Country Road with staff’s recommendation of 1. The approval of the submitted preliminary plat application (City File #S2024-027) is…,115,2024-06-12,approve Ordinance No 2024-12 amending the Herriman City Zoning Map for 1.10 acres of property located at 7475 West Hi Country Road from A-1-43 Single Family Agricultural zone to A-1-21 Single Family Agricultural zone,7475 w hi country,0.907,
10,high,address+subject,Council,PlanningCommission,20,325,2022-02-03,"refer to City Council item 4.1 file number Z2021-136 Request for Approval to Amend the Herriman City Official Zoning Map for Property Located at 5222 W, 5230 W, and 5301 W Herriman Boulevard from 2.49 acres of the C-2 Zone and 0.172 acres of the R-2-10 zone to the C-1 Zone, with staff recommendations",63,2022-02-23,"approve Ordinance No. 2022-07 amending the Herriman City Zoning Map for property located at 5222 West, 5230 West and 5301 West Herriman Boulevard from C-2 and R-2-10 to C-1",5301 w herriman,0.909,
5,high,address+subject,Council,PlanningCommission,55,289,2021-06-17,recommend approval to City Council of item 4.3 File # G2021-030 Kings Plaza General Plan Amendment to change the land use designation from Low Density Residential to Commercial to allow property to be zoned to the C-2 (Commercial) zone located at 6387 W 13100 South. (Public Hearing),39,2021-08-11,approve Ordinance No 2021-20 approving a General Plan amendment for 1.7 acres of property located at 6387 West 13100 South from low density residential to Commercial,6387 w 13100 s,0.913,
31,high,address+subject,Council,PlanningCommission,21,458,2024-05-01,forward a positive recommendation of approval to City Council of item 5.1 Consideration and recommendation of a request to amend Herriman City’s Official Zoning Map from A-1-43 Single Family Agricultural Zone to A-1-10 Single Family Agricultural Zone for the properties located at 12650 S 6000 West and 12664 S 6000 West,114,2024-05-22,approve Ordinance No 2024-09 amending the Herriman City Zoning map for 2.74 acres of property located at 12650 & 12664 South 6000 West from A-1-43 (Agricultural) to A-1-10 (Agricultural),12664 s 6000 w,0.935,
36,high,address+subject,Council,PlanningCommission,42,473,2024-07-17,forward a positive recommendation of approval to City Council of item 5.1 Review and consider an amendment to Herriman City’s Official Zoning Map from A-1-43 Single Family Agricultural Zone to R-1-10 Single Family Residential Zone for property located at 13333 S Rose Canyon Road,122,2024-08-28,approve Ordinance No. 2024-23 amending the Herriman City Zoning Map for .81 acres of property located at 13333 South Rose Canyon Road from A- 1-43 (Agricultural single-family) to R-1-10 (Residential single-family),13333 s rose canyon,0.939,
24,high,address+subject,Council,PlanningCommission,21,432,2023-10-18,recommend approval to City Council of item 5.2 Consideration to amend the Herriman City General Plan Future Land Use Map from Hillside and Agricultural Residential to Neighborhood One for ±5.3 acres of property at 13286 S Rose Canyon Road,103,2023-11-08,approve Ordinance No. 2023-19 amending the General Plan future land use map for 5.3 acres of property located at 13286 South Rose Canyon Road from Hillside and agricultural residential to neighborhood one,13286 s rose canyon,0.954,
12,high,address+subject,Council,PlanningCommission,20,329,2022-03-03,"recommend approval to City Council of item 3.3 file number Z2022- 004 with the Zoning Condition (ZC) as outlined with a maximum of 2.5 units per acre to keep it in compliance with the general plan, Consideration to Amend the Herriman City Official Zoning Map for + 11.75 Acres of Property Located Generally at 12823 South 6300 West from the A-1 (Agricultural) zone to the R-1-10 (Residential Single…",68,2022-03-23,approve Ordinance No 2022-12 amending the Herriman City zoning map for 11.75 acres of property located at 12823 South 6300 West from A-1 (Agricultural) to R- 1-10 (Residential) with a zoning condition of 2.47 units to the acre (29 lots),12823 s 6300 w,1.0,
