stem,bytes,chars,status
2019-05-13_Council_237,4953849,0,image_only
2019-05-28_Council_241,4157670,0,image_only
2019-06-10_Council_245,5785701,0,image_only
2019-06-24_Council_251,4937243,0,image_only
2019-07-08_Council_258,2351771,0,image_only
2019-07-22_Council_260,2436613,0,image_only
2019-08-12_Council_265,1914141,0,image_only
2019-08-26_Council_270,4401686,0,image_only
2019-09-09_Council_274,2617274,0,image_only
2019-09-23_Council_283,3793079,0,image_only
2019-10-14_Council_287,4251075,0,image_only
2019-10-21_Council_290,1641881,0,image_only
2019-10-28_Council_291,4945283,0,image_only
2019-11-12_Council_296,4319552,0,image_only
2019-11-18_Council_302,3882762,0,image_only
2019-11-25_Council_304,3203594,0,image_only
2019-12-09_Council_312,4301676,0,image_only
2019-12-16_Council_313,4293367,0,image_only
2020-01-13_Council_320,2715731,0,image_only
2020-01-21_Council_330,3296022,0,image_only
2020-01-27_Council_333,4771398,0,image_only
2020-02-10_Council_338,3764902,0,image_only
2020-02-24_Council_342,4644250,0,image_only
2020-03-09_Council_345,3385072,0,image_only
2020-03-16_Council_350,714863,0,image_only
2020-03-23_Council_352,2568069,0,image_only
2020-04-13_Council_355,4791975,0,image_only
2020-04-27_Council_358,3640512,0,image_only
2020-05-07_Council_366,489748,0,image_only
2020-05-11_Council_364,2983500,0,image_only
2020-05-26_Council_369,2805904,0,image_only
2020-06-08_Council_373,3796015,0,image_only
2020-06-22_Council_379,5054357,68974,extracted
2020-07-13_Council_385,4134443,53610,extracted
2020-07-27_Council_388,4600698,60260,extracted
2020-08-10_Council_391,11625480,146173,extracted
2020-08-17_Council_394,4204664,121075,extracted
2020-08-24_Council_395,3709117,48483,extracted
2020-09-14_Council_398,3326706,46082,extracted
2020-09-28_Council_402,2560693,35191,extracted
2020-10-12_Council_408,2472023,33449,extracted
2020-10-13_Council_410,2373144,28420,extracted
2020-10-26_Council_414,2149887,0,image_only
2020-11-23_Council_420,4175726,53013,extracted
2020-12-14_Council_425,2833018,37842,extracted
2021-01-11_Council_435,2192529,28125,extracted
2021-01-25_Council_438,2775085,34977,extracted
2021-02-08_Council_440,3905065,50666,extracted
2021-02-22_Council_446,2870150,37610,extracted
2021-03-08_Council_450,3153717,39353,extracted
2021-03-22_Council_453,5285175,70622,extracted
2021-04-12_Council_459,5027865,68446,extracted
2021-04-26_Council_465,4711798,61912,extracted
2021-05-10_Council_469,3069649,41966,extracted
2021-05-24_Council_472,4082722,54722,extracted
2021-06-14_Council_478,2965867,40047,extracted
2021-06-28_Council_486,4770198,61553,extracted
2021-07-12_Council_489,3952989,52090,extracted
2021-07-26_Council_492,2357033,30768,extracted
2021-08-09_Council_495,2868235,37939,extracted
2021-08-23_Council_500,4253157,55814,extracted
2021-09-13_Council_507,4989867,63620,extracted
2021-09-27_Council_509,7164773,94023,extracted
2021-10-11_Council_514,8094314,99604,extracted
2021-10-25_Council_517,7937639,100962,extracted
2021-11-08_Council_522,9483225,134858,extracted
2021-11-22_Council_526,3443660,47049,extracted
2021-12-13_Council_530,3190750,41662,extracted
2021-12-20_Council_533,4375086,55423,extracted
2022-01-10_Council_536,3889669,51327,extracted
2022-01-24_Council_543,3631649,45645,extracted
2022-02-14_Council_547,1983959,25152,extracted
2022-02-28_Council_550,3428646,42687,extracted
2022-03-14_Council_552,3996442,51440,extracted
2022-03-28_Council_558,4221360,56397,extracted
2022-04-25_Council_567,4893960,0,image_only
2022-05-09_Council_573,4040022,0,image_only
2022-05-23_Council_581,3210889,41165,extracted
2022-06-13_Council_588,4201403,51239,extracted
2022-06-27_Council_591,7999454,78266,extracted
2022-07-11_Council_596,2727498,34196,extracted
2022-07-26_Council_604,3254205,42382,extracted
2022-08-08_Council_606,3446573,44385,extracted
2022-08-22_Council_610,2245570,27477,extracted
2022-09-12_Council_614,4819609,63873,extracted
2022-09-26_Council_618,5646330,76019,extracted
2022-10-10_Council_623,4108034,51495,extracted
2022-10-24_Council_630,3677302,46511,extracted
2022-11-14_Council_638,1374837,16547,extracted
2022-11-28_Council_641,4191663,52627,extracted
2022-12-12_Council_646,3650326,47486,extracted
2023-01-10_Council_652,2007019,24777,extracted
2023-01-23_Council_657,2124113,29038,extracted
2023-01-23_Council_658,3453611,45846,extracted
2023-02-13_Council_662,6986292,86387,extracted
2023-02-27_Council_667,6059599,77528,extracted
2023-03-13_Council_671,6777548,88022,extracted
2023-04-24_Council_685,5397965,68287,extracted
2023-05-08_Council_688,5866019,77508,extracted
2023-05-22_Council_693,2300803,29441,extracted
2023-06-12_Council_697,5255878,68726,extracted
2023-06-26_Council_702,4175983,53869,extracted
2023-07-10_Council_705,1407273,19003,extracted
2023-07-25_Council_713,4928492,65411,extracted
2023-08-14_Council_720,2359611,30960,extracted
2023-08-21_Council_722,2024062,26150,extracted
2023-08-28_Council_723,1918006,25113,extracted
2023-09-11_Council_726,1893702,25275,extracted
2023-09-25_Council_730,4794367,61333,extracted
2023-10-09_Council_734,5144927,65122,extracted
2023-10-23_Council_737,7621467,101183,extracted
2023-11-13_Council_744,3334775,42290,extracted
2023-11-27_Council_746,2959446,37678,extracted
2023-12-11_Council_753,1742237,0,image_only
2024-01-09_Council_759,4922056,61733,extracted
2024-01-22_Council_766,3743582,48752,extracted
2024-02-12_Council_773,3410912,0,image_only
2024-02-26_Council_777,6247630,0,image_only
2024-03-25_Council_788,6658628,0,image_only
2024-04-08_Council_793,6682975,84541,extracted
2024-04-22_Council_797,4155614,52275,extracted
2024-05-13_Council_801,3811972,49398,extracted
2024-05-20_Council_805,1745057,21652,extracted
2024-05-28_Council_806,3629023,46826,extracted
2024-06-10_Council_812,3980782,51386,extracted
2024-06-18_Council_819,526920,6729,extracted
2024-06-24_Council_821,3474485,44465,extracted
2024-07-08_Council_827,2156976,27862,extracted
2024-07-22_Council_830,2837633,36523,extracted
2024-07-29_Council_831,1181861,14880,extracted
2024-08-12_Council_835,4278252,56725,extracted
2024-08-26_Council_837,3895827,52629,extracted
2024-09-09_Council_841,6644890,83571,extracted
2024-09-23_Council_847,2519572,31529,extracted
2024-10-14_Council_851,2227786,28821,extracted
2024-10-28_Council_854,3829033,51658,extracted
2024-11-12_Council_856,2684771,33781,extracted
2024-11-25_Council_859,2048681,26488,extracted
2024-12-09_Council_864,2391845,29540,extracted
2024-12-16_Council_866,2859579,36724,extracted
2025-01-13_Council_871,2423041,30432,extracted
2025-01-27_Council_875,1914166,27419,extracted
2025-02-10_Council_880,864194,10987,extracted
2025-02-24_Council_885,4577910,0,image_only
2025-03-24_Council_894,5554824,72719,extracted
2025-04-14_Council_900,439705,42935,extracted
2025-04-28_Council_903,8540624,107796,extracted
2025-05-27_Council_915,4261558,54904,extracted
2025-06-09_Council_925,4683466,60968,extracted
2025-06-16_Council_930,359264,4345,extracted
2025-06-23_Council_935,2631281,33018,extracted
2025-07-14_Council_938,3513946,48452,extracted
2025-07-28_Council_942,4841273,67407,extracted
2025-08-11_Council_947,3477759,48585,extracted
2025-08-25_Council_952,3873188,52914,extracted
2025-09-08_Council_954,2914651,38314,extracted
2025-09-22_Council_960,4654213,60566,extracted
2025-10-13_Council_965,3277774,43675,extracted
2025-10-27_Council_971,5422714,0,image_only
2025-11-03_Council_973,2414099,30755,extracted
2025-11-10_Council_975,4626916,56441,extracted
2025-11-24_Council_982,2729852,36108,extracted
2025-12-08_Council_984,6447730,88818,extracted
2026-01-12_Council_992,7509528,103146,extracted
2026-01-26_Council_999,3359675,45822,extracted
2026-02-09_Council_1004,4414535,57787,extracted
2026-02-23_Council_1007,4884279,62823,extracted
2026-03-09_Council_1011,3790896,51277,extracted
2026-03-23_Council_1019,5049072,66847,extracted
2026-04-13_Council_1027,7665712,108300,extracted
2026-04-27_Council_1031,8783899,123868,extracted
2026-05-11_Council_1037,8779016,116801,extracted
2026-05-26_Council_1045,8438257,112106,extracted
2018-11-20_pc_186,4593326,0,image_only
2018-12-19_pc_193,7925016,0,image_only
2019-01-16_pc_200,5736076,0,image_only
2019-02-20_pc_208,5454882,0,image_only
2019-03-20_pc_216,6562974,24066,extracted
2019-04-23_pc_229,2132541,0,image_only
2019-06-19_pc_249,5250109,0,image_only
2019-07-17_pc_259,5224546,0,image_only
2019-07-29_pc_262,1823563,0,image_only
2019-08-21_pc_269,5471409,0,image_only
2019-09-10_pc_276,1637317,0,image_only
2019-09-18_pc_279,5969160,0,image_only
2019-10-16_pc_286,2460127,0,image_only
2019-11-20_pc_303,8464751,0,image_only
2019-11-25_pc_306,2812053,0,image_only
2019-12-18_pc_316,4480666,0,image_only
2020-01-15_pc_322,4879307,0,image_only
2020-01-30_pc_336,1327719,0,image_only
2020-02-19_pc_340,5536301,0,image_only
2020-03-18_pc_349,6866068,0,image_only
2020-04-15_pc_357,13061516,0,image_only
2020-05-20_pc_368,3215967,0,image_only
2020-06-17_pc_376,5110916,62940,extracted
2020-07-15_pc_386,6033315,72425,extracted
2020-08-19_pc_393,2067944,26493,extracted
2020-09-16_pc_400,1249471,14992,extracted
2020-10-21_pc_412,4359083,0,image_only
2020-11-18_pc_419,3054916,39615,extracted
2020-12-16_pc_427,3854676,48277,extracted
2021-01-20_pc_437,3954251,52664,extracted
2021-02-17_pc_443,4247680,57015,extracted
2021-03-17_pc_452,2860092,38743,extracted
2021-04-21_pc_464,7557737,89680,extracted
2021-05-19_pc_470,6142386,82456,extracted
2021-06-16_pc_480,1209319,14950,extracted
2021-06-29_pc_483,3437152,42585,extracted
2021-07-21_pc_490,4996944,62222,extracted
2021-08-18_pc_497,7078510,92511,extracted
2021-09-15_pc_506,12638976,162645,extracted
2021-10-20_pc_516,8502918,109533,extracted
2021-11-17_pc_523,5683066,67056,extracted
2021-12-15_pc_532,6047358,72170,extracted
2022-02-16_pc_546,5335152,64203,extracted
2022-03-16_pc_554,7416511,86621,extracted
2022-04-20_pc_564,1592317,20134,extracted
2022-05-18_pc_575,4389721,55844,extracted
2022-06-15_pc_590,3835524,47074,extracted
2022-06-29_pc_593,7663867,87117,extracted
2022-07-20_pc_598,4912132,61470,extracted
2022-09-21_pc_616,4897663,59836,extracted
2022-10-19_pc_626,6518919,83585,extracted
2022-10-26_pc_629,3514347,43360,extracted
2022-11-16_pc_639,3372738,41780,extracted
2022-12-21_pc_647,3346601,41603,extracted
2023-01-18_pc_655,7816571,94311,extracted
2023-01-23_pc_659,2115869,28784,extracted
2023-02-15_pc_663,6486365,82569,extracted
2023-02-28_pc_669,1608236,21800,extracted
2023-03-15_pc_674,3108762,38476,extracted
2023-04-19_pc_684,4475848,53414,extracted
2023-05-17_pc_692,4166282,54245,extracted
2023-06-21_pc_701,2688993,33438,extracted
2023-07-19_pc_712,4259217,54529,extracted
2023-08-16_pc_718,3870927,46161,extracted
2023-09-20_pc_729,8184304,100522,extracted
2023-10-18_pc_736,5128313,37840,extracted
2023-11-15_pc_743,4791918,0,image_only
2024-01-17_pc_764,3229724,41764,extracted
2024-02-21_pc_776,2755844,35881,extracted
2024-02-28_pc_780,5577601,64613,extracted
2024-03-20_pc_787,6039970,74973,extracted
2024-04-17_pc_796,3087533,39141,extracted
2024-05-15_pc_802,2955575,32689,extracted
2024-06-19_pc_820,4851033,59059,extracted
2024-07-17_pc_829,4108014,50318,extracted
2024-07-29_pc_832,1165859,16772,extracted
2024-08-21_pc_836,5473553,68078,extracted
2024-09-18_pc_845,2472832,32459,extracted
2024-10-16_pc_852,5065957,59591,extracted
2024-11-20_pc_858,2958412,36329,extracted
2024-12-18_pc_867,3139589,39482,extracted
2025-01-15_pc_872,1564590,20136,extracted
2025-02-19_pc_883,4547795,57698,extracted
2025-02-26_pc_884,4788195,54239,extracted
2025-03-19_pc_891,2177127,26819,extracted
2025-04-16_pc_901,2437215,31123,extracted
2025-06-18_pc_934,1077903,13652,extracted
2025-07-16_pc_940,1546744,20200,extracted
2025-08-20_pc_951,4142163,52681,extracted
2025-09-17_pc_957,3143023,40499,extracted
2025-10-15_pc_966,4395333,59547,extracted
2025-11-19_pc_978,2400061,31061,extracted
2025-12-17_pc_987,4259622,54473,extracted
2026-01-21_pc_996,1703459,20678,extracted
2026-02-18_pc_1006,6200293,77685,extracted
2026-03-18_pc_1017,2948469,39476,extracted
2026-04-15_pc_1026,7815979,102508,extracted
2026-05-20_pc_1043,10347128,137267,extracted
