motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file,provenance
13,4,1,1,"adopt Ordinance 2020-01 with the following additional language: 1. 14 feet or less for an elevator only when the elevator provides access to rooftop amenities. Maximum 2,500-pound elevator capacity rating",Ordinance,Ordinance 2020-01 was adopted by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,25,14,1,minutes/2020/2020-02-03/2020-02-06_city-council-meeting_585435.md,minutes
14,4,1,2,adopt Ordinance 2020-02,Ordinance,Ordinance 2020-02 was adopted by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,16,25,1,minutes/2020/2020-02-03/2020-02-06_city-council-meeting_585435.md,minutes
15,4,1,3,approve Resolution 2020-08,Resolution,Resolution 2020-08 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,25,16,1,minutes/2020/2020-02-03/2020-02-06_city-council-meeting_585435.md,minutes
16,4,1,4,approve Resolution 2020-09,Resolution,Resolution 2020-09 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,25,27,1,minutes/2020/2020-02-03/2020-02-06_city-council-meeting_585435.md,minutes
17,4,1,5,adjourn and move into a Work Session,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,11,14,0,minutes/2020/2020-02-03/2020-02-06_city-council-meeting_585435.md,minutes
18,4,1,6,adjourn,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,11,25,0,minutes/2020/2020-02-03/2020-02-06_city-council-meeting_585435.md,minutes
19,5,1,1,adopt Ordinance 2020-03,Ordinance,Ordinance 2020-03 was adopted by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,14,16,1,minutes/2020/2020-02-17/2020-02-20_city-council-meeting_599387.md,minutes
20,5,1,2,approve Resolution 2020-10 honoring the 100 th Anniversary of the League of Women Voters,Resolution,Resolution 2020-10 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,27,14,1,minutes/2020/2020-02-17/2020-02-20_city-council-meeting_599387.md,minutes
21,5,1,3,adopt Resolution 2020-11,Resolution,Resolution 2020-11 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,10,14,1,minutes/2020/2020-02-17/2020-02-20_city-council-meeting_599387.md,minutes
22,5,1,4,"approve Resolution 2020-12 subject to the following changes to the Agreement: 1. Section 3(H) relating to non-funding. At the end of the fifth line revise the sentence to read: “Procurer’s obligation to contribute TRCC funds to the City, under this Agreement, beyond that date will be null and void, unless the City has entered a contract for the art piece contemplated and a portion of the allocated funds have been expended.” 2. Section 3(H) add language at the end of the sentence to read, “.. beyond fiscal year 2021.” 3. Delete subsection 3.I.iii entitled “Termination Prior to Disbursement” in its entirety",Resolution,Resolution 2020-12 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,14,10,1,minutes/2020/2020-02-17/2020-02-20_city-council-meeting_599387.md,minutes
23,5,1,5,adjourn and move into a Work Session,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,27,0,minutes/2020/2020-02-17/2020-02-20_city-council-meeting_599387.md,minutes
24,5,1,6,adjourn,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,25,0,minutes/2020/2020-02-17/2020-02-20_city-council-meeting_599387.md,minutes
25,6,1,1,reject the appeal with a written decision to be prepared for the record and for a signature,Other,The motion passed unanimously.,Pass,council_vote,,deny,keyword,high,,,,14,25,1,minutes/2020/2020-02-24/2020-02-26_city-council-meeting_593959.md,minutes
26,6,1,2,adjourn,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,25,14,0,minutes/2020/2020-02-24/2020-02-26_city-council-meeting_593959.md,minutes
27,7,1,1,adjourn,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,16,0,minutes/2020/2020-03-02/2020-03-05_city-council-work-meeting_593961.md,minutes
28,8,1,1,approve Resolution 2020-13,Resolution,Resolution 2020-13 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,16,25,1,minutes/2020/2020-03-09/2020-03-12_city-council-meeting_607777.md,minutes
29,8,1,2,adopt Ordinance 2020-04,Ordinance,Ordinance 2020-04 was adopted by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,14,27,1,minutes/2020/2020-03-09/2020-03-12_city-council-meeting_607777.md,minutes
30,8,1,3,approve Resolution 2020-14,Resolution,Resolution 2020-14 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,14,25,1,minutes/2020/2020-03-09/2020-03-12_city-council-meeting_607777.md,minutes
31,8,1,4,approve Resolution 2020-15,Resolution,Resolution 2020-15 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,25,14,1,minutes/2020/2020-03-09/2020-03-12_city-council-meeting_607777.md,minutes
32,8,1,5,"approve the minutes of December 12, 2019, January 8, 23, and 30 and February 6, 2020",Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,25,14,0,minutes/2020/2020-03-09/2020-03-12_city-council-meeting_607777.md,minutes
33,8,1,6,recess the Council meeting at 7:14 pm and reconvene in several minutes across the hall,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,25,0,minutes/2020/2020-03-09/2020-03-12_city-council-meeting_607777.md,minutes
34,8,1,7,go into Closed Session pursuant to Utah Code Section 52- 4-204 and 205 to discuss potential litigation and property acquisition and disposition,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,25,1,minutes/2020/2020-03-09/2020-03-12_city-council-meeting_607777.md,minutes
35,8,1,8,adjourn the Closed Session,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,16,1,minutes/2020/2020-03-09/2020-03-12_city-council-meeting_607777.md,minutes
36,8,1,9,adjourn,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,27,0,minutes/2020/2020-03-09/2020-03-12_city-council-meeting_607777.md,minutes
37,9,1,1,go into Closed Session pursuant to Utah Code Section 52-4- 204 and 205 to discuss potential litigation and property acquisition and disposition,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,16,27,1,minutes/2020/2020-03-30/2020-04-02_city-council-meeting_616769.md,minutes
38,9,1,2,adjourn the Closed Session,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,11,1,minutes/2020/2020-03-30/2020-04-02_city-council-meeting_616769.md,minutes
39,9,1,3,adjourn,Procedural,the motion carried.,Pass,council_vote,,procedural,keyword,high,,,,14,27,0,minutes/2020/2020-03-30/2020-04-02_city-council-meeting_616769.md,minutes
40,10,1,1,adopt Ordinance 2020-05,Ordinance,,Pass,council_vote,,approve,keyword,high,,,,25,16,1,minutes/2020/2020-04-13/2020-04-16_city-council-meeting_607779.md,minutes
41,10,1,2,adopt Ordinance 2020-06,Ordinance,Ordinance 2020-06 was adopted by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,25,27,1,minutes/2020/2020-04-13/2020-04-16_city-council-meeting_607779.md,minutes
42,10,1,3,approve Resolution 2020-16,Resolution,Resolution 2020-16 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,16,25,1,minutes/2020/2020-04-13/2020-04-16_city-council-meeting_607779.md,minutes
43,10,1,4,approve Resolution 2020-17,Resolution,Resolution 2020-17 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,16,11,1,minutes/2020/2020-04-13/2020-04-16_city-council-meeting_607779.md,minutes
44,10,1,5,"approve the minutes of February 26 and March 5, 2020",Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,25,14,0,minutes/2020/2020-04-13/2020-04-16_city-council-meeting_607779.md,minutes
45,10,1,6,recess the City Council Meeting and reconvene in a Work Meeting,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,27,0,minutes/2020/2020-04-13/2020-04-16_city-council-meeting_607779.md,minutes
46,10,1,7,go into Closed Session pursuant to Utah Code Section 52- 4-204 and 205 to discuss potential litigation and property acquisition and disposition,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,16,1,minutes/2020/2020-04-13/2020-04-16_city-council-meeting_607779.md,minutes
47,10,1,8,adjourn the Closed Session,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,11,1,minutes/2020/2020-04-13/2020-04-16_city-council-meeting_607779.md,minutes
48,10,1,9,adjourn,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,27,0,minutes/2020/2020-04-13/2020-04-16_city-council-meeting_607779.md,minutes
49,11,1,1,"approve Resolution 2020-18 acknowledging receipt of and adopting the Tentative 2020-2021 Fiscal Year Budgets and setting a public hearing date for June 4, 2020",Resolution,Resolution 2020-18 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,14,11,1,minutes/2020/2020-05-04/2020-05-07_city-council-meeting_616773.md,minutes
50,11,1,2,adopt Ordinance 2020-07 amending Section 13.94.080 of the City Code regarding short-term rentals,Ordinance,Ordinance 2020-07 was adopted by a unanimous vote.,Pass,council_vote,,approve,keyword,high,2,singleton,high,16,27,1,minutes/2020/2020-05-04/2020-05-07_city-council-meeting_616773.md,minutes
51,11,1,3,approve Resolution 2020-19 Adopting the 2019 Salt Lake County Hazard Mitigation Plan,Resolution,Resolution 2020-19 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,14,25,1,minutes/2020/2020-05-04/2020-05-07_city-council-meeting_616773.md,minutes
52,11,1,4,approve Resolution 2020-20 approving a Mutual Release and Settlement Agreement with Salt Lake City for pipeline repair costs,Resolution,Resolution 2020-20 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,14,16,1,minutes/2020/2020-05-04/2020-05-07_city-council-meeting_616773.md,minutes
53,11,1,5,"approve the minutes of February 20, 2020",Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,25,27,0,minutes/2020/2020-05-04/2020-05-07_city-council-meeting_616773.md,minutes
54,11,1,6,recess into an RDA Meeting,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,11,25,0,minutes/2020/2020-05-04/2020-05-07_city-council-meeting_616773.md,minutes
55,11,1,7,go into Closed Session pursuant to Utah Code Section 52-4-204 and 205 to discuss potential litigation and property acquisition and disposition,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,25,1,minutes/2020/2020-05-04/2020-05-07_city-council-meeting_616773.md,minutes
56,11,1,8,adjourn the Closed Session,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,25,1,minutes/2020/2020-05-04/2020-05-07_city-council-meeting_616773.md,minutes
57,11,1,9,adjourn,Procedural,the motion carried.,Pass,council_vote,,procedural,keyword,high,,,,14,27,0,minutes/2020/2020-05-04/2020-05-07_city-council-meeting_616773.md,minutes
58,12,1,1,adjourn,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,25,14,0,minutes/2020/2020-05-11/2020-05-14_city-council-work-meeting_619407.md,minutes
59,13,1,1,adopt Ordinance 2020-08 subject to the following condition: 1. The developer shall enter into an agreement with the City to restrict the location of two of the driveways onto Butternut and the southern driveway onto 4370 South,Ordinance,Ordinance 2020-08 was adopted by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,11,25,1,minutes/2020/2020-05-25/2020-05-28_city-council-meeting_626783.md,minutes
60,13,1,2,recess into a work meeting,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,27,14,0,minutes/2020/2020-05-25/2020-05-28_city-council-meeting_626783.md,minutes
61,13,1,3,adjourn,Procedural,The motion passed with the unanimous consent of the council.,Pass,council_vote,,procedural,keyword,high,,,,14,25,0,minutes/2020/2020-05-25/2020-05-28_city-council-meeting_626783.md,minutes
62,14,1,1,table consideration of Ordinance 2020-09,Ordinance,Ordinance 2020-09 was tabled by a unanimous vote.,Continued,council_vote,,table,keyword,high,,,,14,25,1,minutes/2020/2020-06-01/2020-06-04_city-council-meeting_626785.md,minutes
63,14,1,2,"approve the minutes of March 12 and April 16, 2020, with the changes noted",Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,25,0,minutes/2020/2020-06-01/2020-06-04_city-council-meeting_626785.md,minutes
64,14,1,3,recess the City Council Meeting and reconvene in an RDA Board Meeting,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,25,0,minutes/2020/2020-06-01/2020-06-04_city-council-meeting_626785.md,minutes
65,14,1,4,adjourn the City Council Meeting,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,25,0,minutes/2020/2020-06-01/2020-06-04_city-council-meeting_626785.md,minutes
66,15,1,1,"adopt Ordinance 2020-09 with the change correcting the amended budget column to cross foot to $50,000",Ordinance,,Pass,council_vote,,approve,keyword,high,,,,14,27,1,minutes/2020/2020-06-15/2020-06-18_city-council-meeting_626787.md,minutes
67,15,1,2,adopt Ordinance 2020-10,Ordinance,,Pass,council_vote,,approve,keyword,high,,,,14,11,1,minutes/2020/2020-06-15/2020-06-18_city-council-meeting_626787.md,minutes
68,15,1,3,adopt Ordinance 2020-11,Ordinance,,Pass,council_vote,,approve,keyword,high,,,,14,25,1,minutes/2020/2020-06-15/2020-06-18_city-council-meeting_626787.md,minutes
69,15,1,4,approve Resolution 2020-21,Resolution,Resolution 2020-21 was approved by a unamimous vote.,Pass,council_vote,,approve,keyword,high,,,,25,27,1,minutes/2020/2020-06-15/2020-06-18_city-council-meeting_626787.md,minutes
70,15,1,5,adopt Resolution 2020-22,Resolution,Resolution 2020-22 was approved by a unamimous vote.,Pass,council_vote,,approve,keyword,high,,,,16,14,1,minutes/2020/2020-06-15/2020-06-18_city-council-meeting_626787.md,minutes
71,15,1,6,approve the consent agenda,Other,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,25,14,0,minutes/2020/2020-06-15/2020-06-18_city-council-meeting_626787.md,minutes
72,15,1,7,recess the City Council Meeting and Convene in an RDA Meeting,Procedural,The motion passed with the unanimous consent of the Council and the meeting recessed at 7:12pm.,Pass,council_vote,,procedural,keyword,high,,,,27,25,0,minutes/2020/2020-06-15/2020-06-18_city-council-meeting_626787.md,minutes
73,15,1,8,go into Closed Session pursuant to Utah Code Section 52- 4-204 and 205 to discuss potential litigation and property acquisition and disposition,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,27,1,minutes/2020/2020-06-15/2020-06-18_city-council-meeting_626787.md,minutes
74,15,1,9,adjourn the Closed Session,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,25,1,minutes/2020/2020-06-15/2020-06-18_city-council-meeting_626787.md,minutes
75,16,1,1,"approve the minutes of May 14, 2020",Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,11,0,minutes/2020/2020-07-06/2020-07-09_city-council-meeting_638705.md,minutes
76,16,1,2,recess the City Council Meeting and reconvene in a Work Meeting,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,16,0,minutes/2020/2020-07-06/2020-07-09_city-council-meeting_638705.md,minutes
77,16,1,3,go into Closed Session pursuant to Utah Code Section 52-4- 204 and 205 to discuss potential litigation and property acquisition and disposition,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,27,14,1,minutes/2020/2020-07-06/2020-07-09_city-council-meeting_638705.md,minutes
78,16,1,4,adjourn the Closed Session,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,27,1,minutes/2020/2020-07-06/2020-07-09_city-council-meeting_638705.md,minutes
79,16,1,5,adjourn the City Council Meeting,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,11,0,minutes/2020/2020-07-06/2020-07-09_city-council-meeting_638705.md,minutes
80,17,1,1,approve Addendum #5 to the Cotton Bottom Agreement,Contract/Agreement,,Pass,council_vote,,approve,keyword,high,,,,14,16,1,minutes/2020/2020-07-13/2020-07-16_city-council-meeting_638707.md,minutes
81,17,1,2,"adopt Ordinance 2020-12,",Ordinance,Ordinance 2020-12 was adopted by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,27,25,1,minutes/2020/2020-07-13/2020-07-16_city-council-meeting_638707.md,minutes
82,17,1,3,recess the City Council Meeting and reconvene in a Work Session. Council Quinn,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,,0,minutes/2020/2020-07-13/2020-07-16_city-council-meeting_638707.md,minutes
83,17,1,4,go into Closed Session pursuant to Utah Code Section 52- 4-204 and 205 to discuss potential litigation and property acquisition and disposition,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,27,1,minutes/2020/2020-07-13/2020-07-16_city-council-meeting_638707.md,minutes
84,17,1,5,adjourn the Closed Session,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,25,1,minutes/2020/2020-07-13/2020-07-16_city-council-meeting_638707.md,minutes
85,17,1,6,adjourn the City Council Meeting,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,27,0,minutes/2020/2020-07-13/2020-07-16_city-council-meeting_638707.md,minutes
86,18,1,1,approve Resolution 2020-24 with the proposed amendment by Council Member Gibbons,Resolution,Resolution 2020-24 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,25,27,1,minutes/2020/2020-08-03/2020-08-06_city-council-meeting_638709.md,minutes
87,18,1,2,approve Resolution 2020-23,Resolution,Resolution 2020-23 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,16,14,1,minutes/2020/2020-08-03/2020-08-06_city-council-meeting_638709.md,minutes
88,18,1,3,approve Resolution 2020-25,Resolution,Resolution 2020-25 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,25,14,1,minutes/2020/2020-08-03/2020-08-06_city-council-meeting_638709.md,minutes
89,18,1,4,"approve the Minutes of May 28 and June 4 and 18, 2020",Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,27,0,minutes/2020/2020-08-03/2020-08-06_city-council-meeting_638709.md,minutes
90,18,1,5,recess the City Council Meeting and reconvene in a Work Meeting,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,25,0,minutes/2020/2020-08-03/2020-08-06_city-council-meeting_638709.md,minutes
91,18,1,6,adjourn,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,25,0,minutes/2020/2020-08-03/2020-08-06_city-council-meeting_638709.md,minutes
92,19,1,1,approve Resolution 2020-26,Resolution,Resolution 2020-26 was approved unanimously.,Pass,council_vote,,approve,keyword,high,,,,25,16,1,minutes/2020/2020-08-24/2020-08-27_city-council-meeting_655817.md,minutes
93,19,1,2,recess the Council Meeting and reconvene in a Work Meeting. The motion was,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,25,,0,minutes/2020/2020-08-24/2020-08-27_city-council-meeting_655817.md,minutes
94,19,1,3,go into Closed Session pursuant to Utah Code Section 52- 4-204 and 205 to discuss potential litigation and property acquisition and disposition,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,27,1,minutes/2020/2020-08-24/2020-08-27_city-council-meeting_655817.md,minutes
95,19,1,4,adjourn the Closed Session,Procedural,,Pass,council_vote,,procedural,keyword,high,,,,14,25,1,minutes/2020/2020-08-24/2020-08-27_city-council-meeting_655817.md,minutes
96,19,1,5,adjourn,Procedural,the motion carried.,Pass,council_vote,,procedural,keyword,high,,,,25,14,0,minutes/2020/2020-08-24/2020-08-27_city-council-meeting_655817.md,minutes
97,20,1,1,adopt Resolution 2020-27,Resolution,Resolution 2020-27 was approved unanimously.,Pass,council_vote,,approve,keyword,high,,,,14,11,1,minutes/2020/2020-08-31/2020-09-03_city-council-meeting_655819.md,minutes
98,20,1,2,"approve the minutes of July 9, 16, and August 6, 2020, with the change noted",Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,11,14,0,minutes/2020/2020-08-31/2020-09-03_city-council-meeting_655819.md,minutes
99,20,1,3,adjourn the Council Meeting and reconvene in a Work Meeting,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,27,0,minutes/2020/2020-08-31/2020-09-03_city-council-meeting_655819.md,minutes
100,20,1,4,adjourn,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,25,0,minutes/2020/2020-08-31/2020-09-03_city-council-meeting_655819.md,minutes
101,21,1,1,recess the Council Meeting and reconvene into a Work Meeting at 6:58 pm,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,27,0,minutes/2020/2020-09-14/2020-09-17_city-council-meeting_665067.md,minutes
102,21,1,2,adjourn,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,16,0,minutes/2020/2020-09-14/2020-09-17_city-council-meeting_665067.md,minutes
103,22,1,1,table Ordinance 2020-13 Amending the City Zoning Ordinance to Create a New Residential Infill (RI) Zone,Ordinance,"the motion to table a vote for a period of up to nine months, after which, in the event Ordinance 2020-13 is not approved, would terminate.",Continued,council_vote,,table,keyword,high,,,,16,14,1,minutes/2020/2020-09-28/2020-10-01_city-council-meeting_665065.md,minutes
104,22,1,2,approve Resolution 2020-28,Resolution,Resolution 2020-28 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,11,25,1,minutes/2020/2020-09-28/2020-10-01_city-council-meeting_665065.md,minutes
105,22,1,3,approve Resolution 2020-29,Resolution,Resolution 2020- 28 was approved by a 5-to-1 vote.,Pass,council_vote,,approve,keyword,high,,,,25,27,1,minutes/2020/2020-09-28/2020-10-01_city-council-meeting_665065.md,minutes
106,22,1,4,recess the Council Meeting and reconvene into a Work Meeting,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,16,0,minutes/2020/2020-09-28/2020-10-01_city-council-meeting_665065.md,minutes
107,22,1,5,adjourn,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,16,0,minutes/2020/2020-09-28/2020-10-01_city-council-meeting_665065.md,minutes
108,23,1,1,recess the Council Meeting and reconvene in a Work Meeting,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,27,0,minutes/2020/2020-10-12/2020-10-15_city-council-meeting_665063.md,minutes
109,23,1,2,adjourn,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,25,0,minutes/2020/2020-10-12/2020-10-15_city-council-meeting_665063.md,minutes
110,24,1,1,deny the consideration of Ordinance 2020-13,Ordinance,Ordinance 2020-13 was DENIED by a unanimous vote.,Pass,council_vote,,deny,keyword,high,,,,14,25,1,minutes/2020/2020-11-02/2020-11-05_city-council-meeting_674231.md,minutes
111,24,1,2,deny the consideration of Ordinance 2020-14,Ordinance,Ordinance 2020-14 was DENIED by a unanimous vote.,Pass,council_vote,,deny,keyword,high,,,,25,16,1,minutes/2020/2020-11-02/2020-11-05_city-council-meeting_674231.md,minutes
112,24,1,3,approve the Consent Agenda,Other,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,27,0,minutes/2020/2020-11-02/2020-11-05_city-council-meeting_674231.md,minutes
113,24,1,4,recess the Council Meeting and reconvene in a Redevelopment Agency (“RDA”) Meeting,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,16,25,0,minutes/2020/2020-11-02/2020-11-05_city-council-meeting_674231.md,minutes
114,24,1,5,adjourn,Procedural,The motion passed with the unanimous consent of the Council.,Pass,council_vote,,procedural,keyword,high,,,,14,25,0,minutes/2020/2020-11-02/2020-11-05_city-council-meeting_674231.md,minutes
115,25,1,1,"adopt Ordinance 2020-15 including the redline additions made by City Attorney, Todd Godfrey",Ordinance,Ordinance 2020-15 was adopted by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,25,14,1,minutes/2020/2020-11-16/2020-11-19_city-council-meeting_674237.md,minutes
116,25,1,2,approve Resolution 2020-30,Resolution,Resolution 2020-30 was approved by a unanimous vote.,Pass,council_vote,,approve,keyword,high,,,,14,16,1,minutes/2020/2020-11-16/2020-11-19_city-council-meeting_674237.md,minutes
