candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Denece Mikolash,Council,2025,2025-10-07,"October 7, 2025",interim,2610.00,2677.42,0.00,-67.42,2610.00,2672.42,True,False,0.00,-5.00,1000.00,11,6,raw/2025_19_Denece-Mikolash.pdf,911a645b,low,vision-transcribed(read-tool); expend!=stated,
Denece Mikolash,Council,2025,2025-10-28,"October 28, 2025",interim,1125.00,383.35,-62.42,679.23,1125.00,383.75,True,False,0.00,0.40,0.00,8,3,raw/2025_20_Denece-Mikolash.pdf,dc891aa5,low,vision-transcribed(read-tool); expend!=stated,
Denece Mikolash,Council,2025,2025-12-04,"December 4, 2025",summary,400.00,400.00,679.23,679.23,400.00,400.00,True,True,0.00,0.00,400.00,1,1,raw/2025_21_Denece-Mikolash.pdf,5dea7d82,medium,vision-transcribed(read-tool),
Jamie Steverson,Council,2025,2025-10-07,"October 7, 2025",interim,1818.10,1153.25,0.00,664.85,1868.10,902.04,False,False,50.00,-251.21,3.48,19,6,raw/2025_04_Jamie-Steverson.pdf,a6b2f8a0,low,vision-transcribed(read-tool); contrib!=stated; expend!=stated,
Jamie Steverson,Council,2025,2025-10-28,"October 28, 2025",interim,314.37,534.62,664.85,444.70,292.65,389.82,False,False,-21.72,-144.80,0.00,11,3,raw/2025_05_Jamie-Steverson.pdf,8c6c931e,low,vision-transcribed(read-tool); contrib!=stated; expend!=stated,
Jamie Steverson,Council,2025,2025-12-04,"December 4, 2025",summary,37.56,482.26,444.70,0.00,37.56,482.26,True,True,0.00,0.00,0.00,1,3,raw/2025_06_Jamie-Steverson.pdf,29023a76,medium,vision-transcribed(read-tool),
Brandee Boyer,Mayor,2025,2025-10-28,"October 28, 2025",interim,332.33,309.81,19.81,42.33,332.33,300.00,True,False,0.00,-9.81,288.33,2,1,raw/2025_02_Brandee-Boyer.pdf,82213f0b,low,vision-transcribed(read-tool); expend!=stated,
Brandee Boyer,Mayor,2025,2025-11-01,,interim,994.94,975.13,0.00,19.81,994.94,855.22,True,False,0.00,-119.91,604.94,8,5,raw/2025_01_Brandee-Boyer.pdf,c8835e29,low,vision-transcribed(read-tool); expend!=stated,
Brandee Boyer,Mayor,2025,2025-12-04,"December 4, 2025",summary,0.00,42.33,42.33,0.00,0.00,,True,,0.00,,0.00,0,0,raw/2025_03_Brandee-Boyer.pdf,e777f49b,low,vision-transcribed(read-tool); totals-only(no itemization),
David B. Fair,Mayor,2025,2025-10-07,"October 7, 2025",interim,550.00,877.80,0.00,-327.80,550.00,877.80,True,True,0.00,0.00,0.00,5,2,raw/2025_10_David-Fair.pdf,3237c816,medium,vision-transcribed(read-tool),
David B. Fair,Mayor,2025,2025-10-28,"October 28, 2025",interim,877.80,550.00,-327.80,0.00,877.80,550.00,True,True,0.00,0.00,877.80,1,1,raw/2025_11_David-Fair.pdf,d07c2a8d,medium,vision-transcribed(read-tool),
David B. Fair,Mayor,2025,2025-12-04,"December 4, 2025",summary,0.00,0.00,0.00,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2025_12_David-Fair.pdf,ab4d325c,medium,vision-transcribed(read-tool),
Dustin Gettel,Mayor,2025,2025-10-07,"October 7, 2025",interim,28192.83,12465.78,0.00,15727.05,28192.83,12465.78,True,True,0.00,0.00,470.74,135,47,raw/2025_13_Dustin-Gettel.pdf,23947ee7,medium,vision-transcribed(read-tool),
Dustin Gettel,Mayor,2025,2025-10-28,"October 28, 2025",interim,3104.30,4333.71,15727.05,14497.64,3104.30,4333.71,True,True,0.00,0.00,516.00,12,4,raw/2025_14_Dustin-Gettel.pdf,26dd1889,high,vision-transcribed(read-tool),
Dustin Gettel,Mayor,2025,2025-12-04,"December 4, 2025",summary,1000.00,8505.50,14497.64,6992.14,1000.00,8505.50,True,True,0.00,0.00,0.00,2,18,raw/2025_15_Dustin-Gettel.pdf,4112c182,high,vision-transcribed(read-tool),
