motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file,provenance
121,24,1,2,to approve the Consent Agenda,Procedural/Administrative,Motion passed 5-0,Pass,council_vote,,procedural,keyword,high,,,,11,24,1,minutes/2021/2021-01-04/2021-01-05_city-council-meeting.md,minutes
122,24,1,3,to adopt the resolution,Resolution,Motion passed 5-0,Pass,council_vote,,approve,keyword,high,,,,3,,1,minutes/2021/2021-01-04/2021-01-05_city-council-meeting.md,minutes
123,24,1,4,to adopt the resolution,Resolution,Motion passed 5-0,Pass,council_vote,,approve,keyword,high,,,,7,,1,minutes/2021/2021-01-04/2021-01-05_city-council-meeting.md,minutes
124,24,1,5,to adopt the resolution,Resolution,Motion passed 5-0,Pass,council_vote,,approve,keyword,high,,,,11,,1,minutes/2021/2021-01-04/2021-01-05_city-council-meeting.md,minutes
125,24,1,6,to adopting the resolution,Resolution,Motion passed 5-0,Pass,council_vote,,approve,keyword,high,,,,7,,1,minutes/2021/2021-01-04/2021-01-05_city-council-meeting.md,minutes
126,24,1,7,Brett Hales for City Council Vice-Chair. No other nominations were given,Appointment,"Voice vote taken, all “ayes.”",Pass,council_vote,,,unclassified,low,,,,7,,0,minutes/2021/2021-01-04/2021-01-05_city-council-meeting.md,minutes
127,24,1,8,Kat Martinez for City Council Budget and Finance Committee Chair. No other nominations were given,Appointment,"Voice vote taken, all “ayes.”",Pass,council_vote,,,unclassified,low,,,,7,,0,minutes/2021/2021-01-04/2021-01-05_city-council-meeting.md,minutes
128,24,1,9,Rosalba Dominguez for City Council Budget and Finance Committee Chair. No other nominations were given,Appointment,"Voice vote taken, all “ayes.”",Pass,council_vote,,,unclassified,low,,,,3,,0,minutes/2021/2021-01-04/2021-01-05_city-council-meeting.md,minutes
129,25,1,1,to adopt the Joint Resolution,Resolution,Motion passed 5-0,Pass,council_vote,,approve,keyword,high,,,,3,,1,minutes/2021/2021-01-18/2021-01-19_city-council-meeting.md,minutes
130,25,1,2,to approve the Consent Agenda,Procedural/Administrative,Motion passed 5-0,Pass,council_vote,,procedural,keyword,high,,,,7,11,1,minutes/2021/2021-01-18/2021-01-19_city-council-meeting.md,minutes
131,25,1,3,to adopt the ordinance,Ordinance,Motion passed 5-0,Pass,council_vote,,approve,keyword,high,,,,3,,1,minutes/2021/2021-01-18/2021-01-19_city-council-meeting.md,minutes
132,25,1,4,to adopt the resolution,Resolution,Motion passed 5-0,Pass,council_vote,,approve,keyword,high,,,,3,,1,minutes/2021/2021-01-18/2021-01-19_city-council-meeting.md,minutes
133,25,1,5,to adopt the ordinance,Ordinance,Motion passed 5-0,Pass,council_vote,,approve,keyword,high,,,,3,,1,minutes/2021/2021-01-18/2021-01-19_city-council-meeting.md,minutes
134,26,1,1,to approve the minutes,Procedural/Administrative,Motion passed 5-0,Pass,council_vote,,procedural,keyword,high,,,,7,,1,minutes/2021/2021-02-01/2021-02-02_city-council-meeting.md,minutes
135,26,1,2,to approve the Consent Agenda,Procedural/Administrative,Motion passed 5-0,Pass,council_vote,,procedural,keyword,high,,,,3,5,1,minutes/2021/2021-02-01/2021-02-02_city-council-meeting.md,minutes
136,26,1,3,to table this discussion to the first meeting in March. Councilmember Dominguez proposes the item be tabled to the,Procedural/Administrative,Motion passed 5-0,Pass,council_vote,,table,keyword,high,,,,5,3,1,minutes/2021/2021-02-01/2021-02-02_city-council-meeting.md,minutes
