year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL011,DWIGHT MARCHANT,64,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL020,JOHN DOUGLAS,21,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL020,RIVKA RICHMAN,32,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL020,DWAYNE A VANCE,53,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL020,DWIGHT MARCHANT,73,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL022,JOHN DOUGLAS,16,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL022,RIVKA RICHMAN,63,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL022,DWAYNE A VANCE,83,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL022,DWIGHT MARCHANT,51,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL024,JOHN DOUGLAS,27,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL024,RIVKA RICHMAN,39,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL024,DWAYNE A VANCE,101,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL024,DWIGHT MARCHANT,99,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL029,JOHN DOUGLAS,13,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL029,RIVKA RICHMAN,46,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL029,DWAYNE A VANCE,137,False
2016,municipal primary,Council,2,Millcreek City Council District 2,MIL029,DWIGHT MARCHANT,34,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR001,BOB SHUPE,8,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR001,JEM KELLER,24,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR001,CHERI M. JACKSON,41,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR001,ADAM ZIMMERMAN,5,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR001,JOHN W LISH,4,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR001,DON WILLIE,165,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR001,JEFFREY M. WATERS,18,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR002,BOB SHUPE,14,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR002,JEM KELLER,57,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR002,CHERI M. JACKSON,30,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR002,ADAM ZIMMERMAN,8,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR002,JOHN W LISH,8,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR002,DON WILLIE,44,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR002,JEFFREY M. WATERS,15,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR004,BOB SHUPE,10,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR004,JEM KELLER,77,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR004,CHERI M. JACKSON,74,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR004,ADAM ZIMMERMAN,6,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR004,JOHN W LISH,5,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR004,DON WILLIE,69,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR004,JEFFREY M. WATERS,38,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR005,BOB SHUPE,11,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR005,JEM KELLER,64,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR005,CHERI M. JACKSON,98,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR005,ADAM ZIMMERMAN,43,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR005,JOHN W LISH,0,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR005,DON WILLIE,24,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR005,JEFFREY M. WATERS,42,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR007,BOB SHUPE,11,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR007,JEM KELLER,68,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR007,CHERI M. JACKSON,67,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR007,ADAM ZIMMERMAN,34,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR007,JOHN W LISH,6,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR007,DON WILLIE,18,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR007,JEFFREY M. WATERS,22,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR008,BOB SHUPE,9,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR008,JEM KELLER,27,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR008,CHERI M. JACKSON,119,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR008,ADAM ZIMMERMAN,14,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR008,JOHN W LISH,3,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR008,DON WILLIE,22,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR008,JEFFREY M. WATERS,7,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR009,BOB SHUPE,9,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR009,JEM KELLER,42,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR009,CHERI M. JACKSON,141,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR009,ADAM ZIMMERMAN,8,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR009,JOHN W LISH,1,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR009,DON WILLIE,26,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR009,JEFFREY M. WATERS,14,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR010,BOB SHUPE,10,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR010,JEM KELLER,46,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR010,CHERI M. JACKSON,256,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR010,ADAM ZIMMERMAN,10,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR010,JOHN W LISH,5,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR010,DON WILLIE,18,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR010,JEFFREY M. WATERS,23,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR011,BOB SHUPE,15,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR011,JEM KELLER,31,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR011,CHERI M. JACKSON,290,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR011,ADAM ZIMMERMAN,7,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR011,JOHN W LISH,3,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR011,DON WILLIE,18,False
2016,municipal primary,Council,3,Millcreek City Council District 3,CNR011,JEFFREY M. WATERS,9,False
2016,municipal primary,Council,3,Millcreek City Council District 3,EMC001,BOB SHUPE,10,False
2016,municipal primary,Council,3,Millcreek City Council District 3,EMC001,JEM KELLER,37,False
2016,municipal primary,Council,3,Millcreek City Council District 3,EMC001,CHERI M. JACKSON,39,False
2016,municipal primary,Council,3,Millcreek City Council District 3,EMC001,ADAM ZIMMERMAN,120,False
2016,municipal primary,Council,3,Millcreek City Council District 3,EMC001,JOHN W LISH,67,False
2016,municipal primary,Council,3,Millcreek City Council District 3,EMC001,DON WILLIE,16,False
2016,municipal primary,Council,3,Millcreek City Council District 3,EMC001,JEFFREY M. WATERS,8,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MIL007,BOB SHUPE,15,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MIL007,JEM KELLER,34,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MIL007,CHERI M. JACKSON,28,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MIL007,ADAM ZIMMERMAN,5,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MIL007,JOHN W LISH,6,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MIL007,DON WILLIE,18,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MIL007,JEFFREY M. WATERS,12,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MOL001,BOB SHUPE,14,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MOL001,JEM KELLER,195,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MOL001,CHERI M. JACKSON,67,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MOL001,ADAM ZIMMERMAN,3,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MOL001,JOHN W LISH,11,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MOL001,DON WILLIE,54,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MOL001,JEFFREY M. WATERS,14,False
2016,municipal primary,Council,3,Millcreek City Council District 3,MOL002,BOB SHUPE,10,False
