candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Tom Huynh,Council,2021,2021-08-05,primary,interim,18654.47,15901.63,,2752.84,12654.47,12931.63,False,False,-6000.00,-2970.00,0.00,14,12,raw/2021_3522_Tom-Huynh-Primary-Financial-Disclosure.pdf,ADID3522,low,vision-transcribed(claude-sonnet-5); contrib!=stated; expend!=stated,
Tom Huynh,Council,2021,2021-11-30,final,summary,3752.84,100.00,,3652.84,1000.00,100.00,False,True,-2752.84,0.00,0.00,2,1,raw/2021_3521_Tom-Huynh-Final-Campaign-Financial-Disclosure.pdf,ADID3521,low,vision-transcribed(claude-sonnet-5); contrib!=stated,
Darrell Curtis,Council,2023,2023-08-05,primary,interim,1000.00,505.72,,499.28,1000.00,505.72,True,True,0.00,0.00,1000.00,1,2,raw/2023_3524_Darrell-Curtis-Primary-Financial-Disclosure.pdf,ADID3524,medium,vision-transcribed(claude-sonnet-5),
Darrell Curtis,Council,2023,2023-11-30,final,summary,1304.68,1304.68,,0.00,1304.68,1304.48,True,False,0.00,-0.20,1304.68,2,3,raw/2023_3523_Darrell-Curtis-Final-Campaign-Financial-Disclosure.pdf,ADID3523,low,vision-transcribed(claude-sonnet-5); expend!=stated,
Don Christensen,Council,2023,2023-08-05,primary,interim,7794.50,5997.57,,1796.93,7794.50,5997.57,True,True,0.00,0.00,7336.10,11,38,raw/2023_3528_Don-Christensen-Primary-Financial-Disclosure.pdf,ADID3528,medium,vision-transcribed(claude-sonnet-5),
Don Christensen,Council,2023,2023-09-15,post-primary,interim,5127.00,3199.57,,1927.43,12921.50,9197.14,False,False,7794.50,5997.57,7336.10,14,41,raw/2023_3527_Don-Christensen-Post-Primary-Financial-Disclosure.pdf,ADID3527,low,vision-transcribed(claude-sonnet-5); contrib!=stated; expend!=stated,
Don Christensen,Council,2023,2023-10-27,general,interim,0.00,450.00,,,12921.50,9647.14,False,False,12921.50,9197.14,7196.73,14,42,raw/2023_3526_Don-Christensen-General-Financial-Disclosure.pdf,ADID3526,low,vision-transcribed(claude-sonnet-5); contrib!=stated; expend!=stated,
Don Christensen,Council,2023,2023-11-30,final,summary,12921.50,12921.50,,0.00,12921.50,12921.50,True,True,0.00,0.00,7336.10,14,45,raw/2023_3525_Don-Christensen-Final-Campaign-Financial-Disclosure.pdf,ADID3525,medium,vision-transcribed(claude-sonnet-5),
Heidi Roggenbuck,Council,2023,2023-08-05,primary,interim,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_3532_Heidi-Roggenbuck-Primary-Financial-Disclosure.pdf,ADID3532,high,incremental(per-period); cover-total anchor,
Heidi Roggenbuck,Council,2023,2023-09-15,post-primary,interim,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_3531_Heidi-Roggenbuck-Post-Primary-Financial-Disclosure.pdf,ADID3531,high,incremental(per-period); cover-total anchor,
Heidi Roggenbuck,Council,2023,2023-10-27,general,interim,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_3530_Heidi-Roggenbuck-General-Financial-Disclosure.pdf,ADID3530,high,incremental(per-period); cover-total anchor,
Heidi Roggenbuck,Council,2023,2023-11-30,final,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_3529_Heidi-Roggenbuck-Final-Campaign-Financial-Disclosure.pdf,ADID3529,high,incremental(per-period); cover-total anchor,
Jacob Gonzalez,Council,2023,2023-08-05,primary,interim,100.00,74.37,,25.63,100.00,74.37,True,True,0.00,0.00,100.00,1,3,raw/2023_3534_Jacob-Gonzalez-Primary-Financial-Disclosure.pdf,ADID3534,high,incremental(per-period); cover-total anchor,
Jacob Gonzalez,Council,2023,2023-11-30,final,summary,0.00,0.00,,25.63,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_3533_Jacob-Gonzalez-Final-Campaign-Financial-Disclosure.pdf,ADID3533,high,incremental(per-period); cover-total anchor,
James (Jack) Fenn,Council,2023,2023-08-05,primary,interim,125.00,70.79,,78.67,125.00,70.79,True,True,0.00,0.00,100.00,2,3,raw/2023_3536_James-Jack-Fenn-Primary-Financial-Disclosure.pdf,ADID3536,medium,vision-transcribed(claude-sonnet-5),
James (Jack) Fenn,Council,2023,2023-11-30,final,summary,125.00,125.00,,0.00,125.00,125.00,True,True,0.00,0.00,100.00,2,4,raw/2023_3535_James-Jack-Fenn-Final-Campaign-Financial-Disclosure.pdf,ADID3535,high,incremental(per-period); cover-total anchor,
Jesus Jimenez-Vivanco,Council,2023,2023-08-05,primary,interim,200.00,200.00,,0.00,200.00,220.00,True,False,0.00,20.00,0.00,2,10,raw/2023_3538_Jesus-Jimenez-Vivanco-Primary-Financial-Disclosure.pdf,ADID3538,low,vision-transcribed(claude-sonnet-5); expend!=stated,
Jesus Jimenez-Vivanco,Council,2023,2023-11-30,final,summary,200.00,200.00,,0.00,200.00,193.84,True,False,0.00,-6.16,0.00,2,9,raw/2023_3537_Jesus-Jimenez-Vivanco-Final-Campaign-Financial-Disclosure.pdf,ADID3537,low,vision-transcribed(claude-sonnet-5); expend!=stated,
Jim Vesock,Council,2023,2023-08-05,primary,interim,6486.07,6486.07,,0.00,8408.12,6486.06,False,True,1922.05,-0.01,4266.07,10,25,raw/2023_3540_Jim-Vesock-Primary-Financial-Disclosure.pdf,ADID3540,low,vision-transcribed(claude-sonnet-5); contrib!=stated,
Jim Vesock,Council,2023,2023-11-30,final,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_3539_Jim-Vesock-Final-Campaign-Financial-Disclosure.pdf,ADID3539,medium,vision-transcribed(claude-sonnet-5),
Marni LeFevre,Council,2023,2023-08-05,primary,interim,6184.00,3809.52,,2374.48,6184.00,3809.52,True,True,0.00,0.00,0.00,71,12,raw/2023_3544_Marni-LeFevre-Primary-Financial-Disclosure.pdf,ADID3544,high,incremental(per-period); cover-total anchor,
Marni LeFevre,Council,2023,2023-09-15,post-primary,interim,7472.00,1219.31,,8627.17,7472.00,1219.31,True,True,0.00,0.00,0.00,20,7,raw/2023_3543_Marni-LeFevre-Post-Primary-Financial-Disclosure.pdf,ADID3543,high,incremental(per-period); cover-total anchor; reconciles cash-only (cover total excludes in-kind),
Marni LeFevre,Council,2023,2023-10-27,general,interim,7092.00,5674.38,,7864.81,7092.00,5674.38,True,True,0.00,0.00,0.00,10,6,raw/2023_3542_Marni-LeFevre-General-Financial-Disclosure.pdf,ADID3542,high,incremental(per-period); cover-total anchor; reconciles cash-only (cover total excludes in-kind),
Marni LeFevre,Council,2023,2023-11-30,final,summary,435.00,8839.43,,420.25,435.00,8839.43,True,True,0.00,0.00,0.00,6,11,raw/2023_3541_Marni-LeFevre-Final-Campaign-Financial-Disclosure.pdf,ADID3541,high,incremental(per-period); cover-total anchor,
Richard Nowak,Council,2023,2023-08-05,primary,interim,,717.91,,717.91,,717.91,,True,,0.00,0.00,0,1,raw/2023_3546_Richard-Nowak-Primary-Financial-Disclosure.pdf,ADID3546,low,vision-transcribed(claude-sonnet-5),
Richard Nowak,Council,2023,2023-11-30,final,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_3545_Richard-Nowak-Final-Campaign-Financial-Disclosure.pdf,ADID3545,medium,vision-transcribed(claude-sonnet-5),
Sophia Hawes-Tingey,Council,2023,2023-08-05,primary,interim,2340.00,2165.00,,175.00,2540.00,2165.00,False,True,200.00,0.00,500.00,26,7,raw/2023_3550_Sophia-Hawes-Tingey-Primary-Financial-Disclosure.pdf,ADID3550,low,incremental(per-period); cover-total anchor; contrib!=stated,
Sophia Hawes-Tingey,Council,2023,2023-09-15,post-primary,interim,1505.00,1611.00,,69.00,1505.00,1611.00,True,True,0.00,0.00,500.00,6,2,raw/2023_3549_Sophia-Hawes-Tingey-Post-Primary-Financial-Disclosure.pdf,ADID3549,high,incremental(per-period); cover-total anchor,
Sophia Hawes-Tingey,Council,2023,2023-10-27,general,interim,100.00,0.00,,169.00,100.00,0.00,True,True,0.00,0.00,0.00,1,0,raw/2023_3548_Sophia-Hawes-Tingey-General-Financial-Disclosure.pdf,ADID3548,high,incremental(per-period); cover-total anchor,
Sophia Hawes-Tingey,Council,2023,2023-11-30,final,summary,600.00,228.00,,541.00,600.00,228.00,True,True,0.00,0.00,0.00,2,2,raw/2023_3547_Sophia-Hawes-Tingey-Final-Campaign-Financial-Disclosure.pdf,ADID3547,high,incremental(per-period); cover-total anchor,
Steven J Rose,Council,2023,2023-08-05,primary,interim,,,,,,,,,,,0.00,0,0,raw/2023_3552_Steven-J-Rose-Primary-Financial-Disclosure.pdf,ADID3552,low,vision-transcribed(claude-sonnet-5),
Steven J Rose,Council,2023,2023-11-30,final,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_3551_Steven-J-Rose-Final-Campaign-Financial-Disclosure.pdf,ADID3551,medium,vision-transcribed(claude-sonnet-5),
Tom Huynh,Council,2023,2023-10-27,general,interim,6328.20,3952.30,,2375.90,6328.20,3952.30,True,True,0.00,0.00,0.00,5,5,raw/2023_3554_Tom-Huynh-General-Financial-Disclosure.pdf,ADID3554,medium,vision-transcribed(claude-sonnet-5),
Tom Huynh,Council,2023,2023-11-30,final,summary,2575.90,201.28,,2374.62,2575.90,201.28,True,True,0.00,0.00,0.00,2,1,raw/2023_3553_Tom-Huynh-Final-Campaign-Financial-Disclosure.pdf,ADID3553,medium,vision-transcribed(claude-sonnet-5),
Amitonu Wesley Amosa,Council,2025,2025-08-05,primary,interim,201.00,78.68,,122.32,201.00,78.68,True,True,0.00,0.00,201.00,2,2,raw/2025_3558_Amitonu-Wesley-Amosa-Primary-Financial-Disclosure.pdf,ADID3558,medium,vision-transcribed(claude-sonnet-5),
Amitonu Wesley Amosa,Council,2025,2025-09-15,post-primary,interim,201.00,,,,,,,,,,0.00,0,0,raw/2025_3557_Amitonu-Wesley-Amosa-Post-Primary-Financial-Disclosure.pdf,ADID3557,low,incremental(per-period); cover-total anchor; totals-only(no itemization),
Amitonu Wesley Amosa,Council,2025,2025-10-27,general,interim,0.00,0.00,,2556.47,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2025_3555_Amitonu-Wesley-Amosa-General-Primary-Financial-Disclosure.pdf,ADID3555,high,incremental(per-period); cover-total anchor,
Amitonu Wesley Amosa,Council,2025,2025-11-30,final,summary,0.00,2556.47,,0.00,0.00,2556.47,True,True,0.00,0.00,0.00,0,2,raw/2025_3556_Amitonu-Wesley-Amosa-Final-Campaign-Financial-Statement.pdf,ADID3556,high,vision-transcribed(claude-sonnet-5),
Cindy Wood,Council,2025,2025-08-05,primary,interim,8538.96,6358.39,,2180.57,8538.96,6358.39,True,True,0.00,0.00,3181.96,8,17,raw/2025_3563_Cindy-Wood-Primary-Financial-Disclosure.pdf,ADID3563,medium,vision-transcribed(claude-sonnet-5),
Cindy Wood,Council,2025,2025-09-15,post-primary,interim,8588.96,7041.71,,1547.25,8588.96,7041.71,True,True,0.00,0.00,3181.96,9,20,raw/2025_3562_Cindy-Wood-Post-Primary-Financial-Disclosure.pdf,ADID3562,medium,vision-transcribed(claude-sonnet-5),
Cindy Wood,Council,2025,2025-10-27,general,interim,9345.96,9151.72,,194.24,9345.96,9151.72,True,True,0.00,0.00,3431.96,11,23,raw/2025_3560_Cindy-Wood-General-Financial-Disclosure.pdf,ADID3560,medium,vision-transcribed(claude-sonnet-5),
Cindy Wood,Council,2025,2025-11-30,final,summary,0.00,0.00,,194.24,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2025_3561_Cindy-Wood-Final-Campaign-Financial-Statement.pdf,ADID3561,medium,vision-transcribed(claude-sonnet-5),
Danny George HR,Council,2025,2025-09-15,post-primary,interim,0.00,0.00,,0.00,0.00,25.00,True,False,0.00,25.00,0.00,0,1,raw/2025_3564_Danny-George-HR-Post-Primary-Financial-Disclosure.pdf,ADID3564,low,incremental(per-period); cover-total anchor; expend!=stated,
Danny George Jr,Council,2025,2025-10-09,declaration,interim,,,,,,,,,,,0.00,0,0,raw/2025_3566_Danny-George-JR-Declaration-of-Candidacy.pdf,ADID3566,low,vision-transcribed(claude-sonnet-5),
Danny George JR,Council,2025,2025-10-27,general,interim,0.00,0.00,,0.00,0.00,25.00,True,False,0.00,25.00,0.00,0,1,raw/2025_3565_Danny-George-JR-General-Financial-Disclosure.pdf,ADID3565,low,incremental(per-period); cover-total anchor; expend!=stated,
Danny George JR,Council,2025,2025-11-30,final,summary,0.00,0.00,,0.00,0.00,25.00,True,False,0.00,25.00,0.00,0,1,raw/2025_3567_Danny-George-JR-Final-Financial-Disclosure.pdf,ADID3567,low,incremental(per-period); cover-total anchor; expend!=stated,
Geovani Salazar,Council,2025,2025-08-05,primary,interim,545.00,542.15,,2.85,545.00,542.15,True,True,0.00,0.00,0.00,6,10,raw/2025_3559_Campaign-Finance-Statement-8-2025.pdf,ADID3559,high,incremental(per-period); cover-total anchor; superseded by amendment/re-file (same reporting period),
Geovani Salazar,Council,2025,2025-08-05,primary,interim,545.00,542.15,,2.85,545.00,542.15,True,True,0.00,0.00,0.00,6,10,raw/2025_3568_Geovani-Salazar-Primary-Financial-Statement.pdf,ADID3568,high,incremental(per-period); cover-total anchor,
Heidi Roggenbuck,Council,2025,2025-09-15,post-primary,interim,2253.47,2253.47,,0.00,2253.47,2253.47,True,True,0.00,0.00,3.47,3,3,raw/2025_3571_Heidi-Roggenbuck-Post-Primary-Financial-Statement.pdf,ADID3571,high,incremental(per-period); cover-total anchor,
Heidi Roggenbuck,Council,2025,2025-10-09,primary,interim,25.00,25.00,,0.00,25.00,25.00,True,True,0.00,0.00,0.00,1,1,raw/2025_3572_Heidi-Roggenbuck-Primary-Financial-Statement.pdf,ADID3572,high,incremental(per-period); cover-total anchor,
Heidi Roggenbuck,Council,2025,2025-10-27,general,interim,1000.00,1000.00,,0.00,1000.00,1000.00,True,True,0.00,0.00,0.00,1,1,raw/2025_3569_Heidi-Roggenbuck-General-Financial-Statement.pdf,ADID3569,high,incremental(per-period); cover-total anchor,
Heidi Roggenbuck,Council,2025,2025-11-30,final,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2025_3570_Heidi-Roggenbuck-Final-Financial-Statement.pdf,ADID3570,high,incremental(per-period); cover-total anchor,
Jim M Vesock,Council,2025,2025-08-05,primary,interim,,6335.55,,0.00,7816.40,6335.55,,True,,0.00,6195.55,8,26,raw/2025_3574_Jim-M-Vesock-Primary-Financial-Disclosure.pdf,ADID3574,low,vision-transcribed(claude-sonnet-5),
Jim M Vesock,Council,2025,2025-11-30,final,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2025_3573_Jim-M-Vesock-Final-Campaign-Finance-Statement.pdf,ADID3573,medium,vision-transcribed(claude-sonnet-5),
June Freeman Hesleph,Mayor,2025,2025-10-10,post-primary,interim,,,,,1380.00,345.96,,,,,130.00,2,12,raw/2025_3577_June-Freeman-Hesleph-Post-Primary-Financial-Disclosure-corre.pdf,ADID3577,low,incremental(per-period); cover-total anchor,
June Freeman Hesleph,Mayor,2025,2025-10-27,general,interim,,,,,,,,,,,0.00,0,0,raw/2025_3576_June-Freeman-Hesleph-General-Financial-Disclosure.pdf,ADID3576,low,incremental(per-period); cover-total anchor,
June Freeman Hesleph,Mayor,2025,2025-12-29,final,summary,,,,,,,,,,,0.00,0,0,raw/2025_3575_June-Freeman-Hesleph-Final-Campaign-Finance-Statement.pdf,ADID3575,low,vision-transcribed(claude-sonnet-5),
Justin Turcsanski,Council,2025,2025-08-05,primary,interim,3250.62,882.58,,2368.04,3250.62,882.58,True,True,0.00,0.00,0.00,1,8,raw/2025_3578_Justin-Turcsanski-Primary-Financial-Disclosure.pdf,ADID3578,high,incremental(per-period); cover-total anchor,
Justin Turcsanski,Council,2025,2025-11-30,final,summary,3250.62,882.58,,2368.04,3250.62,882.58,True,True,0.00,0.00,0.00,1,8,raw/2025_3598_Turcsanski-Campaign-Finance-Statement-docx.pdf,ADID3598,high,incremental(per-period); cover-total anchor,
Karen Lang,Mayor,2025,2025-08-05,primary,interim,6544.85,60.48,,6484.37,6544.85,60.48,True,True,0.00,0.00,1544.85,7,2,raw/2025_3582_Karen-Lang-Primary-Financial-Disclosure-not-required-volunta.pdf,ADID3582,medium,vision-transcribed(claude-sonnet-5),
Karen Lang,Mayor,2025,2025-09-15,post-primary,interim,10244.85,10189.88,,54.97,10244.85,10189.88,True,True,0.00,0.00,4444.85,10,5,raw/2025_3581_Karen-Lang-Post-Primary-Financial-Disclosure.pdf,ADID3581,medium,vision-transcribed(claude-sonnet-5),
Karen Lang,Mayor,2025,2025-10-27,general,interim,54.97,,,54.97,,,,,,,0.00,0,0,raw/2025_3580_Karen-Lang-General-Financial-Disclosure.pdf,ADID3580,low,vision-transcribed(claude-sonnet-5); totals-only(no itemization),
Karen Lang,Mayor,2025,2025-11-30,final,summary,54.97,54.97,,0.00,,54.97,,True,,0.00,0.00,0,1,raw/2025_3579_Karen-Lang-Final-Financial-Disclosure-Statement.pdf,ADID3579,low,vision-transcribed(claude-sonnet-5); totals-only(no itemization),
Lars Nordfelt,Council,2025,2025-08-05,primary,interim,825.92,793.41,,32.51,,,,,,,0.00,0,0,raw/2025_3586_Lars-Nordfelt-Primary-Financial-Disclosure.pdf,ADID3586,low,incremental(per-period); cover-total anchor; totals-only(no itemization); totals-only(no itemization),
Lars Nordfelt,Council,2025,2025-09-15,post-primary,interim,0.00,0.00,,32.51,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2025_3585_Lars-Nordfelt-Post-Primary-Financial-Disclosure.pdf,ADID3585,high,incremental(per-period); cover-total anchor,
Lars Nordfelt,Council,2025,2025-10-27,general,interim,1000.00,0.00,,1032.51,1000.00,0.00,True,True,0.00,0.00,0.00,1,0,raw/2025_3583_Lars-Nordfelt-General-Financial-Statement.pdf,ADID3583,high,incremental(per-period); cover-total anchor,
Lars Nordfelt,Council,2025,2025-11-30,final,summary,0.00,1032.51,,0.00,0.00,1032.51,True,True,0.00,0.00,0.00,0,2,raw/2025_3584_Lars-Nordfelt-Final-Financial-Disclosure.pdf,ADID3584,high,incremental(per-period); cover-total anchor,
Rocky A Thomas,Council,2025,2025-11-30,final,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2025_3587_Rocky-A-Thomas-Final-Financial-Disclosure.pdf,ADID3587,medium,vision-transcribed(claude-sonnet-5),
Rocky Thomas,Council,2025,2025-08-05,primary,interim,5000.00,156.98,,4843.02,5000.00,156.98,True,True,0.00,0.00,0.00,1,2,raw/2025_3588_Rocky-Thomas-Primary-Financial-Disclosure.pdf,ADID3588,medium,vision-transcribed(claude-sonnet-5),
Ryan Mahoney,Council,2025,2025-08-05,primary,interim,187.30,187.30,,0.00,187.30,187.30,True,True,0.00,0.00,0.00,1,4,raw/2025_3592_Ryan-Mahoney-Primary-Financial-Disclosure.pdf,ADID3592,medium,vision-transcribed(claude-sonnet-5),
Ryan Mahoney,Council,2025,2025-09-15,post-primary,interim,0.00,0.00,,0.00,212.30,212.30,False,False,212.30,212.30,212.30,5,5,raw/2025_3591_Ryan-Mahoney-Post-Primary-Financial-Disclosure-Write-In-Cand.pdf,ADID3591,low,vision-transcribed(claude-sonnet-5); contrib!=stated; expend!=stated,
