motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file,provenance
11,2,2,5,"MOTION: Council Member Bruce moved to approve the Consent Calendar. Council Member Mikell seconded the motion. Vote on motion: Council Member Petersen-Aye, Council Member Bracken-Aye, Council Member Bruce-Aye, Council Member Mikell-Aye, Mayor Mike Peterson- Aye",Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,28,3,1,minutes/2020/2020-01-20/2020-01-21_work-session-and-business-meeting.md,minutes
12,2,2,6,MOTION: Council Member Bruce moved to adjourn the Business Meeting. Council Member Bracken seconded the motion,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,28,23,0,minutes/2020/2020-01-20/2020-01-21_work-session-and-business-meeting.md,minutes
13,3,2,1,MOTION: Council Member Bracken moved to close the Open Session and open the Closed Meeting discuss pending litigation. Council Member Mikell seconded the motion,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,23,3,0,minutes/2020/2020-02-03/2020-02-04_work-session-and-business-meeting.md,minutes
14,3,2,2,MOTION: Council Member Bruce moved to adopt Ordinance 339-A. Council Member Mikell seconded the motion,Ordinance,Passed (unanimous consent),Pass,council_vote,,approve,keyword,high,,,,28,3,0,minutes/2020/2020-02-03/2020-02-04_work-session-and-business-meeting.md,minutes
15,3,2,3,MOTION: Council Member Bracken moved to adopt Resolution 2020-03. Council Member Bruce seconded the motion,Resolution,Passed (unanimous consent),Pass,council_vote,,approve,keyword,high,,,,23,28,0,minutes/2020/2020-02-03/2020-02-04_work-session-and-business-meeting.md,minutes
16,3,2,4,MOTION: Council Member Bruce moved to approve the Consent Calendar. Council Member Mikell seconded the motion,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,28,3,0,minutes/2020/2020-02-03/2020-02-04_work-session-and-business-meeting.md,minutes
17,3,2,5,MOTION: Council Member Bracken moved to adjourn the Business Meeting,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,23,,0,minutes/2020/2020-02-03/2020-02-04_work-session-and-business-meeting.md,minutes
18,4,2,1,"MOTION: Council Member Mikell moved to close the Open Meeting and open the Closed Meeting to discuss litigation. Council Member Petersen seconded the motion. Vote on motion: Council Member Petersen-Aye, Council Member Mikell-Aye, Mayor Pro Tempore Bracken-Aye",Appointment,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,3,7,1,minutes/2020/2020-02-17/2020-02-18_work-session-and-business-meeting.md,minutes
19,4,2,2,"MOTION: Council Member Mikell moved to approve Ordinance 340 granting a Telecommunications Franchise to UTOPIA. The motion was seconded by Council Member Petersen. Vote on motion: Council Member Petersen-Aye, Council Member Mikell-Aye, Mayor Pro Tempore Bracken-Aye",Appointment,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,3,7,1,minutes/2020/2020-02-17/2020-02-18_work-session-and-business-meeting.md,minutes
20,4,2,3,"MOTION: Council Member Mikell moved to approve Resolution 2020-04 consenting to an appointment to the Historic Committee. The motion was seconded by Council Member Petersen. Vote on motion: Council Member Petersen-Aye, Council Member Mikell-Aye, Mayor Pro Tempore Bracken-Aye",Appointment,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,3,7,1,minutes/2020/2020-02-17/2020-02-18_work-session-and-business-meeting.md,minutes
21,4,2,4,"MOTION: Council Member Mikell moved to approve Resolution 2020-05. The motion was seconded by Council Member Petersen. Vote on motion: Council Member Petersen-Aye, Council Member Mikell-Aye, Mayor Pro Tempore Bracken-Aye",Appointment,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,3,7,1,minutes/2020/2020-02-17/2020-02-18_work-session-and-business-meeting.md,minutes
22,4,2,5,"MOTION: Council Member Mikell moved to approve Resolution 2020-06. The motion was seconded by Council Member Petersen. Vote on motion: Council Member Petersen-Aye, Council Member Mikell-Aye, Mayor Pro Tempore Bracken-Aye",Appointment,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,3,7,1,minutes/2020/2020-02-17/2020-02-18_work-session-and-business-meeting.md,minutes
23,4,2,6,MOTION: Council Member Mikell moved to adjourn. The motion was seconded by Council Member Petersen,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,3,7,0,minutes/2020/2020-02-17/2020-02-18_work-session-and-business-meeting.md,minutes
24,5,2,1,"MOTION: Council Member Bracken moved to close the Open Session and open a Closed Session for the purpose of discussing property acquisition and litigation. Council Member Petersen seconded the motion. Vote on motion: Council Member Petersen-Aye, Council Member Mikell- Aye, Council Member Bruce-Aye, Council Member Bracken-Aye, Mayor Peterson-Aye",Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,23,7,1,minutes/2020/2020-03-02/2020-03-03_work-session-and-business-meeting.md,minutes
25,5,2,2,"MOTION: Council Member Bruce moved to approve Resolution 2020-07. The motion was seconded by Council Member Petersen. Vote on motion: Council Member Petersen-Aye, Council Member Mikell-Aye, Council Member Bruce-Aye, Council Member Bracken-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,28,7,1,minutes/2020/2020-03-02/2020-03-03_work-session-and-business-meeting.md,minutes
26,5,2,3,"MOTION: Council Member Bracken moved to approve the Consent Agenda. The motion was seconded by Council Member Bruce. Vote on motion: Council Member Petersen-Aye, Council Member Mikell-Aye, Council Member Bruce-Aye, Council Member Bracken-Aye, Mayor Peterson-Aye",Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,23,28,1,minutes/2020/2020-03-02/2020-03-03_work-session-and-business-meeting.md,minutes
27,5,2,4,MOTION: Council Member Bruce moved to adjourn. The motion was seconded by Council Member Bracken,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,28,23,0,minutes/2020/2020-03-02/2020-03-03_work-session-and-business-meeting.md,minutes
28,6,2,1,MOTION: Council Member Bracken moved to adjourn to the Business Meeting. Council Member Petersen seconded the motion,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,23,7,0,minutes/2020/2020-04-06/2020-04-07_work-session-and-business-meeting.md,minutes
29,6,2,2,"MOTION: Council Member Bracken moved to approve Proclamation 2020-03 and 2020-04. Council Member Bruce seconded the motion. Vote on motion: Council Member Mikell-Aye, Council Member Petersen-Aye, Council Member Bruce-Aye, Council Member Bracken-Aye, Mayor Peterson-Aye",Ceremonial,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,23,28,1,minutes/2020/2020-04-06/2020-04-07_work-session-and-business-meeting.md,minutes
30,6,2,3,"MOTION: Council Member Bracken moved to approve Resolution 2020-08. Council Member Bruce seconded the motion. Vote on motion: Council Member Petersen-Aye, Council Member Bracken-Aye, Council Member Bruce-Aye, Council Member Mikell-Aye, Mayor Mike Peterson- Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,23,28,1,minutes/2020/2020-04-06/2020-04-07_work-session-and-business-meeting.md,minutes
31,6,2,4,"MOTION: Council Member Bruce moved to approve Resolution 2020-09. Council Member Petersen seconded the motion. Vote on motion: Council Member Mikell-Aye, Council Member Bruce-Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Mike Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,28,7,1,minutes/2020/2020-04-06/2020-04-07_work-session-and-business-meeting.md,minutes
32,6,2,5,"MOTION: Council Member Bracken moved to approve Resolution 2020-10. Council Member Bruce seconded the motion. Vote on motion: Council Member Petersen–Aye, Council Member Bracken-Aye, Council Member Bruce-Aye, Council Member Mikell-Aye, Mayor Mike Peterson- Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,23,28,1,minutes/2020/2020-04-06/2020-04-07_work-session-and-business-meeting.md,minutes
33,6,2,6,"MOTION: Council Member Bruce moved to approve Resolution 2020-11. Council Member Mikell seconded the motion. Vote on motion: Council Member Mikell-Aye, Council Member Bruce-Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Mike Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,28,3,1,minutes/2020/2020-04-06/2020-04-07_work-session-and-business-meeting.md,minutes
34,6,2,7,"MOTION: Council Member Bruce moved to approve Resolution 2020-12. Council Member Mikell seconded the motion. Vote on motion: Council Member Mikell-Aye, Council Member Bruce-Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Mike Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,28,3,1,minutes/2020/2020-04-06/2020-04-07_work-session-and-business-meeting.md,minutes
35,6,2,8,"MOTION: Council Member Bruce moved to approve the consent calendar. Council Member Petersen seconded the motion. Vote on motion: Council Member Mikell-Aye, Council Member Bruce-Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Mike Peterson-Aye",Procedural/Administrative,Passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,28,7,1,minutes/2020/2020-04-06/2020-04-07_work-session-and-business-meeting.md,minutes
36,6,2,9,MOTION: Council Member Bracken moved to adjourn the Business Meeting and close the Open Session and open the Closed Session. The motion was seconded by Council Member Petersen,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,23,7,0,minutes/2020/2020-04-06/2020-04-07_work-session-and-business-meeting.md,minutes
37,7,2,1,MOTION: Council Member Bracken moved to close the Work Session. The motion was seconded by Council Member Petersen,Other,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,23,7,0,minutes/2020/2020-04-20/2020-04-21_work-session-and-business-meeting.md,minutes
38,8,2,1,MOTION: Council Member Bracken moved to close the Work Session. The motion was seconded by Council Member Bruce,Other,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,23,28,0,minutes/2020/2020-04-27/2020-04-28_work-session-and-business-meeting.md,minutes
39,8,2,2,"MOTION: Council Member Bruce moved to approve Resolution 2020-14. Council Member Petersen seconded the motion. Vote on motion: Council Member Mikell-Aye, Council Member Bruce-Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,28,7,1,minutes/2020/2020-04-27/2020-04-28_work-session-and-business-meeting.md,minutes
40,8,2,3,"MOTION: Council Member Bracken moved to approve Resolution 2020-15. Council Member Mikell seconded the motion. Vote on motion: Council Member Petersen-Aye, Council Member Bracken-Aye, Council Member Bruce-Aye, Council Member Mikell-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,23,3,1,minutes/2020/2020-04-27/2020-04-28_work-session-and-business-meeting.md,minutes
41,8,2,4,"MOTION: Council Member Bruce moved to approve Resolution 2020-16. Council Member Petersen seconded the motion. Vote on motion: Council Member Bracken-Aye, Council Member Bruce-Aye, Council Member Petersen-Aye, Council Member Mikell-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,28,7,1,minutes/2020/2020-04-27/2020-04-28_work-session-and-business-meeting.md,minutes
42,8,2,5,"MOTION: Council Member Bracken moved to approve Resolution 2020-17. Council Member Bruce seconded the motion. Vote on motion: Council Member Petersen-Aye, Council Member Bracken-Aye, Council Member Bruce-Aye, Council Member Mikell-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,23,28,1,minutes/2020/2020-04-27/2020-04-28_work-session-and-business-meeting.md,minutes
43,8,2,6,"MOTION: Council Member Bruce moved to approve the minutes of April 7, 2020. Council Member Petersen seconded the motion",Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,28,7,0,minutes/2020/2020-04-27/2020-04-28_work-session-and-business-meeting.md,minutes
44,8,2,7,MOTION: Council Member Bracken moved to adjourn and thanked staff for their hard work. Council Member Bruce seconded the motion,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,23,28,0,minutes/2020/2020-04-27/2020-04-28_work-session-and-business-meeting.md,minutes
45,9,2,1,MOTION: Council Member Bracken moved to close the Work Session. The motion was seconded by Council Member Bruce,Other,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,23,28,0,minutes/2020/2020-05-04/2020-05-05_work-session-and-business-meeting.md,minutes
46,9,2,2,"MOTION: Council Member Bracken moved to approve Resolution 2020-13. Council Member Petersen seconded the motion. Vote on motion: Council Member Bruce-Aye, Council Member Petersen-Aye, Council Member Bracken-Aye, Council Member Mikell-Aye, Mayor Mike Peterson- Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,23,7,1,minutes/2020/2020-05-04/2020-05-05_work-session-and-business-meeting.md,minutes
47,9,2,3,"MOTION: Council Member Bracken moved to approve Resolution 2020-19. Council Member Mikell seconded the motion. Vote on motion: Council Member Petersen-Aye, Council Member Bracken-Aye, Council Member Bruce-Aye, Council Member Mikell-Aye, Mayor Mike Peterson- Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,23,3,1,minutes/2020/2020-05-04/2020-05-05_work-session-and-business-meeting.md,minutes
48,9,2,4,"MOTION: Council Member Bruce moved to approve Resolution 2020-19. Council Member Mikell seconded the motion. Vote on motion: Council Member Bracken-Aye, Council Member Mikell- Aye, Council Member Bruce-Aye, Council Member Petersen-Aye, Mayor Mike Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,28,3,1,minutes/2020/2020-05-04/2020-05-05_work-session-and-business-meeting.md,minutes
49,9,2,5,"MOTION: Council Member Bruce moved to approve the City Council Work Session Meeting Minutes of April 21, 2020. Council Member Petersen seconded the motion",Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,28,7,0,minutes/2020/2020-05-04/2020-05-05_work-session-and-business-meeting.md,minutes
50,9,2,6,MOTION: Council Member Bracken moved to adjourn. The motion was seconded by Council Member Bruce,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,23,28,0,minutes/2020/2020-05-04/2020-05-05_work-session-and-business-meeting.md,minutes
51,10,2,1,MOTION: Council Member Bracken moved to close the Work Session. The motion was seconded by Council Member Bruce,Other,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,23,28,0,minutes/2020/2020-05-18/2020-05-19_work-session-and-business-meeting.md,minutes
52,10,2,2,"MOTION: Council Member Bracken moved to approve Resolution 2020-20. Council Member Bruce seconded the motion. Council Member Petersen-Aye, Council Member Bracken-Aye, Council Member Bruce-Aye, Council Member Mikell-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,23,28,1,minutes/2020/2020-05-18/2020-05-19_work-session-and-business-meeting.md,minutes
53,10,2,3,"MOTION: Council Member Bruce moved to approve Resolution 2020-21. Council Member Petersen seconded the motion. Vote on motion: Council Member Mikell-Aye, Council Member Bruce-Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,28,7,1,minutes/2020/2020-05-18/2020-05-19_work-session-and-business-meeting.md,minutes
54,10,2,4,"MOTION: Council Member Bruce moved to approve the City Council Work Session Meeting Minutes of April 28, 2020. Council Member Mikell seconded the motion",Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,28,3,0,minutes/2020/2020-05-18/2020-05-19_work-session-and-business-meeting.md,minutes
55,10,2,5,MOTION: Council Member Bracken moved to adjourn. The motion was seconded by Council Member Bruce,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,23,28,0,minutes/2020/2020-05-18/2020-05-19_work-session-and-business-meeting.md,minutes
56,11,2,1,MOTION: Council Member Bracken moved to close the Work Session. The motion was seconded by Council Member Petersen,Other,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,23,7,0,minutes/2020/2020-06-01/2020-06-02_work-session-and-business-meeting.md,minutes
57,11,2,2,"MOTION: Council Member Bracken moved to approve Resolution 2020-22 on the Vehicle Repurchase Agreement. Council Member Petersen seconded the motion. Vote on motion: Council Member Bruce-Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Contract/Purchase,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,23,7,1,minutes/2020/2020-06-01/2020-06-02_work-session-and-business-meeting.md,minutes
58,11,2,3,"MOTION: Council Member Bracken moved to approve Resolution 2020-23 approving entry into a Governmental Lease Agreement. Council Member Bruce seconded the motion. Vote on motion: Council Member Bruce-Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,23,28,1,minutes/2020/2020-06-01/2020-06-02_work-session-and-business-meeting.md,minutes
59,11,2,4,"City has not yet contributed to. The County has asked that the City fund a portion of these lots. Mr. Tingey reported that other entities including Salt Lake County, UDOT, UTA, and various ski resorts are contributing as well. It is an annual cost of $6,500 to the City. Staff recommended approval as it is an important partnership with the County and a benefit for the City MOTION: Council Member moved to approve Resolution 2020-24. Council Member Petersen seconded the motion. Vote on motion: Council Member Bracken-Aye, Council Member Petersen- Aye, Council Member Bruce-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,,7,1,minutes/2020/2020-06-01/2020-06-02_work-session-and-business-meeting.md,minutes
60,11,2,5,"MOTION: Council Member Petersen moved to accept the request for Resolution 2020-25. Council Member Bruce seconded the motion. Vote on motion: Council Member Petersen-Aye, Council Member Bracken-Aye, Council Member Bruce-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,7,28,1,minutes/2020/2020-06-01/2020-06-02_work-session-and-business-meeting.md,minutes
61,11,2,6,"MOTION: Council Member Bracken moved to approve Resolution 2020-26. Council Member Bruce seconded the motion. Vote on motion: Council Member Bracken-Aye, Council Member Petersen-Aye, Council Member Bruce-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,23,28,1,minutes/2020/2020-06-01/2020-06-02_work-session-and-business-meeting.md,minutes
62,11,2,7,"MOTION: Council Member Bruce moved to approve the meeting minutes of May 5, 2020. Council Member Petersen seconded the motion",Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,28,7,0,minutes/2020/2020-06-01/2020-06-02_work-session-and-business-meeting.md,minutes
63,11,2,8,"MOTION: Council Member Bruce moved to approve the meeting minutes of May 19, 2020. Council Member Bracken seconded the motion",Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,28,23,0,minutes/2020/2020-06-01/2020-06-02_work-session-and-business-meeting.md,minutes
64,11,2,9,MOTION: Council Member Bruce moved to adjourn. The motion was seconded by Council Member Bracken,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,28,23,0,minutes/2020/2020-06-01/2020-06-02_work-session-and-business-meeting.md,minutes
65,12,2,1,MOTION: Council Member Bracken moved to adjourn the Work Session. The motion was seconded by Council Member Bruce,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,23,28,0,minutes/2020/2020-06-15/2020-06-16_work-session-and-business-meeting.md,minutes
66,12,2,2,"MOTION: Council Member Bracken moved to approve Ordinance 341. Council Member Petersen seconded the motion. Vote on motion: Council Member Bruce-Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Ordinance,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,23,7,1,minutes/2020/2020-06-15/2020-06-16_work-session-and-business-meeting.md,minutes
67,12,2,3,"MOTION: Council Member Bracken moved to approve Ordinance 342. Council Member Petersen seconded the motion. Vote on motion: Council Member Bruce-Nay, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Ordinance,Passed 3-to-1,Pass,council_vote,,approve,keyword,high,,,,23,7,1,minutes/2020/2020-06-15/2020-06-16_work-session-and-business-meeting.md,minutes
68,12,2,4,"MOTION: Council Member Bruce moved to approve Resolution 2020-27. Council Member Bracken seconded the motion. Vote on motion: Council Member Bruce-Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,28,23,1,minutes/2020/2020-06-15/2020-06-16_work-session-and-business-meeting.md,minutes
69,12,2,5,"MOTION: Council Member Bruce moved to approve Resolution 2020-28. Council Member Bracken seconded the motion. Vote on motion: Council Member Bruce-Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,28,23,1,minutes/2020/2020-06-15/2020-06-16_work-session-and-business-meeting.md,minutes
70,12,2,6,"MOTION: Council Member Bracken moved to approve Resolution 2020-29. Council Member Bruce seconded the motion. Vote on motion: Council Member Bruce-Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,23,28,1,minutes/2020/2020-06-15/2020-06-16_work-session-and-business-meeting.md,minutes
71,12,2,7,"MOTION: Council Member Bruce moved to approve Resolution 2020-30. Council Member Petersen seconded the motion. Vote on motion: Council Member Bruce-Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,28,7,1,minutes/2020/2020-06-15/2020-06-16_work-session-and-business-meeting.md,minutes
72,12,2,8,"MOTION: Council Member Bracken moved to approve the meeting minutes of June 2, 2020. Council Member Petersen seconded the motion. Vote on motion: Council Member Bruce- Abstained, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Procedural/Administrative,Passed unanimously (with one abstention),Pass,council_vote,,procedural,keyword,high,,,,23,7,1,minutes/2020/2020-06-15/2020-06-16_work-session-and-business-meeting.md,minutes
73,12,2,9,MOTION: Council Member Bruce moved to adjourn. The motion was seconded by Council Member Bracken,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,28,23,0,minutes/2020/2020-06-15/2020-06-16_work-session-and-business-meeting.md,minutes
74,13,2,1,MOTION: Council Member Bracken moved to adjourn the Work Session at 7:05 p.m. and reconvene the Business Meeting. The motion was seconded by Council Member Petersen,Procedural/Administrative,Passed (unanimous consent),Pass,council_vote,,procedural,keyword,high,,,,23,7,0,minutes/2020/2020-07-06/2020-07-07_work-session-and-business-meeting.md,minutes
75,13,2,2,"MOTION: Council Member Bruce moved to approve Ordinance 343. Council Member Petersen seconded the motion. Vote on motion: Council Member Bruce-Aye, Council Member Mikell- Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Ordinance,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,28,7,1,minutes/2020/2020-07-06/2020-07-07_work-session-and-business-meeting.md,minutes
76,13,2,3,"MOTION: Council Member Bracken moved to approve Resolution 2020-31. Council Member Petersen seconded the motion. Vote on motion: Council Member Bruce-Aye, Council Member Mikell-Aye, Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson- Aye",Resolution,Passed unanimously,Pass,council_vote,,approve,keyword,high,,,,23,7,1,minutes/2020/2020-07-06/2020-07-07_work-session-and-business-meeting.md,minutes
