source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,4,2020-02-12,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,5,2020-02-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high
minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,6,2020-02-12,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,rule:lu-rezone,high
minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,7,2020-02-12,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high
minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,8,2020-02-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,1,2020-02-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,2,2020-02-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,3,2020-02-26,Council,Ceremonial,Ceremonial,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,4,2020-02-26,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,5,2020-02-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,6,2020-02-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-03-09/2020-03-11_community-development-agency-meeting.md,1,2020-03-11,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
pmn_backfill/text/pmn_council_2020-03-25_591353.md,1,2020-03-25,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
pmn_backfill/text/pmn_council_2020-03-25_591353.md,2,2020-03-25,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,The motion passed unanimously,crosswalk,high
pmn_backfill/text/pmn_council_2020-03-25_591353.md,3,2020-03-25,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,The motion passed unanimously,crosswalk,high
pmn_backfill/text/pmn_council_2020-03-25_591353.md,4,2020-03-25,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,The motion passed unanimously,crosswalk,high
pmn_backfill/text/pmn_council_2020-03-25_591353.md,5,2020-03-25,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-04-06/2020-04-08_community-development-agency-meeting.md,1,2020-04-08,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-04-06/2020-04-08_community-development-agency-meeting.md,2,2020-04-08,CDRA,Interlocal,Interlocal,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-04-06/2020-04-08_community-development-agency-meeting.md,3,2020-04-08,CDRA,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-04-06/2020-04-08_community-development-agency-meeting.md,4,2020-04-08,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,1,2020-04-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,2,2020-04-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,3,2020-04-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,4,2020-04-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,5,2020-04-08,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,3,2,,roll-call,The motion passed with a vote of 3:2,rule:lu-devagr,high
minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,6,2020-04-08,Council,Other,Other,,procedural,pass,3,2,,roll-call,The motion passed with a 3:2 vote,rule:no-signal,low
minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,7,2020-04-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,1,2020-04-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,2,2020-04-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,3,2020-04-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,4,2020-04-22,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,3,2,,roll-call,The motion passed with a 3:2 vote,rule:lu-devagr,high
minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,5,2020-04-22,Council,Land-Use/Zoning,Land-Use,General-Plan-Amendment,final-action,pass,3,2,,roll-call,The motion passed with a 3:2 vote,rule:lu-gpa,high
minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,6,2020-04-22,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,3,2,,roll-call,The motion passed with a 3:2 vote,rule:lu-rezone,high
minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,7,2020-04-22,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,3,2,,roll-call,The motion passed with a 3:2 vote,rule:lu-pud,high
minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,8,2020-04-22,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,3,2,,roll-call,The motion passed with a 3:2 vote,rule:lu-devagr,high
minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,9,2020-04-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-05-04/2020-05-06_city-council-meeting.md,1,2020-05-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-05-04/2020-05-06_city-council-meeting.md,2,2020-05-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
pmn_backfill/text/pmn_council_2020-05-13_614857.md,1,2020-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
pmn_backfill/text/pmn_council_2020-05-13_614857.md,2,2020-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
pmn_backfill/text/pmn_council_2020-05-13_614857.md,3,2020-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
pmn_backfill/text/pmn_council_2020-05-13_614857.md,4,2020-05-13,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
pmn_backfill/text/pmn_council_2020-05-13_614857.md,5,2020-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
pmn_backfill/text/pmn_council_2020-05-13_614857.md,6,2020-05-13,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
pmn_backfill/text/pmn_council_2020-05-13_614857.md,7,2020-05-13,Council,Ordinance,Contract-Purchase,,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:contract,high
pmn_backfill/text/pmn_council_2020-05-13_614857.md,8,2020-05-13,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
pmn_backfill/text/pmn_council_2020-05-13_614857.md,9,2020-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
pmn_backfill/text/pmn_council_2020-05-13_614857.md,10,2020-05-13,Council,Other,Other,,procedural,pass,,,,unanimous-declared,passed (all voted aye),rule:no-signal,low
pmn_backfill/text/pmn_council_2020-05-13_614857.md,11,2020-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-05-25/2020-05-27_community-development-agency-meeting.md,1,2020-05-27,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-05-25/2020-05-27_community-development-agency-meeting.md,2,2020-05-27,CDRA,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-05-25/2020-05-27_community-development-agency-meeting.md,3,2020-05-27,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,1,2020-05-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,2,2020-05-27,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,3,2020-05-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,4,2020-05-27,Council,Resolution,Resolution,,final-action,pass,3,2,,roll-call,The motion passed with a vote 3:2,crosswalk,high
minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,5,2020-05-27,Council,Interlocal,Interlocal,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,6,2020-05-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,7,2020-05-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
pmn_backfill/text/pmn_hcsea_2020-05-27_731969.md,1,2020-05-27,HCSEA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
pmn_backfill/text/pmn_hcsea_2020-05-27_731969.md,2,2020-05-27,HCSEA,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
pmn_backfill/text/pmn_hcsea_2020-05-27_731969.md,3,2020-05-27,HCSEA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-06-08/2020-06-10_community-development-agency-meeting.md,1,2020-06-10,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-06-08/2020-06-10_community-development-agency-meeting.md,2,2020-06-10,CDRA,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-06-08/2020-06-10_community-development-agency-meeting.md,3,2020-06-10,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,1,2020-06-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,2,2020-06-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,3,2020-06-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,4,2020-06-10,Council,Procedural/Administrative,Land-Use,Rezone,procedural,pass,,,,unanimous-declared,passed (all voted aye),rule:lu-rezone,high
minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,5,2020-06-10,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,6,2020-06-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
pmn_backfill/text/pmn_hcsea_2020-06-10_732003.md,1,2020-06-10,HCSEA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
pmn_backfill/text/pmn_hcsea_2020-06-10_732003.md,2,2020-06-10,HCSEA,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
pmn_backfill/text/pmn_hcsea_2020-06-10_732003.md,3,2020-06-10,HCSEA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,1,2020-06-24,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,2,2020-06-24,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,3,2020-06-24,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,4,2020-06-24,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,5,2020-06-24,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,4,1,,roll-call,The motion passed with a vote 4:1,rule:lu-rezone,high
minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,6,2020-06-24,Council,Land-Use/Zoning,Land-Use,General-Plan-Amendment,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-gpa,high
minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,7,2020-06-24,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-rezone,high
minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,8,2020-06-24,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-devagr,high
minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,9,2020-06-24,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,1,2020-07-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,2,2020-07-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high
minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,3,2020-07-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,4,2020-07-08,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,5,2020-07-08,Council,Resolution,Budget,,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,rule:budget,high
minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,6,2020-07-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high
minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,7,2020-07-08,Council,Ordinance,Ordinance,,final-action,pass,3,1,,roll-call,The motion passed with a vote 3:1,crosswalk,high
minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,8,2020-07-08,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,rule:lu-rezone,high
minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,9,2020-07-08,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high
minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,10,2020-07-08,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,medium
minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,11,2020-07-08,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high
minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,12,2020-07-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-08-10/2020-08-12_city-council-meeting.md,1,2020-08-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-08-10/2020-08-12_city-council-meeting.md,2,2020-08-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-08-10/2020-08-12_city-council-meeting.md,3,2020-08-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-08-10/2020-08-12_city-council-meeting.md,4,2020-08-12,Council,Resolution,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:budget,high
minutes/2020/2020-08-10/2020-08-12_city-council-meeting.md,5,2020-08-12,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-08-10/2020-08-12_city-council-meeting.md,6,2020-08-12,Council,Other,Other,,procedural,pass,,,,unanimous-declared,passed (all voted aye),rule:no-signal,low
minutes/2020/2020-08-10/2020-08-12_city-council-meeting.md,7,2020-08-12,Council,Other,Other,,procedural,pass,,,,unanimous-declared,passed (all voted aye),rule:no-signal,low
minutes/2020/2020-08-10/2020-08-12_city-council-meeting.md,8,2020-08-12,Council,Other,Other,,procedural,pass,,,,unanimous-declared,passed (all voted aye),rule:no-signal,low
minutes/2020/2020-08-10/2020-08-12_city-council-meeting.md,9,2020-08-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-08-10/2020-08-12_city-council-meeting.md,10,2020-08-12,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-08-10/2020-08-12_city-council-meeting.md,11,2020-08-12,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,4,1,,roll-call,The motion passed 4-to-1,rule:lu-rezone,high
minutes/2020/2020-08-10/2020-08-12_city-council-meeting.md,12,2020-08-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
