week_ending,period_start,n_comments,n_meetings,n_motions,n_contested,meeting_types
2021-02-09,2021-02-03,0,1,12,0,council_689999
2021-02-23,2021-02-17,0,1,5,0,council_715305
2021-03-09,2021-03-03,0,1,5,0,council_715319
2021-03-23,2021-03-17,0,1,8,0,council_715321
2021-04-13,2021-04-07,0,1,7,0,council_715325
2021-04-27,2021-04-21,0,1,19,4,council_844695
2021-05-11,2021-05-05,0,1,8,0,council_844697
2021-05-25,2021-05-19,0,1,7,0,council_844699
2021-06-08,2021-06-02,0,1,5,0,council_844701
2021-06-22,2021-06-16,0,1,3,0,council_844703
2021-07-13,2021-07-07,0,1,2,0,council_844705
2021-07-27,2021-07-21,0,1,4,0,council_844707
2021-08-10,2021-08-04,0,1,0,0,council_844709
2021-08-24,2021-08-18,0,1,2,0,council_844713
2021-09-14,2021-09-08,0,1,7,0,council_844715
2021-09-28,2021-09-22,0,1,6,0,council_844719
2021-10-12,2021-10-06,0,1,4,0,council_844721
2021-10-19,2021-10-13,0,1,0,0,council_844723
2021-10-26,2021-10-20,0,1,4,0,council_844727
2021-11-09,2021-11-03,0,1,5,0,council_844729
2021-11-16,2021-11-10,0,1,1,0,council_844731
2021-12-14,2021-12-08,0,1,11,1,council_844735
2022-01-11,2022-01-05,0,1,12,3,council_88
2022-01-25,2022-01-19,0,1,7,0,council_80
2022-02-08,2022-02-02,0,1,15,1,council_74
2022-02-22,2022-02-16,0,1,5,0,council_85
2022-03-08,2022-03-02,0,1,5,0,council_94
2022-03-22,2022-03-16,0,1,1,0,council_96
2022-04-12,2022-04-06,0,1,3,0,council_78
2022-04-26,2022-04-20,0,1,7,2,council_100
2022-05-10,2022-05-04,0,1,4,0,council_98
2022-05-24,2022-05-18,0,1,2,0,council_99
2022-06-14,2022-06-08,0,1,10,2,council_83
2022-06-28,2022-06-22,0,1,2,2,council_84
2022-07-12,2022-07-06,0,1,3,0,council_879345
2022-07-26,2022-07-20,0,1,3,1,council_82
2022-08-09,2022-08-03,0,1,4,0,council_71
2022-08-23,2022-08-17,0,1,5,1,council_72
2022-09-13,2022-09-07,0,1,5,0,council_92
2022-09-27,2022-09-21,0,1,5,1,council_93
2022-10-11,2022-10-05,0,1,5,0,council_90
2022-10-25,2022-10-19,0,1,10,2,council_91
2022-11-22,2022-11-16,0,1,10,0,council_89
2022-12-13,2022-12-07,0,1,15,0,council_73
2023-01-10,2023-01-04,0,1,4,0,council_87
2023-01-24,2023-01-18,0,1,5,1,council_79
2023-02-14,2023-02-08,0,1,0,0,council_75
2023-02-28,2023-02-22,0,1,6,1,council_86
2023-03-14,2023-03-08,0,1,0,0,council_95
2023-03-28,2023-03-22,0,1,7,2,council_97
2023-04-11,2023-04-05,0,1,2,0,council_76
2023-04-25,2023-04-19,0,1,9,1,council_69
2023-05-09,2023-05-03,0,1,2,0,council_49
2023-05-23,2023-05-17,0,1,4,0,council_56
2023-06-13,2023-06-07,0,1,4,0,council_62
2023-06-20,2023-06-14,0,1,0,0,council_64
2023-06-27,2023-06-21,0,1,4,0,council_63
2023-07-11,2023-07-05,0,1,2,0,council_60
2023-07-25,2023-07-19,0,1,3,0,council_61
2023-08-08,2023-08-02,0,1,1,0,council_53
2023-08-29,2023-08-23,0,1,9,0,council_44
2023-09-12,2023-09-06,0,1,3,0,council_67
2023-09-26,2023-09-20,0,1,4,0,council_50
2023-10-10,2023-10-04,0,1,3,0,council_65
2023-10-24,2023-10-18,0,1,4,0,council_66
2023-11-14,2023-11-08,0,1,5,0,council_57
2023-11-28,2023-11-22,0,1,3,0,council_58
2023-12-12,2023-12-06,0,1,9,0,council_45
2024-01-09,2024-01-03,0,1,9,0,council_48
2024-01-23,2024-01-17,0,1,3,0,council_59
2024-02-13,2024-02-07,0,0,2,0,
2024-02-27,2024-02-21,0,0,5,0,
2024-03-12,2024-03-06,0,1,2,0,council_54
2024-03-26,2024-03-20,0,1,2,0,council_55
2024-04-09,2024-04-03,0,1,2,0,council_51
2024-04-16,2024-04-10,0,1,0,0,council_52
2024-04-23,2024-04-17,0,1,2,0,council_43
2024-05-14,2024-05-08,0,1,8,0,council_1170407
2024-05-28,2024-05-22,0,1,9,0,council_42
2024-06-11,2024-06-05,0,1,12,0,council_36
2024-06-25,2024-06-19,0,1,14,3,council_37
2024-07-09,2024-07-03,0,1,3,0,council_35
2024-07-23,2024-07-17,0,1,3,0,council_117
2024-08-13,2024-08-07,0,1,0,0,council_118
2024-08-27,2024-08-21,0,1,0,0,council_119
2024-09-10,2024-09-04,0,1,7,0,council_120
2024-10-08,2024-10-02,0,1,3,0,council_1251515
2024-10-22,2024-10-16,0,2,7,1,council_123; cra_124
2024-11-12,2024-11-06,0,0,4,0,
2024-11-26,2024-11-20,0,0,8,0,
2024-12-10,2024-12-04,0,1,9,0,council_128
2025-01-14,2025-01-08,0,1,7,0,council_1225667
2025-01-28,2025-01-22,0,1,8,0,council_130
2025-02-11,2025-02-05,0,1,6,0,council_1239927
2025-02-18,2025-02-12,0,1,1,0,council_135
2025-02-25,2025-02-19,0,1,5,0,council_1244205
2025-03-11,2025-03-05,0,1,5,2,council_1249491
2025-03-25,2025-03-19,0,1,6,1,council_1261641
2025-04-08,2025-04-02,0,1,6,0,council_1284879
2025-04-22,2025-04-16,0,1,10,0,council_140
2025-05-13,2025-05-07,0,1,9,0,council_141
2025-05-27,2025-05-21,0,1,8,1,council_144
2025-06-10,2025-06-04,0,1,11,3,council_145
2025-06-24,2025-06-18,0,1,4,0,council_147
2025-07-08,2025-07-02,0,2,10,0,council_148; cra_1302057
2025-07-22,2025-07-16,0,1,0,0,council_150
2025-08-05,2025-07-30,0,1,3,0,council_151
2025-08-26,2025-08-20,0,2,0,0,canvassers_169; council_170
2025-09-23,2025-09-17,0,1,5,0,council_1351801
2025-10-14,2025-10-08,0,1,0,0,cra_178
2025-10-28,2025-10-22,0,1,5,0,council_1352129
2025-11-18,2025-11-12,0,2,0,0,council_185; council_186
2025-12-09,2025-12-03,0,2,9,0,council_189; cra_188
2026-01-13,2026-01-07,0,1,7,0,council_191
2026-01-27,2026-01-21,0,2,15,2,council_194; cra_195
2026-02-10,2026-02-04,0,1,8,0,council_196
2026-02-24,2026-02-18,0,1,4,1,council_198
2026-03-10,2026-03-04,0,0,6,1,
2026-03-24,2026-03-18,0,1,0,0,council_202
2026-04-14,2026-04-08,0,1,12,0,council_1424443
2026-04-28,2026-04-22,0,1,13,0,council_1431439
2026-05-05,2026-04-29,0,1,2,0,council_1431441
2026-05-12,2026-05-06,0,1,5,0,council_207
2026-05-26,2026-05-20,0,1,4,0,council_209
2026-06-09,2026-06-03,0,0,11,0,
