date,candidate,office,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,source,date_precision,is_incremental,matched_election_candidate,join_confidence,sha256,notes
2025-10-07,Phillip Cardenaz,Council At-Large C,2025,interim,Report Prior to General Election (Oct 7),2025 Phillip Cardenaz (Council At-Large C) - campaign finance report (Report Prior to General Election (Oct 7)),https://whitecity.utah.gov/files/9228dc6ee/PCardenaz_WC+Financial+Disclosure+Form.pdf,2026-07-13,text,none (raw acquisition; OCR/vision deferred),raw/2025_cardenaz_cf_10-07.pdf,city_website,report_type_box,no,PHILLIP CARDENAZ,high,2ef2fe44b79e24a0ce2ce8e4bf3ba9bdfe3875942aed5b295ac2ff52f809ffa2,"Contributions $1,050 (Greg Shelton $400, Misty Stoakes $300, Ashtree Legal $250, +$100); expenditures incl. Victory Signs $389.48, Hobby Lobby $121.40."
2025-10-28,Phillip Cardenaz,Council At-Large C,2025,interim,Report Prior to General Election (Oct 28),2025 Phillip Cardenaz (Council At-Large C) - campaign finance report (Report Prior to General Election (Oct 28)),https://whitecity.utah.gov/files/a5012825a/Phil+Cardenaz+Oct+28th+Report.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_cardenaz_cf_10-28.pdf,city_website,report_type_box,no,PHILLIP CARDENAZ,high,62287f884819c323d711f66979cc7db1d3dee50795e941cbdd22ecd4e615ad2e,
2025-12-04,Phillip Cardenaz,Council At-Large C,2025,summary,Final Report (Dec 4),2025 Phillip Cardenaz (Council At-Large C) - campaign finance report (Final Report (Dec 4)),https://whitecity.utah.gov/files/42e0a1288/Phill_Cardenaz_Financial_Disclosure_3.pdf,2026-07-13,text,none (raw acquisition; OCR/vision deferred),raw/2025_cardenaz_cf_12-04_final.pdf,city_website,report_type_box,no,PHILLIP CARDENAZ,high,0824e30b96ddccb1770484aae7b35fb509324971d05592640510ad89ebbe0d51,Final under-filled ($0 totals; activity reported on his Oct 7). Incumbent; lost seat.
2025-06-02,Allan Perry,Mayor,2025,coi_disclosure,2025 candidate COI,2025 Allan Perry (Mayor) - conflict-of-interest disclosure (2025 candidate COI),https://whitecity.utah.gov/files/c2d7a4461/Allan+Perry+-+Mayoral+Candidate.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_perry_coi_candidate.pdf,city_website,candidate_filing_anchor,,ALLAN PERRY,high,a18ef89cdd1e8dde1163af5dd2da0d39648180a2240f6c293ca88187805a5ac3,Filename 'Allan Perry - Mayoral Candidate'; candidate ethics disclosure. Date anchored to the June candidacy window.
2025-06-02,Douglas Denning,Council At-Large B,2025,coi_disclosure,2025 candidate COI,2025 Douglas Denning (Council At-Large B) - conflict-of-interest disclosure (2025 candidate COI),https://whitecity.utah.gov/files/d9a379caf/Douglas+R+Denning+Conflict+of+Interest+Form.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_denning_coi.pdf,city_website,candidate_filing_anchor,,DOUGLAS DENNING,high,a2d6c9ce864324546d6c3df74dce543a39e9c1f9ecb581f549bef2be45e1dda3,Date anchored to June candidacy window.
2025-06-02,Phillip Cardenaz,Council At-Large C,2025,coi_disclosure,2025 candidate COI,2025 Phillip Cardenaz (Council At-Large C) - conflict-of-interest disclosure (2025 candidate COI),https://whitecity.utah.gov/files/0a7c8b326/phillip_cardenaz_wc_2025_conflict_of_interest.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_cardenaz_coi.pdf,city_website,candidate_filing_anchor,,PHILLIP CARDENAZ,high,7d293f7750b828a6b5f4d68e650de1b406f2eb3b70508e0d0758d1cb5ba5bdc4,Date anchored to June candidacy window.
2025-06-02,Linda Price,Council At-Large B,2025,coi_disclosure,2025 candidate COI,2025 Linda Price (Council At-Large B) - conflict-of-interest disclosure (2025 candidate COI),https://whitecity.utah.gov/files/9db6e5d5f/linda_price_0.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_price_coi.pdf,city_website,candidate_filing_anchor,,LINDA PRICE,high,7f3e5046c63f3887d25ef71ed63357a1020d7134ae49684687524f30f1edebaf,Date anchored to June candidacy window.
2025-01-15,Greg Shelton,Council At-Large,2023,coi_disclosure,Elected-officer annual COI (2025),2023 Greg Shelton (Council At-Large) - conflict-of-interest disclosure (Elected-officer annual COI (2025)),https://whitecity.utah.gov/files/799c2f6a8/greg_shelton.pdf,2026-07-13,text,none (raw acquisition; OCR/vision deferred),raw/2025_shelton_coi.pdf,city_website,coi_annual_anchor,,GREG SHELTON,high,013f97a69105f15d39f572b3211aa9b36293e80ebd7c65d88e5af81cfe26b119,Sitting officer (elected 2023); annual ethics COI. Household fields left blank on the form. Date anchored to the Jan 1-31 filing window.
2025-01-15,Tyler Huish,Council At-Large,2023,coi_disclosure,Elected-officer annual COI (2025),2023 Tyler Huish (Council At-Large) - conflict-of-interest disclosure (Elected-officer annual COI (2025)),https://whitecity.utah.gov/files/316207171/tyler_huish.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_huish_coi.pdf,city_website,coi_annual_anchor,,TYLER HUISH,high,c54670925bc46299089482357a8d6de6a6647eb2a5806cb86200f61545a51f70,Sitting officer (elected 2023); annual ethics COI. Date anchored to the Jan 1-31 filing window.
2026-01-15,Linda Price,Council At-Large B,2025,coi_disclosure,Elected-officer annual COI (2026),2025 Linda Price (Council At-Large B) - conflict-of-interest disclosure (Elected-officer annual COI (2026)),https://whitecity.utah.gov/files/c7cd8f6e8/2025+Conflict+of+Interest+%281%29.pdf,2026-07-13,text,none (raw acquisition; OCR/vision deferred),raw/2026_price_coi.pdf,city_website,coi_annual_anchor,,LINDA PRICE,high,ca4c531444c93d25e621b0a8e7aa16f7a37a93b5c2021533abb337cf51b8d58b,Source filename '2025 Conflict of Interest (1)' but the form content is the 2026 annual filing (Price seated Jan 2026). Date anchored to the Jan 1-31 window.
2026-01-15,Allan Perry,Mayor,2025,coi_disclosure,Elected-officer annual COI (2026),2025 Allan Perry (Mayor) - conflict-of-interest disclosure (Elected-officer annual COI (2026)),https://whitecity.utah.gov/files/39aadfb6e/2026+Conflict+of+Interest+-+Allan+Perry+%282%29.pdf,2026-07-13,text,none (raw acquisition; OCR/vision deferred),raw/2026_perry_coi.pdf,city_website,coi_annual_anchor,,ALLAN PERRY,high,98c7e26f5a717baf951aaa5592a4b9cf480831a72e98f72aede59a6be2db7604,First-term annual officer COI (seated Jan 2026).
2026-01-29,Greg Shelton,Council At-Large,2023,coi_disclosure,Elected-officer annual COI (2026),2023 Greg Shelton (Council At-Large) - conflict-of-interest disclosure (Elected-officer annual COI (2026)),https://whitecity.utah.gov/files/cc935355a/Greg+Shelton+2026+Conflict+of+Interest.pdf,2026-07-13,text,none (raw acquisition; OCR/vision deferred),raw/2026_shelton_coi.pdf,city_website,form_signature_date,,GREG SHELTON,high,9671436b371687a9a174b9a1bb6765c5c32cbb09f56c66fdebd8a1d87dbf6164,Form dated 1/29/2026.
2026-01-28,Tyler Huish,Council At-Large,2023,coi_disclosure,Elected-officer annual COI (2026),2023 Tyler Huish (Council At-Large) - conflict-of-interest disclosure (Elected-officer annual COI (2026)),https://whitecity.utah.gov/files/45eeb3e9b/White+City+2026+Conflict+of+Interest+-+Tyler+Huish.pdf,2026-07-13,text,none (raw acquisition; OCR/vision deferred),raw/2026_huish_coi.pdf,city_website,form_signature_date,,TYLER HUISH,high,e77323a5ab57f233ccca6c9b89e9bfdf6983a2c2fc721309ed911b0b34f71d3c,Form dated 1/28/2026.
