candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
Allan Perry,Mayor,,2025,2025-10-07,Report Prior to General Election (Oct 7),2025-10-03,AlphaGraphics,AlphaGraphics,mailed postcards,1640.87,False,True,raw/2025_perry_cf_10-07.pdf,8ac27d07,v11,medium,vision_cache/vision,0
Allan Perry,Mayor,,2025,2025-10-07,Report Prior to General Election (Oct 7),2025-10-03,AlphaGraphics,AlphaGraphics,mailed postcards,190.49,False,True,raw/2025_perry_cf_10-07.pdf,8ac27d07,v12,medium,vision_cache/vision,0
Allan Perry,Mayor,,2025,2025-10-28,Report Prior to General Election (Oct 28),2025-10-26,Google.com,Google.com,Google Ads,10.00,False,True,raw/2025_perry_cf_10-28.pdf,44ab85be,v1,medium,vision_cache/vision,0
Allan Perry,Mayor,,2025,2025-12-04,Final Report (Dec 4),2025-11-03,Google.com,Google.com,Google Ads,27.36,False,True,raw/2025_perry_cf_12-04_final.pdf,beff02b4,v1,medium,vision_cache/vision,0
Allan Perry,Mayor,,2025,2025-12-04,Final Report (Dec 4),2025-11-07,Google.com,Google.com,Google Ads,35.54,False,True,raw/2025_perry_cf_12-04_final.pdf,beff02b4,v2,medium,vision_cache/vision,0
Paulina Flint,Mayor,,2025,2025-10-07,Report Prior to General Election (Oct 7),,Victory Store.com,Victory Store.com,,594.67,False,False,raw/2025_flint_cf_10-07.pdf,fd5027e6,v1,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-10-07,Report Prior to General Election (Oct 7),,Pens.com,Pens.com,,694.61,False,False,raw/2025_flint_cf_10-07.pdf,fd5027e6,v2,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-10-07,Report Prior to General Election (Oct 7),,Layersmith3D.com,Layersmith3D.com,,53.73,False,False,raw/2025_flint_cf_10-07.pdf,fd5027e6,v3,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-10-07,Report Prior to General Election (Oct 7),,2025 Last Blast of Summer Booth Space,2025 Last Blast of Summer Booth Space,,70.00,False,False,raw/2025_flint_cf_10-07.pdf,fd5027e6,v4,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-10-07,Report Prior to General Election (Oct 7),,Signsonthecheap.com,Signsonthecheap.com,,239.54,False,False,raw/2025_flint_cf_10-07.pdf,fd5027e6,v5,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-10-07,Report Prior to General Election (Oct 7),,Vistaprints.com,Vistaprints.com,,70.80,False,False,raw/2025_flint_cf_10-07.pdf,fd5027e6,v6,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-10-28,Report Prior to General Election (Oct 28),,Victory Store.com,Victory Store.com,,594.67,False,False,raw/2025_flint_cf_10-28.pdf,e2c3836e,v1,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-10-28,Report Prior to General Election (Oct 28),,Pens.com,Pens.com,,694.61,False,False,raw/2025_flint_cf_10-28.pdf,e2c3836e,v2,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-10-28,Report Prior to General Election (Oct 28),,Layersmith3D.com,Layersmith3D.com,,53.73,False,False,raw/2025_flint_cf_10-28.pdf,e2c3836e,v3,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-10-28,Report Prior to General Election (Oct 28),,2025 Last Blast of Summer Booth Space,2025 Last Blast of Summer Booth Space,,70.00,False,False,raw/2025_flint_cf_10-28.pdf,e2c3836e,v4,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-10-28,Report Prior to General Election (Oct 28),,Signsonthecheap.com,Signsonthecheap.com,,239.54,False,False,raw/2025_flint_cf_10-28.pdf,e2c3836e,v5,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-10-28,Report Prior to General Election (Oct 28),,Vistaprints.com,Vistaprints.com,,70.80,False,False,raw/2025_flint_cf_10-28.pdf,e2c3836e,v6,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-12-04,Final Report (Dec 4),,Victory Store.com,Victory Store.com,,594.67,False,False,raw/2025_flint_cf_12-04_final.pdf,85b2d372,v1,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-12-04,Final Report (Dec 4),,Pens.com,Pens.com,,694.61,False,False,raw/2025_flint_cf_12-04_final.pdf,85b2d372,v2,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-12-04,Final Report (Dec 4),,Layersmith3D.com,Layersmith3D.com,,53.73,False,False,raw/2025_flint_cf_12-04_final.pdf,85b2d372,v3,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-12-04,Final Report (Dec 4),,2025 Last Blast of Summer Booth Space,2025 Last Blast of Summer Booth Space,,70.00,False,False,raw/2025_flint_cf_12-04_final.pdf,85b2d372,v4,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-12-04,Final Report (Dec 4),,Signsonthecheap.com,Signsonthecheap.com,,239.54,False,False,raw/2025_flint_cf_12-04_final.pdf,85b2d372,v5,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-12-04,Final Report (Dec 4),,Vistaprints.com,Vistaprints.com,,70.80,False,False,raw/2025_flint_cf_12-04_final.pdf,85b2d372,v6,high,vision_cache/text,0
Paulina Flint,Mayor,,2025,2025-12-04,Final Report (Dec 4),,Corporate Edge Printing,Corporate Edge Printing,,903.73,False,False,raw/2025_flint_cf_12-04_final.pdf,85b2d372,v7,high,vision_cache/text,0
Linda Price,Council At-Large B,,2025,2025-10-07,Report Prior to General Election (Oct 7),,CAROUSEL HAT,Carousel Hat,,660.82,False,True,raw/2025_price_cf_10-07.pdf,45c975d4,v1,medium,vision_cache/vision,0
Linda Price,Council At-Large B,,2025,2025-10-07,Report Prior to General Election (Oct 7),,WCCC - LAST BLAST OF SUMMER,Wccc - Last Blast OF Summer,,35.00,False,True,raw/2025_price_cf_10-07.pdf,45c975d4,v2,medium,vision_cache/vision,0
Neil Mahoney,Council At-Large C,,2025,2025-10-07,Report Prior to General Election (Oct 7),,Signs on the Cheap,Signs on the Cheap,,687.25,False,True,raw/2025_mahoney_cf_10-07.pdf,ca694971,v1,medium,vision_cache/vision,0
Neil Mahoney,Council At-Large C,,2025,2025-10-07,Report Prior to General Election (Oct 7),,Campaign Partner,Campaign Partner,,87.00,False,True,raw/2025_mahoney_cf_10-07.pdf,ca694971,v2,medium,vision_cache/vision,0
Neil Mahoney,Council At-Large C,,2025,2025-10-07,Report Prior to General Election (Oct 7),,Jiffy,Jiffy,,224.77,False,True,raw/2025_mahoney_cf_10-07.pdf,ca694971,v3,medium,vision_cache/vision,0
Neil Mahoney,Council At-Large C,,2025,2025-10-07,Report Prior to General Election (Oct 7),,Jiffy,Jiffy,,92.41,False,True,raw/2025_mahoney_cf_10-07.pdf,ca694971,v4,medium,vision_cache/vision,0
Neil Mahoney,Council At-Large C,,2025,2025-10-07,Report Prior to General Election (Oct 7),,NextDayFlyers,NextDayFlyers,,356.60,False,True,raw/2025_mahoney_cf_10-07.pdf,ca694971,v5,medium,vision_cache/vision,0
Neil Mahoney,Council At-Large C,,2025,2025-10-07,Report Prior to General Election (Oct 7),,White City Community Council,White City Community Council,,95.00,False,True,raw/2025_mahoney_cf_10-07.pdf,ca694971,v6,medium,vision_cache/vision,0
Phillip Cardenaz,Council At-Large C,,2025,2025-10-07,Report Prior to General Election (Oct 7),,Victory Signs - yard signs,Victory Signs - yard signs,,389.48,False,True,raw/2025_cardenaz_cf_10-07.pdf,c97d31cb,v1,high,vision_cache/text,0
Phillip Cardenaz,Council At-Large C,,2025,2025-10-07,Report Prior to General Election (Oct 7),,Spoiler Authority - stakes for signs,Spoiler Authority - stakes for signs,,77.90,False,True,raw/2025_cardenaz_cf_10-07.pdf,c97d31cb,v2,high,vision_cache/text,0
Phillip Cardenaz,Council At-Large C,,2025,2025-10-07,Report Prior to General Election (Oct 7),,Hobby Lobby - shirts,Hobby Lobby - shirts,,121.40,False,True,raw/2025_cardenaz_cf_10-07.pdf,c97d31cb,v3,high,vision_cache/text,0
Phillip Cardenaz,Council At-Large C,,2025,2025-10-07,Report Prior to General Election (Oct 7),,Cogs Creative Crafts - printing of shirts,Cogs Creative Crafts - printing of shirts,,231.00,False,True,raw/2025_cardenaz_cf_10-07.pdf,c97d31cb,v4,high,vision_cache/text,0
Phillip Cardenaz,Council At-Large C,,2025,2025-10-07,Report Prior to General Election (Oct 7),,Elliott and Sam Wojnowski - putting up signs,Elliott and Sam Wojnowski - putting up signs,,40.00,False,True,raw/2025_cardenaz_cf_10-07.pdf,c97d31cb,v5,high,vision_cache/text,0
Phillip Cardenaz,Council At-Large C,,2025,2025-12-04,Final Report (Dec 4),,Edge Printing,Edge Printing,,903.73,False,True,raw/2025_cardenaz_cf_12-04_final.pdf,2d3d5bd7,v1,low,vision_cache/text,1
