application_id,app_key,body_id,name,rep_title
3875,PlanningCommission|SPR-01-20-5794,2,,Crescent Park Pickleball Courts (Amended CUP and Preliminary Site Plan Review) 11071 S. 230 E. [Community #11 - Crescent]
3876,PlanningCommission|SPR-03-20-5822,2,,Alta Canyon Park Pickleball Courts (Amended CUP and Preliminary Site Plan Review) 9565 S. Highland Dr. [Community #20 - Little Cottonwood]
3881,PlanningCommission|SPR-02-20-5798,2,,Rees Capital Office Site Plan (Preliminary Review) 1680 E. Dimple Dell Road [Community 22]
3882,PlanningCommission|SUB-02-20-5799,2,,Rees Capital Subdivision (Preliminary Review) 1680 E. Dimple Dell Road [Community #22]
3884,PlanningCommission|SPR-07-19-5689_2nd,2,,Princeton Terrace - Mixed Use Development - Mix Use Zone (MU) (Preliminary Site Plan Review) 8377 S. 115 E. [Community #3 - Sandy Woods]
3885,PlanningCommission|SUB-02-20-5803,2,,Bell Canyon Cove Subdivision (Preliminary Review) 1785 E. & 1815 E. 11400 S [Community #26]
3886,PlanningCommission|SUB-10-19-5740,2,,Princeton Terrace Subdivision (Preliminary Review) 8377 S. 115 E. [Community #3 - Sandy Woods]
3887,PlanningCommission|SPEX-04-20-5842,2,,Bell Canyon Cove Subdivision (Special Exceptions) 1785 E. & 1815 E. 11400 S. [Community #26]
3889,PlanningCommission|SUB-03-20-5834,2,,LHM Jordan Commons Subdivision (Preliminary Review) 9450 S. 150 E. [Community #4 - Historic Sandy]
3905,PlanningCommission|CODE-04-20-5845_PC,2,,"Solar Carports - Proposed Amendment to the SD(Harada) Zone Amend Title 21, Chapter 19 - Special Development (SD) Districts, Section 14 - SD(Harada), of the Sandy Municipal Code"
3906,PlanningCommission|CODE-04-20-5846_PC,2,,"Limits on Dogs as Household Pets Amend Title 21, Chapter 11, Special Use Standards, Section 3 - Animals (Farm and Household Pets), of the Sandy Municipal Code"
3907,PlanningCommission|CUP-03-20-5831,2,,"Schriever Accessory Structure (Request for increased square footage, height, and to allow a single structure to be over 1500 square feet) 1829 E. 10980 S. [Community #26]"
3910,PlanningCommission|CUP-04-20-5847,2,,Morrill Accessory Structure (Request for increased height and setback waiver) 10308 S. Ashley Meadows Circle. [Community #21]
3922,Council|CODE-04-20-5846_CC,1,,"Public Meeting: Limits on Dogs as Household Pets Amend Title 21, Chapter 11, Special Use Standards, Section 3 - Animals (Farm and Household Pets), of the Sandy Municipal Code"
3923,PlanningCommission|CUP-05-20-5849,2,,"Haislip Accessory Structure (Conditional Use - Increased square footage, height, and setback waiver) 801 E. Silver Sage Dr. [Community #12]"
3924,PlanningCommission|CUP-05-20-5854,2,,Hunt Accessory Apartment (Conditional Use Permit) 10069 S. Rockview Dr. [Community #21- Falcon HIl]
3927,PlanningCommission|ZONE-03-20-5825(PC),2,,Orchards at Farnsworth Farms Rezone 11228 S. 700 E. from R-1-40A to PUD (12) [Community #11 - Crescent]
3928,PlanningCommission|CODE-04-20-5844_PC,2,,"Jolley Pharmacy (2nd Request) - Proposed Amendments to the SD(Carnation) Zone Amend Title 21, Chapter 19 - Special Development (SD) Districts, Section 20 - SD(Carnation), of the Sandy Municipal Code"
3946,PlanningCommission|CUP-05-20-5856,2,,Tasso Accessory Apartment (Conditional Use Permit) 2235 E. 9800 S. [Community #20 - Little Cottonwood]
3947,PlanningCommission|CUP-05-20-5858,2,,Willow Canyon Living LLC (Category II Home Occupation) 9853 S. Glendover Way [Community #17 - Willow Canyon]
3948,PlanningCommission|SUB-05-20-5853,2,,Sandy Rehabilitation Subdivision (Preliminary Review) 50 E. 9000 S [Community #4 - Historic Sandy]
3956,Council|CODE-04-20-5845_CC_2,1,,"Solar Carports - Proposed Amendment to the SD(Harada) Zone Amend Title 21, Chapter 19 - Special Development (SD) Districts, Section 14 - SD(Harada), of the Sandy Municipal Code"
3975,Council|CODE-04-20-5844_CC,1,,"Jolley Pharmacy - Proposed Amendments to the SD(Carnation) Zone Amend Title 21, Chapter 19 - Special Development (SD) Districts, Section 20 - SD(Carnation), of the Sandy Municipal Code"
3986,PlanningCommission|SPR-02-20-5810,2,,American Loans Office Site Plan (Preliminary Review) 8800 S. Harrison Street [Community #1 - Northwest Exposure]
3987,PlanningCommission|SUB-02-20-5811,2,,American Loans Subdivision (Preliminary Review) 8800 S. Harrison Street [Community #1 - Northwest Exposure]
3988,PlanningCommission|MISC-07-20-5878,2,,Partial Street Vacation of 9270 South Approximately 9270 South State Street [Community #4 - HIstoric Sandy]
3989,PlanningCommission|CUP-06-20-5862,2,,Kair Accessory Apartment (Conditional Use Permit) 8161 S. 865 E. [Community #6- High Point]
3990,PlanningCommission|CUP-06-20-5870,2,,Bourdos Accessory Apartment (Conditional Use Permit) 11257 S. Crescent Vista Ln. [Community #11- Crescent]
3991,PlanningCommission|SPEX-06-20-5873,2,,Taft Retaining Wall Height (Special Exception) 1797 E. Plata Way [Community #16 - Falcon Park]
3992,PlanningCommission|SUB-06-20-5861,2,,Tolman Farms 3 Subdivision (Preliminary Review) 372 E. 9000 S. [Community #4 - Historic Sandy]
4002,Council|MISC-07-20-5878 CC,1,,Partial Street Vacation of 9270 South Approximately 9270 South State Street [Community #4 - Historic Sandy]
4010,PlanningCommission|SUB-06-20-5859,2,,Cottonwood Place Annex A Subdivision (Preliminary Review) 543 E. 10735 S. [Community #11 - Crescent]
4011,PlanningCommission|SPR-06-20-5869,2,,Challenger School Sandy (Preliminary Site Plan Review) 10670 S. 700 E. [Community #11 - Crescent]
4012,PlanningCommission|CUP-07-20-5883,2,,Challenger School Sandy (Conditional Use Permit) 10670 S. 700 E. [Community #11 - Crescent]
4013,PlanningCommission|CODE-07-20-5879_PC,2,,"KLM Endeavors - Heavy Commercial Use in RD Zone Amend Title 21, Chapter 8 - Land Uses in the Commercial, Office, Industrial, Office, Industrial, Mixed Use, Transit Corridor, and Research and Development District of the Sandy Municipal Code"
4023,Council|MISC-07-20-5878 CC2,1,,Partial Street Vacation of 9270 South Approximately 9270 South State Street [Community #4 - Historic Sandy]
4028,PlanningCommission|CUP-07-20-5881,2,,Richardson Accessory Apartment (Conditional Use Permit) 1899 E. Summer Meadow Cir. [Community #25 - The Bluff]
4034,PlanningCommission|SPR-03-20-5816,2,,Dr. Kirk Moore Solar Carports Addition (Modified Site Plan Review) 7535 S. Union Park Avenue [Community #6 - High Point]
4043,PlanningCommission|ANEX-08-20-5890(PC),2,,Escalante/Barcelona Annexation (R-1-10 Zone) 8340-8511 S. Escalante Drive and 2412-2566 E. Barcelona Drive [Community - #18]
4044,PlanningCommission|ANEX-08-20-5891(PC),2,,"Rossett Green Lane Annexation (R-1-40 and R-1-15 Zones) 2072, 2100 and 2140 East Creek Road and 8215-8265 South Rossett Green Lane [Community #18]"
4046,Council|20-289,1,,Council Member Zoltanski proposing Site Sign Posting Requirements for Public Meetings on rezoning and other land-use decisions.
4047,PlanningCommission|ZONE-07-20-5877(PC),2,,Copper Creek Rezone 1368 E. Copper Creek Road from CN and R-1-8 to RM (12) [Community #16 - Falcon Park]
4054,Council|CODE-07-20-5879_CC,1,,"KLM Endeavors - Heavy Commercial Use in RD Zone Amend Title 21, Chapter 8 - Land Uses in the Commercial, Office, Industrial, Office, Industrial, Mixed Use, Transit Corridor, and Research and Development District of the Sandy Municipal Code"
4061,PlanningCommission|CODE-09-20-5907,2,,"Amend Public Notice Requirements Amend Title 21, Chapter 36 - Notice Requirements, of the Sandy Municipal Code"
4064,Council|ANEX-08-20-5890(CC),1,,Escalante/Barcelona Annexation (R-1-10 Zone) 8340-8511 South Escalante Drive and 2412-2566 East Barcelona Drive [Community #18]
4065,Council|ANEX-08-20-5891(CC),1,,"Rossett Green Lane Annexation (R-1-40 and R-1-15 Zones) 2072, 2100 and 2140 East Creek Road and 8215-8265 South Rossett Green Lane [Community #18]"
4070,Council|ZONE-07-20-5877(CC),1,,"Community Development Department presenting a rezone application (File #ZONE-07-20-5877, Copper Creek Rezone) on behalf of Utah Development Group, requesting that 1.02 acres located at 1368 E. Copper Creek Road be rezoned from the CN and R-1-8 Zone to the RM(12) Zone."
4073,PlanningCommission|CUP-08-20-5903,2,,Gleason Accessory Structure (Conditional Use Permit requesting increase in height) 12209 Hidden Valley Road [Community #25]
4075,PlanningCommission|CUP-08-20-5885,2,,"Bowen Accessory Structure (Conditional Use - Increased square footage, and to allow a single structure to be over 1500 square feet) 3245 E. Bell Oaks Cir. [Community #30]"
4089,PlanningCommission|SUB-09-20-5905,2,,Montana Ranchos No. 6 Subdivision (Preliminary Review) 1933 E. Alla Panna Way [Community #16 - Falcon Park]
4091,PlanningCommission|SPR-06-20-5869(PC2),2,,Challenger School (Reconsideration of Condition of Approval No. 4) 10670 S. 700 E. [Community #11 - Crescent]
4092,PlanningCommission|SPEX-09-20-5918,2,,Montana Ranchos No. 6 Subdivision (Special Exception) 1933 E. Alla Panna Way [Community #16 - Falcon Park]
4103,Council|CODE-09-20-5907_CC,1,,"Amend Public Notice Requirements Amend Title 21, Chapter 36 - Notice Requirements, of the Sandy Municipal Code"
4108,PlanningCommission|ANEX-09-20-5912(PC),2,,Robidoux Road Annexation (R-1-10) Zone 2411-2533 East Robidoux Road and 8252-8337 South Escalante Drive [Community #18]
4109,PlanningCommission|ANEX-09-20-5913(PC),2,,"Sublette Circle Annexation (R-1-10) Zone 8360-8391 South Sublette Circle, 2311-2356 East Sublette Place, 8432-8504 South Treasure Mountain Drive and 2330-2343 East Germania Circle [Community #18]"
4111,PlanningCommission|SUB-07-20-5884,2,,"Synergy Canyons Subdivision 1st Amendment, Amending Lots 1 & 2 (Preliminary Review) 9150 S. and 9270 S. Sandy Pkwy [Community #2 - Civic Center]"
4112,PlanningCommission|SUB-09-20-5908,2,,Harris Lot Split Subdivision (Preliminary Review) 625 E. 8800 S. [Community #4 - Historic Sandy]
4113,PlanningCommission|CUP-09-20-5911,2,,Marshall Accessory Structure (Conditional Use Permit requesting increase in square footage) 582 E. Pali Street [Community #10- Crescent]
4114,PlanningCommission|CUP-09-20-5909,2,,Dawson Accessory Apartment (Conditional Use Permit) 92 E. Lee Lane [Community #11 - Crescent]
4125,Council|ANEX-09-20-5912(CC),1,,Robidoux Road Annexation (R-1-10) Zone 2411-2533 East Robidoux Road and 8252-8337 South Escalante Drive [Community #18]
4126,Council|ANEX-09-20-5913(CC),1,,"Sublette Circle Annexation (R-1-10) Zone 8360-8391 South Sublette Circle, 2311-2356 East Sublette Place, 8432-8504 South Treasure Mountain Drive and 2330-2343 East Germania Circle [Community #18]"
4133,PlanningCommission|ZONE-03-20-5825(PC2),2,,Orchards at Farnsworth Farms Rezone (amended) 11228 S. 700 E. from R-1-40A to PUD(10) [Community #11 - Crescent]
4144,PlanningCommission|GPA-11-20-5938 (PC),2,,Active Transportation Plan General Plan Amendment
4156,PlanningCommission|CUP-10-20-5925,2,,Silva Soccer School (Conditional Use Permit for Indoor Recreation) 547 W. 9460 S. [Community #2 - Civic Center]
4157,PlanningCommission|CUP-10-20-5926,2,,Johnson Accessory Structure (Conditional Use Permit to allow for an individual accessory structure to exceed 1500 square feet) 1454 E. Churchill Downs Dr [Community #22]
4162,PlanningCommission|SPR-08-20-5886,2,,Towne Ridge Retail Pads “B” and “C” (Preliminary Site Plan Review) 9680 and 9710 S. State Street [Community #2 - Civic Center]
4163,PlanningCommission|CUP-11-20-5958,2,,"Towne Ridge Retail Pads ""B"" and ""C"" (Conditional Use Permit for Restaurant, Drive-up Window) 9680 S. 9710 S. State Street [Community #2- Civic Center]"
4169,PlanningCommission|SUB-09-20-5921,2,,Bell Canyon Preservation Trailhead Park Subdivision (Preliminary Review) 3400 E. 9900 S. [Community #30 - Granite]
4171,PlanningCommission|CUP-11-20-5943,2,,Lucky's Auto Credit (Conditional Use Permit for Auto Sales) 9032 S. State Street [Community #2 - Civic Center]
4172,PlanningCommission|ZONE-11-20-5944(PC),2,,Bell Canyon Preservation Rezone South corner at Wasatch Blvd. and Little Cottonwood Rd. (12 parcels) [Community #30 - Granite]
4175,Council|ZONE-11-20-5944(CC),1,,"Community Development Department presenting a rezone application (File #ZONE-11-20-5944, Bell Canyon Preservation) on behalf of the Sandy City Parks and Recreation Department, requesting that 8.1 acres located at the south corner of the intersection of Wasatch Boulevard and Little Cottonwood Road."
4202,PlanningCommission|CUP-07-18-5462(3),2,,"Planning Commission review of CUP#-07-18-5462, Conditional Use Permit for the 7-Eleven store, granting 7 day a week, 24 hour a day business operation within 250 feet of a residential zone 711 W. 9000 S. [Community#2 - Civic Center]"
4203,PlanningCommission|SPR-11-20-5949,2,,Water Pro Storage Facility (Preliminary Site Plan Review) 2555 E. Wasatch Blvd. [Community #27 - Lone Peak]
4204,PlanningCommission|CUP-11-20-5950,2,,Water Pro Storage Facility (Amended Conditional Use Permit) 2555 E. Wasatch Blvd. [Community #27 - Lone Peak]
4205,PlanningCommission|SUB-11-20-5961,2,,Pebble Hills Subdivision (Preliminary Review) 1165 E. 8600 S. [Community #6 - HIgh Point]
4207,PlanningCommission|CUP-11-20-5946,2,,McKinley Childcare (Conditional Use Permit for Category II Home Occupation) 9694 S. 575 E. [Community #5]
4208,PlanningCommission|CUP-11-20-5657,2,,Kair Accessory Apartment (Conditional Use Permit) 8161 S. 865 E. [Community #6 - High Point]
4209,PlanningCommission|CUP-11-20-5595,2,,Latimer Accessory Apartment (Conditional Use Permit) 11038 S. Foxmoor Dr. [Community #26]
4235,PlanningCommission|ANEX-11-20-5952(PC),2,,Fayeway Annexation Approximately 1170 E. 8600 S. [High Point - Community #6]
4236,PlanningCommission|ANEX-11-20-5953(PC),2,,Kasteler Annexation (R-1-20) Zone 10118 South Alta Villa Drive [Falcon Hill - Community #21]
4237,PlanningCommission|ANEX-11-20-5954(PC),2,,Monte Cristo Annexation (R-1-40) Zone 9565 S. Wasatch Boulevard [Granite - Community #30]
4240,PlanningCommission|GPA-12-20-5972(PC),2,,Transportation Master Plan - General Plan Amendment
4242,PlanningCommission|CUP-12-20-5971,2,,Adle Accessory Apartment (Conditional Use Permit) 11588 S. Woodhampton Dr. [Community 27 - Lone Peak]
4256,Council|21-034,1,,City Attorney presenting draft ordinance establishing campaign contributions limits as directed by the City Council.
4257,Council|21-035,1,,Council Member Zoltanski introducing a proposal to amend Sandy City's campaign contribution disclosure procedures to coincide with vote by mail elections.
4264,Council|21-042,1,,Council Member Christensen recommending the Council initiate a land use code amendment to create the Historic Sandy Neighborhood Farmer’s Market zone.
4269,Council|ANEX-11-20-5952(CC),1,,Fayeway Annexation Approximately 1170 E. 8600 S. [High Point - Community #6]
4270,Council|ANEX-11-20-5954(CC),1,,Monte Cristo Annexation (R-1-40) Zone 9565 S. Wasatch Boulevard [Granite - Community #30]
4274,PlanningCommission|ANEX-11-20-5953(PC2),2,,"Kasteler Annexation R-1-20A Zone 2576 E., 2590 E. 10000 S. and 10118 S. Alta Villa Drive [Community #21 - Falcon Hill]"
4283,PlanningCommission|ZONE-01-21-5975(PC),2,,Coppercreek Rezone 1368 E. Coppercreek Road from CN and R-1-8 to RM(10) [Community #16 - Falcon Park]
4284,Council|ZONE-01-21-5975(CC),1,,"Community Development Department presenting a rezone application (File #ZONE-01-21-5975, Coppercreek Rezone) submitted by Utah Development Group, requesting that 0.62 acres of a 1.02 acre parcel located at 1368 E. Coppercreek Road be rezoned to the RM(10) Zone."
4285,PlanningCommission|SUB-01-21-5983,2,,Pepperwood 11E Subdivision (Final Review) 11140 South Bentwood Lane [Community #28 - Pepper Dell]
4286,PlanningCommission|SUB-01-21-5984,2,,Pepperwood 11F Subdivision (Final Review) 11170 South Lone Hollow Road [Community #28 - Pepper Dell]
4287,PlanningCommission|MISC-01-21-5982,2,,Modification and Piping of Rocky Mouth Creek 2 & 3 Cobblewood Cove [Community #28 - Pepper Dell]
4288,PlanningCommission|CODE-02-21-5989_PC,2,,"Amendments Related to Storm Water and Floodplains Amend Title 21, Chapter 15 - Sensitive Area Overlay Zone; Chapter 16 - Floodplain Overlay Zone; Chapter 20 -Residential Development Standards; Chapter 22 - Manufactured Home Parks; Chapter 23 - Commercial, Office, Industrial, and Transit Corridor Development Standards; Chapter 24 - Parking, Access, and Circulation; Chapter 25 - Landscaping Standards; Chapter 27 - Grading and Excavation; Chapter 30 - Subdivision Review; Chapter 32 - Site Plan Review; and Chapter 37 - Definitions of the Sandy Municipal Code. Review and Adoption of Amendments to the Standard Specifications and Details for Municipal Construction"
4289,PlanningCommission|SUB-11-20-5940,2,,Wild Goose Estates Subdivision (Preliminary Review and Special Exception Requests) 2570 E. 10000 S. [Community #21 - Falcon HIll]
4291,PlanningCommission|CUP-01-21-5977,2,,The Bridge Church (Conditional Use Permit) 9066 S. 300 W. [Community #2 - Civic Center]
4302,PlanningCommission|CUP-07-18-5462(4),2,,"Planning Commission review of CUP#-07-18-5462, Conditional Use Permit for the 7-Eleven store, granting 7 day a week, 24 hour a day business operation within 250 feet of a residential zone 711 W. 9000 S. [Community #2 - Civic Center]"
4305,PlanningCommission|MISC-02-21-5994,2,,Comcast Warehouse Use Determination 9602 S. 300 W. [Community #2 - Civic Center]
4315,Council|CODE-02-21-5989_CC,1,,"Amendments Related to Storm Water and Floodplains: Amend portions of Title 1, THE CODE; ORDINANCES; ETHICS; Title 9 - STORMWATER; and Title 10 - STREETS AND PUBLIC IMPROVEMENTS of the Sandy Municipal Code. Amend portions of Title 21, Chapter 15 - Sensitive Area Overlay Zone; Chapter 16 - Floodplain Overlay Zone; Chapter 20 -Residential Development Standards; Chapter 22 - Manufactured Home Parks; Chapter 23 - Commercial, Office, Industrial, and Transit Corridor Development Standards; Chapter 24 - Parking, Access, and Circulation; Chapter 25 - Landscaping Standards; Chapter 27 - Grading and Excavation; Chapter 30 - Subdivision Review; Chapter 32 - Site Plan Review; and Chapter 37 - Definitions of the Sandy Municipal Code. Review and Adoption of Amendments to the Standard Specifications and Details for Municipal Construction."
4317,Council|ANEX-11-20-5953(CC),1,,"Kasteler Annexation (R-1-20A) Zone 2576 E., 2590 E. 10000 South and 10118 South Alta Villa Drive [Falcon Hill - Community #21]"
4320,PlanningCommission|SPR-01-21-5986,2,,School Yard Dumpster Addition (Preliminary Site Plan Review) 11020 S. State Street [Community #9 - South Towne]
4321,PlanningCommission|SPR-10-20-5932,2,,"Jackson's ""C"" Store (Preliminary Site Plan Review) 1295 E. 10600 S. Street [Community #12]"
4322,PlanningCommission|CUP-03-21-6004,2,,"Jackson's ""C"" Store (Conditional Use Permit - gas sales, alcohol sales and extended hours) 1295 E. 10600 S. Street [Community #12]"
4325,PlanningCommission|SUB-06-20-5863,2,,Thackeray Towns Subdivision (Preliminary Review) 10760 S. 700 E. [Community #11 - Crescent]
4326,PlanningCommission|SPR-06-20-5868,2,,Thackeray Towns Site Plan (Preliminary Site Plan Review) 10760 S. 700 E. [Community #11 - Crescent]
4327,PlanningCommission|SPEX-03-21-6001,2,,Thackeray Towns Special Exception Requests 10760 S. 700 E. [Community #11 - Crescent]
4330,PlanningCommission|CODE-11-20-5947_PC,2,,"Kuwahara Wholesale - Proposed SD(FM-HSN) Zone Amend Title 21, Chapter 19, Special Development (SD) Districts, of the Sandy Municipal Code"
4331,PlanningCommission|ZONE-02-21-5995_PC,2,,"Kuwahara Wholesale Rezone, CN(HSN) to SD(FM-HSN) 8565 & 8575 South State Street Historic Sandy, Community #4"
4340,PlanningCommission|SPR-01-21-5973,2,,Sandy Lease Restaurant Building (Preliminary Site Plan) 9498 S. Highland Dr. [Community #17 - Willow Canyon]
4341,PlanningCommission|CUP-01-21-5973,2,,Sandy Lease Building (Conditional Use - Drive-up Window Restaurant) 9498 S. Highland Dr. [Community #17 - Willow Canyon]
4342,PlanningCommission|SPR-09-20-5906,2,,K.Lund Mechanical Warehouse Addition (Preliminary Site Plan) 415 W. 9800 S. Street [Community #2 - Civic Center]
4343,PlanningCommission|CUP-03-21-6011,2,,K.Lund Mechanical Warehouse Addition (Conditional Use for Heavy Commercial Use) 415 W. 9800 S. Street [Community #2 - Civic Center]
4345,PlanningCommission|CUP-03-21-5999,2,,Utah Animal Adoption Center (Conditional Use for Commercial Kennel) 8465 S. 700 E. [Community #6 - High Point]
4346,PlanningCommission|CUP-03-21-6003,2,,Aoki Event Center (CUP - Reception Center and Extended Hours) 8694 S. Monroe St. [Community #1 - Northwest Exposure]
4352,Council|CODE-11-20-5947_CC,1,,"Kuwahara Wholesale - Proposed SD(FM-HSN) Zone Amend Title 21, Chapter 19, Special Development (SD) Districts, of the Sandy Municipal Code"
4356,Council|21-133,1,,City Council considering the adoption of Ordinance #21-14 enacting a temporary land use regulation prohibiting development on properties east of Wasatch Boulevard.
4359,PlanningCommission|SPR-06-40(2021),2,,Real Salt Lake Soccer Stadium (Rio Tinto Stadium) 2021 Parking and Access Management Plan - Annual Update 9256 S. State Street [Community #2 - Civic Center]
4360,PlanningCommission|CUP-03-21-6013,2,,Coccimiglio Accessory Structure (Conditional Use Permit for height and setback waiver) 8878 S. Taft Hill Ct. [Community #19- Mountain Views]
4378,PlanningCommission|ZONE-04-21-6018(PC),2,,"Crescent View Peaks Rezone - R-1-40A to R-1-20A 137 E. 11000 S. [Community #11, Crescent]"
4380,Council|ZONE-04-21-6018(CC),1,,"Community Development Department presenting a rezone application (File #ZONE-04-21-6018, Crescent View Peaks) submitted by Stonybrook Building Company, requesting that 1.0 acre addressed as 137 E. 11000 S. be rezoned to the R-1-20A Zone."
4381,Council|ZONE-03-21-6014(CC),1,,"Community Development Department presenting a rezone application (File #ZONE-03-21-6014, 9270 S. Realignment) submitted by the Sandy City Public Works Department, requesting that 0.09 acres located at 9262 S. Benson Way be rezoned to the R-1-8 Zone."
4386,PlanningCommission|SPR-01-21-5979,2,,Maverik Convenience Store (Preliminary Site Plan Review) 10640 S. Holiday Park Drive [Community #9 - South Towne]
4388,PlanningCommission|SPR-03-21-6008,2,,Ken Garff Hyundai Dealership Remodel (Preliminary Site Plan Review) 10770 S. Automall Drive [Community #9 - South Towne]
4389,PlanningCommission|SPR-02-21-5993,2,,"School Yard Phase 3, Commercial Building (Preliminary Site Plan Review) 11090 S. State Street [Community #9 - South Towne]"
4390,PlanningCommission|CUP-04-21-6030,2,,"School Yard Phase 3, Commercial Building (CUP for Drive-up window) 11090 S. State Street [Community #9 - South Towne]"
4391,PlanningCommission|SPR-02-21-5997,2,,Raising Cane's Chicken Fingers Restaurant (Preliminary Site Plan Review) 10986 S. State Street [Community #9 - South Towne]
4392,PlanningCommission|CUP-002-21-5998,2,,Raising Cane's Chicken Fingers Restaurant (CUP - Drive-Up Window) 10986 S. State St. [Community #9 - South Towne]
4393,PlanningCommission|SUB-03-21-6012,2,,Hagan Rd. Subdivision (Preliminary Review) 11523 S. Hagan Rd. [Community #24]
4394,PlanningCommission|SUB-01-21-5980,2,,Utah Auto Mall Phase 1 Amended Subdivision (Preliminary Review) 10600 S. Holiday Park Dr. [Community #9 - South Towne]
4397,PlanningCommission|CUP-03-21-6006,2,,Almi's Upholstry (Category II Home Occupation) 2067 E. Gyrfalcon Ln. [Community #21 - Falcon Hill]
4412,PlanningCommission|REZ04192021-6030(PC),2,,Coppercreek Rezone 1368 E. Coppercreek Road from CN to R-1-8 [Community #16 - Falcon Park]
4413,PlanningCommission|SPR-03-21-6009,2,,Dutch Bros. Coffee Drive-up window Restaurant (Preliminary Site Plan Review) 9401 S. 700 E. [Community #8 - Edgemont]
4414,PlanningCommission|SPR-05-15-4385,2,,Hale Centre Theatre Addition 9900 S. Monroe Street [Community #2 - Civic Center]
4415,PlanningCommission|CODE-04-21-6025_PC,2,,"Comcast Corp - Amend Standards to the RD Zone Amend Title 21, Chapter 23, “Commercial, Office, Industrial, and Transit Corridor Development Standards” of the Sandy Municipal Code"
4433,PlanningCommission|CUP-05-03-2021-6036,2,,Red Fox Originals Home Occupation (Conditional Use - Category II Home Occupation) 8199 S. 740 E. [Community #6 - High Point]
4434,PlanningCommission|SPX05122021-006051,2,,Lazarev Special Exception for 30% Slope 4183 E. Wildcreek Rd. [Community #30 - Granite]
4436,Council|CODE-04-21-6025_CC,1,,"Comcast Corp - Amend Standards to the RD Zone Amend Title 21, Chapter 23, “Commercial, Office, Industrial, and Transit Corridor Development Standards” of the Sandy Municipal Code"
4447,Council|REZ04192021-6030(CC),1,,"Community Development Department presenting a zone change application (File #REZ04192021-6030, Coppercreek Residences) submitted by Utah Development Group, requesting that 0.55 acres addressed as 1368 E. Coppercreek Road be rezoned to the R-1-8 Zone."
4456,PlanningCommission|SUB04272021-006035,2,,Crescent View Peaks Subdivision (Preliminary Review) 137 E. 11000 S. [Community #11 - Crescent]
4457,PlanningCommission|SUB05062021-006044,2,,"Sandy Mall Subdivision 2, Amending Lot 1 (Preliminary Review) 9471 S. 700 E. [Community #8 - Edgemont]"
4458,PlanningCommission|MISC-06-04-2021-6064,2,,Pioneer Crossing Subdivision (Reconsideration of Condition of Approval Number 16) 143 E. Pioneer Ave. (8530 South) [Community #3 - Sandy Woods]
4459,PlanningCommission|SPR-04-21-6024,2,,Comcast Headquarters Modified Site Plan (Preliminary Review) 9602 S. 300 W. [Community #2 - Civic Center]
