motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file,provenance
11,4,1,3,A Resolution of the City of South Salt Lake City Council granting permission — motion to suspend the rules to pass this Resolution,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,20,1,minutes/2020/2020-07-06/2020-07-08_council_RC.md,minutes
12,4,1,4,motion to approve this Resolution,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,20,22,1,minutes/2020/2020-07-06/2020-07-08_council_RC.md,minutes
13,4,1,5,"A Resolution of the City of South Salt Lake approving the Coronavirus Aid, — motion to suspend the rules to approve this Resolution",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,20,22,1,minutes/2020/2020-07-06/2020-07-08_council_RC.md,minutes
14,4,1,6,motion to approve this Resolution,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,20,12,1,minutes/2020/2020-07-06/2020-07-08_council_RC.md,minutes
15,4,1,7,A Resolution of the City of South Salt Lake City Council Authorizing an — motion to move this Resolution to Unfinished Business on July 22,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,20,12,1,minutes/2020/2020-07-06/2020-07-08_council_RC.md,minutes
16,4,1,8,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,12,1,minutes/2020/2020-07-06/2020-07-08_council_RC.md,minutes
17,5,3,1,motion to instruct staff to enter into dialogue with the other taxing entities to facilitate the tax increment agreement,Other,7-0 Pass,Pass,rda_vote,,,unclassified,low,9,singleton,high,22,12,1,minutes/2020/2020-07-06/2020-07-08_rda_RC.md,minutes
18,5,3,2,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,10,singleton,high,24,12,1,minutes/2020/2020-07-06/2020-07-08_rda_RC.md,minutes
19,6,1,1,A Resolution of the City of South Salt Lake approving 2020 Financial — motion to approve this Resolution,Resolution,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,20,15,1,minutes/2020/2020-07-20/2020-07-22_council_RC.md,minutes
20,6,1,2,A Resolution of the City of South Salt Lake City Council Authorizing an — motion to approve this Resolution,Resolution,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,21,20,1,minutes/2020/2020-07-20/2020-07-22_council_RC.md,minutes
21,6,1,3,A Resolution of the city of South Salt Lake City Council Authorizing an — motion to add this Resolution to the Consent Agenda for the August 12 Regular Meeting,Resolution,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,20,1,minutes/2020/2020-07-20/2020-07-22_council_RC.md,minutes
22,6,1,4,An Ordinance of the City of South Salt Lake City Council amending Chapter — motion to add this Ordinance to Unfinished Business on August 12 Regular Meeting,Ordinance,5-0 Pass,Pass,council_vote,,,unclassified,low,11,singleton,high,20,21,1,minutes/2020/2020-07-20/2020-07-22_council_RC.md,minutes
23,6,1,5,Review and Discussion of Tax Increment participation for the South City — motion to add this item to Unfinished Business at a future Council meeting,Procedural/Administrative,5-0 Pass,Pass,council_vote,,,unclassified,low,,,,22,20,1,minutes/2020/2020-07-20/2020-07-22_council_RC.md,minutes
24,6,1,6,Council Rules Discussion regarding Electronic Meetings. A copy is attached — motion to add this item to Unfinished Business for the August 12 Regular Meeting,Procedural/Administrative,5-0 Pass,Pass,council_vote,,,unclassified,low,,,,20,15,1,minutes/2020/2020-07-20/2020-07-22_council_RC.md,minutes
25,6,1,7,motion to adjourn,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,21,1,minutes/2020/2020-07-20/2020-07-22_council_RC.md,minutes
26,7,1,1,motion to approve these minutes,Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,5,12,1,minutes/2020/2020-08-10/2020-08-12_council_RC.md,minutes
27,7,1,2,A Resolution of the city of South Salt Lake City Council Authorizing an — motion to approve the Consent Agenda items,Resolution,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,21,1,minutes/2020/2020-08-10/2020-08-12_council_RC.md,minutes
28,7,1,3,An Ordinance of the City of South Salt Lake City Council amending Chapter — motion to approve this Ordinance,Ordinance,6-0 Pass,Pass,council_vote,,approve,keyword,high,12,singleton,high,22,5,1,minutes/2020/2020-08-10/2020-08-12_council_RC.md,minutes
29,7,1,4,A Resolution of the City of South Salt Lake City Council amending the City — motion to approve this Resolution,Resolution,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,21,12,1,minutes/2020/2020-08-10/2020-08-12_council_RC.md,minutes
30,7,1,5,"Census 2020 Update. Public Relations Coordinator, Julie Taylor and Promise — motion to adjourn",Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,5,21,1,minutes/2020/2020-08-10/2020-08-12_council_RC.md,minutes
31,8,3,1,RDA Training,Other,6-0 Pass,Pass,rda_vote,,,unclassified,low,13,singleton,high,24,5,1,minutes/2020/2020-08-10/2020-08-12_rda_RC.md,minutes
32,8,3,2,motion to adjourn,Procedural/Administrative,6-0 Pass,Pass,rda_vote,,procedural,keyword,high,14,singleton,high,15,21,1,minutes/2020/2020-08-10/2020-08-12_rda_RC.md,minutes
33,9,1,1,motion to approve these minutes,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,5,20,1,minutes/2020/2020-08-24/2020-08-26_council_RC.md,minutes
34,9,1,2,Discussion of Resolution against the Privatization of the United States Postal — motion to bring a resolution back at the next,Resolution,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,21,22,1,minutes/2020/2020-08-24/2020-08-26_council_RC.md,minutes
35,9,1,3,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,12,1,minutes/2020/2020-08-24/2020-08-26_council_RC.md,minutes
36,10,1,1,A Resolution Supporting the United States Postal Service and Standing — motion to approve this Resolution,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,12,15,1,minutes/2020/2020-09-07/2020-09-09_council_RC.md,minutes
37,10,1,2,A Resolution of the City of South Salt Lake Adopting the Salt Lake County — motion to suspend the rules in order to act on this Resolution at this meeting,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,20,21,1,minutes/2020/2020-09-07/2020-09-09_council_RC.md,minutes
38,10,1,3,motion to approve this Resolution,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,21,20,1,minutes/2020/2020-09-07/2020-09-09_council_RC.md,minutes
39,10,1,4,motion to approve the business license fee waiver for the Utah Food Bank,Other,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,20,12,1,minutes/2020/2020-09-07/2020-09-09_council_RC.md,minutes
40,10,1,5,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,21,20,1,minutes/2020/2020-09-07/2020-09-09_council_RC.md,minutes
41,11,3,1,Discussion Regarding the Refinancing of the Series 2010 Qualified Redevelopment,Land-Use/Zoning,6-0 Pass,Pass,rda_vote,,,unclassified,low,15,singleton,high,21,24,1,minutes/2020/2020-09-07/2020-09-09_rda_RC.md,minutes
42,11,3,2,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,16,singleton,high,12,24,1,minutes/2020/2020-09-07/2020-09-09_rda_RC.md,minutes
43,12,1,1,A Resolution of the South Salt Lake City Council Authorizing and — motion to pass this Resolution,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,20,1,minutes/2020/2020-09-14/2020-09-17_council_SM.md,minutes
44,12,1,2,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,12,15,1,minutes/2020/2020-09-14/2020-09-17_council_SM.md,minutes
45,13,3,1,motion to approve this resolution,Resolution,7-0 Pass,Pass,rda_vote,,approve,keyword,high,17,singleton,high,21,24,1,minutes/2020/2020-09-21/2020-09-23_rda_RC.md,minutes
46,13,3,2,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,18,singleton,high,24,21,1,minutes/2020/2020-09-21/2020-09-23_rda_RC.md,minutes
47,14,1,1,motion to approve all minutes listed,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,12,1,minutes/2020/2020-09-28/2020-09-30_council_RC.md,minutes
48,14,1,2,A Resolution of the City of South Salt Lake approving the Mayor’s — motion to suspend the rules in order to act on this Resolution at this meeting,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,21,20,1,minutes/2020/2020-09-28/2020-09-30_council_RC.md,minutes
49,14,1,3,motion to approve this Resolution,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,21,20,1,minutes/2020/2020-09-28/2020-09-30_council_RC.md,minutes
50,14,1,4,Citizen Review Board Ordinance Discussion. Council Chair Bynum said this is — motion to adjourn,Ordinance,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,21,1,minutes/2020/2020-09-28/2020-09-30_council_RC.md,minutes
51,15,1,1,motion to approve all minutes listed,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,15,1,minutes/2020/2020-10-12/2020-10-14_council_RC.md,minutes
52,15,1,2,motion to suspend the rules in order to act on this Resolution at this meeting,Resolution,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,22,15,1,minutes/2020/2020-10-12/2020-10-14_council_RC.md,minutes
53,15,1,3,motion to approve this Resolution,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,20,1,minutes/2020/2020-10-12/2020-10-14_council_RC.md,minutes
54,15,1,4,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,12,1,minutes/2020/2020-10-12/2020-10-14_council_RC.md,minutes
55,16,3,1,Consideration of a Resolution of the Governing Board of the City of South Salt Lake,Resolution,7-0 Pass,Pass,rda_vote,,,unclassified,low,19,singleton,high,21,12,1,minutes/2020/2020-10-12/2020-10-14_rda_RC.md,minutes
56,16,3,2,motion to approve this resolution,Resolution,7-0 Pass,Pass,rda_vote,,approve,keyword,high,20,singleton,high,21,24,1,minutes/2020/2020-10-12/2020-10-14_rda_RC.md,minutes
57,16,3,3,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,21,singleton,high,24,12,1,minutes/2020/2020-10-12/2020-10-14_rda_RC.md,minutes
58,17,1,1,motion to suspend the rules in order to act on this Resolution at this meeting,Resolution,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,20,22,1,minutes/2020/2020-10-26/2020-10-28_council_RC.md,minutes
59,17,1,2,motion to approve this Resolution,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,20,22,1,minutes/2020/2020-10-26/2020-10-28_council_RC.md,minutes
60,17,1,3,"motion to move this item to Unfinished Business on the next Council on November 4, 2020",Procedural/Administrative,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,20,21,1,minutes/2020/2020-10-26/2020-10-28_council_RC.md,minutes
61,17,1,4,motion to approve the Ordinance,Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,21,20,1,minutes/2020/2020-10-26/2020-10-28_council_RC.md,minutes
62,17,1,5,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,12,1,minutes/2020/2020-10-26/2020-10-28_council_RC.md,minutes
63,18,3,1,CONSIDERATION OF A RESOLUTION OF THE GOVERNING BOARD (THE “BOARD”),Resolution,7-0 Pass,Pass,rda_vote,,,unclassified,low,22,singleton,high,24,21,1,minutes/2020/2020-10-26/2020-10-28_rda_RC.md,minutes
64,18,3,2,motion to approve this resolution,Resolution,7-0 Pass,Pass,rda_vote,,approve,keyword,high,23,singleton,high,24,15,1,minutes/2020/2020-10-26/2020-10-28_rda_RC.md,minutes
65,18,3,3,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,24,singleton,high,21,12,1,minutes/2020/2020-10-26/2020-10-28_rda_RC.md,minutes
66,19,1,1,motion to approve this Resolution,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,20,1,minutes/2020/2020-11-02/2020-11-04_council_RC.md,minutes
67,19,1,2,motion to move this item to Unfinished Business at a future meeting,Procedural/Administrative,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,21,20,1,minutes/2020/2020-11-02/2020-11-04_council_RC.md,minutes
68,19,1,3,motion to move this item to Unfinished Business at a future meeting to be determined,Procedural/Administrative,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,20,21,1,minutes/2020/2020-11-02/2020-11-04_council_RC.md,minutes
69,19,1,4,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,21,1,minutes/2020/2020-11-02/2020-11-04_council_RC.md,minutes
70,20,3,1,Presentation of Economic Benefit and costs associated with the tax increment,Other,2-0 Pass,Pass,rda_vote,,,unclassified,low,25,singleton,high,22,21,1,minutes/2020/2020-11-02/2020-11-04_rda_RC.md,minutes
71,20,3,2,Presentation of Economic Benefit and costs associated with the tax increment — motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,26,singleton,high,22,12,1,minutes/2020/2020-11-02/2020-11-04_rda_RC.md,minutes
72,21,1,1,motion to approve the reappointment of Laura Vernon as Planning Commissioner,Appointment,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,21,20,1,minutes/2020/2020-11-16/2020-11-18_council_RC.md,minutes
73,21,1,2,motion to approve the appointments of Maryanna Southey and Clarissa Williams as Planning Commissioners as brought forward by the Mayor,Appointment,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,21,12,1,minutes/2020/2020-11-16/2020-11-18_council_RC.md,minutes
74,21,1,3,motion to adjourn to Closed Meeting to discuss the sale,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,12,1,minutes/2020/2020-11-16/2020-11-18_council_RC.md,minutes
75,21,1,4,motion to adjourn,Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,21,1,minutes/2020/2020-11-16/2020-11-18_council_RC.md,minutes
76,22,1,1,motion to approve all minutes listed above,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,12,1,minutes/2020/2020-11-30/2020-12-02_council_RC.md,minutes
77,22,1,2,motion to move this item to a future meeting to be determined,Procedural/Administrative,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,21,20,1,minutes/2020/2020-11-30/2020-12-02_council_RC.md,minutes
78,22,1,3,motion to approve this Ordinance,Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,20,15,1,minutes/2020/2020-11-30/2020-12-02_council_RC.md,minutes
79,22,1,4,A Resolution of the City of South Salt Lake City Council Granting — motion to move this item to Unfinished Business on December 9,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,21,20,1,minutes/2020/2020-11-30/2020-12-02_council_RC.md,minutes
80,22,1,5,A Resolution of the City of South Salt Lake City Council Naming a City Park — motion to move this item to Unfinished Business on December 9,Resolution,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,20,15,1,minutes/2020/2020-11-30/2020-12-02_council_RC.md,minutes
81,22,1,6,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,12,1,minutes/2020/2020-11-30/2020-12-02_council_RC.md,minutes
82,23,1,1,motion to approve Liz Gabbitas as an alternate planning commissioner,Other,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,20,15,1,minutes/2020/2020-12-07/2020-12-09_council_RC.md,minutes
83,23,1,2,Annual 2021 City Council Meeting Schedule. A copy is attached and — motion to approve this schedule,Other,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,20,1,minutes/2020/2020-12-07/2020-12-09_council_RC.md,minutes
84,23,1,3,A Resolution of the City of South Salt Lake City Council Granting — motion to approve this Resolution,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,20,1,minutes/2020/2020-12-07/2020-12-09_council_RC.md,minutes
85,23,1,4,A Resolution of the City of South Salt Lake City Council Naming a City Park — motion to approve this Resolution,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,20,1,minutes/2020/2020-12-07/2020-12-09_council_RC.md,minutes
86,23,1,5,"Presentation by Squire & Company, Auditors of the June 30, 2020 CAFR — motion to approve this Resolution",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,15,12,1,minutes/2020/2020-12-07/2020-12-09_council_RC.md,minutes
87,23,1,6,"An Ordinance of the South Salt Lake City Council Repealing Chapter 4 of — motion to move this item to Unfinished Business on the January 13, 2021 Regular meeting",Ordinance,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,22,20,1,minutes/2020/2020-12-07/2020-12-09_council_RC.md,minutes
88,23,1,7,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,12,1,minutes/2020/2020-12-07/2020-12-09_council_RC.md,minutes
89,24,3,1,motion to approve these minutes,Procedural/Administrative,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,,,,21,15,1,minutes/2020/2020-12-07/2020-12-09_rda_RC.md,minutes
90,24,3,2,motion to approve the Annual 2021 RDA Meeting Schedule,Other,7-0 Pass,Pass,rda_vote,,approve,keyword,high,27,singleton,high,12,21,1,minutes/2020/2020-12-07/2020-12-09_rda_RC.md,minutes
91,24,3,3,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,28,singleton,high,21,12,1,minutes/2020/2020-12-07/2020-12-09_rda_RC.md,minutes
92,25,1,1,motion to approve all the minutes as listed above,Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,5,1,minutes/2021/2021-01-11/2021-01-13_council_RC.md,minutes
93,25,1,2,An Ordinance of the South Salt Lake City Council Repealing Chapter 4 of,Ordinance,6-0 Pass,Pass,council_vote,,,unclassified,low,,,,21,5,1,minutes/2021/2021-01-11/2021-01-13_council_RC.md,minutes
94,25,1,3,motion to adjourn,Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,15,20,1,minutes/2021/2021-01-11/2021-01-13_council_RC.md,minutes
95,26,3,1,Elect RDA Chair and Vice-Chair,Other,7-0 Pass,Pass,rda_vote,,,unclassified,low,29,singleton,high,21,23,1,minutes/2021/2021-01-11/2021-01-13_rda_RC.md,minutes
96,26,3,2,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,30,singleton,high,22,12,1,minutes/2021/2021-01-11/2021-01-13_rda_RC.md,minutes
97,27,1,1,"Civilian Review Board Ordinance Discussion. Council Chair Bynum gave a — motion to move this Ordinance to Unfinished Business for February 10, 2021",Ordinance,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,20,21,1,minutes/2021/2021-01-25/2021-01-27_council_RC.md,minutes
98,27,1,2,Senate Bill 61 (Billboards) discussion. This bill is currently being discussed in — motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,15,1,minutes/2021/2021-01-25/2021-01-27_council_RC.md,minutes
99,28,3,1,Review and discussion regarding a policy for incentives for redevelopment,Land-Use/Zoning,6-0 Pass,Pass,rda_vote,,,unclassified,low,31,singleton,high,22,12,1,minutes/2021/2021-01-25/2021-01-27_rda_RC.md,minutes
100,28,3,2,motion to adjourn,Procedural/Administrative,6-0 Pass,Pass,rda_vote,,procedural,keyword,high,32,singleton,high,12,15,1,minutes/2021/2021-01-25/2021-01-27_rda_RC.md,minutes
101,29,1,1,"motion to approve the January 13, 2021 Regular and Work meeting minutes",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,20,21,1,minutes/2021/2021-02-08/2021-02-10_council_RC.md,minutes
102,29,1,2,"Civilian Review Board Ordinance Discussion. Council Chair Bynum said there — motion to move this Ordinance to Unfinished Business for February 24, 2021",Ordinance,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,22,20,1,minutes/2021/2021-02-08/2021-02-10_council_RC.md,minutes
103,29,1,3,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,24,22,1,minutes/2021/2021-02-08/2021-02-10_council_RC.md,minutes
104,30,1,1,"motion to approve the December 2, 2020 Regular meeting minutes",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,24,1,minutes/2021/2021-02-22/2021-02-24_council_RC.md,minutes
105,30,1,2,An Ordinance of the City of South Salt Lake City Council Enacting Chapter — motion to move this Ordinance to Unfinished Business for a meeting date to be determined,Ordinance,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,24,15,1,minutes/2021/2021-02-22/2021-02-24_council_RC.md,minutes
106,30,1,3,"An Ordinance of the city of South Salt Lake City Council Amending Chapter — motion to move this item to the Consent Agenda for the March 10, 2021 Regular Meeting",Ordinance,7-0 Pass,Pass,council_vote,,procedural,keyword,high,33,singleton,high,24,21,1,minutes/2021/2021-02-22/2021-02-24_council_RC.md,minutes
107,30,1,4,"Council Rules Discussion regarding Citizens Stating their address for public — motion to move this item to Unfinished Business for the March 10, 2021 Regular Meeting",Procedural/Administrative,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,22,12,1,minutes/2021/2021-02-22/2021-02-24_council_RC.md,minutes
108,30,1,5,motion to adjourn,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,24,12,1,minutes/2021/2021-02-22/2021-02-24_council_RC.md,minutes
109,31,1,1,(motion — description not captured),Other,6-0 Pass,Pass,council_vote,,,uncaptured,low,,,,22,15,1,minutes/2022/2022-09-12/2022-09-14_council_RC.md,agendacenter_minutes
110,31,1,2,A Resolution of the South Salt Lake City Council approving execution of an,Resolution,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,15,4,1,minutes/2022/2022-09-12/2022-09-14_council_RC.md,agendacenter_minutes
111,31,1,3,A Resolution of the South Salt Lake City Council authorizing the South Salt,Resolution,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,5,4,1,minutes/2022/2022-09-12/2022-09-14_council_RC.md,agendacenter_minutes
112,31,1,4,A Resolution of the South Salt Lake City Council authorizing the South Salt,Resolution,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,4,22,1,minutes/2022/2022-09-12/2022-09-14_council_RC.md,agendacenter_minutes
113,31,1,5,"An Ordinance of the South Salt Lake City Council amending sections 17.03,",Ordinance,6-0 Pass,Pass,council_vote,,,unclassified,low,,,,4,5,1,minutes/2022/2022-09-12/2022-09-14_council_RC.md,agendacenter_minutes
114,31,1,6,An Ordinance of the South Salt Lake City Council amending the South Salt,Ordinance,5-0 Pass,Pass,council_vote,,,unclassified,low,,,,15,22,1,minutes/2022/2022-09-12/2022-09-14_council_RC.md,agendacenter_minutes
115,31,1,7,Motion to Adjourn Meeting,Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,15,1,minutes/2022/2022-09-12/2022-09-14_council_RC.md,agendacenter_minutes
116,32,1,1,(motion — description not captured),Other,6-0 Pass,Pass,council_vote,,,uncaptured,low,,,,4,22,1,minutes/2022/2022-09-26/2022-09-28_council_RC.md,agendacenter_minutes
117,32,1,2,(motion — description not captured),Other,6-0 Pass,Pass,council_vote,,,uncaptured,low,,,,22,20,1,minutes/2022/2022-09-26/2022-09-28_council_RC.md,agendacenter_minutes
118,32,1,3,(motion — description not captured),Other,6-0 Pass,Pass,council_vote,,,uncaptured,low,,,,4,12,1,minutes/2022/2022-09-26/2022-09-28_council_RC.md,agendacenter_minutes
119,32,1,4,(motion — description not captured),Other,6-0 Pass,Pass,council_vote,,,uncaptured,low,,,,12,15,1,minutes/2022/2022-09-26/2022-09-28_council_RC.md,agendacenter_minutes
120,33,1,1,(motion — description not captured),Other,7-0 Pass,Pass,council_vote,,,uncaptured,low,,,,15,24,1,minutes/2022/2022-10-10/2022-10-12_council_RC.md,agendacenter_minutes
121,33,1,2,(motion — description not captured),Other,7-0 Pass,Pass,council_vote,,,uncaptured,low,,,,24,4,1,minutes/2022/2022-10-10/2022-10-12_council_RC.md,agendacenter_minutes
122,33,1,3,(motion — description not captured),Other,7-0 Pass,Pass,council_vote,,,uncaptured,low,,,,24,15,1,minutes/2022/2022-10-10/2022-10-12_council_RC.md,agendacenter_minutes
123,33,1,4,(motion — description not captured),Other,7-0 Pass,Pass,council_vote,,,uncaptured,low,,,,5,4,1,minutes/2022/2022-10-10/2022-10-12_council_RC.md,agendacenter_minutes
124,33,1,5,(motion — description not captured),Other,7-0 Pass,Pass,council_vote,,,uncaptured,low,,,,4,5,1,minutes/2022/2022-10-10/2022-10-12_council_RC.md,agendacenter_minutes
125,33,1,6,(motion — description not captured),Other,7-0 Pass,Pass,council_vote,,,uncaptured,low,,,,15,4,1,minutes/2022/2022-10-10/2022-10-12_council_RC.md,agendacenter_minutes
126,34,1,1,motion to approve the minutes listed above,Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,5,4,1,minutes/2022/2022-10-24/2022-10-26_council_RC.md,agendacenter_minutes
