week_ending,period_start,n_comments,n_meetings,n_motions,n_contested,meeting_types
2022-11-09,2022-11-03,0,0,10,1,
2022-11-23,2022-11-17,0,0,2,0,
2022-12-14,2022-12-08,0,0,11,0,
2023-01-11,2023-01-05,0,0,5,0,
2023-01-25,2023-01-19,0,0,15,0,
2023-02-08,2023-02-02,0,0,6,0,
2023-03-08,2023-03-02,0,0,8,0,
2023-04-12,2023-04-06,0,0,9,0,
2023-04-26,2023-04-20,0,0,10,0,
2023-05-10,2023-05-04,0,0,10,2,
2023-05-24,2023-05-18,0,0,5,1,
2023-06-14,2023-06-08,0,0,14,3,
2023-06-28,2023-06-22,0,0,8,0,
2023-07-12,2023-07-06,0,0,6,1,
2023-07-26,2023-07-20,0,0,4,0,
2023-08-09,2023-08-03,0,0,4,3,
2023-08-23,2023-08-17,0,0,7,1,
2023-09-13,2023-09-07,0,0,9,0,
2023-09-20,2023-09-14,0,0,2,0,
2023-09-27,2023-09-21,0,0,5,0,
2023-10-11,2023-10-05,0,0,10,0,
2023-11-08,2023-11-02,0,0,11,0,
2023-12-06,2023-11-30,0,0,3,0,
2023-12-13,2023-12-07,0,0,13,2,
2023-12-20,2023-12-14,0,0,2,0,
2024-01-10,2024-01-04,0,0,14,0,
2024-01-24,2024-01-18,0,0,9,0,
2024-02-21,2024-02-15,0,0,1,0,
2024-02-28,2024-02-22,0,0,13,2,
2024-03-13,2024-03-07,0,0,5,0,
2024-04-10,2024-04-04,0,0,11,0,
2024-04-24,2024-04-18,0,0,11,0,
2024-05-22,2024-05-16,0,0,11,1,
2024-06-12,2024-06-06,0,0,16,0,
2024-06-26,2024-06-20,0,0,11,0,
2024-07-17,2024-07-11,0,0,3,0,
2024-08-14,2024-08-08,0,0,7,1,
2024-08-28,2024-08-22,0,0,6,1,
2024-09-11,2024-09-05,0,0,13,3,
2024-09-25,2024-09-19,0,0,4,0,
2024-10-09,2024-10-03,0,0,6,0,
2024-11-13,2024-11-07,0,0,7,0,
2024-12-11,2024-12-05,0,0,18,1,
2025-01-08,2025-01-02,0,0,14,0,
2025-01-22,2025-01-16,0,0,5,0,
2025-02-12,2025-02-06,0,0,8,0,
2025-02-26,2025-02-20,0,0,10,3,
2025-03-12,2025-03-06,0,0,4,0,
2025-03-26,2025-03-20,0,0,8,0,
2025-04-09,2025-04-03,0,0,6,0,
2025-04-23,2025-04-17,0,0,8,0,
2025-05-14,2025-05-08,0,0,11,3,
2025-05-28,2025-05-22,0,0,5,0,
2025-06-11,2025-06-05,0,0,9,0,
2025-06-25,2025-06-19,0,0,8,0,
2025-07-09,2025-07-03,0,0,5,0,
2025-08-13,2025-08-07,0,0,5,0,
2025-08-27,2025-08-21,0,0,2,0,
2025-09-10,2025-09-04,0,0,7,0,
2025-09-24,2025-09-18,0,0,8,2,
2025-10-08,2025-10-02,0,0,5,0,
2025-11-12,2025-11-06,0,0,11,0,
2025-11-19,2025-11-13,0,0,2,0,
2025-12-10,2025-12-04,0,0,11,0,
2026-01-14,2026-01-08,0,0,8,0,
2026-01-21,2026-01-15,0,0,1,0,
2026-01-28,2026-01-22,0,0,5,0,
2026-02-25,2026-02-19,0,0,4,0,
2026-03-11,2026-03-05,0,0,2,0,
2026-03-25,2026-03-19,0,0,5,1,
2026-04-08,2026-04-02,0,0,6,0,
2026-05-13,2026-05-07,0,0,5,0,
2026-05-27,2026-05-21,0,0,6,0,
2026-06-10,2026-06-04,0,0,8,2,
2026-06-24,2026-06-18,0,0,7,0,
