year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2009,municipal general,Mayor,,South Salt Lake City Mayor,2754,WES LOSSER,107,False
2009,municipal general,Mayor,,South Salt Lake City Mayor,2754,CHERIE WOOD,138,False
2009,municipal general,Mayor,,South Salt Lake City Mayor,2754,Write-in,1,False
2009,municipal general,Mayor,,South Salt Lake City Mayor,2756,WES LOSSER,26,False
2009,municipal general,Mayor,,South Salt Lake City Mayor,2756,CHERIE WOOD,42,False
2009,municipal general,Mayor,,South Salt Lake City Mayor,2756,Write-in,0,False
2009,municipal general,Mayor,,South Salt Lake City Mayor,2758,WES LOSSER,55,False
2009,municipal general,Mayor,,South Salt Lake City Mayor,2758,CHERIE WOOD,66,False
2009,municipal general,Mayor,,South Salt Lake City Mayor,2758,Write-in,2,False
2009,municipal general,Mayor,,South Salt Lake City Mayor,2760,WES LOSSER,83,False
2009,municipal general,Mayor,,South Salt Lake City Mayor,2760,CHERIE WOOD,26,False
2009,municipal general,Mayor,,South Salt Lake City Mayor,2760,Write-in,0,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2702,ORRIN T. COLBY JR.,25,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2702,WILLIAM HOGAN ESPINOZA,4,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2702,STACEY D. LIDDIARD,9,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2702,WES LOSSER,43,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2702,CHERIE WOOD,51,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2706,ORRIN T. COLBY JR.,12,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2706,WILLIAM HOGAN ESPINOZA,5,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2706,STACEY D. LIDDIARD,29,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2706,WES LOSSER,40,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2706,CHERIE WOOD,32,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2708,ORRIN T. COLBY JR.,20,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2708,WILLIAM HOGAN ESPINOZA,2,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2708,STACEY D. LIDDIARD,38,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2708,WES LOSSER,41,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2708,CHERIE WOOD,22,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2720,ORRIN T. COLBY JR.,11,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2720,WILLIAM HOGAN ESPINOZA,0,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2720,STACEY D. LIDDIARD,15,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2720,WES LOSSER,55,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2720,CHERIE WOOD,37,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2722,ORRIN T. COLBY JR.,15,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2722,WILLIAM HOGAN ESPINOZA,6,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2722,STACEY D. LIDDIARD,19,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2722,WES LOSSER,27,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2722,CHERIE WOOD,38,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2738,ORRIN T. COLBY JR.,68,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2738,WILLIAM HOGAN ESPINOZA,2,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2738,STACEY D. LIDDIARD,8,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2738,WES LOSSER,29,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2738,CHERIE WOOD,42,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2746,ORRIN T. COLBY JR.,7,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2746,WILLIAM HOGAN ESPINOZA,6,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2746,STACEY D. LIDDIARD,7,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2746,WES LOSSER,20,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2746,CHERIE WOOD,21,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2747,ORRIN T. COLBY JR.,10,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2747,WILLIAM HOGAN ESPINOZA,1,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2747,STACEY D. LIDDIARD,13,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2747,WES LOSSER,4,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2747,CHERIE WOOD,23,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2748,ORRIN T. COLBY JR.,18,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2748,WILLIAM HOGAN ESPINOZA,5,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2748,STACEY D. LIDDIARD,16,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2748,WES LOSSER,15,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2748,CHERIE WOOD,24,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2750,ORRIN T. COLBY JR.,7,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2750,WILLIAM HOGAN ESPINOZA,7,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2750,STACEY D. LIDDIARD,3,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2750,WES LOSSER,18,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2750,CHERIE WOOD,7,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2752,ORRIN T. COLBY JR.,6,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2752,WILLIAM HOGAN ESPINOZA,3,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2752,STACEY D. LIDDIARD,9,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2752,WES LOSSER,21,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2752,CHERIE WOOD,13,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2754,ORRIN T. COLBY JR.,26,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2754,WILLIAM HOGAN ESPINOZA,3,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2754,STACEY D. LIDDIARD,25,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2754,WES LOSSER,52,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2754,CHERIE WOOD,33,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2756,ORRIN T. COLBY JR.,2,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2756,WILLIAM HOGAN ESPINOZA,2,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2756,STACEY D. LIDDIARD,12,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2756,WES LOSSER,11,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2756,CHERIE WOOD,13,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2758,ORRIN T. COLBY JR.,9,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2758,WILLIAM HOGAN ESPINOZA,4,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2758,STACEY D. LIDDIARD,3,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2758,WES LOSSER,32,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2758,CHERIE WOOD,24,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2760,ORRIN T. COLBY JR.,4,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2760,WILLIAM HOGAN ESPINOZA,1,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2760,STACEY D. LIDDIARD,9,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2760,WES LOSSER,51,False
2009,municipal primary,Mayor,,South Salt Lake City Mayor,2760,CHERIE WOOD,10,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL001,WILLIAM H ESPINOZA,47,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL001,MIKE RUTTER,92,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL001,L. SHANE SIWIK,24,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL001,Write-in,4,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL002,WILLIAM H ESPINOZA,39,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL002,MIKE RUTTER,61,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL002,L. SHANE SIWIK,24,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL002,Write-in,2,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL003,WILLIAM H ESPINOZA,45,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL003,MIKE RUTTER,57,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL003,L. SHANE SIWIK,25,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL003,Write-in,1,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL004,WILLIAM H ESPINOZA,29,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL004,MIKE RUTTER,77,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL004,L. SHANE SIWIK,24,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL004,Write-in,2,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL005,WILLIAM H ESPINOZA,34,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL005,MIKE RUTTER,70,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL005,L. SHANE SIWIK,11,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL005,Write-in,2,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL006,WILLIAM H ESPINOZA,39,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL006,MIKE RUTTER,110,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL006,L. SHANE SIWIK,33,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL006,Write-in,6,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL007,WILLIAM H ESPINOZA,15,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL007,MIKE RUTTER,43,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL007,L. SHANE SIWIK,24,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL007,Write-in,1,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL008,WILLIAM H ESPINOZA,44,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL008,MIKE RUTTER,77,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL008,L. SHANE SIWIK,13,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL008,Write-in,2,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL009,WILLIAM H ESPINOZA,19,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL009,MIKE RUTTER,38,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL009,L. SHANE SIWIK,1,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL009,Write-in,0,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL010,WILLIAM H ESPINOZA,17,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL010,MIKE RUTTER,29,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL010,L. SHANE SIWIK,22,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL010,Write-in,1,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL011,WILLIAM H ESPINOZA,38,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL011,MIKE RUTTER,65,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL011,L. SHANE SIWIK,41,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL011,Write-in,8,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL012,WILLIAM H ESPINOZA,14,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL012,MIKE RUTTER,40,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL012,L. SHANE SIWIK,24,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL012,Write-in,3,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL013,WILLIAM H ESPINOZA,26,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL013,MIKE RUTTER,47,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL013,L. SHANE SIWIK,5,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL013,Write-in,8,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL014,WILLIAM H ESPINOZA,17,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL014,MIKE RUTTER,41,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL014,L. SHANE SIWIK,16,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL014,Write-in,1,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL015,WILLIAM H ESPINOZA,62,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL015,MIKE RUTTER,157,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL015,L. SHANE SIWIK,45,False
2011,municipal general,Council,At-Large,South Salt Lake City Council At-Large,SSL015,Write-in,5,False
2011,municipal general,Council,1,South Salt Lake City Council District 1,SSL002,RYAN GOLD,103,False
2011,municipal general,Council,1,South Salt Lake City Council District 1,SSL002,Write-in,13,False
2011,municipal general,Council,1,South Salt Lake City Council District 1,SSL003,RYAN GOLD,105,False
2011,municipal general,Council,1,South Salt Lake City Council District 1,SSL003,Write-in,9,False
2011,municipal general,Council,1,South Salt Lake City Council District 1,SSL004,RYAN GOLD,111,False
2011,municipal general,Council,1,South Salt Lake City Council District 1,SSL004,Write-in,9,False
2011,municipal general,Council,1,South Salt Lake City Council District 1,SSL005,RYAN GOLD,96,False
2011,municipal general,Council,1,South Salt Lake City Council District 1,SSL005,Write-in,9,False
2011,municipal general,Council,4,South Salt Lake City Council District 4,SSL009,JERUSHA RISER,30,False
2011,municipal general,Council,4,South Salt Lake City Council District 4,SSL009,ROY TURNER,26,False
2011,municipal general,Council,4,South Salt Lake City Council District 4,SSL009,Write-in,1,False
2011,municipal general,Council,4,South Salt Lake City Council District 4,SSL012,JERUSHA RISER,36,False
2011,municipal general,Council,4,South Salt Lake City Council District 4,SSL012,ROY TURNER,42,False
2011,municipal general,Council,4,South Salt Lake City Council District 4,SSL012,Write-in,4,False
2011,municipal general,Council,4,South Salt Lake City Council District 4,SSL014,JERUSHA RISER,33,False
2011,municipal general,Council,4,South Salt Lake City Council District 4,SSL014,ROY TURNER,45,False
2011,municipal general,Council,4,South Salt Lake City Council District 4,SSL014,Write-in,1,False
2011,municipal general,Council,4,South Salt Lake City Council District 4,SSL015,JERUSHA RISER,110,False
2011,municipal general,Council,4,South Salt Lake City Council District 4,SSL015,ROY TURNER,171,False
2011,municipal general,Council,4,South Salt Lake City Council District 4,SSL015,Write-in,5,False
2011,municipal general,Council,5,South Salt Lake City Council District 5,SSL010,IRVIN JONES,61,False
2011,municipal general,Council,5,South Salt Lake City Council District 5,SSL010,Write-in,6,False
2011,municipal general,Council,5,South Salt Lake City Council District 5,SSL011,IRVIN JONES,116,False
2011,municipal general,Council,5,South Salt Lake City Council District 5,SSL011,Write-in,26,False
2011,municipal primary,Council,4,South Salt Lake City Council District 4,SSL009,PORTIA MILA,6,False
2011,municipal primary,Council,4,South Salt Lake City Council District 4,SSL009,JERUSHA RISER,12,False
