audio_url,http,content_type,bytes
https://www.utah.gov/pmn/files/936525.MP3,200,audio/mpeg,123343704
https://www.utah.gov/pmn/files/936527.MP3,200,audio/mpeg,64595152
https://www.utah.gov/pmn/files/945151.MP3,200,audio/mpeg,86683460
https://www.utah.gov/pmn/files/945153.MP3,200,audio/mpeg,96815416
https://www.utah.gov/pmn/files/945155.MP3,200,audio/mpeg,65786336
https://www.utah.gov/pmn/files/950207.MP3,200,audio/mpeg,54745634
https://www.utah.gov/pmn/files/956011.MP3,200,audio/mpeg,124237720
https://www.utah.gov/pmn/files/956013.MP3,200,audio/mpeg,109104670
https://www.utah.gov/pmn/files/959167.MP3,200,audio/mpeg,156960788
https://www.utah.gov/pmn/files/959169.MP3,200,audio/mpeg,82984520
https://www.utah.gov/pmn/files/960499.MP3,200,audio/mpeg,53275203
https://www.utah.gov/pmn/files/968469.MP3,200,audio/mpeg,5784303
https://www.utah.gov/pmn/files/965593.MP3,200,audio/mpeg,82599580
https://www.utah.gov/pmn/files/965595.MP3,200,audio/mpeg,118147008
https://www.utah.gov/pmn/files/971271.MP3,200,audio/mpeg,37701468
https://www.utah.gov/pmn/files/971293.MP3,200,audio/mpeg,24503330
https://www.utah.gov/pmn/files/971295.MP3,200,audio/mpeg,131163450
https://www.utah.gov/pmn/files/971297.MP3,200,audio/mpeg,2269814
https://www.utah.gov/pmn/files/977005.MP3,200,audio/mpeg,134585344
https://www.utah.gov/pmn/files/977007.MP3,200,audio/mpeg,49378094
https://www.utah.gov/pmn/files/983949.MP3,200,audio/mpeg,68877252
https://www.utah.gov/pmn/files/983951.MP3,200,audio/mpeg,161837
https://www.utah.gov/pmn/files/990697.MP3,200,audio/mpeg,168106
https://www.utah.gov/pmn/files/990699.MP3,200,audio/mpeg,30333056
https://www.utah.gov/pmn/files/990173.MP3,200,audio/mpeg,53297716
https://www.utah.gov/pmn/files/994805.MP3,200,audio/mpeg,56443457
https://www.utah.gov/pmn/files/994807.MP3,200,audio/mpeg,1545909
https://www.utah.gov/pmn/files/1009719.MP3,200,audio/mpeg,44475959
https://www.utah.gov/pmn/files/1009721.MP3,200,audio/mpeg,129505
https://www.utah.gov/pmn/files/1014649.MP3,200,audio/mpeg,81205794
https://www.utah.gov/pmn/files/1021383.MP3,200,audio/mpeg,116336410
https://www.utah.gov/pmn/files/1030295.MP3,200,audio/mpeg,76361383
https://www.utah.gov/pmn/files/1034087.MP3,200,audio/mpeg,149340974
https://www.utah.gov/pmn/files/1034089.MP3,200,audio/mpeg,78821020
https://www.utah.gov/pmn/files/1039973.MP3,200,audio/mpeg,121480145
https://www.utah.gov/pmn/files/1048831.MP3,200,audio/mpeg,137622862
https://www.utah.gov/pmn/files/1048833.MP3,200,audio/mpeg,47002624
https://www.utah.gov/pmn/files/1053505.MP3,200,audio/mpeg,77451476
https://www.utah.gov/pmn/files/1053507.MP3,200,audio/mpeg,129027
https://www.utah.gov/pmn/files/1060680.MP3,200,audio/mpeg,28234065
https://www.utah.gov/pmn/files/1069309.MP3,200,audio/mpeg,159109308
https://www.utah.gov/pmn/files/1078295.MP3,200,audio/mpeg,76701524
https://www.utah.gov/pmn/files/1082753.MP3,200,audio/mpeg,187149144
https://www.utah.gov/pmn/files/1094111.m4a,200,audio/mp4,58054735
https://www.utah.gov/pmn/files/1092017.MP3,200,audio/mpeg,68695312
https://www.utah.gov/pmn/files/1092019.MP3,200,audio/mpeg,91492
https://www.utah.gov/pmn/files/1097419.MP3,200,audio/mpeg,165719124
https://www.utah.gov/pmn/files/1106117.MP3,200,audio/mpeg,37619757
https://www.utah.gov/pmn/files/1106119.MP3,200,audio/mpeg,40712446
https://www.utah.gov/pmn/files/1108961.MP3,200,audio/mpeg,42537566
https://www.utah.gov/pmn/files/1108963.MP3,200,audio/mpeg,165823194
https://www.utah.gov/pmn/files/1118127.MP3,200,audio/mpeg,49996991
https://www.utah.gov/pmn/files/1120075.MP3,200,audio/mpeg,176814058
https://www.utah.gov/pmn/files/1120077.MP3,200,audio/mpeg,38356510
https://www.utah.gov/pmn/files/1131751.MP3,200,audio/mpeg,52855623
https://www.utah.gov/pmn/files/1131753.MP3,200,audio/mpeg,858640
https://www.utah.gov/pmn/files/1140999.MP3,200,audio/mpeg,76783368
https://www.utah.gov/pmn/files/1141001.MP3,200,audio/mpeg,284508
https://www.utah.gov/pmn/files/1141217.MP3,200,audio/mpeg,91643800
https://www.utah.gov/pmn/files/1141219.MP3,200,audio/mpeg,99992116
https://www.utah.gov/pmn/files/1141221.MP3,200,audio/mpeg,19799124
https://www.utah.gov/pmn/files/1145568.MP3,200,audio/mpeg,181100440
https://www.utah.gov/pmn/files/1151771.MP3,200,audio/mpeg,29999659
https://www.utah.gov/pmn/files/1154907.MP3,200,audio/mpeg,69497186
https://www.utah.gov/pmn/files/1154909.MP3,200,audio/mpeg,75742124
https://www.utah.gov/pmn/files/1162951.MP3,200,audio/mpeg,34689721
https://www.utah.gov/pmn/files/1177589.mp3,200,audio/mpeg,54169181
https://www.utah.gov/pmn/files/1175185.MP3,200,audio/mpeg,159135012
https://www.utah.gov/pmn/files/1184291.MP3,200,audio/mpeg,173488148
https://www.utah.gov/pmn/files/1186907.mp3,200,audio/mpeg,382476
https://www.utah.gov/pmn/files/1186905.mp3,200,audio/mpeg,47271355
https://www.utah.gov/pmn/files/1195545.MP3,200,audio/mpeg,172460596
https://www.utah.gov/pmn/files/1209275.mp3,200,audio/mpeg,116902650
https://www.utah.gov/pmn/files/1209043.MP3,200,audio/mpeg,184019466
https://www.utah.gov/pmn/files/1214261.MP3,200,audio/mpeg,103262890
https://www.utah.gov/pmn/files/1217567.MP3,200,audio/mpeg,173705696
https://www.utah.gov/pmn/files/1225497.MP3,200,audio/mpeg,196594645
https://www.utah.gov/pmn/files/1232827.MP3,200,audio/mpeg,160854078
https://www.utah.gov/pmn/files/1249727.MP3,200,audio/mpeg,180133700
https://www.utah.gov/pmn/files/1251483.MP3,200,audio/mpeg,122425039
https://www.utah.gov/pmn/files/1251481.MP3,200,audio/mpeg,58571330
https://www.utah.gov/pmn/files/1254069.MP3,200,audio/mpeg,172340224
https://www.utah.gov/pmn/files/1263494.MP3,200,audio/mpeg,170516261
https://www.utah.gov/pmn/files/1263490.MP3,200,audio/mpeg,52804168
https://www.utah.gov/pmn/files/1268685.MP3,200,audio/mpeg,172753376
https://www.utah.gov/pmn/files/1268689.MP3,200,audio/mpeg,12318490
https://www.utah.gov/pmn/files/1288537.MP3,200,audio/mpeg,130504452
https://www.utah.gov/pmn/files/1288539.MP3,200,audio/mpeg,51322249
https://www.utah.gov/pmn/files/1285077.MP3,200,audio/mpeg,33839416
https://www.utah.gov/pmn/files/1285079.MP3,200,audio/mpeg,134931414
https://www.utah.gov/pmn/files/1296879.MP3,200,audio/mpeg,184099088
https://www.utah.gov/pmn/files/1299597.MP3,200,audio/mpeg,130688325
https://www.utah.gov/pmn/files/1309295.MP3,200,audio/mpeg,182557444
https://www.utah.gov/pmn/files/1313797.m4a,200,audio/mp4,125097024
https://www.utah.gov/pmn/files/1315291.MP3,200,audio/mpeg,5407564
https://www.utah.gov/pmn/files/1316227.MP3,200,audio/mpeg,5407564
https://www.utah.gov/pmn/files/1315289.MP3,200,audio/mpeg,426785
https://www.utah.gov/pmn/files/1315287.MP3,200,audio/mpeg,195735636
https://www.utah.gov/pmn/files/1386747.MP3,200,audio/mpeg,151230636
https://www.utah.gov/pmn/files/1332405.MP3,200,audio/mpeg,195979576
https://www.utah.gov/pmn/files/1330205.MP3,200,audio/mpeg,23219349
https://www.utah.gov/pmn/files/1336037.mp3,200,audio/mpeg,97912156
https://www.utah.gov/pmn/files/1349955.MP3,200,audio/mpeg,112154604
https://www.utah.gov/pmn/files/1355559.MP3,200,audio/mpeg,13661716
https://www.utah.gov/pmn/files/1364621.MP3,200,audio/mpeg,103949980
https://www.utah.gov/pmn/files/1364623.MP3,200,audio/mpeg,59784652
https://www.utah.gov/pmn/files/1369681.MP3,200,audio/mpeg,160187757
https://www.utah.gov/pmn/files/1373993.MP3,200,audio/mpeg,192439254
https://www.utah.gov/pmn/files/1381795.MP3,200,audio/mpeg,158051667
https://www.utah.gov/pmn/files/1404215.MP3,200,audio/mpeg,88425096
https://www.utah.gov/pmn/files/1393315.MP3,200,audio/mpeg,75683933
https://www.utah.gov/pmn/files/1399413.m4a,200,audio/mp4,6573244
https://www.utah.gov/pmn/files/1404217.MP3,200,audio/mpeg,194515674
https://www.utah.gov/pmn/files/1407729.MP3,200,audio/mpeg,11539643
https://www.utah.gov/pmn/files/1407727.MP3,200,audio/mpeg,947723
https://www.utah.gov/pmn/files/1407725.MP3,200,audio/mpeg,86397481
https://www.utah.gov/pmn/files/1407723.MP3,200,audio/mpeg,53296077
https://www.utah.gov/pmn/files/1418795.MP3,200,audio/mpeg,175938226
https://www.utah.gov/pmn/files/1433205.MP3,200,audio/mpeg,55172890
https://www.utah.gov/pmn/files/1438245.MP3,200,audio/mpeg,136985331
https://www.utah.gov/pmn/files/1447527.MP3,200,audio/mpeg,165520384
https://www.utah.gov/pmn/files/1459783.MP3,200,audio/mpeg,107317896
