motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file,provenance
16,5,1,3,"to hold a public hearing on the budget on December 19, 2018, in conjunction with the Council meeting",Budget/Fiscal,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,2,8,0,minutes/2018/2018-11-21/2018-11-21_council-meeting.md,minutes
17,5,1,4,to authorize the use of digital signatures on permits and such,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,14,0,minutes/2018/2018-11-21/2018-11-21_council-meeting.md,minutes
18,5,1,5,to add Chris Johnson and Cheryl Kerrigan to the Annexation Committee on an interim basis,Land-Use/Zoning,Pass (unanimous),Pass,council_vote,,,unclassified,low,1,singleton,high,2,7,0,minutes/2018/2018-11-21/2018-11-21_council-meeting.md,minutes
19,5,1,6,to approve sending the letter subject to any changes or significant concerns the Council may have,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,14,0,minutes/2018/2018-11-21/2018-11-21_council-meeting.md,minutes
20,6,1,1,"to approve legal expenses for December, 2018, in the amount of $2,122",Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,7,0,minutes/2019/2019-01-16/2019-01-16_council-meeting.md,minutes
21,6,1,2,to send this draft as an exploratory to the Salt Lake County Clerk and to Lt. Governor to get an opinion,Other,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,13,2,0,minutes/2019/2019-01-16/2019-01-16_council-meeting.md,minutes
22,6,1,3,to appoint all Council Members to the same boards on which they now serve,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,7,2,0,minutes/2019/2019-01-16/2019-01-16_council-meeting.md,minutes
23,7,1,1,"to approve the minutes of the Copperton Metro Township Council meetings held on January 16, 2019, February 11, 2019, and February 20, 2019",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,7,2,0,minutes/2019/2019-03-20/2019-03-20_council-meeting.md,minutes
24,7,1,2,"to approve legal fees of $3,397.00",Budget/Fiscal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,13,0,minutes/2019/2019-03-20/2019-03-20_council-meeting.md,minutes
25,7,1,3,"to adopt her letter as the Council’s interim policy on Olympia Hills pending the development and adoption of a more formal resolution, which the Council will approve at its working meeting in April",Resolution,Pass,Pass,council_vote,,approve,keyword,high,,,,7,2,0,minutes/2019/2019-03-20/2019-03-20_council-meeting.md,minutes
26,7,1,4,to use the appropriation to create a smart park and create a five-member committee of Council Members and community members to look into this matter before the disbursement of funds in August,Budget/Fiscal,Pass,Pass,council_vote,,,unclassified,low,,,,2,13,0,minutes/2019/2019-03-20/2019-03-20_council-meeting.md,minutes
27,7,1,5,to appoint Council Members Pazell and Bailey to the Smart Park Committee,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,13,8,0,minutes/2019/2019-03-20/2019-03-20_council-meeting.md,minutes
28,8,1,1,to approve the ordinance,Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,7,12,0,minutes/2019/2019-04-03/2019-04-03_council-meeting.md,minutes
29,8,1,2,"to donate $1,000 to the Olympia Hills development study",Other,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,8,7,0,minutes/2019/2019-04-03/2019-04-03_council-meeting.md,minutes
30,9,1,1,to approve the bill for legal counsel,Budget/Fiscal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,12,0,minutes/2019/2019-05-15/2019-05-15_council-meeting.md,minutes
31,9,1,2,"to approve the resolution with the amendment that if Rio Tinto protests the annexation, Copperton Metro Township will withdraw",Land-Use/Zoning,Pass (unanimous),Pass,council_vote,,approve,keyword,high,2,singleton,high,2,13,0,minutes/2019/2019-05-15/2019-05-15_council-meeting.md,minutes
32,9,1,3,to direct the Copperton Metro Township Planning Commission to make the general plan its focus starting in June,Land-Use/Zoning,Pass (unanimous),Pass,council_vote,,,unclassified,low,3,singleton,high,13,2,0,minutes/2019/2019-05-15/2019-05-15_council-meeting.md,minutes
33,10,1,1,"to approve the Copperton Metro Township minutes for March 20, 2019, April 3, 2019, and April 17, 2019",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,7,12,0,minutes/2019/2019-06-19/2019-06-19_council-meeting.md,minutes
34,10,1,2,to approve the legal fees,Budget/Fiscal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,7,0,minutes/2019/2019-06-19/2019-06-19_council-meeting.md,minutes
35,10,1,3,to approve the agreement,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,7,12,0,minutes/2019/2019-06-19/2019-06-19_council-meeting.md,minutes
36,10,1,4,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,7,0,minutes/2019/2019-06-19/2019-06-19_council-meeting.md,minutes
37,10,1,5,to approve the resolution withdrawing the annexation petition,Land-Use/Zoning,Pass (unanimous),Pass,council_vote,,approve,keyword,high,4,singleton,high,2,7,0,minutes/2019/2019-06-19/2019-06-19_council-meeting.md,minutes
38,10,1,6,to close the Council meeting to discuss qualifications of possible members of the General Plan Steering Committee,Land-Use/Zoning,Pass (unanimous),Pass,council_vote,,,unclassified,low,5,singleton,high,2,7,0,minutes/2019/2019-06-19/2019-06-19_council-meeting.md,minutes
39,11,1,1,"to approve the Copperton Metro Township minutes for May 5, 2019",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,7,2,0,minutes/2019/2019-07-17/2019-07-17_council-meeting.md,minutes
40,11,1,2,"to approve the June legal fees of $2,128.50, and some legal work done on the census for $107.50",Budget/Fiscal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,12,0,minutes/2019/2019-07-17/2019-07-17_council-meeting.md,minutes
41,11,1,3,to approve the ordinance,Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,12,0,minutes/2019/2019-07-17/2019-07-17_council-meeting.md,minutes
42,11,1,4,to approve the ordinance,Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,8,0,minutes/2019/2019-07-17/2019-07-17_council-meeting.md,minutes
43,12,1,1,"to approve the minutes of the Copperton Metro Township Council meetings held on June 19, 2019, and July 17, 2019",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,8,7,0,minutes/2019/2019-08-21/2019-08-21_council-meeting.md,minutes
44,12,1,2,to approve the invoice for legal fees,Budget/Fiscal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,7,8,0,minutes/2019/2019-08-21/2019-08-21_council-meeting.md,minutes
45,12,1,3,to table this item until next month,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,table,keyword,high,,,,2,13,0,minutes/2019/2019-08-21/2019-08-21_council-meeting.md,minutes
46,12,1,4,to adopt the personnel policy,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,13,0,minutes/2019/2019-08-21/2019-08-21_council-meeting.md,minutes
47,12,1,5,to incorporate Rules of Order into Title 2,Other,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,7,13,0,minutes/2019/2019-08-21/2019-08-21_council-meeting.md,minutes
48,13,1,1,to approve the invoice for legal fees,Budget/Fiscal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,12,8,0,minutes/2019/2019-09-18/2019-09-18_council-meeting.md,minutes
49,13,1,2,"to direct legal counsel to prepare the RFP for the Council’s special meeting. Council Member Pazell added a friendly to request the Council review the RFP and send any edits to legal counsel by the end of the day on Tuesday, September 24",Other,Pass,Pass,council_vote,,,unclassified,low,,,,7,13,0,minutes/2019/2019-09-18/2019-09-18_council-meeting.md,minutes
50,13,1,3,to approve Ordinance No. 19-09-03,Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,12,8,0,minutes/2019/2019-09-18/2019-09-18_council-meeting.md,minutes
51,13,1,4,to approve the interlocal agreement,Interlocal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,13,2,0,minutes/2019/2019-09-18/2019-09-18_council-meeting.md,minutes
52,13,1,5,to approve the interlocal agreement,Interlocal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,8,2,0,minutes/2019/2019-09-18/2019-09-18_council-meeting.md,minutes
53,13,1,6,"to table the item until September 30, 2019 at 6:00 pm",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,table,keyword,high,,,,7,12,0,minutes/2019/2019-09-18/2019-09-18_council-meeting.md,minutes
54,14,1,1,to approve the interlocal agreement,Interlocal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,8,7,0,minutes/2019/2019-09-30/2019-09-30_council-meeting.md,minutes
55,15,1,1,to approve SLVLESA going through the Truth in Taxation for a tax increase,Other,Fail (unanimous),Fail,council_vote,,approve,keyword,high,,,,2,12,0,minutes/2019/2019-10-16/2019-10-16_council-meeting.md,minutes
56,15,1,2,"to approve the minutes of the Copperton Metro Township Council meeting held on August 21, 2019",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,12,2,0,minutes/2019/2019-10-16/2019-10-16_council-meeting.md,minutes
57,15,1,3,to approve the attorney’s invoice,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,7,0,minutes/2019/2019-10-16/2019-10-16_council-meeting.md,minutes
58,15,1,4,to table the following items until the next regular meeting: 4.5 Planning Commission Ordinance 4.7 Medical Cannabis Act 4.9 Arborist RFP 4.10 Future Park Management,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,table,keyword,high,,,,13,2,0,minutes/2019/2019-10-16/2019-10-16_council-meeting.md,minutes
59,15,1,5,to approve the work to be done by Municode,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,7,2,0,minutes/2019/2019-10-16/2019-10-16_council-meeting.md,minutes
60,15,1,6,to approve the conflict waiver,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,7,12,0,minutes/2019/2019-10-16/2019-10-16_council-meeting.md,minutes
61,16,1,1,"to approve the $2,476 attorney bill",Budget/Fiscal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,,0,minutes/2019/2019-11-19/2019-11-19_council-meeting.md,minutes
62,16,1,2,to approve the election results,Appointment,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,7,2,0,minutes/2019/2019-11-19/2019-11-19_council-meeting.md,minutes
63,16,1,3,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,7,0,minutes/2019/2019-11-19/2019-11-19_council-meeting.md,minutes
64,16,1,4,to approve the rules of order resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,7,0,minutes/2019/2019-11-19/2019-11-19_council-meeting.md,minutes
65,16,1,5,to approve the ordinance,Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,7,0,minutes/2019/2019-11-19/2019-11-19_council-meeting.md,minutes
66,17,1,1,"to approve the minutes of the Copperton Metro Township Council meetings held on August 21, 2019",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,2,12,0,minutes/2019/2019-12-18/2019-12-18_council-meeting.md,minutes
67,17,1,2,"to approve a $593.72 invoice from the County Clerk for election services, and a $2,560 invoice from Smith Hartvigsen for legal services",Appointment,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,8,0,minutes/2019/2019-12-18/2019-12-18_council-meeting.md,minutes
68,17,1,3,to not opt in at this time but to work with Rocky Mountain Power to make sure the alternative energy solutions they are working with are available to Copperton residents,Other,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,2,7,0,minutes/2019/2019-12-18/2019-12-18_council-meeting.md,minutes
69,18,1,1,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,12,2,0,minutes/2019/2019-12-20/2019-12-20_council-meeting.md,minutes
70,18,1,2,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,12,2,0,minutes/2019/2019-12-20/2019-12-20_council-meeting.md,minutes
71,19,1,1,"to approve the minutes of the Copperton Metro Township Council meetings held on September 30, 1 DATE WEDNESDAY JANUARY 15, 2020 2019, October 16, 2019, and November 19, 2019",Procedural/Administrative,Pass,Pass,council_vote,,procedural,keyword,high,,,,7,8,0,minutes/2020/2020-01-15/2020-01-15_council-meeting.md,minutes
72,19,1,2,to approve the invoice for legal services,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,16,0,minutes/2020/2020-01-15/2020-01-15_council-meeting.md,minutes
73,19,1,3,to approve the 2020 meeting schedule,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,7,2,0,minutes/2020/2020-01-15/2020-01-15_council-meeting.md,minutes
74,19,1,4,to keep Sean Clayton as chair/mayor,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,7,2,0,minutes/2020/2020-01-15/2020-01-15_council-meeting.md,minutes
75,19,1,5,to keep Apollo Pazell as vice-chair,Other,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,7,16,0,minutes/2020/2020-01-15/2020-01-15_council-meeting.md,minutes
76,19,1,6,to keep Kathleen Bailey as treasurer,Other,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,2,16,0,minutes/2020/2020-01-15/2020-01-15_council-meeting.md,minutes
77,19,1,7,to keep Kevin Severson as secretary,Other,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,2,7,0,minutes/2020/2020-01-15/2020-01-15_council-meeting.md,minutes
78,19,1,8,to appoint Tessa Stitzer to the Wasatch Front Waste and Recycling District Board,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,7,8,0,minutes/2020/2020-01-15/2020-01-15_council-meeting.md,minutes
79,19,1,9,to appoint Apollo Pazell to the Unified Police Department and Salt Lake Valley Law Enforcement Service Area boards,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,7,16,0,minutes/2020/2020-01-15/2020-01-15_council-meeting.md,minutes
80,19,1,10,to appoint Kathleen Bailey to the Unified Fire Authority and Unified Fire Service Area boards,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,2,13,0,minutes/2020/2020-01-15/2020-01-15_council-meeting.md,minutes
81,19,1,11,to appoint Tessa Stitzer to serve as the liaison for the Bingham Cemetery Board,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,7,8,0,minutes/2020/2020-01-15/2020-01-15_council-meeting.md,minutes
82,19,1,12,to appoint Kathleen Bailey as liaison to the Copperton Community Council,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,2,13,0,minutes/2020/2020-01-15/2020-01-15_council-meeting.md,minutes
83,19,1,13,to appoint Kevin Severson as the liaison to the Planning & Zoning Commission,Land-Use/Zoning,Pass (unanimous),Pass,council_vote,,,unclassified,low,6,singleton,high,7,2,0,minutes/2020/2020-01-15/2020-01-15_council-meeting.md,minutes
84,19,1,14,to appoint Kevin Severson as the liaison to the Animal Services Board,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,13,7,0,minutes/2020/2020-01-15/2020-01-15_council-meeting.md,minutes
85,20,1,1,"to approve the minutes of the Copperton Metro Township Council meetings held on December 20, 2019, and January 15, 2020",Procedural/Administrative,Pass (unanimous) (w/ named abstention),Pass,council_vote,,procedural,keyword,high,,,,7,8,1,minutes/2020/2020-02-19/2020-02-19_council-meeting.md,minutes
86,20,1,2,"to approve legal expenses of $2,388.00",Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,16,0,minutes/2020/2020-02-19/2020-02-19_council-meeting.md,minutes
87,20,1,3,to approve the franchise agreement,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,16,0,minutes/2020/2020-02-19/2020-02-19_council-meeting.md,minutes
88,20,1,4,to approve the business license amendment,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,16,0,minutes/2020/2020-02-19/2020-02-19_council-meeting.md,minutes
89,20,1,5,to send out event mailers for the upcoming open house,Other,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,7,8,0,minutes/2020/2020-02-19/2020-02-19_council-meeting.md,minutes
90,20,1,6,to appoint Council Member Bailey as the alternate UPD board member,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,2,13,0,minutes/2020/2020-02-19/2020-02-19_council-meeting.md,minutes
91,21,1,1,"to approve the attorney’s bill for $6,377.00",Budget/Fiscal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,7,0,minutes/2020/2020-03-18/2020-03-18_council-meeting.md,minutes
92,21,1,2,to approve the UFA agreement,Other,3-2 Pass,Pass,council_vote,,approve,keyword,high,,,,7,2,1,minutes/2020/2020-03-18/2020-03-18_council-meeting.md,minutes
93,21,1,3,to approve the resolution,Resolution,3-2 Pass,Pass,council_vote,,approve,keyword,high,,,,7,2,1,minutes/2020/2020-03-18/2020-03-18_council-meeting.md,minutes
94,22,1,1,"to approve the minutes of the Copperton Metro Township Council meetings held on February 19, 2020, March 13, 2020, and March 18, 2020",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,2,14,0,minutes/2020/2020-04-15/2020-04-15_council-meeting.md,minutes
95,22,1,2,"to approve the $4,026 legal bill",Budget/Fiscal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,7,0,minutes/2020/2020-04-15/2020-04-15_council-meeting.md,minutes
96,22,1,3,"to approve the resolution and reinstate the Declaration of Emergency until May 15, 2020",Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,7,0,minutes/2020/2020-04-15/2020-04-15_council-meeting.md,minutes
97,22,1,4,to approve the RFP as amended,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,16,0,minutes/2020/2020-04-15/2020-04-15_council-meeting.md,minutes
98,22,1,5,"to approve the RFP and work with Mayor Kelly Bush, Kearns Metro Township, to get the proposal date set",Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,7,8,0,minutes/2020/2020-04-15/2020-04-15_council-meeting.md,minutes
99,22,1,6,"to approve the letter, and authorize the Mayor to sign and send it",Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,8,2,0,minutes/2020/2020-04-15/2020-04-15_council-meeting.md,minutes
100,22,1,7,to reapprove the Rocky Mountain Power Franchise Agreement,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,7,0,minutes/2020/2020-04-15/2020-04-15_council-meeting.md,minutes
101,23,1,1,"to approve the minutes of the Copperton Metro Township Council meetings held on April 15, 2020",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,16,7,0,minutes/2020/2020-05-20/2020-05-20_council-meeting.md,minutes
102,23,1,2,"to approve $8,008 in attorney fees",Budget/Fiscal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,16,0,minutes/2020/2020-05-20/2020-05-20_council-meeting.md,minutes
103,23,1,3,to provide a conditional 30-day extension if Copperton does not receive at least two proposals,Other,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,2,16,0,minutes/2020/2020-05-20/2020-05-20_council-meeting.md,minutes
104,24,1,1,"to approve the minutes of the Copperton Metro Township Council meetings held on May 20, 2020",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,2,16,0,minutes/2020/2020-06-17/2020-06-17_council-meeting.md,minutes
105,24,1,2,"to approve $3,892 in legal services and $9,147 in insurance premiums, which includes the cemetery",Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,8,0,minutes/2020/2020-06-17/2020-06-17_council-meeting.md,minutes
106,24,1,3,to approve the changes to the RFP and to resubmit it,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,13,2,0,minutes/2020/2020-06-17/2020-06-17_council-meeting.md,minutes
107,24,1,4,to table this matter for one month,Procedural/Administrative,Pass (unanimous),Pass,council_vote,,table,keyword,high,,,,2,13,0,minutes/2020/2020-06-17/2020-06-17_council-meeting.md,minutes
108,24,1,5,to continue the Emergency Declaration for another 30 days,Other,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,2,8,0,minutes/2020/2020-06-17/2020-06-17_council-meeting.md,minutes
109,24,1,6,to replace Council Member Bailey with Council Member Stitzer on the Community Council,Other,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,2,13,0,minutes/2020/2020-06-17/2020-06-17_council-meeting.md,minutes
110,25,1,1,"to rescind the Action Plan that was adopted in March, effective immediately",Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,2,7,0,minutes/2020/2020-07-06/2020-07-06_council-meeting.md,minutes
111,26,1,1,"to approve the minutes of the Copperton Metro Township Council meetings held on June 17, 2020, and July 7, 2020",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,16,7,0,minutes/2020/2020-07-15/2020-07-15_council-meeting.md,minutes
112,26,1,2,"to approve the invoice for $5,038 in legal fees",Budget/Fiscal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,7,16,0,minutes/2020/2020-07-15/2020-07-15_council-meeting.md,minutes
113,27,1,1,to open the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,2,7,0,minutes/2020/2020-08-19/2020-08-19_council-meeting.md,minutes
114,27,1,2,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,2,7,0,minutes/2020/2020-08-19/2020-08-19_council-meeting.md,minutes
115,27,1,3,"to approve the minutes of the Copperton Metro Township Council meetings held on July 15, 2020, and July 28, 2020",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,2,7,0,minutes/2020/2020-08-19/2020-08-19_council-meeting.md,minutes
116,27,1,4,to approve the Emergency Operations Plan,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,8,7,0,minutes/2020/2020-08-19/2020-08-19_council-meeting.md,minutes
117,27,1,5,"to approve the disbursement of $1,197 to UPD pending the approval of the agreement",Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,7,8,0,minutes/2020/2020-08-19/2020-08-19_council-meeting.md,minutes
118,27,1,6,to close the open session of the Copperton Metro Township Council Meeting to discuss reasonably imminent litigation,Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,16,13,0,minutes/2020/2020-08-19/2020-08-19_council-meeting.md,minutes
119,28,1,1,"to approve the $1,688.50 in legal expenses",Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,7,8,0,minutes/2020/2020-09-16/2020-09-16_council-meeting.md,minutes
120,28,1,2,"to approve invoices of $169.65 to SLVLESA and $1,197.00 to UFA to be paid with CARES money",Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,7,2,0,minutes/2020/2020-09-16/2020-09-16_council-meeting.md,minutes
121,28,1,3,to approve the UPD Interlocal Agreement,Interlocal,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,13,2,1,minutes/2020/2020-09-16/2020-09-16_council-meeting.md,minutes
122,28,1,4,to approve the Urban County Block Grant Program interlocal agreement,Interlocal,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,8,7,0,minutes/2020/2020-09-16/2020-09-16_council-meeting.md,minutes
123,28,1,5,to close the open session of the Copperton Metro Township Council Meeting to discuss the professional competence of individuals,Other,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,7,8,1,minutes/2020/2020-09-16/2020-09-16_council-meeting.md,minutes
124,28,1,6,"to approve Daniel Allen with SuperTrees as the township arborist for Copperton Park, and to allow Council Member Bailey to write a letter to each candidate indicating who won, and to negotiate with SuperTrees",Other,Pass,Pass,council_vote,,approve,keyword,high,,,,16,,0,minutes/2020/2020-09-16/2020-09-16_council-meeting.md,minutes
