adid,date,title,filename,url,bytes,sha256,is_pdf
5489,2021-02-18,"February 18, 2021",2021-02-18_february_18_2021_adid5489.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5489,120608,903330c24357eb275469e7adaa063f88b5a531661db60d8ea7b446e112b34081,True
5471,2021-03-04,"March 4, 2021",2021-03-04_march_4_2021_adid5471.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5471,83399,eac9ec3b181420ba5186677c8d3a7610c7110179e3b9ef422c22ab73f7f0c851,True
5490,2021-03-18,"March 18, 2021",2021-03-18_march_18_2021_adid5490.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5490,65257,f162a2b154c060c844ee6feda7dc91263e40ec791b5e73c571c43bd1f1ab478a,True
5528,2021-04-01,"April 1, 2021",2021-04-01_april_1_2021_adid5528.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5528,94800,0e1b7a2ce6862934defbfdc9bb08598d8f271434fec0059dc06f4cf85fe3cbe3,True
5529,2021-04-15,"April 15, 2021",2021-04-15_april_15_2021_adid5529.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5529,102593,275e9a662c47bdb0e63b6ae600a3603770a5bdc1ddd806d89090954c5c9c7e3d,True
5569,2021-05-06,"May 6, 2021",2021-05-06_may_6_2021_adid5569.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5569,135796,4afc3fff7689b332fdc574918ba333ee4f760931547a1b111f64fb9e23f565e9,True
5603,2021-05-20,"May 20, 2021",2021-05-20_may_20_2021_adid5603.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5603,122199,76ef3c23a68031c927b18729094e90550cc311dccd2d791e6e5e1aab8d69528e,True
5604,2021-06-03,"June 3, 2021",2021-06-03_june_3_2021_adid5604.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5604,86238,31c4fdfc7643547b35c3bd7eb28506648b80b1bf90b6f9ee9e29299990ae847c,True
5617,2021-06-17,"June 17, 2021",2021-06-17_june_17_2021_adid5617.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5617,93442,403a603a99c611a72e277afc40456b16a7c37d0486a8ca5e4799d4936133a7a9,True
5644,2021-07-01,"July 1, 2021",2021-07-01_july_1_2021_adid5644.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5644,113946,7bc552456666d86f42e6e9de8bb08137751f25b3ed4e2cbb98e3b130ad8c574f,True
5684,2021-07-15,"July 15, 2021",2021-07-15_july_15_2021_adid5684.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5684,90725,13c3d9f55c9fd6353c9ed5251b14c27fde92d3f481c6adc403cc10cfeed24e5e,True
5758,2021-08-19,"August 19, 2021",2021-08-19_august_19_2021_adid5758.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5758,136238,969de72d727eff824d5b6f02a62a108571c9135cb709a226b02f9d3598b14cca,True
5759,2021-09-02,"September 2, 2021",2021-09-02_september_2_2021_adid5759.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5759,113119,f2ba4bfcd0cb4880a0bf901da2f5b764db983f0ba37d6ab18a3581c69b88e814,True
5802,2021-10-07,"October 7, 2021",2021-10-07_october_7_2021_adid5802.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5802,121830,403b791ff65f14ed98920b88fa991f5a9cb3e732c16ecdd85d504806e4a2264b,True
5825,2021-10-21,"October 21, 2021",2021-10-21_october_21_2021_adid5825.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5825,192669,3fb01d92f485795f9bdc91ed3872a691204633aca3b58b51b6b21c07e0e30b11,True
5858,2021-11-04,"November 4, 2021",2021-11-04_november_4_2021_adid5858.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5858,75035,ba9bc42dcbc7d0b470c3710ce72d82aad4e508800caee23e7dac7bd5606ad828,True
5857,2021-11-18,"November 18, 2021",2021-11-18_november_18_2021_adid5857.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5857,122307,28492f0d7c0017679f3f7cd889cba2814e02e042250b67b86889da9a4875b4ae,True
5926,2021-12-16,"December 16, 2021",2021-12-16_december_16_2021_adid5926.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5926,103491,9d64c73c190a4901a2aa1d2fdd9ab9895c5c5ffa7e9951172b38ddb9629eb673,True
5927,2022-01-06,"January 6, 2022",2022-01-06_january_6_2022_adid5927.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5927,123583,c00c3e40069df629aad57ca0ab33feee0811b40ed3ca9432700b1b8113523c20,True
5955,2022-02-03,"February 3, 2022",2022-02-03_february_3_2022_adid5955.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5955,86355,9b5c0f31366b2c0b6fbf3f3586941fd3b290144b77221f2d219a2a549cf4936a,True
5987,2022-02-17,"February 17, 2022",2022-02-17_february_17_2022_adid5987.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/5987,91460,eaa7d83bb1417accd1a50db5b97d668fe04bf2ed2c888b9cf7f18b5b47825315,True
6007,2022-03-03,"March 3, 2022",2022-03-03_march_3_2022_adid6007.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/6007,125503,78870af1d1b67d59b1fbe8e5a705a7d7e161a39d579735036c465843b476e69d,True
6034,2022-03-17,"March 17, 2022",2022-03-17_march_17_2022_adid6034.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/6034,88739,e4e95b4cbe9c3cf9c7457d47f7ee6fe83dd3a2685277bf08cb915c020ffcdb9b,True
6068,2022-04-07,"April 7, 2022",2022-04-07_april_7_2022_adid6068.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/6068,91854,452900880646fac382e6e9d647e10ad1d52108bdb02720e1f8cc1dae8bf61395,True
6109,2022-05-05,"May 5, 2022",2022-05-05_may_5_2022_adid6109.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/6109,335181,eb20035184e7c9eb96fe971376f16a3976c4e9d69c3c405cec635843922397cf,True
6158,2022-05-19,"May 19, 2022",2022-05-19_may_19_2022_adid6158.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/6158,135872,a8fba6b286eb749fc374ff5307bfed2f7f036fb0aac60441357baddc52d4741a,True
6159,2022-06-02,"June 2, 2022",2022-06-02_june_2_2022_adid6159.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/6159,97785,7c731cff1f0ed3fadde9896d07ca2fd2d0d37cd239c8a75042bb693966ab9340,True
6203,2022-07-07,"July 7, 2022",2022-07-07_july_7_2022_adid6203.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/6203,182019,81915051b055465cdca45c2f0fbac76c62a927fdf9827b4328a9154e8c73d822,True
6217,2022-07-21,"July 21, 2022",2022-07-21_july_21_2022_adid6217.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/6217,120563,f61ae05710cffef58ec9b5a85125d3331ec56936d1a5374c0d6da4bf798ffa42,True
6218,2022-08-04,"August 4, 2022",2022-08-04_august_4_2022_adid6218.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/6218,84018,d4ce81742fa6fd2646da3d14c722ed6092daa488ff6631d275e4a29cb3384b53,True
6243,2022-09-01,"September 1, 2022",2022-09-01_september_1_2022_adid6243.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/6243,90192,98ca5839fcc951ae739db51c3964708744a851988dcc2b8d2dc0c889a8be95bc,True
6311,2022-09-15,"September 15, 2022",2022-09-15_september_15_2022_adid6311.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/6311,36643,b03bc20482e2cae93bab80dbaf631c64910eeaf94d81e0b91e3ceff7aa098a2c,True
6329,2022-10-06,"October 6, 2022",2022-10-06_october_6_2022_adid6329.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/6329,76640,6ba5a3043f491627ebb6f61b8baa24aef22b906603be6013e8cd57071027d116,True
7358,2022-10-20,"October 20, 2022",2022-10-20_october_20_2022_adid7358.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/7358,54647,1de6d54a6f3c21da2cd621bad3b37bdee60870a8b61c3bec4f9fd763da4cdbd3,True
7395,2022-11-03,"November 3, 2022",2022-11-03_november_3_2022_adid7395.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/7395,48419,82efd9c22c54c5b1e3c60afd48a356a93ca8fa6c4785095bd304f7fa8a17fc6d,True
7396,2022-11-17,"November 17, 2022",2022-11-17_november_17_2022_adid7396.pdf,https://www.murray.utah.gov/Archive/ViewFile/Item/7396,102823,8010995760946238fbd6d6fe311b49fb26f26f8771f8173da3b67905a12d67d1,True
