city,candidate,election_year,office,seat,regime,regime_basis,raised_gross,spent_gross,carryover_opening,carryover_basis,raised_net_of_carryover,ending_balance,chain_closes,n_filings,n_live,n_governing,chain_len,is_floor,in_kind_basis,confidence,governing_filings,excluded_filings,gap_reason,itemized_check_raised,itemized_check_spent,itemized_check_note,review_flag
utah_county,Joel Wright,2010,County Commission Seat A,,undetermined,none,,,,,,,False,2,2,0,2,,unknown,,,,chain-broken: the longest balance chain (2 of 2 live filings) does not close,,,,
utah_county,Douglas Witney,2010,County Commission Seat B,,per-period,chain-closure,7370.00,10325.30,3000.00,chain-first-bb,7370.00,44.70,True,3,3,3,3,,unknown,A,raw/2010/2010_CommissionSeatBWitneyDouglas05112010.pdf;raw/2010/2010_CountyCommissionSeatB-WitneyDouglas-102510.pdf;raw/2010/2010_CountyCommissionSeatB-WitneyDouglas-111510.pdf,,,,,not-comparable: itemized rows exist for only 2/3 governing filings,
utah_county,Linda Houskeeper,2010,County Commission Seat B,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
utah_county,STEVE WHITE,2010,County Commission Seat B,,per-period-single,single-filing,16684.94,16684.94,0.00,governing-report-bb,16684.94,0.00,,1,1,1,0,1,unknown,C,raw/2010/2010_CountyCommissionSeatB-WhiteSteve-061410.pdf,,,16684.94,16704.94,sum-incremental,
utah_county,Ted B. Barratt,2010,County Commission Seat B,,per-period,chain-closure,7553.48,7060.30,0.00,chain-first-bb,7553.48,493.18,True,2,2,2,2,,unknown,A,raw/2010/2010_CountyCommissionSeatB-BarrattTedB-061510.pdf;raw/2010/2010_CountyCommissionSeatB-BarrattTedB-102510.pdf,,,7553.48,7060.30,sum-incremental,
utah_county,JEFFERY DEAN SMITH,2010,County Recorder,,per-period,chain-closure,4677.47,4677.47,0.00,chain-first-bb,4677.47,0.00,True,3,3,3,3,,unknown,A,raw/2010/2010_CountyRecorder-SmithJefferyDean-061510.pdf;raw/2010/2010_CountyRecorder-SmithJefferyDean-120210.pdf;raw/2010/2010_CountyRecorder-SmithJefferyDean-102510.pdf,,,,,not-comparable: itemized rows exist for only 2/3 governing filings,
utah_county,RODNEY D. CAMPBELL,2010,County Recorder,,per-period-single,single-filing,0.00,0.00,0.00,governing-report-bb,0.00,0.00,,1,1,1,0,1,unknown,C,raw/2010/2010_CountyRecorderCampbellRodney081310.pdf,,,,,no itemized layer,
utah_county,Rodney D. Campbell,2010,County Recorder,,per-period-single,single-filing,2003.75,2003.75,0.00,governing-report-bb,2003.75,0.00,,1,1,1,0,1,unknown,C,raw/2010/2010_CountyRecorder-CampbellRodney-061410.pdf,,,2003.75,2003.75,sum-incremental,
utah_county,JAMES O. TRACY JR.,2010,County Sheriff,,per-period,chain-closure,135.00,135.00,0.00,chain-first-bb,135.00,0.00,True,2,2,2,2,,unknown,A,raw/2010/2010_CountySheriff-TracyJamesO-110910R.pdf;raw/2010/2010_CountySheriff-TracyJamesO-102610.pdf,,,,,not-comparable: itemized rows exist for only 1/2 governing filings,
utah_county,James O. Tracy Jr.,2010,County Sheriff,,per-period-single,single-filing,4574.30,4574.30,0.00,governing-report-bb,4574.30,0.00,,1,1,1,0,1,unknown,C,raw/2010/2010_CountySheriff-TracyJamesO-061510.pdf,,,4574.30,4574.30,sum-incremental,
utah_county,GARY RATCLIFFE,2010,County Surveyor,,per-period,chain-closure,0.00,0.00,-3661.05,chain-first-bb,0.00,-3661.05,True,3,3,2,2,1,unknown,A-superseded,raw/2010/2010_CountySurveyor-RatcliffeGary-102610.pdf;raw/2010/2010_CountySurveyor-RatcliffeGary-120210.pdf,raw/2010/2010_CountySurveyor-RatcliffeGary-061410.pdf=orphan-not-chained,,,,no itemized layer,
utah_county,Scott M Peterson,2010,County Surveyor,,per-period-single,single-filing,750.00,1502.00,0.00,governing-report-bb,750.00,-752.00,,1,1,1,0,1,unknown,C,raw/2010/2010_CountySurveyorPetersonScottM052110.pdf,,,750.00,1502.00,sum-incremental,
utah_county,Robert Kirk,2010,County Treasurer,,per-period,chain-closure,503.46,503.46,0.00,chain-first-bb,503.46,0.00,True,2,2,2,2,,unknown,A,raw/2010/2010_CountyTreasurer-KirkRobert-061110.pdf;raw/2010/2010_CountyTreasurer-KirkRobert-102610.pdf,,,,,not-comparable: itemized rows exist for only 1/2 governing filings,
utah_county,LARRY BALLARD,2012,County Commission Seat C,,per-period,chain-closure,0.00,0.00,0.00,chain-first-bb,0.00,0.00,True,2,2,2,2,,unknown,A,raw/2012/2012_Ballard083012.pdf;raw/2012/2012_Ballard102912.pdf,,,,,no itemized layer,
utah_county,LARRY L. BALLARD,2012,County Commission Seat C,,per-period-single,single-filing,0.00,0.00,0.00,governing-report-bb,0.00,0.00,,1,1,1,0,1,unknown,C,raw/2012/2012_Ballard120412.pdf,,,,,no itemized layer,
utah_county,LORNE W GRIERSON,2012,County Commission Seat C,,per-period-single,single-filing,13212.30,5684.06,0.00,governing-report-bb,13212.30,7528.24,,1,1,1,0,1,unknown,C,raw/2012/2012_Grierson061912.pdf,,,13212.30,5684.06,sum-incremental,
utah_county,Larry Alton Ellertson,2012,County Commission Seat C,,per-period,chain-closure,16224.31,15920.36,8265.18,chain-first-bb,16224.31,8569.13,True,3,3,3,3,,unknown,A,raw/2012/2012_Ellertson061812.pdf;raw/2012/2012_Ellertson102912.pdf;raw/2012/2012_Ellertson112712.pdf,,,,,not-comparable: itemized rows exist for only 2/3 governing filings,
utah_county,Lorne W. Grierson,2012,County Commission Seat C,,per-period-single,single-filing,0.00,5360.11,7528.24,governing-report-bb,0.00,2168.13,,1,1,1,0,1,unknown,C,raw/2012/2012_Grierson072012.pdf,,,,5360.11,sum-incremental,
utah_county,Kris W Poulson,2014,County Assessor,,undetermined,none,,,,,,,,3,3,0,3,,unknown,,,,"chain-broken: 2 of 3 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 3), so the periods cannot be proved disjoint and are never summed",,,,
utah_county,Benjamin D. Stanley,2014,County Attorney,,per-period,chain-closure,9989.00,9751.15,0.00,chain-first-bb,9989.00,237.85,True,2,2,2,2,,unknown,A,raw/2014/2014_6-14Attorney-Stanley_1.pdf;raw/2014/2014_PostPrimary-Stanley.pdf,,,9989.00,9751.15,sum-incremental,
utah_county,Jeffrey R. Buhman,2014,County Attorney,,per-period,chain-closure,15709.58,15607.50,0.00,chain-first-bb,15709.58,102.08,True,4,4,3,3,,unknown,A-superseded,raw/2014/2014_6-14Attorney-Buhman_Redacted_1.pdf#1;raw/2014/2014_10-14Buhman_Redacted.pdf;raw/2014/2014_12-14Buhman_Redacted.pdf,raw/2014/2014_6-14Attorney-Buhman_Redacted_1.pdf#2=orphan-not-chained,,,,not-comparable: itemized rows exist for only 2/3 governing filings,
utah_county,Bryan E. Thompson,2014,County Clerk/Auditor,,per-period,chain-closure,16395.00,16854.71,500.00,chain-first-bb,16395.00,40.29,True,3,3,3,3,,unknown,A,raw/2014/2014_6-14Clerk-BThompson.pdf;raw/2014/2014_10-14Thompson.pdf;raw/2014/2014_12-14Thompson.pdf,,,,,not-comparable: itemized rows exist for only 2/3 governing filings,
utah_county,Jacob Atkin,2014,County Clerk/Auditor,,per-period-single,single-filing,10209.00,10208.31,0.00,governing-report-bb,10209.00,0.69,,1,1,1,0,1,excluded,C,raw/2014/2014_6-14Clerk-Atkin_1.pdf,,,10209.00,10208.31,sum-incremental,
utah_county,Bill Freeze,2014,County Commission Seat A,,per-period,chain-closure,39228.55,39222.91,0.00,chain-first-bb,39228.55,5.64,True,2,2,2,2,,unknown,A,raw/2014/2014_10-14WriteIn-Freeze.pdf;raw/2014/2014_12-14Freeze.pdf,,,39428.52,40222.89,sum-incremental,
utah_county,Gary J. Anderson,2014,County Commission Seat A,,per-period-single,single-filing,19350.00,11473.47,0.00,governing-report-bb,19350.00,7876.53,,1,1,1,0,1,unknown,C,raw/2014/2014_30DayAnderson.pdf,,,19350.00,11473.47,sum-incremental,
utah_county,Gregory J. Graves,2014,County Commission Seat A,,per-period,chain-closure,4656.61,4656.61,0.00,chain-first-bb,4656.61,0.00,True,3,3,3,3,,unknown,A,raw/2014/2014_6-14A-Graves_1.pdf;raw/2014/2014_12-14Graves.pdf;raw/2014/2014_10-14Graves.pdf,,,,,not-comparable: itemized rows exist for only 2/3 governing filings,
utah_county,JOHNNY REVILL,2014,County Commission Seat A,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
utah_county,Bill Lee,2014,County Commission Seat B,,per-period,chain-closure,49320.00,40277.64,0.00,chain-first-bb,49320.00,9042.00,True,3,3,3,3,,unknown,A,raw/2014/2014_6-14B-Lee_1.pdf;raw/2014/2014_10-14Lee.pdf;raw/2014/2014_12-14Lee.pdf,,,49320.00,39849.20,sum-incremental,
utah_county,Carlton Edward Bowen,2014,County Commission Seat B,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
utah_county,Casey Allen,2014,County Commission Seat B,,per-period-single,single-filing,0.00,1002.90,0.00,governing-report-bb,0.00,-1002.90,,1,1,1,0,1,unknown,C,raw/2014/2014_30DayAllen.pdf,,,,1002.90,sum-incremental,
utah_county,David Acheson,2014,County Commission Seat B,,per-period-single,single-filing,2250.00,2230.30,0.00,governing-report-bb,2250.00,19.70,,1,1,1,0,1,unknown,C,raw/2014/2014_30DayAcheson.pdf,,,2250.00,2230.30,sum-incremental,
utah_county,Heather Jackson,2014,County Commission Seat B,,cumulative-single,single-filing,7690.00,6611.19,,,,1078.81,,1,1,1,0,,unknown,B,raw/2014/2014_30DayHJackson.pdf,,,7690.00,6611.19,not-comparable: ledger is period-scoped (is_incremental=True) while the stated total is cumulative,
utah_county,Lorne Grierson,2014,County Commission Seat B,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,"chain-broken: 1 of 2 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
utah_county,Richard A. Guernsey,2014,County Commission Seat B,,per-period-single,single-filing,0.00,0.00,0.00,governing-report-bb,0.00,0.00,,1,1,1,0,1,unknown,C,raw/2014/2014_30DayGurnsey.pdf,,,,,no itemized layer,
utah_county,"STEPHEN ""HEMI"" HEMINGWAY",2014,County Commission Seat B,,per-period-single,single-filing,0.00,0.00,15.15,governing-report-bb,0.00,15.15,,1,1,1,0,1,unknown,C,raw/2014/2014_12-14Hemingway.pdf,,,,,no itemized layer,
utah_county,STEPHEN C. HEMINGWAY - (HEMI),2014,County Commission Seat B,,per-period-single,single-filing,63.26,48.11,0.00,governing-report-bb,63.26,15.15,,1,1,1,0,1,unknown,C,raw/2014/2014_10-14WriteIn-Hemingway.pdf,,,63.26,48.11,sum-incremental,
utah_county,JEFFERY DEAN SMITH,2014,County Recorder,,per-period,chain-closure,7065.54,7065.54,0.00,chain-first-bb,7065.54,0.00,True,3,3,3,3,,unknown,A,raw/2014/2014_6-14Rec-Smith.pdf;raw/2014/2014_10-14Smith.pdf;raw/2014/2014_12-14Smith.pdf,,,,,not-comparable: itemized rows exist for only 2/3 governing filings,
utah_county,RAPHAEL MILLET,2014,County Recorder,,per-period-single,single-filing,11035.47,11035.47,0.00,governing-report-bb,11035.47,0.00,,1,1,1,0,1,unknown,C,raw/2014/2014_30DayMillett_2.pdf,,,11035.47,11035.47,sum-incremental,
utah_county,JAMES O. TRACY,2014,County Sheriff,,cumulative,filing-arithmetic,0.00,0.00,-65.00,chain-first-bb,,0.00,,3,3,1,1,,unknown,B,raw/2014/2014_10-14Tracy.pdf,raw/2014/2014_6-14Sheriff-Tracy_Redacted.pdf=duplicate-restatement;raw/2014/2014_12-14Tracy.pdf=duplicate-restatement,,,65.00,latest-ledger,
utah_county,ROB RIDING,2014,County Sheriff,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
utah_county,GARY RATCLIFFE,2014,County Surveyor,,per-period,chain-closure,6114.39,6114.39,0.00,chain-first-bb,6114.39,0.00,True,3,3,3,3,,unknown,A,raw/2014/2014_6-14Surveyor-Ratcliffe.pdf;raw/2014/2014_12-14Ratcliffe.pdf;raw/2014/2014_10-14Ratcliffe.pdf,,,6114.39,6114.39,sum-incremental,
utah_county,Cary R. McConnell,2014,County Treasurer,,per-period,chain-closure,13180.30,13180.30,0.00,chain-first-bb,13180.30,0.00,True,2,2,2,2,,unknown,A,raw/2014/2014_6-14Treas-McConnell.pdf;raw/2014/2014_PostPrimary-McConnell.pdf,,,13180.30,13180.30,sum-incremental,
utah_county,Kim Jackson,2014,County Treasurer,,undetermined,none,,,,,,,,3,3,0,3,,unknown,,,,regime-conflict: period-only and cumulative-only filings coexist and no chain resolves them,,,,
utah_county,Bradley J Frost,2016,County Commission Seat C,,per-period-single,single-filing,2177.09,1602.14,763.15,governing-report-bb,2177.09,1338.10,,1,1,1,0,1,unknown,C,raw/2016/2016_Frost.pdf,,,2176.89,1602.14,sum-incremental,
utah_county,CASEY VOEKS,2016,County Commission Seat C,,per-period-single,single-filing,17959.92,15138.48,0.00,governing-report-bb,17959.92,2821.44,,1,1,1,0,1,unknown,C,raw/2016/2016_CCP2016Voeks.pdf,,,17959.92,15138.48,sum-incremental,
utah_county,Casey Voeks,2016,County Commission Seat C,,per-period-single,single-filing,6626.57,9448.01,2821.44,governing-report-bb,6626.57,0.00,,1,1,1,0,1,unknown,C,raw/2016/2016_PP2016Voeks.pdf,,,6626.57,9448.01,sum-incremental,
utah_county,Jeanne Bowen,2016,County Commission Seat C,,undetermined,none,,,,,,,,2,2,0,2,,unknown,,,,"chain-broken: 1 of 2 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 2), so the periods cannot be proved disjoint and are never summed",,,,
utah_county,Nathan Ivie,2016,County Commission Seat C,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,"chain-broken: 2 of 2 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
utah_county,R. Nathan Ivie,2016,County Commission Seat C,,per-period-single,single-filing,8550.00,18181.70,10190.80,governing-report-bb,8550.00,559.10,,1,1,1,0,1,unknown,C,raw/2016/2016_G2016Ivie.pdf,,,8550.00,18181.70,sum-incremental,
utah_county,Chad Grunander,2018,County Attorney,,per-period,chain-closure,56295.79,50459.15,0.00,chain-first-bb,56295.79,5836.64,True,2,2,2,2,,unknown,A,raw/2018/2018_CA.Grunander.pdf;raw/2018/2018_PGrunander.pdf,,,56295.79,50458.31,sum-incremental,
utah_county,David Leavitt,2018,County Attorney,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
utah_county,David O. Leavitt,2018,County Attorney,,per-period-single,single-filing,81992.00,76291.12,0.00,governing-report-bb,81992.00,5700.88,,1,1,1,0,1,unknown,C,raw/2018/2018_CA.Leavitt.pdf,,,81992.00,76291.12,sum-incremental,
utah_county,W. Andrew McCullough,2018,County Attorney,,per-period-single,single-filing,2394.50,2364.33,0.00,governing-report-bb,2394.50,30.17,,1,1,1,0,1,unknown,C,raw/2018/2018_Mccullough.pdf,,,2394.50,2364.33,sum-incremental,
utah_county,Amelia Powers,2018,County Clerk/Auditor,,per-period-single,single-filing,7490.00,5792.01,0.00,governing-report-bb,7490.00,1697.99,,1,1,1,0,1,unknown,C,raw/2018/2018_Powers.pdf,,,7490.00,5792.01,sum-incremental,
utah_county,Bryan E. Thompson,2018,County Clerk/Auditor,,per-period-single,single-filing,1142.07,1182.36,40.29,governing-report-bb,1142.07,0.00,,1,1,1,0,1,unknown,C,raw/2018/2018_CA.Thompson.pdf,,,1142.07,1182.36,sum-incremental,
utah_county,Jason Christenson,2018,County Clerk/Auditor,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
utah_county,"STEPHEN ""HEMI"" HEMINGWAY",2018,County Clerk/Auditor,,per-period-single,single-filing,605.20,605.20,0.00,governing-report-bb,605.20,0.00,,1,1,1,0,1,unknown,C,raw/2018/2018_CA.Hemingway.pdf,,,605.20,605.20,sum-incremental,
utah_county,James A. Dixon,2018,County Commission Seat A,,per-period-single,single-filing,4105.43,4105.43,0.00,governing-report-bb,4105.43,0.00,,1,1,1,0,1,unknown,C,raw/2018/2018_Commission.Dixon.pdf,,,4105.43,4105.43,sum-incremental,
utah_county,Karen Ellingson,2018,County Commission Seat A,,per-period-single,single-filing,5690.79,5548.02,30.23,governing-report-bb,5690.79,173.00,,1,1,1,0,1,unknown,C,raw/2018/2018_Commission.Ellingson.pdf,,,5740.79,5548.02,sum-incremental,
utah_county,THOMAS V. SAKIEVICH,2018,County Commission Seat A,,per-period,chain-closure,12161.17,12161.17,0.00,chain-first-bb,12161.17,0.00,True,2,2,2,2,,included,A,raw/2018/2018_COMA.Sakievich.pdf;raw/2018/2018_PSakievich.pdf,,,12161.17,12164.14,sum-incremental,
utah_county,Tanner Ainge,2018,County Commission Seat A,,per-period,chain-closure,51983.16,50038.52,0.00,chain-first-bb,51983.16,1944.64,True,2,2,2,2,,unknown,A,raw/2018/2018_COMA.Ainge.pdf;raw/2018/2018_TAinge.pdf,,,,,not-comparable: itemized rows exist for only 1/2 governing filings,
utah_county,Teri McCabe,2018,County Commission Seat A,,per-period-single,single-filing,7280.14,6657.58,0.00,governing-report-bb,7280.14,622.56,,1,1,1,0,1,unknown,C,raw/2018/2018_Mccabe.pdf,,,7280.14,6657.58,sum-incremental,
utah_county,Bill Lee,2018,County Commission Seat B,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
utah_county,Jeanne Bowen,2018,County Commission Seat B,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
utah_county,Timothy William Spencer,2018,County Commission Seat B,,per-period-single,single-filing,748.31,748.31,0.00,governing-report-bb,748.31,0.00,,1,1,1,0,1,unknown,C,raw/2018/2018_Commission.Spencer.pdf,,,748.31,748.31,sum-incremental,
utah_county,Darin Durfey,2018,County Sheriff,,per-period-single,single-filing,24294.75,24294.75,0.00,governing-report-bb,24294.75,0.00,,1,1,1,0,1,included,C,raw/2018/2018_SheriffDurfey.pdf,,,24294.75,24450.59,sum-incremental,
utah_county,Jim Phelps,2018,County Sheriff,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,"chain-broken: 1 of 2 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
utah_county,Mike Smith,2018,County Sheriff,,per-period,chain-closure,97355.85,90523.93,0.00,chain-first-bb,97355.85,6831.92,True,2,2,2,2,,included,A,raw/2018/2018_CS.Smith.pdf;raw/2018/2018_Smith.pdf,,,,,not-comparable: itemized rows exist for only 1/2 governing filings,
utah_county,Todd W. Osborn,2020,,,per-period-single,single-filing,0.00,792.52,0.00,governing-report-bb,0.00,-792.52,,1,1,1,0,1,unknown,C,raw/2020/2020_Osborn05.15.20Redacted.pdf,,,,,no itemized layer,
utah_county,Taylor Dayton,2020,County Commission,,per-period-single,single-filing,647.20,647.20,0.00,governing-report-bb,647.20,0.00,,1,1,1,0,1,unknown,C,raw/2020/2020_Dayton05.18.20Redacted.pdf,,,647.20,647.20,sum-incremental,
utah_county,Christopher Forbush,2020,County Commission Seat C,,per-period,chain-closure,1294.40,1294.40,0.00,chain-first-bb,1294.40,0.00,True,2,2,2,2,,unknown,A,raw/2020/2020_Forbush4.23.20Redacted.pdf;raw/2020/2020_Forbush_4.23.20_Redacted_Redacted.pdf,,,,,not-comparable: itemized rows exist for only 1/2 governing filings,
utah_county,Jeanne Bowen,2020,County Commission Seat C,,per-period-single,single-filing,200.00,200.00,0.00,governing-report-bb,200.00,0.00,,1,1,1,0,1,unknown,C,raw/2020/2020_BowenJeanne.pdf,,,200.00,200.00,sum-incremental,
utah_county,R Nathan Ivie,2020,County Commission Seat C,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,"chain-broken: 2 of 2 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
utah_county,Ronald Nathan Ivie,2020,County Commission Seat C,,per-period-single,single-filing,0.00,2764.22,2764.28,governing-report-bb,0.00,0.06,,1,1,1,0,1,unknown,C,raw/2020/2020_Ivie72720Redacted.pdf,,,,2764.28,sum-incremental,
utah_county,STEVE WHITE,2020,County Commission Seat C,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,"chain-broken: 2 of 2 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
utah_county,Thomas V. Sakievich,2020,County Commission Seat C,,per-period,chain-closure,73650.88,67754.77,0.00,chain-first-bb,73650.88,5896.11,True,5,5,3,3,1,unknown,A-superseded,raw/2020/2020_SakievichTom6.23.20_Redacted.pdf;raw/2020/2020_SakievichTom_Redacted.pdf;raw/2020/2020_SakievichThomas.pdf,raw/2020/2020_SakievichTom_06.29.30_Revised_Redacted.pdf=orphan-not-chained;raw/2020/2020_Sakievich_06.29.30_Revised_Redacted_Redacted.pdf=orphan-not-chained,,73650.88,67754.77,sum-incremental,
utah_county,Andrea Allen,2020,County Recorder,,undetermined,none,,,,,,,False,3,3,0,2,,unknown,,,,chain-broken: the longest balance chain (2 of 3 live filings) does not close,,,,
utah_county,Brian Voeks,2020,County Recorder,,per-period,chain-closure,17166.06,17166.06,0.00,chain-first-bb,17166.06,0.00,True,2,2,2,2,,unknown,A,raw/2020/2020_VoeksBrian_Redacted.pdf;raw/2020/2020_Voeks_6.23.20_Redacted_Redacted.pdf,,,17166.06,17166.06,sum-incremental,
utah_county,Doug Gifford,2020,County Recorder,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,"chain-broken: 2 of 2 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
utah_county,Paul V. Child,2020,County Recorder,,per-period-single,single-filing,250.00,1367.98,0.00,governing-report-bb,250.00,-1117.98,,1,1,1,0,1,unknown,C,raw/2020/2020_Child_5.1.20_Redacted_Redacted.pdf,,,250.00,1367.98,sum-incremental,
utah_county,Anthony Canto,2020,County Surveyor,,per-period,chain-closure,5388.90,5388.90,0.00,chain-first-bb,5388.90,0.00,True,2,2,2,2,,unknown,A,raw/2020/2020_CantoAnthony_Redacted.pdf;raw/2020/2020_CantoAnthony.pdf,,,,,not-comparable: itemized rows exist for only 1/2 governing filings,
utah_county,Amelia Powers Gardner,2021,County Clerk,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,"chain-broken: 1 of 2 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
utah_county,Christine Riley,2022,,,per-period-single,single-filing,0.00,0.00,0.00,governing-report-bb,0.00,0.00,,1,1,1,0,1,unknown,C,raw/2022/2022_Christine_Riley_Redacted.pdf,,,,,no itemized layer,
utah_county,Heidi Balderree,2022,,,per-period,chain-closure,5359.09,3478.84,0.00,chain-first-bb,5359.09,1880.25,True,2,2,2,2,,included,A,raw/2022/2022_Balderree_Heidi_4.2.22_Redacted.pdf;raw/2022/2022_Balderree_Heidi_5.9.2022_Redacted.pdf,,,5359.09,3478.84,sum-incremental,
utah_county,John Stewart Taylor,2022,,,per-period-single,single-filing,0.00,0.00,0.00,governing-report-bb,0.00,0.00,,1,1,1,0,1,unknown,C,raw/2022/2022_John_Taylor_Redacted.pdf,,,,,no itemized layer,
utah_county,Mark Clement,2022,,,per-period-single,single-filing,0.00,0.00,0.00,governing-report-bb,0.00,0.00,,1,1,1,0,1,unknown,C,raw/2022/2022_Mark_Clement_Redacted.pdf,,,,,no itemized layer,
utah_county,Adam Pomeroy,2022,County Attorney,,per-period,chain-closure,19187.93,16293.42,0.00,chain-first-bb,19187.93,2894.51,True,2,2,2,2,,unknown,A,raw/2022/2022_Pomeroy_Adam_4.4.2022_Redacted.pdf;raw/2022/2022_Adam_Pomeroy.pdf,,,19087.93,16293.42,sum-incremental,
utah_county,David Leavitt,2022,County Attorney,,per-period-single,single-filing,102284.96,76030.47,104.44,governing-report-bb,102284.96,26358.93,,1,1,1,0,1,unknown,C,raw/2022/2022_Leavitt_David_4.4.2022_Redacted2.pdf,,,102284.96,76030.47,sum-incremental,
