election_year,candidate,resolved_as,office_source,channel,source_url,bytes,sha256,listing_label,note
2022,Amber Bonner,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Bonner_Amber_11_1_22_18b61e6482.pdf,389362,654fe910c34283ca6e2fda1e33dc8d062cc61af53ade5f7a97c0408edf928783,General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Amber Bonner,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Bonner_Amber_616c84d3b5.pdf,776811,1b9c067b330d3acf7e977bf0da638c91c8af2d937a65329435401f7d5c75c921,Post General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Andrea Pace,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Andrea_Pace_86978b4624.pdf,255102,b329e2f3f0c92db965e4cce761f7931e7c70882e21333a2633bb4f8d460cc2a6,Primary,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Andrea Pace,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Andrea_Pace_Financial_Disclosure_e29c326623.pdf,4714634,e87f13bef3052732167c3e9f90236beb688d41779dc84f04f17dad076876d831,Elimination,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Angie Carter,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Angie_Carter_96b64e4624.pdf,255661,c5c1d44b1028ad7ec838a2710634c2c8e2dcd809eb0758c71f193cfc54857bf6,Primary,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Angie Carter,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Carter_Angie_11_1_22_1acb6db042.pdf,366922,eefa7011d88a1d39ab636c3935f057f1b2ac28da98f2c698f4836c93d89ed3a7,General,
2022,Angie Carter,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Carter_Angie_72956b94f5.pdf,730639,8bb064bc45159cf6ebf691aa2cf3f7bbc91b4a08b7518fa4d486a4d5a78bb043,Post General,
2022,Benjamin Woodward,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Benjamin_Woodward_531e947979.pdf,287329,d9a59081afbfe7ca4846a03a040cf93d59aa604d308278781e88a44d6b5b3102,Primary,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Benjamin Woodward,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Woodward_Benjamin_11_1_22_e815c17a58.pdf,276420,5d6197d0701d868be0d91e4318d585968af117624adf5f2482c02ae8fe68ec24,General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Charles Wood,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Charles_Max_Wood_7cb5d32c04.pdf,253965,d0bf8fe546b3474785624d68e42e55706fbde7772f38abb59e8569f810ed3fb2,Primary,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Cole Kelley,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Cole_Kelley_32acf45b4f.pdf,676772,14957aa0c634d132bbfe4dc7b5e713bd6a989628490566b12af164c68c93db78,Primary,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Cole Kelley,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Kelley_Cole_11_1_22_2b80ce4715.pdf,691242,45f182574918b9ab1ad99b27dde560eeee83b9aafd781a658efb65c0c51e36bc,General,
2022,Cole Kelley,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Kelley_Cole_7ea916db09.pdf,4724481,8b6168c522e98036093f231d7c64d0d0406f31b969428cfc7c24da62516a521d,Post General,
2022,Denice Roney,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Roney_Denice_11_1_22_34d7352768.pdf,336846,25cc84921720492c03a312281acbb9609d8601d49dc63cc769c7928920046d59,General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Denice Roney,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Roney_Denice_666c54e834.pdf,484435,143425476e3812ee180b4b4a451330949fc5c194921b03b3f3d30c087ff61364,Post General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Emily Clark,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Clark_Emily_11_1_22_cd570389b0.pdf,305425,25a0f0bf4b30e15c58d844bdbd95276d5574256627ae241b9d5b20ad00be8145,General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Emily Clark,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Clark_Emily_6b0ddac9de.pdf,2625308,bae54d70f07bee332280c06b85e3bdb7f054958c7617052db0725e8fb99a282d,Post General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Jennifer Partridge,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Jennifer_Partridge_d6f1bc0c98.pdf,397768,6482efa38d5c72e1d197fca6fad094df134558a8e8f2b2c8c16a8f68a6e9aa14,Primary,
2022,Jennifer Partridge,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Partridge_Jennifer_11_1_22_da515897de.pdf,240344,35d391d4411ff2836820da2dcfc31a653b6d4c97b1eec6d5315df610f61ad6c0,General,
2022,Jennifer Partridge,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Partridge_Jennifer_0d1b9e0fce.pdf,2953141,86ecf8192e10b48ac7bce32bb78f731507368b92caa9f7a203af583efc95b2fc,Post General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Joann Brown,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Brown_Joann_11_1_22_1426313614.pdf,737186,0aded6aae5d2f7cfef0417dd35e3a8eeed94104dcc7ccbc370041689a1ad2579,General,
2022,Jodi Hasson,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Jodi_Hasson_99c246c520.pdf,237713,dfde3bd8b741c9f09b8d4eb238a4c3a46480dd294de0310ac70baec77da35457,Primary,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Jodi Hasson,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Jodi_Hasson_0df892e219.pdf,232568,ec41d0289ae932378bc8e6336a89e9daca5a11f7fcb077124702fa3d367b3e97,Out in Primary,
2022,Joylin Lincoln,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Joylin_Lincoln_84ef694d08.pdf,268994,a5c9c1ff17dec8efac1f1047cfe0cff8c26827f9a208db0ab1990828a7b4e371,Primary,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Joylin Lincoln,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Lincoln_Joylin_11_1_22_e9ac2e986c.pdf,1427960,c58816e46c967951750278b5936cdc20e7eb88aa7bffc15f7404c7e72fb1f422,General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Joylin Lincoln,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Lincoln_Joylin_da8bcc63b5.pdf,828910,bf6302adfeb5b6dc62b0263ac5c0cfbba66ad92524e513336c485bdfba1c51af,Post General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Julie King,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/King_Julie_11_1_22_1a76ef6279.pdf,234502,50eab142a4d8f3ea8cc66c5b2e613934b77f1fb5512dda935c2b70214a151e8a,General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Julie King,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/King_Julie_7f3fd3daaa.pdf,6003413,5af2daa7609e31cf3e1c3a3c68258ba5e328fea9a131b2140821b57b5c4d0b21,Post General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Karsten Walker,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Karsten_Walker_d2fb7735d5.pdf,240286,76c8a33043f1472e616db0089b168427383924f7ccda3e0e0cd801a33c8ae038,Primary,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Karsten Walker,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Karsten_Walker_29902fe1df.pdf,240579,a61b6f8d67e1260f2f0ab5633ca2cc441f9cb48c40c40151441e1a3d93a72894,Out in Primary,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Kristen Betts,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Betts_Kristen_11_1_22_1a885dbfea.pdf,245061,e013dc8524c64647484d9295020de67d5d9fbce22fa434b437cf9ecaf1f97cc8,General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Kristen Betts,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Betts_Kristen_a5b03bcbca.pdf,760917,49db8706fb867f12438ef4236fb1a6f8e2e5d3353be68690773518adfd3da666,Post General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Krysta Cordner,school,filing text (curated override),county_api,https://api.utahcounty.gov/cms/elections/uploads/Krysta_Cordner_699f69cbcc.pdf,341238,a70858f312e934cd3006c48490da2ea4100bab2a1fb692b0ecfc3de494189aae,Withdrawal,"Office field reads 'Provo Schoo| Board' — a LOCAL SCHOOL BOARD filer, out of Package-B scope"
2022,Lana Nelson,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Lana_Nelson_ec7f01f519.pdf,542894,ec882c4b4bb0e026de5164d6cdd5d6eb572182c42d1b5ada2a0822b8ebb2521f,Primary,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Lana Nelson,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Lana_Nelson_c07534a8ac.pdf,603347,08eb5e69e78091bb0d6aeb767a38b6b4d10205d0937dae6bb0cae82db8658794,Out in Primary,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Lisa Boyce,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Boyce_Lisa_11_1_22_ae134530a0.pdf,2625277,3e7f6a747db666c5b0778be4279ff8667ffe83860c6bd003a3675d5d56ff8f55,General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Lisa Boyce,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Boyce_Lisa_6816715997.pdf,1429473,92be585eb5a4a10dc5b25b93489a84c0dfe2b584eed0251bbb1e2fd5afdb0462,Post General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Lisa Rowley,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Lisa_Rowley2_e44d47642b.pdf,802959,17e4554ba0c62dca2ee2f8724a76a705dbeb5ccfc906b478c23cb164ae306f4f,Midterm,
2022,McKay Jensen,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Jensen_Mc_Kay_11_1_22_5b6a04d718.pdf,239025,a6125a499d28f9b1bf454d23621e4d2d3a3b5179070766f20610e3339d51bdd4,General,
2022,McKay Jensen,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Jensen_Mc_Kay_5aeb64d21c.pdf,733861,c997836f866b21eaeca2d1e202eaeff18b07167a1b1b89975307c0b167cef14b,Post General,
2022,Megan Van Wagenen,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Van_Wagenen_Megan_11_1_22_de93e4c4ce.pdf,365027,0b3dbceea524eae378681af17a125f3e78900e07cb3f3bfe644f20351bad45e8,General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Megan Van Wagenen,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Van_Wagenen_Megan_d7d2d389b8.pdf,269356,a5eb6340f7c2fbac48476b03ab8bccec84bd7e5bf5cff5f6c6a386f0179fdd25,Post General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Melanie Hall,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Hall_Melanie_11_1_22_945fd36ccd.pdf,223533,f0e4739cbc8fa6ba03add817f5b02ca5e472d5a3175f409851f251db059ad684,General,
2022,Melanie Hall,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Hall_Melanie_1184ad778b.pdf,1071774,c963e83b23f2f8f845c14b7ca27b66bd70b16c08c41d182a652ecd892d58dc06,Post General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Rick Ainge,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Rick_Ainge_d96f3065ca.pdf,229778,ef857c424689f0786f1fe7cd3412c95a91c730c8b095b69ef8dab6006c58ae4c,Primary,
2022,Rick Ainge,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Ainge_Rick_11_1_22_fb3c52be93.pdf,275996,749b950b481b900f8956ec5a761642799b6ce0d7894fb02d05dbf7f4578b948d,General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Rick Ainge,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Ainge_Rick_0a29d07ae4.pdf,647928,bb335f12d52b683f39161ada718bda91b9d0dd537618e60acfa60b8367ff51fb,Post General,
2022,Robby Edgel,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Edgel_Robby_11_1_22_da339e4464.pdf,337456,18cad46a200a50a17e45ded8ce78caf391e4f354c20fa08895ca1111e5c888f8,General,
2022,Robby Edgel,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Edgel_Robert_53aede277b.pdf,976532,a07b409cd7b2b90c4c41462a16e91b9e685f64a528fb6f668e6868d0527586ae,Post General,
2022,Sara Hacken,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Hacken_Sara_5b35b8fda7.pdf,262789,fd5816c26a0869ce2ed03df11fd27af568fbe51ec446170570af51a447029cea,Midterm,
2022,Sarah Beeson,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Sarah_Beeson_2dadd4d411.pdf,450392,98574e02453775db88cbaff950affce8472eff983cd96bd25cdb54d69b0ed727,Primary,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Sarah Beeson,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Beeson_Sarah_11_1_22_23ace33d4b.pdf,271001,5ba5b4aa8ab09443459cd0c0ee2d502f17f5ca5bfe00a1a13efbb6c4d9ba5ffa,General,
2022,Sarah Beeson,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Beeson_Sarah_6271690bf7.pdf,1480506,7f248f746afef77937b45b92ce70c2fe107b868a9455fa1e2027e24048639a5b,Midterm,
2022,Shannon Acor,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Acor_Shannon_11_1_22_f19724f8b0.pdf,253244,135f5ea1a3f04006df850efd6f54649c173b97f60d3432c9a6a04056c527f8f9,General,
2022,Shannon Acor,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Acor_Shannon_e689f38793.pdf,789620,89354d1e71d866390682dceb34cae7aa52f0469b82e94a53b33c732503e498a2,Post General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Shannon Acor,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Acor_End_of_Year_Fin_Dis_Redacted_29a423f4c5.pdf,1158511,a0c6f8d3fcdf5d3837ef69e514cbef9cddebe5512bb7909eddb545e7f0522aa7,Midterm,
2022,Shauna Warnick,school,filing text (Office field),county_api,https://api.utahcounty.gov/cms/elections/uploads/Warnick_Shauna_Redacted_37dc01dfac.pdf,1584306,60dafc0f9ab984cbb0fbeef737dd0ce625dd3794ed7ad34de72502ed5a76900b,General,
2022,Wendy Rencher,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Wendy_Rencher_8225ea4987.pdf,367251,39535b25a5b1c1859e5316b113c18e61cb343a2753139bf9ad6fdb74db4f456d,Primary,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Wendy Rencher,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Rencher_Wendy_11_1_22_ca47d57c9a.pdf,259689,80e5e88c1efbcc53544e5ffcca92fbdfcc3b90fe46c8344a328d234880d487e7,General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Wendy Rencher,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/Rencher_Wendy_e8f342c2f0.pdf,1652255,24e5ca08fee8d77fbed013ab4876b0661f18ebecf7befd80f83c71abdf79f1f0,Post General,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,B. Scott Wilson,school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/B.%20Scott%20Wilson.pdf,2568513,28c59bd7ce13cd3e593c74a4719627557d94bb58164aaa1be47d1afbf101f63c,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,Brian Rowley,school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/Brian%20Rowley.pdf,1001300,57916732581079828f2582e1318b6c1bf00859525ba12416576d6d697d8e80ea,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,Brian Rowley (2),school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/Brian%20Rowley%20%282%29.pdf,973229,bfb9844af093a1e8c9e6aeb98ecb0eb4701f0d07d877ac7fa54a249a9aad60c9,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,Carma Heimuli,school,filing text (Office field),state_municipal,https://municipal.utah.gov/utah/2024/Carma%20Heimuli.pdf,438190,a3767712684326f90dad543ed79422a52e5f3d234173b13c9790ec4625ccee9f,,
2024,Chris Castle,school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/Chris%20Castle.pdf,885360,d4e9ff0baef705bd5ec31bfff7a1af079e0adce536332cd1f27a0c3001816c84,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,Chris Castle (2),school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/Chris%20Castle%20%282%29.pdf,874801,de75d8bb87f491bfaf6899342545a98b8ea8852b3a627b65a16fc1f895f7ea64,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,Emily Gardner Harrison,school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/Emily%20Gardner%20Harrison.pdf,863907,44dd04e4b4e0fe8cbee96dd07c05f1e8a8e1b1807a7cab22c95ed5148dd9741c,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,Emily Gardner Harrison (2),school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/Emily%20Gardner%20Harrison%20%282%29.pdf,837190,a68d01fc205c1c781f7a6002a3cc668af6b2369f1f18ecee9a6c3512cef74f66,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,Emily Peterson,school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/Emily%20Peterson.pdf,1616390,cd7a19b2112cdb3cbc1c042acf43cb1c94b3f38228add6cb5c0ccdd4cbf56a32,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,Gina Hales,school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/Gina%20Hales.pdf,1223090,2a8049d7b1c5d11835f6176f3db479b7f8956c39b3b679c6eb6e14d08a05e76f,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,John Gadd,school,filing text (Office field),state_municipal,https://municipal.utah.gov/utah/2024/John%20Gadd.pdf,716014,7572d2ae5e7140c2fe6620a89ff34ab5d1ca61fb6cc047341ae9a561abe912fe,,
2024,John Stewart Taylor,school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/John%20Stewart%20Taylor.pdf,19291250,09a79a203f4f38167ad9c1939b1933d5ef085563dbe66b6671253cf88544fb1c,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,John T. Gadd,school,county canvass (contest class),county_api,https://api.utahcounty.gov/cms/elections/uploads/John_Gadd_be9251e83e.pdf,385184,abbf05543093438f52fcd26e0f54bb3581107b644f091ee07fd2e4d9065834c2,7 Days before Convention,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,Lauren Drown (1),school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/Lauren%20Drown%20%281%29.pdf,10698324,b10f0f29644b1c942b60bec76a35e4b0c09c5fc90fb05692555247afb0a620d5,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,Mark Clement,school,filing text (Office field),state_municipal,https://municipal.utah.gov/utah/2024/Mark%20Clement.pdf,1280013,7cd257b0b0fb5d314eb1a40b266344042e19920f865be745d55b02c371dea7b5,,
2024,Sara Hacken,school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/Sara%20Hacken.pdf,916523,38a682fd4c2472ed22028952fef9037ce795f25be1142fa84346a98a19c99fdb,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,Shauna J Warnick,school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/Shauna%20J%20Warnick.pdf,731855,09ca0e3e3d95db1c0f901888a428ad68f676589d296b5fa928900ff8315d9b13,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,Stacy Bateman 3,school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/Stacy%20Bateman%203.JPG,3698732,b0b570f458c3c3fd3086e7b098f3f5eda12aa37bd2836495bfe8bf0d55949f89,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2024,Teri Mccabe,school,county canvass (contest class),state_municipal,https://municipal.utah.gov/utah/2024/Teri%20McCabe.pdf,1380302,fc16ec17ffe66e350c04d54d9e4e9338b82484b252064c6eca5f24cdaabf2513,,resolved as a LOCAL/STATE SCHOOL BOARD filer by the county canvass
2022,Teri McCabe,school,filing text (Office field) — vision pass 2026-08-01,county_api,https://api.utahcounty.gov/cms/elections/uploads/Mc_Cabe_Teri_c60fc73032.pdf,134107,de603aeb5927f4ec31b0fc25bd91383e1fe1a4e57fec8e37f0f30c46da0557d8,Midterm,Office field handwritten 'Provo School Board District 5'; End-of-Year Report signed 28 Dec 2022. Vision-transcribed 2026-08-01 and verified by direct read; previously office-unresolved and retained in index.csv. Transcript kept at vision/85ddefd9.json.
2022,Shauna Warnick,school,filing text (Office field) — vision pass 2026-08-01,county_api,https://api.utahcounty.gov/cms/elections/uploads/Warnick_Shauna_3d39f0cfda.pdf,1002179,ddff3c5ba5ba10b77421d254efcb42eaf529fd3442bb81fdb32b7e6e844fa7e8,Midterm,"Office field reads 'Nebo School Board district 3'. Vision-transcribed 2026-08-01 and verified by direct read. The page's own Date of Report is 12/2/2020, so the channel's 2022 cycle label is wrong too. Transcript kept at vision/e2f5f851.json."
2022,Ashley Hoiland,school,filing text (Office field) — vision pass 2026-08-01,county_api,https://api.utahcounty.gov/cms/elections/uploads/Ashely_Hoiland_e0e25a0986.pdf,241020,848f96ba9b97329dfdb95ff4e64c734e8d4431a455d1f06739cf2b190ee374d9,Withdrew,Office field handwritten 'School board' (district not named); v. 2.22 form signed 05/06/2022. Vision-transcribed 2026-08-01 and verified by direct read. Transcript kept at vision/ea9ea0ba.json.
2022,Rebecca Nielsen,school,filing text (Office field) — vision pass 2026-08-01,county_api,https://api.utahcounty.gov/cms/elections/uploads/Rebecca_Nielsen_Scanned_Copy_of_FD_1f842e86f8.pdf,454135,97a30987ad0a117b2cfd79bcd2d7ce2399a92acb4ed71af73c1560d95337a5be,Midterm,Office box blank; the Name of Candidate field reads 'Rebecca Nielsen - Provo School District Board Member' in the filer's own hand (End-of-Year Report 12/27/22). Vision-transcribed 2026-08-01 and verified by direct read. Transcript kept at vision/726d9383.json.
