meeting_id,body_id,meeting_date,title,source_file
146,2,2024-02-14,City Council Meeting,minutes/2024/2024-02-12/2024-02-14_city-council-meeting.md
147,2,2024-02-21,Special City Council Work Meeting,minutes/2024/2024-02-19/2024-02-21_special-city-council-work-meeting.md
148,2,2024-02-28,City Council Meeting,minutes/2024/2024-02-26/2024-02-28_city-council-meeting.md
149,2,2024-03-13,City Council Meeting,minutes/2024/2024-03-11/2024-03-13_city-council-meeting.md
150,2,2024-03-27,City Council Meeting,minutes/2024/2024-03-25/2024-03-27_city-council-meeting.md
151,2,2024-04-10,City Council Meeting,minutes/2024/2024-04-08/2024-04-10_city-council-meeting.md
152,2,2024-04-24,City Council Meeting,minutes/2024/2024-04-22/2024-04-24_city-council-meeting.md
153,1,2024-05-08,CDRA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_cdra_2024-05-08_1138305.md
154,2,2024-05-08,City Council Meeting,minutes/2024/2024-05-06/2024-05-08_city-council-meeting.md
155,3,2024-05-08,HCFSA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_hcfsa_2024-05-08_1138301.md
156,4,2024-05-08,HCSEA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_hcsea_2024-05-08_1138299.md
157,2,2024-05-22,City Council Meeting,minutes/2024/2024-05-20/2024-05-22_city-council-meeting.md
158,2,2024-05-29,Joint City Council/Planning Commission Meeting (PMN-recovered minutes),pmn_backfill/text/pmn_joint_2024-05-29_1265501.md
159,1,2024-06-12,CDRA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_cdra_2024-06-12_1162421.md
160,2,2024-06-12,City Council Meeting,minutes/2024/2024-06-10/2024-06-12_city-council-meeting.md
161,3,2024-06-12,HCFSA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_hcfsa_2024-06-12_1162427.md
162,4,2024-06-12,HCSEA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_hcsea_2024-06-12_1162423.md
163,2,2024-07-10,City Council Meeting,minutes/2024/2024-07-08/2024-07-10_city-council-meeting.md
164,2,2024-08-14,City Council Meeting,minutes/2024/2024-08-12/2024-08-14_city-council-meeting.md
165,2,2024-08-28,City Council Meeting,minutes/2024/2024-08-26/2024-08-28_city-council-meeting.md
166,1,2024-09-11,CDRA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_cdra_2024-09-11_1181285.md
167,2,2024-09-11,City Council Meeting,minutes/2024/2024-09-09/2024-09-11_city-council-meeting.md
168,2,2024-09-25,City Council Meeting,minutes/2024/2024-09-23/2024-09-25_city-council-meeting.md
169,2,2024-10-09,City Council Meeting,minutes/2024/2024-10-07/2024-10-09_city-council-meeting.md
170,2,2024-10-23,City Council Meeting,minutes/2024/2024-10-21/2024-10-23_city-council-meeting.md
171,2,2024-10-30,Special City Council Work Meeting,minutes/2024/2024-10-28/2024-10-30_special-city-council-work-meeting.md
172,2,2024-11-13,City Council Meeting,minutes/2024/2024-11-11/2024-11-13_city-council-meeting.md
173,1,2024-12-11,CDRA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_cdra_2024-12-11_1223297.md
174,2,2024-12-11,City Council Meeting,minutes/2024/2024-12-09/2024-12-11_city-council-meeting.md
175,4,2024-12-11,HCSEA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_hcsea_2024-12-11_1223299.md
176,2,2025-01-08,City Council Regular Meeting,minutes/2025/2025-01-06/2025-01-08_city-council-regular-meeting.md
177,2,2025-01-22,City Council Regular Meeting,minutes/2025/2025-01-20/2025-01-22_city-council-regular-meeting.md
178,2,2025-02-04,City Council Work Meeting,minutes/2025/2025-02-03/2025-02-04_city-council-work-meeting.md
179,1,2025-02-12,CDRA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_cdra_2025-02-12_1245225.md
180,2,2025-02-12,City Council Regular Meeting,minutes/2025/2025-02-10/2025-02-12_city-council-regular-meeting.md
181,2,2025-02-19,Special City Council Meeting,minutes/2025/2025-02-17/2025-02-19_special-city-council-meeting.md
182,2,2025-02-26,City Council Regular Meeting,minutes/2025/2025-02-24/2025-02-26_city-council-regular-meeting.md
183,2,2025-03-12,City Council Regular Meeting,minutes/2025/2025-03-10/2025-03-12_city-council-regular-meeting.md
184,2,2025-03-26,City Council Regular Meeting,minutes/2025/2025-03-24/2025-03-26_city-council-regular-meeting.md
185,1,2025-04-09,CDRA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_cdra_2025-04-09_1297233.md
186,2,2025-04-09,City Council Regular Meeting,minutes/2025/2025-04-07/2025-04-09_city-council-regular-meeting.md
187,2,2025-04-23,City Council Regular Meeting,minutes/2025/2025-04-21/2025-04-23_city-council-regular-meeting.md
188,2,2025-05-14,City Council Regular Meeting,minutes/2025/2025-05-12/2025-05-14_city-council-regular-meeting.md
189,2,2025-05-15,Special City Council Meeting,minutes/2025/2025-05-12/2025-05-15_special-city-council-meeting.md
190,2,2025-05-28,City Council Regular Meeting,minutes/2025/2025-05-26/2025-05-28_city-council-regular-meeting.md
191,2,2025-06-11,City Council Regular Meeting,minutes/2025/2025-06-09/2025-06-11_city-council-regular-meeting.md
192,3,2025-06-11,HCFSA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_hcfsa_2025-06-11_1297119.md
193,4,2025-06-11,HCSEA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_hcsea_2025-06-11_1297121.md
194,1,2025-06-25,CDRA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_cdra_2025-06-25_1299415.md
195,2,2025-06-25,City Council Regular Meeting,minutes/2025/2025-06-23/2025-06-25_city-council-regular-meeting.md
196,4,2025-06-25,HCSEA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_hcsea_2025-06-25_1299417.md
197,2,2025-07-09,City Council Regular Meeting,minutes/2025/2025-07-07/2025-07-09_city-council-regular-meeting.md
198,2,2025-08-13,City Council Regular Meeting,minutes/2025/2025-08-11/2025-08-13_city-council-regular-meeting.md
199,3,2025-08-13,HCFSA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_hcfsa_2025-08-13_1315207.md
200,4,2025-08-13,HCSEA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_hcsea_2025-08-13_1331167.md
201,2,2025-08-26,Board of Canvassers Meeting,minutes/2025/2025-08-25/2025-08-26_board-of-canvassers-meeting.md
202,2,2025-08-27,City Council Regular Meeting,minutes/2025/2025-08-25/2025-08-27_city-council-regular-meeting.md
203,3,2025-08-27,HCFSA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_hcfsa_2025-08-27_1331163.md
204,4,2025-08-27,HCSEA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_hcsea_2025-08-27_1331165.md
205,2,2025-09-10,City Council Regular Meeting,minutes/2025/2025-09-08/2025-09-10_city-council-regular-meeting.md
206,2,2025-09-16,Special City Council Meeting,minutes/2025/2025-09-15/2025-09-16_special-city-council-meeting.md
207,2,2025-09-24,City Council Regular Meeting,minutes/2025/2025-09-22/2025-09-24_city-council-regular-meeting.md
208,2,2025-10-08,City Council Regular Meeting,minutes/2025/2025-10-06/2025-10-08_city-council-regular-meeting.md
209,2,2025-10-22,City Council Regular Meeting,minutes/2025/2025-10-20/2025-10-22_city-council-regular-meeting.md
210,2,2025-11-12,City Council Regular Meeting,minutes/2025/2025-11-10/2025-11-12_city-council-regular-meeting.md
211,2,2025-11-18,Board of Canvassers Meeting,minutes/2025/2025-11-17/2025-11-18_board-of-canvassers-meeting.md
212,2,2025-12-10,City Council Regular Meeting,minutes/2025/2025-12-08/2025-12-10_city-council-regular-meeting.md
213,2,2026-01-14,City Council Regular Meeting,minutes/2026/2026-01-12/2026-01-14_city-council-regular-meeting.md
214,2,2026-01-28,City Council Regular Meeting,minutes/2026/2026-01-26/2026-01-28_city-council-regular-meeting.md
215,2,2026-02-11,City Council Regular Meeting,minutes/2026/2026-02-09/2026-02-11_city-council-regular-meeting.md
216,2,2026-02-25,City Council Regular Meeting,minutes/2026/2026-02-23/2026-02-25_city-council-regular-meeting.md
217,2,2026-03-11,City Council Regular Meeting,minutes/2026/2026-03-09/2026-03-11_city-council-regular-meeting.md
218,2,2026-03-25,City Council Regular Meeting,minutes/2026/2026-03-23/2026-03-25_city-council-regular-meeting.md
219,3,2026-03-25,HCFSA Meeting (PMN standalone minutes),pmn_backfill/text/pmn_hcfsa_2026-03-25_1414743.md
220,2,2026-04-08,City Council Regular Meeting,minutes/2026/2026-04-06/2026-04-08_city-council-regular-meeting.md
221,2,2026-05-13,City Council Regular Meeting,minutes/2026/2026-05-11/2026-05-13_city-council-regular-meeting.md
222,2,2026-05-27,City Council Regular Meeting,minutes/2026/2026-05-25/2026-05-27_city-council-regular-meeting.md
223,5,2020-01-02,Planning Commission Meeting,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
224,5,2020-02-20,Planning Commission Meeting,minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md
225,5,2020-03-05,Planning Commission Meeting,minutes/2020/2020-03-02/2020-03-05_planning-commission-meeting.md
226,5,2020-04-02,Planning Commission Meeting,minutes/2020/2020-03-30/2020-04-02_planning-commission-meeting.md
227,5,2020-04-16,Planning Commission Meeting,minutes/2020/2020-04-13/2020-04-16_planning-commission-meeting.md
228,5,2020-05-07,Planning Commission Meeting,minutes/2020/2020-05-04/2020-05-07_planning-commission-meeting.md
229,5,2020-05-21,Planning Commission Meeting,minutes/2020/2020-05-18/2020-05-21_planning-commission-meeting.md
230,5,2020-06-04,Planning Commission Meeting,minutes/2020/2020-06-01/2020-06-04_planning-commission-meeting.md
231,5,2020-06-18,Planning Commission Meeting,minutes/2020/2020-06-15/2020-06-18_planning-commission-meeting.md
232,5,2020-07-16,Planning Commission Meeting,minutes/2020/2020-07-13/2020-07-16_planning-commission-meeting.md
233,5,2020-08-06,Planning Commission Meeting,minutes/2020/2020-08-03/2020-08-06_planning-commission-meeting.md
234,5,2020-08-20,Planning Commission Meeting,minutes/2020/2020-08-17/2020-08-20_planning-commission-meeting.md
235,5,2020-09-03,Planning Commission Meeting,minutes/2020/2020-08-31/2020-09-03_planning-commission-meeting.md
236,5,2020-09-17,Planning Commission Meeting,minutes/2020/2020-09-14/2020-09-17_planning-commission-meeting.md
237,5,2020-10-01,Planning Commission Meeting,minutes/2020/2020-09-28/2020-10-01_planning-commission-meeting.md
238,5,2020-10-15,Planning Commission Meeting,minutes/2020/2020-10-12/2020-10-15_planning-commission-meeting.md
239,5,2020-11-05,Planning Commission Meeting,minutes/2020/2020-11-02/2020-11-05_planning-commission-meeting.md
240,5,2020-11-19,Planning Commission Meeting,minutes/2020/2020-11-16/2020-11-19_planning-commission-meeting.md
241,5,2020-12-03,Planning Commission Meeting (PMN-recovered minutes),pmn_backfill/text/pmn_pc_2020-12-03_678781.md
242,5,2021-01-07,Planning Commission Meeting,minutes/2021/2021-01-04/2021-01-07_planning-commission-meeting.md
243,5,2021-01-21,Planning Commission Meeting,minutes/2021/2021-01-18/2021-01-21_planning-commission-meeting.md
244,5,2021-02-04,Planning Commission Meeting,minutes/2021/2021-02-01/2021-02-04_planning-commission-meeting.md
245,5,2021-02-18,Planning Commission Meeting,minutes/2021/2021-02-15/2021-02-18_planning-commission-meeting.md
246,5,2021-03-04,Planning Commission Meeting,minutes/2021/2021-03-01/2021-03-04_planning-commission-meeting.md
247,5,2021-03-18,Planning Commission Meeting,minutes/2021/2021-03-15/2021-03-18_planning-commission-meeting.md
248,5,2021-04-01,Planning Commission Meeting Part 2,minutes/2021/2021-03-29/2021-04-01_planning-commission-meeting-part-2.md
249,5,2021-04-15,Planning Commission Meeting,minutes/2021/2021-04-12/2021-04-15_planning-commission-meeting.md
250,5,2021-05-06,Planning Commission Meeting,minutes/2021/2021-05-03/2021-05-06_planning-commission-meeting.md
251,5,2021-05-20,Planning Commission Meeting,minutes/2021/2021-05-17/2021-05-20_planning-commission-meeting.md
