motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file,provenance
22,3,2,5,adjourn the regular meeting and reconvene the work session at 8:03 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,20,21,0,minutes/2020/2020-01-20/2020-01-22_city-council-meeting.md,minutes
23,4,2,1,"approve the October 30, 2019 Joint Planning Commission/City Council meeting minutes as written",Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,6,14,0,minutes/2020/2020-01-27/2020-01-29_city-council-meeting.md,minutes
24,4,2,2,adjourn the Joint City Council/Planning Commission Meeting at 7:29 pm. Councilmember Steven Shields seconded the motion and,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,8,,0,minutes/2020/2020-01-27/2020-01-29_city-council-meeting.md,minutes
25,5,1,1,"have the minutes of February 12, 2020 be prepared and distributed to each member of the Community Development and Renewal Agency Board. The Board will have ten days to review the minutes and submit any changes to the secretary, if after ten days, there are no changes, the minutes will stand approved. If there are changes, the process will be followed until all changes are made and the board is in…",Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,20,21,0,minutes/2020/2020-02-10/2020-02-12_community-development-agency-meeting.md,minutes
26,5,1,2,approve Resolution No. R2020-01 approving a Participation Agreement with Game Point Properties LLC,Contract/Purchase,The motion passed unanimously,Pass,council_vote,,approve,keyword,high,,,,6,21,1,minutes/2020/2020-02-10/2020-02-12_community-development-agency-meeting.md,minutes
27,5,1,3,adjourn the Community and Development Renewal Agency meeting at 9:16 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,6,21,0,minutes/2020/2020-02-10/2020-02-12_community-development-agency-meeting.md,minutes
28,6,2,1,adjourn the work meeting at 7:29 p.m. to convene in the General Meeting,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,6,21,0,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,minutes
29,6,2,2,"temporarily recess the City Council work meeting to convene in a closed session to discuss the character, professional competence, or physical or mental health of an individual , as provided by Utah Code Annotated §52-4-205",Procedural/Administrative,The motion passed unanimously with Mayor Watts being absent,Pass,council_vote,,procedural,keyword,high,,,,21,20,1,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,minutes
30,6,2,3,adjourn the work meeting at 1:52 a.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,6,20,0,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,minutes
31,6,2,4,close the Public Hearing,Public Hearing Action,passed (all voted aye),Pass,council_vote,,procedural,keyword,medium,,,,6,20,0,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,minutes
32,6,2,5,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously with Mayor Watts being absent,Pass,council_vote,,procedural,keyword,high,,,,6,20,1,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,minutes
33,6,2,6,approve Ordinance No. 2020-07 authorizing a Herriman City Zoning Map amendment to rezone property from A-1 (Agricultural) to A-.25 for property located at approximately 13494 South 7530 West with a zoning condition of 2.0 units per acre and the lots along the west side of the property shall be one-half acre lots,Land-Use/Zoning,The motion passed unanimously with Mayor Watts being absent,Pass,council_vote,,approve,keyword,high,3,singleton,high,20,6,1,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,minutes
34,6,2,7,approve Ordinance No. 2020-08 making amendments to the Administrative Code Enforcement Process regarding the service of process for code violations and issuance of a Certificate of Non-Compliance,Ordinance,The motion passed unanimously with Mayor Watts being absent,Pass,council_vote,,approve,keyword,high,,,,21,6,1,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,minutes
35,6,2,8,adjourn the regular meeting at 9:12 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,6,20,0,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,minutes
36,7,2,1,"temporarily recess the City Council work meeting to convene in a Closed Session to discuss the purchase, exchange, or lease of real property, as provided by Utah Code Annotated §52-4-205",Procedural/Administrative,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,6,21,1,minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,minutes
37,7,2,2,adjourn the work meeting at 7:15 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,6,12,0,minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,minutes
38,7,2,3,approve the Proclamation Honoring Police Service Dog Hondo,Ceremonial,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,21,6,1,minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,minutes
39,7,2,4,approve Resolution No. R05-2020 appointing Steve Shields as the Herriman Representative to the South Salt Lake Valley Mosquito Abatement District,Appointment,The motion passed unanimously,Pass,council_vote,,approve,keyword,high,,,,6,12,1,minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,minutes
40,7,2,5,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,12,1,minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,minutes
41,7,2,6,adjourn the regular meeting at 8:03 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,20,21,0,minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,minutes
42,8,1,1,adjourn the Community and Development Renewal Agency meeting at 5:16 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,21,8,0,minutes/2020/2020-03-09/2020-03-11_community-development-agency-meeting.md,minutes
43,9,2,1,nominate Councilmember Clint Smith to serve as the Mayor Pro Tempore,Appointment,passed (all voted aye),Pass,council_vote,,,unclassified,low,,,,20,21,0,pmn_backfill/text/pmn_council_2020-03-25_591353.md,pmn_minutes
44,9,2,2,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,8,20,1,pmn_backfill/text/pmn_council_2020-03-25_591353.md,pmn_minutes
45,9,2,3,approve Ordinance No. 2020-09 adding Section 5-2-2 to the Herriman City Code prohibiting the discharge of firearms within City Limits with some exceptions,Ordinance,The motion passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,21,1,pmn_backfill/text/pmn_council_2020-03-25_591353.md,pmn_minutes
46,9,2,4,approve Resolution No. R10-2020 adopting rules governing the use of Electronic Meetings for all City Committees and agencies and consenting to Planning Commission’s adoption of the same rules,Resolution,The motion passed unanimously,Pass,council_vote,,approve,keyword,high,,,,21,20,1,pmn_backfill/text/pmn_council_2020-03-25_591353.md,pmn_minutes
47,9,2,5,adjourn the regular meeting at 8:51 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,8,21,0,pmn_backfill/text/pmn_council_2020-03-25_591353.md,pmn_minutes
48,10,1,1,"have the minutes of April 8, 2020 be prepared and distributed to each member of the Community Development and Renewal Agency Board. The Board will have ten days to review the minutes and submit any changes to the secretary, if after ten days, there are no changes, the minutes will stand approved. If there are changes, the process will be followed until all changes are made and the board is in…",Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,6,21,0,minutes/2020/2020-04-06/2020-04-08_community-development-agency-meeting.md,minutes
49,10,1,2,approve Resolution No. R2020-02 approving an Interlocal Cooperative Agreement between Herriman City and the Community Development and Renewal Agency of Herriman City regarding the Herriman Innovation District property tax,Interlocal,The motion passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,6,1,minutes/2020/2020-04-06/2020-04-08_community-development-agency-meeting.md,minutes
50,10,1,3,approve Resolution No. R2020-03 approving a Participation Agreement with Herriman Industrial #1 located in the Herriman Innovation District,Contract/Purchase,The motion passed unanimously,Pass,council_vote,,approve,keyword,high,,,,21,6,1,minutes/2020/2020-04-06/2020-04-08_community-development-agency-meeting.md,minutes
51,10,1,4,adjourn the Community and Development Renewal Agency meeting at 7:52 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,20,6,0,minutes/2020/2020-04-06/2020-04-08_community-development-agency-meeting.md,minutes
52,11,2,1,adjourn the work meeting at 7:46 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,20,21,0,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,minutes
53,11,2,2,"temporarily recess the City Council work meeting to convene in a closed session to discuss the purchase, exchange, or lease of real property, as provided by Utah Code Annotated §52-4-205",Procedural/Administrative,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,6,1,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,minutes
54,11,2,3,adjourn the work meeting at 11:59 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,21,20,0,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,minutes
55,11,2,4,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,6,1,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,minutes
56,11,2,5,approve the Ordinance No. 2020-10 approving an amendment to the Amended and Restated Master Development Agreement for the Rosecrest Master Plan Community to remove approximately 28.885 acres located at or near 14001 South Sentinel Ridge Boulevard from the amended and restated Master Development Agreement,Land-Use/Zoning,The motion passed with a vote of 3:2,Pass,council_vote,,approve,keyword,high,4,name,medium,6,21,1,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,minutes
57,11,2,6,"continue items 9.2, 9.3, 9.4, 9.5, 9.6 and 9.7 to a future meeting",Other,The motion passed with a 3:2 vote,Pass,council_vote,,continue,keyword,high,,,,21,20,1,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,minutes
58,11,2,7,adjourn the City Council meeting to reconvene in the Work Meeting at 10:07 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,20,12,0,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,minutes
59,12,2,1,temporarily recess the City Council work meeting at 7:44 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,21,6,0,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,minutes
60,12,2,2,adjourn the work meeting at 10:45 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,21,6,0,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,minutes
61,12,2,3,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,6,20,1,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,minutes
62,12,2,4,"approve Ordinance No. 2020-11 approving the first amendment to the Master Development Agreement for Creek Ridge with respect to property located at or near 6600 West 11800 South to reduce the maximum residential units permitted by the Master Development Agreement subject to the 150 units removed from apartments in Area A and 120 Units in Area B, and the 13 units from Area C",Land-Use/Zoning,The motion passed with a 3:2 vote,Pass,council_vote,,approve,keyword,high,5,singleton,high,21,6,1,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,minutes
63,12,2,5,approve Ordinance No. 2020-12 adopting an amendment to the Herriman City General Plan for property located at approximately 14011 South Sentinel Ridge Boulevard,Land-Use/Zoning,The motion passed with a 3:2 vote,Pass,council_vote,,approve,keyword,high,6,singleton,high,6,21,1,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,minutes
64,12,2,6,approve Ordinance No. 2020-13 approving a zoning map amendment to rezone 77 acres from A-1 to R-2-10 for property located at 14011 S Sentinel Ridge Boulevard with the inclusion of a Zoning Condition of 6.16 units per acre,Land-Use/Zoning,The motion passed with a 3:2 vote,Pass,council_vote,,approve,keyword,high,7,singleton,high,21,6,1,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,minutes
65,12,2,7,approve Ordinance No. 2020-14 superimposing the Planned Development Overlay zone to certain property at approximately 14011 South Sentinel Ridge Boulevard,Land-Use/Zoning,The motion passed with a 3:2 vote,Pass,council_vote,,approve,keyword,high,8,singleton,high,6,21,1,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,minutes
66,12,2,8,"approve Ordinance No. 2020-15 approving a Master Development Agreement with Edge Homes for approximately 105 acres of land located at or near 14011 South Sentinel Ridge Boulevard. With the following inclusions: civic use includes a park, 1.2.17 no more than 625 units; and change language that includes 5-acre park as a civic use, amended must have firm plans within 24 month or mutually agree to…",Land-Use/Zoning,The motion passed with a 3:2 vote,Pass,council_vote,,approve,keyword,high,9,singleton,high,21,6,1,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,minutes
67,12,2,9,adjourn the City Council meeting to reconvene in the Work Meeting at 10:10 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,20,21,0,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,minutes
68,13,2,1,"temporarily recess the special City Council meeting to convene in a closed session to discuss the character, professional competence, or physical or mental health of an individual, as provided by Utah Code Annotated §52-4-205",Procedural/Administrative,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,6,1,minutes/2020/2020-05-04/2020-05-06_city-council-meeting.md,minutes
69,13,2,2,adjourn the Special City Council meeting at 5:26 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,20,21,0,minutes/2020/2020-05-04/2020-05-06_city-council-meeting.md,minutes
70,14,2,1,temporarily recess the City Council work meeting at 7:30 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,6,21,0,pmn_backfill/text/pmn_council_2020-05-13_614857.md,pmn_minutes
71,14,2,2,"that the City Council temporarily recess the City Council work session to convene in closed session for the purpose to discuss pending or reasonable imminent litigation and the purchase exchange, or lease of real property, as provided by Utah Code Ann. §52-4-205",Procedural/Administrative,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,21,20,1,pmn_backfill/text/pmn_council_2020-05-13_614857.md,pmn_minutes
72,14,2,3,adjourn the work meeting at 10:45 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,21,6,0,pmn_backfill/text/pmn_council_2020-05-13_614857.md,pmn_minutes
73,14,2,4,close the public hearing,Public Hearing Action,passed (all voted aye),Pass,council_vote,,procedural,keyword,medium,,,,6,20,0,pmn_backfill/text/pmn_council_2020-05-13_614857.md,pmn_minutes
74,14,2,5,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,6,1,pmn_backfill/text/pmn_council_2020-05-13_614857.md,pmn_minutes
75,14,2,6,"approve Resolution No.2020-17 acknowledging receipt of a tentative budget and tentatively adopting the tentative budget pursuant to the requirements of Utah Code Ann. § 10-6-111 for the Fiscal Year beginning July 1, 2020 and ending June 30, 2021, and the revised budget for Fiscal Year 2019-2020, and request to schedule a public hearing on May 27, 2020 for formal adoption on June 10, 2020",Budget Amendment,The motion passed unanimously,Pass,council_vote,,approve,keyword,high,,,,6,20,1,pmn_backfill/text/pmn_council_2020-05-13_614857.md,pmn_minutes
76,14,2,7,"approve Ordinance No. 2020-16 declaring two right-of-way parcels adjacent to Mountain View Corridor and REAL Vista Drive, Utah, as surplus; establishing that the property was obtain by extraction and pursuant to Utah Code Ann. §10-9A-508 (4) that the property be first offer, without receiving additional consideration, to the person who granted the property to the City",Ordinance,The motion passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,21,1,pmn_backfill/text/pmn_council_2020-05-13_614857.md,pmn_minutes
77,14,2,8,"approve Resolution No. R18-2020 temporarily suspending business license renewal fees for the period beginning May 1, 2020 and ending April 30, 2021",Resolution,The motion passed unanimously,Pass,council_vote,,approve,keyword,high,,,,6,21,1,pmn_backfill/text/pmn_council_2020-05-13_614857.md,pmn_minutes
78,14,2,9,"approve the Herriman City Shop Around, an Economic Development Program. Councilmember May 13, 2020 – City Council Minutes Page 10 of 11 Henderson seconded the motion. The",Procedural/Administrative,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,21,,1,pmn_backfill/text/pmn_council_2020-05-13_614857.md,pmn_minutes
79,14,2,10,"continue Item 10.5 adopting and approving a Public Improvement District Policy to the May 27, 2020 City Council meeting",Other,passed (all voted aye),Pass,council_vote,,continue,keyword,high,,,,21,20,0,pmn_backfill/text/pmn_council_2020-05-13_614857.md,pmn_minutes
80,14,2,11,adjourn the City Council meeting to reconvene in the Work Meeting at 8:40 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,6,20,0,pmn_backfill/text/pmn_council_2020-05-13_614857.md,pmn_minutes
81,15,1,1,"have the minutes of May 27, 2020 be prepared and distributed to each member of the Community Development and Renewal Agency Board. The Board will have ten days to review the minutes and submit any changes to the secretary, if after ten days, there are no changes, the minutes will stand approved. If there are changes, the process will be followed until all changes are made and the board is in…",Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,21,20,0,minutes/2020/2020-05-25/2020-05-27_community-development-agency-meeting.md,minutes
82,15,1,2,close the public hearing,Public Hearing Action,passed (all voted aye),Pass,council_vote,,procedural,keyword,medium,,,,6,20,0,minutes/2020/2020-05-25/2020-05-27_community-development-agency-meeting.md,minutes
83,15,1,3,adjourn the Community and Development Renewal Agency meeting at 7:31 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,20,21,0,minutes/2020/2020-05-25/2020-05-27_community-development-agency-meeting.md,minutes
84,16,2,1,adjourn the work meeting at 6:44 pm,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,20,6,0,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,minutes
85,16,2,2,close the public hearing,Public Hearing Action,passed (all voted aye),Pass,council_vote,,procedural,keyword,medium,,,,21,6,0,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,minutes
86,16,2,3,approve the consent agenda as written,Procedural/Administrative,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,20,6,1,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,minutes
87,16,2,4,approve resolution R21-2020 adopting and approving a public improvement district (PID) policy,Resolution,The motion passed with a vote 3:2,Pass,council_vote,,approve,keyword,high,,,,6,21,1,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,minutes
88,16,2,5,approve R22-2020 adopting and approving an Interlocal Cooperative Agreement with Riverton City for Microsurfacer Seal and Striping,Interlocal,The motion passed unanimously,Pass,council_vote,,approve,keyword,high,,,,20,6,1,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,minutes
89,16,2,6,"temporarily recess the City Council meeting at 8:50 p.m. to convene in a closed session to discuss pending or reasonably imminent litigation and the purchase, exchange, or lease of real property as provided by Utah Code Annotated §52-4-205",Procedural/Administrative,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,21,6,1,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,minutes
90,16,2,7,adjourn the meeting at 10:35 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,20,6,0,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,minutes
91,17,4,1,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,6,20,1,pmn_backfill/text/pmn_hcsea_2020-05-27_731969.md,pmn_minutes
92,17,4,2,close the Public Hearing,Public Hearing Action,passed (all voted aye),Pass,council_vote,,procedural,keyword,medium,,,,20,6,0,pmn_backfill/text/pmn_hcsea_2020-05-27_731969.md,pmn_minutes
93,17,4,3,adjourn the Herriman City Safety Enforcement Area meeting at 7:07 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,21,6,0,pmn_backfill/text/pmn_hcsea_2020-05-27_731969.md,pmn_minutes
94,18,1,1,"have the minutes of June 10, 2020 be prepared and distributed to each member of the Community Development and Renewal Agency Board. The Board will have ten days to review the minutes and submit any changes to the secretary, if after ten days, there are no changes, the minutes will stand approved. If there are changes, the process will be followed until all changes are made and the board is in…",Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,6,12,0,minutes/2020/2020-06-08/2020-06-10_community-development-agency-meeting.md,minutes
95,18,1,2,"approve Resolution No. R2020-04 adopting the Community Development and Renewal Agency of Herriman City Final Budget for the fiscal year beginning July 1, 2020 and ending June 30, 2021 with the inclusion to distribute $244,937.17 Anthem Development",Budget Amendment,The motion passed unanimously,Pass,council_vote,,approve,keyword,high,,,,21,20,1,minutes/2020/2020-06-08/2020-06-10_community-development-agency-meeting.md,minutes
96,18,1,3,adjourn the Community and Development Renewal Agency meeting at 7:49 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,6,12,0,minutes/2020/2020-06-08/2020-06-10_community-development-agency-meeting.md,minutes
97,19,2,1,adjourn the work meeting at 7:32 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,6,20,0,minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,minutes
98,19,2,2,adjourn the work meeting at 9:50 p.m,Procedural/Administrative,passed (all voted aye),Pass,council_vote,,procedural,keyword,high,,,,12,6,0,minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,minutes
99,19,2,3,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously,Pass,council_vote,,procedural,keyword,high,,,,12,20,1,minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,minutes
