url,channel,path,sha256,bytes,retrieved_utc,printed_office,document_candidate,portal_candidate,reason
https://outpost.washco.utah.gov/apps/clerk/elections/2024/reports/06-18-2024_Heidi%20Gunn-Local%20School%201_06-20-2024.pdf,live_outpost,raw/live_outpost/06-18-2024_Heidi Gunn-Local School 1_06-20-2024.pdf,45d800c1d67575ce72353b700aa350c46869c272da627116f496e5bad63fe062,101467,2026-08-01T18:36:53Z,LOCAL SCHOOL BOARD DISTRICT 1,We iC \i | y WV,HEIDI GUNN,Local School Board / judicial - out of COUNTY-OFFICE scope
https://www.washco.utah.gov/wp-content/uploads/2026/05/2024-Heidi-Gunn.pdf,live_wp,raw/live_wp/2024-Heidi-Gunn.pdf,a7e36a1d5c0acb2840e46e9eab6a18ac9c6bb319b6d02d5a7736bafca907f42b,1581444,2026-08-01T18:36:54Z,LOCAL SCHOOL BOARD DISTRICT 1,We iC \i | y WV,HEIDI GUNN,Local School Board / judicial - out of COUNTY-OFFICE scope
https://outpost.washco.utah.gov/apps/clerk/elections/2024/reports/Craig%20Seegmiller_Local%20School%202_FINAL_12-07-2024.pdf,live_outpost,raw/live_outpost/Craig Seegmiller_Local School 2_FINAL_12-07-2024.pdf,1249a1d8b9cd55b2f03dd1dd5ebf4b42d9e52aabb66921421bb956fb0bc60132,111805,2026-08-01T18:36:55Z,LOCAL SCHOOL BOARD DISTRICT 2,Street Address SS es A CUES 2,CRAIG SEEGMILLER,Local School Board / judicial - out of COUNTY-OFFICE scope
https://outpost.washco.utah.gov/apps/clerk/elections/2024/reports/Craig%20Seegmiller_Local%20School%202_FCR_10-26-2024.pdf,live_outpost,raw/live_outpost/Craig Seegmiller_Local School 2_FCR_10-26-2024.pdf,e701415c9244803f42669e5fa8c6fda6bb2d4c6e98292eca94f59eab4af2b031,1115043,2026-08-01T18:36:56Z,LOCAL SCHOOL BOARD DISTRICT 2,a we Li,CRAIG SEEGMILLER,Local School Board / judicial - out of COUNTY-OFFICE scope
https://outpost.washco.utah.gov/apps/clerk/elections/2024/reports/06-18-2024-Craig%20Seegmiller-Local%20School%202_06-20-2024.pdf,live_outpost,raw/live_outpost/06-18-2024-Craig Seegmiller-Local School 2_06-20-2024.pdf,cc1e12e174af2e901804c676e47360ba5e93126fc5c50301d19daed75ccb4670,105709,2026-08-01T18:36:57Z,LOCAL SCHOOL BOARD DISTRICT 2,,CRAIG SEEGMILLER,Local School Board / judicial - out of COUNTY-OFFICE scope
https://www.washco.utah.gov/wp-content/uploads/2026/05/2024-Craig-Seegmiller.pdf,live_wp,raw/live_wp/2024-Craig-Seegmiller.pdf,7e53b503ba6bfc3389a0d3e56d51f0398033aceb0d5e39385d29bfc2cf846a31,1329769,2026-08-01T18:36:59Z,LOCAL SCHOOL BOARD DISTRICT 2,a we Li,CRAIG SEEGMILLER,Local School Board / judicial - out of COUNTY-OFFICE scope
https://www.washco.utah.gov/wp-content/uploads/2026/05/2020-Craig-Seegmiller.pdf,live_wp,raw/live_wp/2020-Craig-Seegmiller.pdf,0dd35e029c7a58acca03e1e55b7362f916dc6cd196e6b3eda4bab34708cf9906,601778,2026-08-01T18:37:00Z,LOCAL SCHOOL BOARD DISTRICT 2,€ a,CRAIG SEEGMILLER,Local School Board / judicial - out of COUNTY-OFFICE scope
https://www.washco.utah.gov/wp-content/uploads/2026/05/2016-Craig-Seegmiller.pdf,live_wp,raw/live_wp/2016-Craig-Seegmiller.pdf,96b5c9aab94d3981ccbb141b5937a4cd0479193db830c8f561745f95e3fd52b5,215310,2026-08-01T18:37:01Z,LOCAL SCHOOL BOARD DISTRICT 2,"( vibe q las, los Sor pillar",CRAIG SEEGMILLER,Local School Board / judicial - out of COUNTY-OFFICE scope
https://www.washco.utah.gov/wp-content/uploads/2026/05/2012-2013-Craig-Seegmiller.pdf,live_wp,raw/live_wp/2012-2013-Craig-Seegmiller.pdf,8c3a537a9db64b7aee7143fc6df0dcaef0bcbaa45c5e280cb8d4c38c1f29d9b9,1206735,2026-08-01T18:37:03Z,LOCAL SCHOOL BOARD DISTRICT 2,Local School Board 2,CRAIG SEEGMILLER,Local School Board / judicial - out of COUNTY-OFFICE scope
https://outpost.washco.utah.gov/apps/clerk/elections/2024/reports/Ron%20Wade_Local%20School%203_FINALpdf_12-12-2024.pdf,live_outpost,raw/live_outpost/Ron Wade_Local School 3_FINALpdf_12-12-2024.pdf,449126c1de399936f0324de0736fb6bdcf35e689654c22f94a9e794cf1b3fe16,46241,2026-08-01T18:37:04Z,LOCAL SCHOOL BOARD DISTRICT 3,fown cp Mm. h/ 4 DE,RON WADE,Local School Board / judicial - out of COUNTY-OFFICE scope
https://outpost.washco.utah.gov/apps/clerk/elections/2024/reports/Ron%20Wade_Local%20School%203_FCR_10-29-2024.pdf,live_outpost,raw/live_outpost/Ron Wade_Local School 3_FCR_10-29-2024.pdf,da244dec09563d6d5dcd0d06356379840c81409e169f7216162c7dace3519342,1020169,2026-08-01T18:37:05Z,LOCAL SCHOOL BOARD DISTRICT 3,Fowarp M. WADE,RON WADE,Local School Board / judicial - out of COUNTY-OFFICE scope
https://outpost.washco.utah.gov/apps/clerk/elections/2024/reports/06-14-2024-Ron%20Wade_Local%20School%20Board%203_06-15-2024.pdf,live_outpost,raw/live_outpost/06-14-2024-Ron Wade_Local School Board 3_06-15-2024.pdf,54d69a152f96c4e9b68d778ff6502205376bd49da3b41e4f57591146e2a65d35,81814,2026-08-01T18:37:06Z,LOCAL SCHOOL BOARD DISTRICT 3,‘Rovaed M. Wade,RON WADE,Local School Board / judicial - out of COUNTY-OFFICE scope
https://outpost.washco.utah.gov/apps/clerk/elections/2024/reports/06-04-2024-Cynthia%20Shields-Local%20School%203-FINAL_06-07-2024.pdf,live_outpost,raw/live_outpost/06-04-2024-Cynthia Shields-Local School 3-FINAL_06-07-2024.pdf,684a69ae6a4222ff153c4933863f483393db65714adf73766aba2da3bee0d0c6,54716,2026-08-01T18:37:07Z,LOCAL SCHOOL BOARD DISTRICT 3,Conrnt Z Sh tAds Corny Di),CINDI SHIELDS,Local School Board / judicial - out of COUNTY-OFFICE scope
https://www.washco.utah.gov/wp-content/uploads/2026/05/2022-LaRene-Cox.pdf,live_wp,raw/live_wp/2022-LaRene-Cox.pdf,2d58fa2aac7ed97d4964730300d8b673665232b8c9ad2c048e562020fd618868,157490,2026-08-01T18:37:08Z,LOCAL SCHOOL BOARD DISTRICT 4,,LARENE COX,Local School Board / judicial - out of COUNTY-OFFICE scope
https://www.washco.utah.gov/wp-content/uploads/2026/05/2018-LaRene-Cox.pdf,live_wp,raw/live_wp/2018-LaRene-Cox.pdf,6c575ca3d542a7a91f891638239fa699ed3f2e1465d8c1591d83571db4b24b7d,310107,2026-08-01T18:37:09Z,LOCAL SCHOOL BOARD DISTRICT 4,La Rens << Co x,LARENE COX,Local School Board / judicial - out of COUNTY-OFFICE scope
https://www.washco.utah.gov/wp-content/uploads/2026/05/2022-Burke-Staheli.pdf,live_wp,raw/live_wp/2022-Burke-Staheli.pdf,8ec53aa0be4642c7e3f4f526cbc9f701ad60dd02b14fa3bd664c3d562b507b95,84968,2026-08-01T18:37:10Z,LOCAL SCHOOL BOARD DISTRICT 6,{ Su vw “ > \ \ R . Ste nel iN,BURKE STAHELI,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Cal Durfey Contributions.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Cal Durfey Contributions.pdf,5736222c47389b063a9f228909fbd262a57463e6c6b65f01e1147f9f732ef1ea,15256,2026-08-01T18:37:14Z,Local School Board 4,"Calvin ""Cal"" Durfey",,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Cal Durfey Expenditures.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Cal Durfey Expenditures.pdf,61ddea46eecc77a1f08a17f950184cdf84cf55e4acb307936af417c12902513d,15066,2026-08-01T18:37:15Z,Local School Board 4,"Calvin ""Cal"" Durfey",,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Cal Durfey Local School Board Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Cal Durfey Local School Board Candidate Summary.pdf,da728c7e9f1de8de245b2f0f4af1a4085a6854bf47b5cf11526c082e7f186134,10425,2026-08-01T18:37:17Z,Local School Board Candidate Summary,,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Dale Ure Contributions.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Dale Ure Contributions.pdf,c2edafdd71e866b2a3eab6a3b199e98177a31d66166f48eaaa0aeeb8970a76b9,13466,2026-08-01T18:38:38Z,Local School Board 6,Dale J Ure,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Dale Ure Expenditures.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Dale Ure Expenditures.pdf,e4e1bf07476b0cc34fde0dbd01d0855c9e5ed5813a9efdec10435015ba8a69d1,13052,2026-08-01T18:38:39Z,Local School Board 6,Dale J Ure,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Dale Ure Local School Board Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Dale Ure Local School Board Candidate Summary.pdf,19ee736a75df1759f9800fbaf70bbcc9410e8947d551f6bbdfb75b6ca48739e5,10389,2026-08-01T18:38:41Z,Local School Board Candidate Summary,,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Frank Lojko Contributions.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Frank Lojko Contributions.pdf,f834a512d6126885148a285e13d87b0aeb4d88f9eb4838e5ba4169ef1ae38762,12643,2026-08-01T18:39:45Z,Local School Board 6,Frank Lojko,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Frank Lojko Expenditures.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Frank Lojko Expenditures.pdf,eca6a2e998ad614bcebe58e408818f0ff92d09b0c2f42c4d71fd91d9789c85bb,12569,2026-08-01T18:39:47Z,Local School Board 6,Frank Lojko,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Frank Lojko Local School Board Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Frank Lojko Local School Board Candidate Summary.pdf,c46a6bff6ee7cf5597d6df72fb0846cae3d32c086f2044c0b9d986e7407f6a43,10402,2026-08-01T18:39:48Z,Local School Board Candidate Summary,,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Kelly Blake Contributions.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Kelly Blake Contributions.pdf,a0531e51aadc8c4166101ab1d5b8cd2af0e6679b1bd083ab23f476dfb075cca6,12791,2026-08-01T18:39:49Z,Local School Board 6,Kelly Blake,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Kelly Blake Expenditures.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Kelly Blake Expenditures.pdf,9d5427494cf643496c10aea0b80b2b0daa70d86dd521ac89862b5428417abe34,14164,2026-08-01T18:39:51Z,Local School Board 6,Kelly Blake,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Kelly Blake Local School Board Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Kelly Blake Local School Board Candidate Summary.pdf,14fc0050b070d285b6d017d560f28dbe4ec829fe9e072f3e26745c5cb3b99734,10587,2026-08-01T18:39:52Z,Local School Board Candidate Summary,,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Kyle Wells Contributions.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Kyle Wells Contributions.pdf,d0c55b66fbc7b8e7e911f420602e5f1b737e06b03825c3a1f8676c7bdd00d528,14654,2026-08-01T18:39:55Z,Local School Board 4,Kyle S Wells,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Kyle Wells Expenditures.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Kyle Wells Expenditures.pdf,8e4da4404fb295ca6a1c0ecc30c9be52e2182ba5d20ce20fc1b6b59c00568bb7,14913,2026-08-01T18:39:56Z,Local School Board 4,Kyle S Wells,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Kyle Wells Local School Board Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Kyle Wells Local School Board Candidate Summary.pdf,cbe54de172e174e6808dafa13549b3bebb7bd9f995b18bc0dea3dc26ede0ca85,10647,2026-08-01T18:40:10Z,Local School Board Candidate Summary,,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Larry LeBaron Expenditures.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Larry LeBaron Expenditures.pdf,8d1bbfa104cf9ea24b5e4e4b1e19c2855d2d6b2cf9d4be9081ba2b1618fdf5f1,12637,2026-08-01T18:40:11Z,Local School Board 6,Larry O LeBaron,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Larry LeBaron Local School Board Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Larry LeBaron Local School Board Candidate Summary.pdf,5ead2fd2d0ee8831a9e525cd14dc70e26563772ff6d150c37c67038e7c7a7610,10353,2026-08-01T18:40:25Z,Local School Board Candidate Summary,,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Laura Hesson Contributions.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Laura Hesson Contributions.pdf,79d160bac2afc74b984cd60875d4d86bce7ffabacc80484608cb6a992c7bfab9,12584,2026-08-01T18:40:40Z,Local School Board 7,Laura Hesson,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Laura Hesson Expenditures.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Laura Hesson Expenditures.pdf,b032bac0cd66ac7b332a1bc0ac11a6f3311169b172e387473d3025b931ef0b43,14038,2026-08-01T18:40:41Z,Local School Board 7,Laura Hesson,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Laura Hesson Local School Board Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Laura Hesson Local School Board Candidate Summary.pdf,71ccb7843b4887bf9740d4afc4178605111f95505573b6839fa89b4863444bc9,10473,2026-08-01T18:40:43Z,Local School Board Candidate Summary,,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Robert E Allen Contributions.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Robert E Allen Contributions.pdf,28757c59d72bb241e1653e2a7b21911233ec4f47a6cb868b0b610041ce36cc72,12717,2026-08-01T18:40:56Z,Local School Board 7,Robert E Allen,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Robert E Allen Expenditures.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Robert E Allen Expenditures.pdf,fafec8cbcf25dd491cd8428507b9d1f95dc0d1c8365dd6de114692d6d54de7e8,14080,2026-08-01T18:45:04Z,Local School Board 7,Robert E Allen,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Robert E Allen Local School Board Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Robert E Allen Local School Board Candidate Summary.pdf,306a553734dd6bc8fc6e655e887b10cc74b98772bdd67a21dfbc2430c644f48e,10471,2026-08-01T18:41:43Z,Local School Board Candidate Summary,,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Travis Christiansen Contributions.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Travis Christiansen Contributions.pdf,ba0aea89b54060297bb07f700bf0081e0df09f101b257d6f0771d39b81397906,14497,2026-08-01T18:41:45Z,Local School Board 4,Travis Christiansen,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Travis Christiansen Expenditures.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Travis Christiansen Expenditures.pdf,04fe71efc69538a7a63a947038691c69de22f7e45865ecb9bf05d7334f209260,12572,2026-08-01T18:42:01Z,Local School Board 4,Travis Christiansen,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Travis Christiansen Local School Board Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Travis Christiansen Local School Board Candidate Summary.pdf,528b17cc1ffb3374686fbd9634f3972df7606c16805d7a92350075434ce5ebc5,10496,2026-08-01T18:45:07Z,Local School Board Candidate Summary,,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Wes Swaney Contributions.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Wes Swaney Contributions.pdf,366b5555ddd99b78f7c76b2c07de802cffac1602cf9f0fc58df760b709a02337,12803,2026-08-01T18:42:45Z,Local School Board 6,Wes Swaney,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Wes Swaney Local School Board Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Wes Swaney Local School Board Candidate Summary.pdf,53856e3c1d33978ddfc5e6eb607de076d01f0d7dbb49cd47c3699eb7d446224a,10452,2026-08-01T18:42:46Z,Local School Board Candidate Summary,,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Wesley Christiansen Contributions.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Wesley Christiansen Contributions.pdf,263ca6eb574f76d6c6c9a832cedea72a86294b4cc5b719666f5a09e5d222cfdb,12751,2026-08-01T18:42:47Z,Local School Board 5,Wesley Christiansen,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Wesley Christiansen Expenditures.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Wesley Christiansen Expenditures.pdf,a576121de705955001136d39c52b28afa440ef004b058d41c19cb328aa1e0d13,12677,2026-08-01T18:45:10Z,Local School Board 5,Wesley Christiansen,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Wesley Christiansen Local School Board Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/6-15-2010 Wesley Christiansen Local School Board Candidate Summary.pdf,9b7b4ecd12ea74603dca46642dda11007cf6007ddf42a45d5100fb3c41c7c4a2,10403,2026-08-01T18:43:55Z,Local School Board Candidate Summary,,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/Cal Durfey Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/Cal Durfey Candidate Summary.pdf,d77f7b3e9e5c88158b6a879f7f5f3b21dab1ecea8feb302f2c6f904cd484ef8c,10429,2026-08-01T18:45:13Z,"Document header ""Local School Board Candidate""; Office column ""Local School Board"", District 4",,,"Local School Board / judicial - out of COUNTY-OFFICE scope [office_determinations.csv 2026-08-01: Document header ""Local School Board Candidate""; Office column ""Local School Board"", District 4]"
http://www.washco.utah.gov/clerk/pdf/2010elections/Cal Durfey Contributions.pdf,wayback_2010elections,raw/wayback_2010elections/Cal Durfey Contributions.pdf,3d2b9c89882d20659baabe2b86436bd462e8ab2cbeff0086e7d01821dc0cbfd5,15256,2026-08-01T18:45:19Z,Local School Board 4,"Calvin ""Cal"" Durfey",,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/Cal Durfey Expenditures.pdf,wayback_2010elections,raw/wayback_2010elections/Cal Durfey Expenditures.pdf,ac65ed5037e84c373e51f52e8d81fc8effe5d06dbef41f8f14bbd282a09492e8,15066,2026-08-01T18:45:21Z,Local School Board 4,"Calvin ""Cal"" Durfey",,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/Cal Durfey Local School Board Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/Cal Durfey Local School Board Candidate Summary.pdf,b872587cf24beea95f07f3e11bd3d6cae4a19c08bafa6e5bbd54fdc4d2950ffb,10647,2026-08-01T18:46:24Z,Local School Board Candidate Summary,,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/Dale Ure Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/Dale Ure Candidate Summary.pdf,30b6b1d65712937cbd436ce160122959114a6c78596871f39d0069e0b7bfcfc1,10395,2026-08-01T18:49:55Z,"Document header ""Local School Board Candidate""; Office ""Local School Board"", District 6",,,"Local School Board / judicial - out of COUNTY-OFFICE scope [office_determinations.csv 2026-08-01: Document header ""Local School Board Candidate""; Office ""Local School Board"", District 6]"
http://www.washco.utah.gov/clerk/pdf/2010elections/Dale Ure Contributions.pdf,wayback_2010elections,raw/wayback_2010elections/Dale Ure Contributions.pdf,df8031d0d1b3bf80703885d28c6e2d5a7b43534d8b3d698a53600622158675fe,13466,2026-08-01T18:50:29Z,Local School Board 6,Dale J Ure,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/Dale Ure Expenditures.pdf,wayback_2010elections,raw/wayback_2010elections/Dale Ure Expenditures.pdf,006365a89bf718f2fe3bef07a20480b8b73876e3b77ac6b5d0338357abe7ca2f,13052,2026-08-01T18:50:30Z,Local School Board 6,Dale J Ure,,Local School Board / judicial - out of COUNTY-OFFICE scope
http://www.washco.utah.gov/clerk/pdf/2010elections/Dale Ure Local School Board Candidate Summary.pdf,wayback_2010elections,raw/wayback_2010elections/Dale Ure Local School Board Candidate Summary.pdf,dd5f72a9d7cb7d0386f834681a17123485b1a17d9af1bbb3654d9ac58fba69ed,10438,2026-08-01T18:50:33Z,Local School Board Candidate Summary,,,Local School Board / judicial - out of COUNTY-OFFICE scope
