candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Mark B Nelson,County Council,2020,2020-10-01,October 2020 (7 days before General),statement,0,0,,0,,,,,,,,0,0,raw/2020/2020_OctMNelson.pdf,wasatch-cf-326278b6,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. ITEMIZED CONTRIBUTIONS: the document has NO such schedule page - non-existence, which is not the same fact as a zero.  ITEMIZED EXPENDITURES: the document has NO such schedule page - non-existence, which is not the same fact as a zero.  Printed-total gates: No schedule pages, so no page gate. Cover identity: 0+0=0 on all three lines. Transcriber: wasatch_fcr_3line cover only (scanned). Mark Boyer Nelson, office written 'County Council - Midway', Republican, dated 'Oct 20th 2020', '7 Days preceding the General Election' checked. All nine cells are slashed zeros (zero-glyph = 0). Stated totals only — no itemized Table A/B row is published for this filing, so reconciliation is UNKNOWN, not a match.",cumulative
Spencer Jason Park,County Council,2020,2020-10-01,October 2020 (7 days before General),statement,0,0,,0,,,,,,,,0,0,raw/2020/2020_OctSPark.pdf,wasatch-cf-c448e6c8,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. Clerk stamp: OCT 21 '20 PM01:56 RCVD WC. ITEMIZED CONTRIBUTIONS: the document has NO such schedule page - non-existence, which is not the same fact as a zero.  ITEMIZED EXPENDITURES: the document has NO such schedule page - non-existence, which is not the same fact as a zero.  Printed-total gates: No schedule pages. Cover identity: 0+0=0 on all three lines. Transcriber: wasatch_fcr_3line cover only. Spencer Jason Park, office written 'County Council South Seat', Republican, dated 10-21-2020, '7 Days preceding the General Election' checked. County received-stamp 'OCT 21 '20 PM 01:56 RCVD WC' in the right margin. All nine cells written as a plain '0'. Stated totals only — no itemized Table A/B row is published for this filing, so reconciliation is UNKNOWN, not a match.",cumulative
Steve Farrell,County Council,2020,2020-10-01,October 2020 (7 days before General),statement,3337.96,3337.96,,0,3337.96,3337.96,True,True,0.00,0.00,2837.96,3,3,raw/2020/2020_OctSFarrell.pdf,wasatch-cf-36f02ec2,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. Party written 'Republician' over a struck 'Republict'. The $178.75 his June report printed as an EXPENSE is carried into the LAST REPORT cell of the CONTRIBUTIONS line here — a filer inconsistency, kept verbatim. ITEMIZED CONTRIBUTIONS (vision, 3 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: exact (3337.96 = 3337.96, the cover's own total contributions line, CUMULATIVE column) ITEMIZED EXPENDITURES (vision, 3 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: exact (3337.96 = 3337.96, the cover's own total expenses line, CUMULATIVE column) Printed-total gates: No printed TOTAL row on this variant. Both sides gate against the cover's three-column identity: contributions 178.75 + 3159.21 = 3337.96 PASSES; expenses 178.75 + 3159.21 = 3337.96 PASSES; ending balance is a slashed zero, consistent with contributions = expenses. Transcriber: wasatch_fcr_3line, cumulative regime, scanned. Steve B. Farrell, 'Wasatch County Council Seat B'; the Political Party cell has a struck-out word (illegible, begins 'Rep-') overwritten 'Republician' [sic] -- the surviving value is 'Republician'. Signed 10/26/2020, '7 Days preceding the General Election' checked (X). Rows 1 and 3 of Form A are the candidate self-funding. Form B's 'Name of Expenditure' column holds PAYEES here (Wasatch Co = Wasatch County at 25 North Main, Heber City = the county offices; Wasatch Wave = the local newspaper). The doubtful amount glyphs on contribution row 3 and expenditure row 3 are each gated by the cover arithmetic, which closes on exactly the readings recorded.",cumulative
Todd Griffin,County Assessor,2020,2020-10-01,October 2020 (7 days before General),statement,0,0,,0,,,,,,,,0,0,raw/2020/2020_OctTGriffin.pdf,wasatch-cf-a71e57ea,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. ITEMIZED CONTRIBUTIONS: the document has NO such schedule page - non-existence, which is not the same fact as a zero.  ITEMIZED EXPENDITURES: the document has NO such schedule page - non-existence, which is not the same fact as a zero.  Printed-total gates: No schedule pages. Cover identity: 0+0=0 on all three lines. Transcriber: wasatch_fcr_3line cover only. Todd Matthew Griffin, office written 'County Assessor Wasatch', party written 'Repulican' [sic], dated 10-27-20, '7 Days preceding the General Election' checked (X). All nine cells are loosely drawn zeros. Stated totals only — no itemized Table A/B row is published for this filing, so reconciliation is UNKNOWN, not a match.",cumulative
Aimee Armer,County Council,2020,2020-12-01,December 2020 (30 days after General),statement,7871.39,9378.42,,964.62,1165.76,1274.67,False,False,-6705.63,-8103.75,625.00,3,5,raw/2020/2020_DecAArmer.pdf,wasatch-cf-cfd50a78,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. The LAST REPORT column repeats the October report's THIS-REPORT figures (7462.63 / 8103.75) rather than its cumulative totals — kept verbatim; her December cumulative is therefore lower than her October cumulative on the contribution line. ITEMIZED CONTRIBUTIONS (vision, 3 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: delta -6705.63 - 3 row(s) sum to 1165.76 against the cover's own total contributions line, CUMULATIVE column, which prints 7871.39. Both figures retained verbatim; no row was adjusted and the stated total was not recomputed. || TRANSCRIBER'S ACCOUNT: delta of 6705.63 against the cover's CUMULATIVE figure, and the cause is the FORM, not filer arithmetic: this is the cumulative variant and Form A on this face itemizes only what the filer listed on this report. The one row dated inside this reporting period (12/3/2020, 408.76) equals the cover's TOTALS FOR THIS REPORT column EXACTLY; the other two rows are earlier-dated items (10/23/2020 in-kind 132.00 and a 6/28/2020 'Amended-Loan' 625.00) restated on this face. The remaining 6705.63 of the cumulative total sits on prior reports' Form A pages, not in this document. Cover arithmetic itself closes: 7462.63 + 408.76 = 7871.39. ITEMIZED EXPENDITURES (vision, 5 row(s)) reconciled against the the cover's own total expenses line, TOTALS FOR THIS REPORT column: exact (1274.67 = 1274.67, the cover's own total expenses line, TOTALS FOR THIS REPORT column). The schedule is PERIOD-SCOPED while the cover states the CUMULATIVE figure - a real property of this three-column sheet, not a missing row; the residual against the cumulative cell is the TOTALS FROM LAST REPORT column NOTE: against the PUBLISHED stated total of 9378.42 this reads as a -8103.75 difference, because the published figure is the CUMULATIVE column while this schedule is period-scoped, so the difference is the TOTALS FROM LAST REPORT cell. The itemized side is COMPLETE against the figure it closes on; the difference is not a missing row. Printed-total gates: No printed TOTAL row on this variant. THIS-REPORT-column gates both fire and PASS: Form A row 3 = 408.76 = cover this-report contributions; Form B rows sum 195.36 + 50.00 + 994.25 + 9.99 + 25.07 = 1274.67 = cover this-report expenses. That second gate is what fixes the ambiguous '$ SD.00' glyph on Form B row 2 as 50.00. Transcriber: wasatch_fcr_3line, cumulative regime, scanned. Aimee Armer, 'Wasatch County Council - At Large seat B', Democrat, signed 12/2/2020, '30 Days after the General Election' checked (X). NOTE FOR THE WAVE LEAD: on this filing the itemized pages are PERIOD-SCOPED even though the cover is cumulative, so neither side reconciles to stated_c/stated_e and both are honest deltas with a fully explained cause -- not a filer error. Form B's 'Name of Expenditure' column holds PURPOSES ('Signs for Campaign', 'Facebook ads', 'Postcard Mailing', 'website/101 Domain'), not payee names; kept verbatim in vendor_raw. One donor (row 1) is expressly labelled '(IN-KIND)' with the good described as 'Wasatch Wave Ads' and IS included in the filer's own this-report total, so the in-kind exclusion test of gate (g) was not needed here.",cumulative
Diane G Burgener,County Treasurer,2020,2020-12-01,December 2020 (30 days after General),statement,0,442.15,,442.15,0.00,0.00,True,False,0.00,-442.15,,0,0,raw/2020/2020_DecDBurgener.pdf,wasatch-cf-5910a77b,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: exact (0.00 = 0, the cover's own total contributions line, CUMULATIVE column) ITEMIZED EXPENDITURES: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED EXPENDITURES (vision, 0 row(s)) reconciled against the the cover's own total expenses line, TOTALS FOR THIS REPORT column: exact (0.00 = 0, the cover's own total expenses line, TOTALS FOR THIS REPORT column). The schedule is PERIOD-SCOPED while the cover states the CUMULATIVE figure - a real property of this three-column sheet, not a missing row; the residual against the cumulative cell is the TOTALS FROM LAST REPORT column NOTE: against the PUBLISHED stated total of 442.15 this reads as a -442.15 difference, because the published figure is the CUMULATIVE column while this schedule is period-scoped, so the difference is the TOTALS FROM LAST REPORT cell. The itemized side is COMPLETE against the figure it closes on; the difference is not a missing row. Printed-total gates: No printed TOTAL row and no filer page figure on either schedule. Cover identity: contributions 0+0=0 PASSES; expenses 442.15+0=442.15 PASSES. Transcriber: wasatch_fcr_3line, cumulative regime. Diane G. Burgener, 'WASATCH County Treasurer', Republican, dated 11-24-20, '30 Days after the General Election' checked (X). The filer put her city/state/zip on the Mailing Address line and left the City/State/Zip fields blank -- a cover-layout quirk, noted only. Both schedule pages exist and are blank; that is an honest zero for this period. 442.15 is the same county candidate filing-fee amount that appears on Marcy Murray's 2020 filings.",cumulative
James C Kaiserman,County Surveyor,2020,2020-12-01,December 2020 (30 days after General),statement,2798.10,2548.10,,250.00,2798.10,2548.10,True,True,0.00,0.00,2548.10,2,9,raw/2020/2020_DecJKaiserman.pdf,wasatch-cf-ab0ff049,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. Faint marks also appear on the Primary and General boxes. The cumulative balance is handwritten and read as 250.00 at medium confidence (consistent with 2798.10 - 2548.10). ITEMIZED CONTRIBUTIONS (vision, 2 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: exact (2798.10 = 2798.10, the cover's own total contributions line, CUMULATIVE column) ITEMIZED EXPENDITURES (vision, 9 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: exact (2548.10 = 2548.10, the cover's own total expenses line, CUMULATIVE column) Printed-total gates: PRINTED-TOTAL GATE fires on BOTH schedules and both PASS. Form A: filer wrote '2798.10' under a rule at row slot 14; rows 2548.10 + 250.00 = 2798.10 -- GATE PASSES. Form B: filer wrote '2548.10' under the last row; 442.15 + 700.00 + 636.69 + 172.78 + 200.36 + 115.60 + 147.42 + 23.10 + 110.00 = 2548.10 -- GATE PASSES. Cover identity also closes (contributions 2548.10 + 2798.10 printed in the last/this columns is the filer's own odd column use, but the cumulative cell 2798.10 matches the schedule; expenses 0.00 + 2548.10 = 2548.10; balance 2798.10 - 2548.10 = 250.00 as printed). Transcriber: wasatch_fcr_3line, cumulative regime, degraded scan. James C. Kaiserman, 'Wasatch County Surveyor', Republican, dated 11-12-2020; BOTH the '7 Days preceding the Primary Election' box and the '30 Days after the General Election' box carry marks (the primary box has a light stray stroke, the general box a firm X) -- recorded, not resolved. Form A has an ABANDONED struck entry ('7-22-' crossed out) at row slot 1 above the first real row; it is not transcribed as a row. Form B row 9's address cell names 'J. Kaiserman' (the candidate, reimbursed for travel) rather than an outside vendor; street discarded per the privacy rule. Ditto marks in Form B rows 3-5 resolve upward to 'Signs' from row 2.",cumulative
Jennifer Lee,Clerk/Auditor,2020,2020-12-01,December 2020 (30 days after General),statement,4139.36,4117.50,,21.86,612.79,2007.70,False,False,-3526.57,-2109.80,0.00,9,9,raw/2020/2020_DecJLee.pdf,wasatch-cf-b03f3dee,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. Typed. The expense LAST REPORT figure (2,109.80) does not equal her October cumulative expense (1,608.23) — kept verbatim. ITEMIZED CONTRIBUTIONS (vision, 9 row(s)) reconciled against the the cover's own total contributions line, TOTALS FOR THIS REPORT column: exact (612.79 = 612.79, the cover's own total contributions line, TOTALS FOR THIS REPORT column). The schedule is PERIOD-SCOPED while the cover states the CUMULATIVE figure - a real property of this three-column sheet, not a missing row; the residual against the cumulative cell is the TOTALS FROM LAST REPORT column NOTE: against the PUBLISHED stated total of 4139.36 this reads as a -3526.57 difference, because the published figure is the CUMULATIVE column while this schedule is period-scoped, so the difference is the TOTALS FROM LAST REPORT cell. The itemized side is COMPLETE against the figure it closes on; the difference is not a missing row. ITEMIZED EXPENDITURES (vision, 9 row(s)) reconciled against the the cover's own total expenses line, TOTALS FOR THIS REPORT column: exact (2007.70 = 2007.70, the cover's own total expenses line, TOTALS FOR THIS REPORT column). The schedule is PERIOD-SCOPED while the cover states the CUMULATIVE figure - a real property of this three-column sheet, not a missing row; the residual against the cumulative cell is the TOTALS FROM LAST REPORT column NOTE: against the PUBLISHED stated total of 4117.50 this reads as a -2109.80 difference, because the published figure is the CUMULATIVE column while this schedule is period-scoped, so the difference is the TOTALS FROM LAST REPORT cell. The itemized side is COMPLETE against the figure it closes on; the difference is not a missing row. Printed-total gates: No printed TOTAL row on this variant, but the THIS-REPORT-column gate fires on both sides and both PASS to the cent. Form A: 132.00 + 25.00 + 25.00 + 25.00 + 30.00 + 20.00 + 20.00 + 20.00 + 315.79 = 612.79. Form B: 25.00 x5 + 371.88 + 15.00 + 994.25 + 501.57 = 2007.70. The cover's balance line also closes: 1416.77 + (1394.91) = 21.86. Transcriber: wasatch_fcr_3line, cumulative regime, BORN-DIGITAL (typed, not handwritten) -- the cleanest filing in this chunk. Jennifer Lee, Wasatch County Clerk/Auditor, Democrat, dated 12-3-2020, '30 Days after the General Election' checked. Like Armer's December filing, the schedules are PERIOD-SCOPED under a cumulative cover, so both sides are honest deltas whose residual equals the cover's LAST-REPORT column to the cent. Form B's 'Name of Expenditure' column is used as 'Payee: purpose' ('Facebook: Digital Ad', 'Wave Publishing: Newspaper Ads', 'PDQ Printing: Mailer', 'Jennifer Lee: Repay Loans'); the whole string is kept verbatim in vendor_raw rather than split, because splitting would be an inference. The last expenditure is the candidate repaying her own campaign loans.",cumulative
Joey D Granger,Clerk/Auditor,2020,2020-12-01,December 2020 (30 days after General),statement,1933.69,1933.69,,0,25.00,25.00,False,False,-1908.69,-1908.69,25.00,1,1,raw/2020/2020_DecJGranger.pdf,wasatch-cf-b2d8724d,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. Typed. ITEMIZED CONTRIBUTIONS (vision, 1 row(s)) reconciled against the the cover's own total contributions line, TOTALS FOR THIS REPORT column: exact (25.00 = 25.00, the cover's own total contributions line, TOTALS FOR THIS REPORT column). The schedule is PERIOD-SCOPED while the cover states the CUMULATIVE figure - a real property of this three-column sheet, not a missing row; the residual against the cumulative cell is the TOTALS FROM LAST REPORT column NOTE: against the PUBLISHED stated total of 1933.69 this reads as a -1908.69 difference, because the published figure is the CUMULATIVE column while this schedule is period-scoped, so the difference is the TOTALS FROM LAST REPORT cell. The itemized side is COMPLETE against the figure it closes on; the difference is not a missing row. ITEMIZED EXPENDITURES (vision, 1 row(s)) reconciled against the the cover's own total expenses line, TOTALS FOR THIS REPORT column: exact (25.00 = 25.00, the cover's own total expenses line, TOTALS FOR THIS REPORT column). The schedule is PERIOD-SCOPED while the cover states the CUMULATIVE figure - a real property of this three-column sheet, not a missing row; the residual against the cumulative cell is the TOTALS FROM LAST REPORT column NOTE: against the PUBLISHED stated total of 1933.69 this reads as a -1908.69 difference, because the published figure is the CUMULATIVE column while this schedule is period-scoped, so the difference is the TOTALS FROM LAST REPORT cell. The itemized side is COMPLETE against the figure it closes on; the difference is not a missing row. Printed-total gates: No printed TOTAL row. THIS-REPORT-column gate fires on both sides and both PASS exactly (25.00 = 25.00 on each). Balance line 0 / 0 / 0 is consistent with contributions = expenses. Transcriber: wasatch_fcr_3line, cumulative regime, BORN-DIGITAL. Joey Diane Granger (index.csv publishes 'Joey D Granger'), Clerk/Auditor, Republican, dated 12/03/2020, '30 Days after the General Election' checked. SEVEN pages: p1 cover, p2 Form A, p3 Form B, and pp4-7 are the printed statute text of Utah Code 17-16-6.5 (effective 3/17/2016) -- I read all four and they contain NO additional schedule, row or total. Both schedules carry exactly one row each and NEITHER prints an address, so donor_city/donor_state are honestly BLANK (never inferred). Note also that the cover's Form-B row is captioned 'TOTAL EXPENSES', and the single 25.00 contribution and 25.00 expenditure are same-dated (10/30/20).",cumulative
Kendall Crittenden,County Council,2020,2020-12-01,December 2020 (30 days after General),statement,878.75,869.42,,9.33,0.00,0.00,False,False,-878.75,-869.42,,0,0,raw/2020/2020_DecKCrittenden.pdf,wasatch-cf-78356426,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. Signature and date lines are both blank — published unsigned and undated. ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the the cover's own total contributions line, TOTALS FOR THIS REPORT column: exact (0.00 = 0, the cover's own total contributions line, TOTALS FOR THIS REPORT column). The schedule is PERIOD-SCOPED while the cover states the CUMULATIVE figure - a real property of this three-column sheet, not a missing row; the residual against the cumulative cell is the TOTALS FROM LAST REPORT column NOTE: against the PUBLISHED stated total of 878.75 this reads as a -878.75 difference, because the published figure is the CUMULATIVE column while this schedule is period-scoped, so the difference is the TOTALS FROM LAST REPORT cell. The itemized side is COMPLETE against the figure it closes on; the difference is not a missing row. ITEMIZED EXPENDITURES: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED EXPENDITURES (vision, 0 row(s)) reconciled against the the cover's own total expenses line, TOTALS FOR THIS REPORT column: exact (0.00 = 0, the cover's own total expenses line, TOTALS FOR THIS REPORT column). The schedule is PERIOD-SCOPED while the cover states the CUMULATIVE figure - a real property of this three-column sheet, not a missing row; the residual against the cumulative cell is the TOTALS FROM LAST REPORT column NOTE: against the PUBLISHED stated total of 869.42 this reads as a -869.42 difference, because the published figure is the CUMULATIVE column while this schedule is period-scoped, so the difference is the TOTALS FROM LAST REPORT cell. The itemized side is COMPLETE against the figure it closes on; the difference is not a missing row. Printed-total gates: No printed TOTAL row and no filer page figure. Cover identity: contributions 878.75 + 0 = 878.75 PASSES; expenses 869.42 + 0 = 869.42 PASSES; balance 878.75 - 869.42 = 9.33 as printed PASSES. Transcriber: wasatch_fcr_3line, cumulative regime. Kendall Crittenden, 'County Council - Heber South, seat D', Republican, '30 Days after the General Election' checked (X). THIS FILING IS PUBLISHED UNSIGNED AND UNDATED -- both the Date and Signed lines on the cover are blank (this matches the module CLAUDE.md's existing note). Both schedules carry an explicit written zero declaration rather than being merely blank: Form A row slot 0 reads 'Ø - no contributions', Form B row slot 0 reads 'Ø - no expenditures'. Per the zero-glyph ruling those are the filer writing zero, so each side is a real zero of rows for this period -- and neither declaration is transcribed as a donor/vendor row.",cumulative
Marcy Murray,County Recorder,2020,2020-12-01,December 2020 (30 days after General),statement,0,442.15,,442.15,0.00,442.15,True,True,0.00,0.00,0.00,0,1,raw/2020/2020_DecMMurray.pdf,wasatch-cf-d264a208,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: exact (0.00 = 0, the cover's own total contributions line, CUMULATIVE column) ITEMIZED EXPENDITURES (vision, 1 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: exact (442.15 = 442.15, the cover's own total expenses line, CUMULATIVE column) Printed-total gates: No printed TOTAL row. Cover identity: contributions 0+0=0 PASSES; expenses 442.15+0=442.15 PASSES. Transcriber: wasatch_fcr_3line, cumulative regime. Marcy Murray, Wasatch County Recorder, Republican, signed 11/30/2020, '30 Days after the General Election' checked (X). Same filer and same single filing-fee row as her October report (key 4fcac2b1) -- this is the cumulative restatement, NOT a second payment, so the two filings must not be summed. This copy writes the date in full ('3/13/2020') where the October copy wrote '3-13-20', and prints '442.15' with a normal decimal rather than superscript cents. Filer again records the filing fee as a POSITIVE ending balance of 442.15 against zero contributions -- filed as-is.",cumulative
Mark B Nelson,County Council,2020,2020-12-01,December 2020 (30 days after General),statement,0,0,,0,,,,,,,,0,0,raw/2020/2020_DecMNelson.pdf,wasatch-cf-3d77d040,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. ITEMIZED CONTRIBUTIONS: the document has NO such schedule page - non-existence, which is not the same fact as a zero.  ITEMIZED EXPENDITURES: the document has NO such schedule page - non-existence, which is not the same fact as a zero.  Printed-total gates: No schedule pages. Cover identity: 0+0=0 on all three lines. Transcriber: wasatch_fcr_3line cover only (scanned). Mark B. Nelson, 'Wasatch County Council', Republican, dated 'Dec 3 2020', '30 Days after the General Election' checked. All nine cells are slashed zeros (zero-glyph = 0). Same filer as key 326278b6 (his October cover-only report). Stated totals only — no itemized Table A/B row is published for this filing, so reconciliation is UNKNOWN, not a match.",cumulative
Spencer Jason Park,County Council,2020,2020-12-01,December 2020 (30 days after General),statement,0,0,,0,,,,,,,,0,0,raw/2020/2020_DecSPark.pdf,wasatch-cf-f40c60d2,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. ITEMIZED CONTRIBUTIONS: the document has NO such schedule page - non-existence, which is not the same fact as a zero.  ITEMIZED EXPENDITURES: the document has NO such schedule page - non-existence, which is not the same fact as a zero.  Printed-total gates: no schedule page in the document — no gate to fire Transcriber: wasatch_fcr_3line cover only (1-page PDF). Spencer Jason Park, Wasatch County Council South, Republican, Wallsburg UT; box '30 Days after the General Election' checked; signed, dated 11-18-20. All nine cover cells written as a hand-drawn '0'. Sides are 'none' (schedule pages absent from the document), NOT a transcribed zero. Stated totals only — no itemized Table A/B row is published for this filing, so reconciliation is UNKNOWN, not a match.",cumulative
Steve Farrell,County Council,2020,2020-12-01,December 2020 (30 days after General),statement,3332.96,3337.96,,3337.96,3337.96,3337.96,False,True,5.00,0.00,2837.96,3,3,raw/2020/2020_DecSFarrell.pdf,wasatch-cf-377fadeb,medium,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. Three internal inconsistencies, all kept verbatim: the CUMULATIVE contributions cell reads 3332.96 while the expense and balance cumulative cells read 3337.96 (178.75 + 3159.21 = 3337.96); the balance LAST REPORT cell reads 178.95 against 178.75 elsewhere; and the balance line repeats the expense line instead of netting. ITEMIZED CONTRIBUTIONS (vision, 3 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: delta 5.00 - 3 row(s) sum to 3337.96 against the cover's own total contributions line, CUMULATIVE column, which prints 3332.96. Both figures retained verbatim; no row was adjusted and the stated total was not recomputed. || TRANSCRIBER'S ACCOUNT: FILER ARITHMETIC. Form A rows sum to 3337.96 (178.75 + 500.00 + 2659.21). The cover's CUMULATIVE contribution cell prints 3332.96, but the cover's own last-report (178.75) + this-report (3159.21) = 3337.96, and its expense and balance cumulative cells both print 3337.96. The 3332.96 is the filer's transposition on the contribution line (already documented in this module's CLAUDE.md). Both figures retained verbatim; the stated total is NOT overwritten. ITEMIZED EXPENDITURES (vision, 3 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: exact (3337.96 = 3337.96, the cover's own total expenses line, CUMULATIVE column) Printed-total gates: No filer-written page subtotal on either schedule. Cover identities used as gates: Form A this-report split 500.00 + 2659.21 = 3159.21 = cover 'TOTALS FOR THIS REPORT' contributions — GATE PASSES and resolves the disputed final digit of 2659.21. Form B total 3337.96 = cover cumulative expenses — GATE PASSES. Transcriber: wasatch_fcr_3line, handwritten. Cover: Steve B. Farrell, Wasatch County Council seat B, Republican, Midway UT; the '30 Days after the General Election' box is marked with an X drawn through it; signed 12/3/2020. Form B's second column is headed 'Name of Expenditure' on this sheet — read as the PAYEE. This sheet prints NO Purpose column, so every expenditure purpose is blank (the field does not exist on the form, it is not missing data). Field-shift screen: 3 dates / 3 names / 3 amounts on each side, each in its own column — PASS.",cumulative
Todd Griffin,County Assessor,2020,2020-12-01,December 2020 (30 days after General),statement,0,0,,0,0.00,,True,,0.00,,,0,0,raw/2020/2020_DecTGriffin.pdf,wasatch-cf-f31ba7bd,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. No reporting-period box is marked on the face. ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: exact (0.00 = 0, the cover's own total contributions line, CUMULATIVE column) ITEMIZED EXPENDITURES: the document has NO such schedule page - non-existence, which is not the same fact as a zero.  Printed-total gates: Form A: zero rows against a stated 0 — GATE PASSES trivially. No Form B page to gate. Transcriber: wasatch_fcr_3line, clean scan of a handwritten cover. Todd Matthew Griffin, County Assessor, Republican, Heber City UT; signed 12/2/2020; NO reporting-period box is marked (consistent with the module's existing note that Griffin 2020 x2 mark none). Form A carries the filer's words 'No Contributions' — prose on the schedule, not an itemized row, so zero rows are emitted.",cumulative
