date,body,md_path,source_url,minutes_status,note
2020-12-16,Planning Commission,land_use/minutes/2020/2020-12-16_planning_commission.md,https://www.utah.gov/pmn/files/675085.pdf,Approved,
2021-01-07,Mountainous Planning District Planning Commission,land_use/minutes/2021/2021-01-07_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/677895.pdf,Approved,
2021-01-13,Planning Commission,land_use/minutes/2021/2021-01-13_planning_commission.md,https://www.utah.gov/pmn/files/695187.pdf,Approved,
2021-02-04,Mountainous Planning District Planning Commission,land_use/minutes/2021/2021-02-04_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/693265.pdf,Approved,
2021-02-10,Planning Commission,land_use/minutes/2021/2021-02-10_planning_commission.md,https://www.utah.gov/pmn/files/707131.pdf,Approved,
2021-03-04,Mountainous Planning District Planning Commission,land_use/minutes/2021/2021-03-04_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/715427.pdf,Approved,
2021-03-10,Planning Commission,land_use/minutes/2021/2021-03-10_planning_commission.md,https://www.utah.gov/pmn/files/707135.pdf,Approved,
2021-04-14,Planning Commission,land_use/minutes/2021/2021-04-14_planning_commission.md,https://www.utah.gov/pmn/files/717625.pdf,Approved,
2021-05-06,Mountainous Planning District Planning Commission,land_use/minutes/2021/2021-05-06_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/726121.pdf,Approved,
2021-05-12,Planning Commission,land_use/minutes/2021/2021-05-12_planning_commission.md,https://www.utah.gov/pmn/files/760235.pdf,Approved,
2021-06-03,Mountainous Planning District Planning Commission,land_use/minutes/2021/2021-06-03_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/746271.pdf,Approved,
2021-06-16,Planning Commission,land_use/minutes/2021/2021-06-16_planning_commission.md,https://www.utah.gov/pmn/files/747953.pdf,Approved,
2021-07-14,Planning Commission,land_use/minutes/2021/2021-07-14_planning_commission.md,https://www.utah.gov/pmn/files/747959.pdf,Approved,
2021-08-05,Mountainous Planning District Planning Commission,land_use/minutes/2021/2021-08-05_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/755831.pdf,Approved,
2021-08-11,Planning Commission,land_use/minutes/2021/2021-08-11_planning_commission.md,https://www.utah.gov/pmn/files/760239.pdf,Approved,
2021-09-02,Mountainous Planning District Planning Commission,land_use/minutes/2021/2021-09-02_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/767775.pdf,Approved,
2021-09-15,Planning Commission,land_use/minutes/2021/2021-09-15_planning_commission.md,https://www.utah.gov/pmn/files/780683.pdf,Approved,
2021-10-07,Mountainous Planning District Planning Commission,land_use/minutes/2021/2021-10-07_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/809889.pdf,Approved,
2021-10-13,Planning Commission,land_use/minutes/2021/2021-10-13_planning_commission.md,https://www.utah.gov/pmn/files/795263.pdf,Approved,
2021-11-04,Mountainous Planning District Planning Commission,land_use/minutes/2021/2021-11-04_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/809891.pdf,Approved,
2021-11-10,Planning Commission,land_use/minutes/2021/2021-11-10_planning_commission.md,https://www.utah.gov/pmn/files/795265.pdf,Approved,
2021-12-22,Planning Commission,land_use/minutes/2021/2021-12-22_planning_commission.md,https://www.utah.gov/pmn/files/803585.pdf,Approved,
2022-01-19,Planning Commission,land_use/minutes/2022/2022-01-19_planning_commission.md,https://www.utah.gov/pmn/files/835141.pdf,Approved,
2022-02-03,Mountainous Planning District Planning Commission,land_use/minutes/2022/2022-02-03_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/838843.pdf,Approved,
2022-02-16,Planning Commission,land_use/minutes/2022/2022-02-16_planning_commission.md,https://www.utah.gov/pmn/files/835143.pdf,Approved,
2022-03-03,Mountainous Planning District Planning Commission,land_use/minutes/2022/2022-03-03_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/838845.pdf,Approved,
2022-04-13,Planning Commission,land_use/minutes/2022/2022-04-13_planning_commission.md,https://www.utah.gov/pmn/files/846699.pdf,Approved,
2022-04-21,Mountainous Planning District Planning Commission,land_use/minutes/2022/2022-04-21_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/885945.pdf,Approved,
2022-04-27,Planning Commission,land_use/minutes/2022/2022-04-27_planning_commission.md,https://www.utah.gov/pmn/files/860297.pdf,Approved,
2022-05-11,Planning Commission,land_use/minutes/2022/2022-05-11_planning_commission.md,https://www.utah.gov/pmn/files/883573.pdf,Approved,
2022-06-15,Planning Commission,land_use/minutes/2022/2022-06-15_planning_commission.md,https://www.utah.gov/pmn/files/883575.pdf,Approved,
2022-08-24,Planning Commission,land_use/minutes/2022/2022-08-24_planning_commission.md,https://www.utah.gov/pmn/files/895409.pdf,Approved,
2022-09-28,Planning Commission,land_use/minutes/2022/2022-09-28_planning_commission.md,https://www.utah.gov/pmn/files/900085.pdf,Approved,
2022-10-06,Mountainous Planning District Planning Commission,land_use/minutes/2022/2022-10-06_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1018537.pdf,Approved,
2022-10-12,Planning Commission,land_use/minutes/2022/2022-10-12_planning_commission.md,https://www.utah.gov/pmn/files/913229.pdf,Approved,
2022-11-16,Planning Commission,land_use/minutes/2022/2022-11-16_planning_commission.md,https://www.utah.gov/pmn/files/929967.pdf,Approved,
2022-12-14,Planning Commission,land_use/minutes/2022/2022-12-14_planning_commission.md,https://www.utah.gov/pmn/files/929969.pdf,Approved,
2023-01-11,Planning Commission,land_use/minutes/2023/2023-01-11_planning_commission.md,https://www.utah.gov/pmn/files/944055.pdf,Approved,
2023-02-15,Planning Commission,land_use/minutes/2023/2023-02-15_planning_commission.md,https://www.utah.gov/pmn/files/955291.pdf,Approved,
2023-03-15,Planning Commission,land_use/minutes/2023/2023-03-15_planning_commission.md,https://www.utah.gov/pmn/files/976191.pdf,Approved,
2023-04-12,Planning Commission,land_use/minutes/2023/2023-04-12_planning_commission.md,https://www.utah.gov/pmn/files/976193.pdf,Approved,
2023-05-10,Planning Commission,land_use/minutes/2023/2023-05-10_planning_commission.md,https://www.utah.gov/pmn/files/989569.pdf,Approved,
2023-06-14,Planning Commission,land_use/minutes/2023/2023-06-14_planning_commission.md,https://www.utah.gov/pmn/files/1020329.pdf,Approved,
2023-08-16,Planning Commission,land_use/minutes/2023/2023-08-16_planning_commission.md,https://www.utah.gov/pmn/files/1020333.pdf,Approved,
2023-08-23,Mountainous Planning District Planning Commission,land_use/minutes/2023/2023-08-23_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1049405.pdf,Approved,
2023-09-07,Mountainous Planning District Planning Commission,land_use/minutes/2023/2023-09-07_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1036537.pdf,Approved,
2023-09-13,Planning Commission,land_use/minutes/2023/2023-09-13_planning_commission.md,https://www.utah.gov/pmn/files/1032239.pdf,Approved,
2023-10-11,Planning Commission,land_use/minutes/2023/2023-10-11_planning_commission.md,https://www.utah.gov/pmn/files/1048023.pdf,Approved,
2023-10-19,Mountainous Planning District Planning Commission,land_use/minutes/2023/2023-10-19_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1049409.pdf,Approved,
2023-11-15,Planning Commission,land_use/minutes/2023/2023-11-15_planning_commission.md,https://www.utah.gov/pmn/files/1059499.pdf,Approved,
2023-11-16,Mountainous Planning District Planning Commission,land_use/minutes/2023/2023-11-16_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1063451.pdf,Approved,
2023-12-13,Planning Commission,land_use/minutes/2023/2023-12-13_planning_commission.md,https://www.utah.gov/pmn/files/1096571.pdf,Approved,
2024-01-04,Mountainous Planning District Planning Commission,land_use/minutes/2024/2024-01-04_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1101615.pdf,Approved,
2024-01-10,Planning Commission,land_use/minutes/2024/2024-01-10_planning_commission.md,https://www.utah.gov/pmn/files/1085521.pdf,Approved,
2024-03-13,Planning Commission,land_use/minutes/2024/2024-03-13_planning_commission.md,https://www.utah.gov/pmn/files/1111289.pdf,Approved,
2024-03-21,Mountainous Planning District Planning Commission,land_use/minutes/2024/2024-03-21_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1112467.pdf,Approved,
2024-04-17,Planning Commission,land_use/minutes/2024/2024-04-17_planning_commission.md,https://www.utah.gov/pmn/files/1122663.pdf,Approved,
2024-04-18,Mountainous Planning District Planning Commission,land_use/minutes/2024/2024-04-18_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1138517.pdf,Approved,
2024-05-15,Planning Commission,land_use/minutes/2024/2024-05-15_planning_commission.md,https://www.utah.gov/pmn/files/1134165.pdf,Approved,
2024-06-12,Planning Commission,land_use/minutes/2024/2024-06-12_planning_commission.md,https://www.utah.gov/pmn/files/1144813.pdf,Approved,
2024-06-20,Mountainous Planning District Planning Commission,land_use/minutes/2024/2024-06-20_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1199801.pdf,Approved,
2024-07-10,Planning Commission,land_use/minutes/2024/2024-07-10_planning_commission.md,https://www.utah.gov/pmn/files/1157283.pdf,Approved,
2024-08-14,Planning Commission,land_use/minutes/2024/2024-08-14_planning_commission.md,https://www.utah.gov/pmn/files/1194549.pdf,Approved,
2024-11-13,Planning Commission,land_use/minutes/2024/2024-11-13_planning_commission.md,https://www.utah.gov/pmn/files/1207983.pdf,Approved,
2024-11-21,Mountainous Planning District Planning Commission,land_use/minutes/2024/2024-11-21_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1249695.pdf,Approved,
2024-12-11,Planning Commission,land_use/minutes/2024/2024-12-11_planning_commission.md,https://www.utah.gov/pmn/files/1250791.pdf,Approved,
2025-03-20,Mountainous Planning District Planning Commission,land_use/minutes/2025/2025-03-20_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1272941.pdf,Approved,
2025-03-26,Planning Commission,land_use/minutes/2025/2025-03-26_planning_commission.md,https://www.utah.gov/pmn/files/1271503.pdf,Approved,
2025-04-16,Planning Commission,land_use/minutes/2025/2025-04-16_planning_commission.md,https://www.utah.gov/pmn/files/1271507.pdf,Approved,
2025-04-17,Mountainous Planning District Planning Commission,land_use/minutes/2025/2025-04-17_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1272947.pdf,Approved,
2025-05-14,Planning Commission,land_use/minutes/2025/2025-05-14_planning_commission.md,https://www.utah.gov/pmn/files/1299069.pdf,Approved,
2025-05-15,Mountainous Planning District Planning Commission,land_use/minutes/2025/2025-05-15_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1369177.pdf,Approved,
2025-07-16,Planning Commission,land_use/minutes/2025/2025-07-16_planning_commission.md,https://www.utah.gov/pmn/files/1308511.pdf,Approved,
2025-08-13,Planning Commission,land_use/minutes/2025/2025-08-13_planning_commission.md,https://www.utah.gov/pmn/files/1363701.pdf,Approved,
2025-12-10,Planning Commission,land_use/minutes/2025/2025-12-10_planning_commission.md,https://www.utah.gov/pmn/files/1403365.pdf,Approved,
2025-12-18,Mountainous Planning District Planning Commission,land_use/minutes/2025/2025-12-18_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1408063.pdf,Approved,
2026-03-11,Planning Commission,land_use/minutes/2026/2026-03-11_planning_commission.md,https://www.utah.gov/pmn/files/1446583.pdf,Approved,
2026-03-19,Mountainous Planning District Planning Commission,land_use/minutes/2026/2026-03-19_mountainous_planning_commission.md,https://www.utah.gov/pmn/files/1452585.pdf,Approved,
