doc_type,ordinance_no,adoption_date,title,land_use,book_type,jurisdiction,recodified_date,recodified_ord,n_sections,latest_amendment,source_book,n_amendments,motion_id,match_confidence,path,text_path,format,source_url,doc_class,fetch_status,sha256,text_chars,notes
adopted_ordinance,1999-01,1999-07-15,Updated Airport Overlay Zone,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,1999-08,1999-07-15,Updated Culinary Water Quality,yes,,,,,,,Land Use Ordinance,4,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,1999-09,1999-07-15,Updated Construction Equipment Training Facility,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,1999-11,1999-10-26,Updated Youth Group Homes with Residential Treatment Center,yes,,,,,,,Land Use Ordinance,7,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,1999-12,1999-07-15,Updated Commercial Campground Access,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,1999-14,2000-01-25,Updating Schools and Correctional Institutions,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,1999-15,2000-01-25,Updated Portions of the County not clearly zoned,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,1999-17,2000-01-25,Updated Height Requirements,yes,,,,,,,Land Use Ordinance,10,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,1999-19,2000-01-25,Updated Mountain Home Developments,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,1999-22,2000-01-25,Updated Value Added Agriculture,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,1999-25,2000-01-25,Updated Barn & Storage Building Size,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2000-08,2000-07-31,Updated Board Of Adjustment Decisions Recorded,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2000-18,2000-07-31,Updated Temporary Existing Dwellings,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2000-19,2000-08-28,Updated Stealth Telecommunication Transmission Facilities; Updated Stealth Telecommunication Transmission Facilities and Height,yes,,,,,,,Land Use Ordinance,12,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2000-20,2000-08-28,Updated Intent/Watershed Development; Updated Recording of Plat,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2000-21,2000-08-28,"Updated Action w/Large Scale Development; Updated Conditional Use Permit Notice; Updated General Plan, Large Scale and Mountain Home Developments",yes,,,,,,,Land Use Ordinance,4,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2000-23,2000-12-28,Updated Public Schools,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2000-25,2000-12-28,Updated Corn Maze,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2000-26,2000-12-28,Updated Home Occupations,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2000-33,2000-12-28,Updated Nonconforming Church,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2000-37,2000-12-28,Updated Water Quality,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2001-06,2001-04-10,Updated Appeal of a Decision; Updated Application Requirements; Updated BOA Power and Decisions; Updated BOA Procedural Requirements; Updated BOA tapes/established rules; Updated Notice of Meetings; Updated Variance - FPO Zone; Updated Written Notice and Filing,yes,,,,,,,Land Use Ordinance,9,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2001-08,2001-05-18,Updated BOA to 3 Members to Deliberate; Updated Members and Alternate,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2001-13,2001-07-09,Updated Stealth Telecommunications Facility,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2001-20,2001-09-26,Updated Board of Adjustment Variances; Updated Requests for Appeals; Updated Rules for Hearing/Deciding a Variance,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2001-23,2001-11-27,Updated Residential Treatment Center,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2002-01,2002-02-03,Updated Basement and Above Grade Storage/Caretaker Dwellings,yes,,,,,,,Land Use Ordinance,6,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2002-03,2002-03-01,Updated Water Supply/Irrigation in Large Scale Dev.,yes,,,,,,,Land Use Ordinance,6,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2002-09,2002-04-01,Updated Business Offices in Zone,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2002-10,2002-05-15,Updated Rendering Plants,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2002-14,2002-07-18,Updated Airport Standards,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2002-15,2002-07-18,"Updated Accessory, Farm and Greenhouse Structures",yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2002-27,2002-10-07,Updated Private Roads and Paved Surface Width,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2002-28,2002-10-07,Updated standards for moved buildings,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2002-29,2002-10-07,Updated Clarification on Flood Plain Overlay Zone; Updated Flood Plain Overlay Zone,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2002-31,2002-10-07,Updated Agricultural Waivers of Subdivision,yes,,,,,,,Land Use Ordinance,8,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2002-35,2003-01-07,Exception 3 to part 'iii' removed - water rights,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2003-01,2003-02-21,Updated Auto Repair Facilities,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2003-05,2003-03-24,Updated BOA Length of Terms,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2003-12,2003-05-28,Updated Electrical Power Generation Plant; Updated Windmill,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2003-13,2003-05-28,Updated Seasonal Sales & Services,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2003-21,2003-08-12,Updated BOA Verbatim Transcript,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2003-22,2003-08-12,Updated Frontage Exceptions,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2003-25,2003-08-12,Updated County Health Department,yes,,,,,,,Land Use Ordinance,9,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2003-26,2003-09-16,Updated Division of Agricultural & Adjacent Lands; Updated Subdivision,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2003-29,2003-12-14,Updated Office Structure,yes,,,,,,,Land Use Ordinance,4,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2003-34,2003-12-14,Updated Road Paving Standards,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2003-38,2003-12-14,Updated Electronic Impact Analysis; Updated Stealth Telecommunication Transmitters,yes,,,,,,,Land Use Ordinance,7,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2003-41,2003-12-14,Updated Off Highway Vehicles,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2004-05,2004-05-04,Updated sections F & H,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2004-08,2004-06-22,Updated Frontage Exceptions,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2004-10,2004-06-18,Updated Obsolete Vehicle,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2004-18,2004-08-18,Amendment to 2004-08,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2004-19,2004-08-18,"Updated Grading, Gravel and Classification of Structural Types",yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2004-25,2004-10-03,Updated Sleeping Apartment,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2004-27,2004-11-08,Updated Alleged Errors; Updated Caretaker Dwelling; Updated Special Exemptions,yes,,,,,,,Land Use Ordinance,12,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2004-28,2004-11-24,Updated Large Public Assemblies,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2004-29,2004-11-24,Updated Fire Equipment,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2004-31,2005-01-05,Updated Reclamation Bonding,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2005-05,2005-03-25,Updated Exceptions,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2005-07,2005-06-20,Updated Parking for Nursing Homes and Employees; Updated Residential Facilities for People with Disabilities; Updated Section with Current State Laws,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2005-11,2005-04-22,Updated Permits,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2005-15,2005-06-01,Updated Fish Hatcheries,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2005-16,2005-06-01,Updated Sleeping Apartment,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2005-18,2005-06-01,UpdatedRetail and Convenience Store,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2005-19,2005-06-01,Clarified Title and Intent; Housekeeping Update; Updated Conditional Uses; Updated Exceptions; Updated Height Requirements; Updated Rules on Special Exceptions; Updated and Clarified Section,yes,,,,,,,Land Use Ordinance,19,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2005-24,2005-09-26,Updated Public Hearing Notice,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2005-25,2005-09-26,Updated Pasturing of Domestic Livestock,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2005-27,2005-10-22,Updated Accessory Building Prohibitations; Updated Building and Dwelling Units; Updated Mobile Home Requirements,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2005-28,2005-10-02,Updated Home Occupation; Updated Premises Occupation,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2005-35,2005-11-30,Updated Open Pit Extraction,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2006-04,2006-02-25,Updated Zoning Compliance Permit,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2006-05,2006-03-27,Updated Concrete Plants Exception,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2006-07,2006-04-01,Updated Adjacent Unsubdivided Parcels,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2006-16,2006-04-29,Updated Large-scale Developments,yes,,,,,,,Land Use Ordinance,4,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2006-17,2006-04-29,Updated Burden of Proof,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2006-18,2006-04-29,Updated Definition of Preschool; Updated Notification Procedure,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2006-21,2006-06-02,Updated Permitted Use Private Schools,yes,,,,,,,Land Use Ordinance,4,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2006-28,2006-09-02,"Updated Standards, Conditions and Size of Developments",yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2006-34,2006-10-25,Updated Locations of Buildings and Pens,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2006-35,2006-10-25,Updated Continuation of Nonconforming Uses; Updated Large-scale Developments,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2006-36,2006-10-25,Updated Area Requirement for Subdivision,yes,,,,,,,Land Use Ordinance,7,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2006-41,2006-11-28,Updated Business Licensing,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2006-46,2006-12-05,Updated Fences and Walls; Updated Stanadards,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2006-47,2006-12-05,"Updated Definitions Fences, Retail Store, Sign",yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2007-04,2007-01-23,"Updated Permitted Use, Retail and Conveience Store",yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2007-09,2007-03-20,Deleted Premises Occupation; Updated Clarification on Signs; Updated Home Occupation,yes,,,,,,,Land Use Ordinance,6,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2007-14,2007-06-03,Updated Section,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2007-15,2007-07-13,Updated Small Temporary Event,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2007-20,2007-08-22,Added Section; Updated Area Requirements for Ag Land; Updated Definitions; Updated Farm Caretaker Dwelling,yes,,,,,,,Land Use Ordinance,11,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2007-26,2007-10-18,Updated Zoning Administrator Appointed,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2007-27,2007-10-18,Updated Distance Requirement,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2007-35,2007-11-15,Updated Structure Facility For Human Occupancy,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2007-37,2007-11-15,Updated Sign Section,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2008-02,2008-02-24,Housekeeping Update,yes,,,,,,,Land Use Ordinance,19,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2008-05,2008-04-02,Housekeeping Update,yes,,,,,,,Land Use Ordinance,25,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2008-10,2008-04-13,"Updated office, restroom and shower with production",yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2008-11,2008-05-02,Housekeeping Update,yes,,,,,,,Land Use Ordinance,5,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2008-13,2008-05-14,Housekeeping Update; Updated Caretaker Dwelling; Updated Conditional Use and Caretaker Dwelling; Updated Dwelling Size; Updated Pens/Domestic Livestock,yes,,,,,,,Land Use Ordinance,26,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2008-20,2008-07-12,"Updated Day Care Centers, Roping and Riding Arena, Sign, Sleeping Apt, and Marinas; Updated Marinas; Updated Nonconforming Uses; Updated Notification for Special Permits; Updated Public Facilities",yes,,,,,,,Land Use Ordinance,5,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
