motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file,provenance
20,7,1,1,to approve Consent Items 6a- 6c,Other,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,26,1,meeting_minutes/minutes/2020/2020-03-09/2020-03-11_city-council-regular-meeting.md,minutes
21,7,1,2,"to approve Resolution 20- 17, amending the title page to replace the name"" City Council Rules and Procedures"" with "" City Council Policies and Procedures"". Councilmember Green",Resolution,4-2 Pass,Pass,council_vote,,approve,keyword,high,,,,26,,1,meeting_minutes/minutes/2020/2020-03-09/2020-03-11_city-council-regular-meeting.md,minutes
22,7,1,3,"to adjourn to a closed session to discuss character, professional competence, or physical or mental health of an individual, and strategy session to discuss the purchase, exchange or lease of real property, including any form of water rights or water shares, and adjourn from there. Councilmember Whitelock",Contract/Purchase,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-03-09/2020-03-11_city-council-regular-meeting.md,minutes
23,8,1,2,to approve Consent Item 5a,Other,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,26,16,1,meeting_minutes/minutes/2020/2020-03-30/2020-04-01_city-council-special-meeting.md,minutes
24,8,1,6,"Councilmember Green amended the motion to schedule a Council meeting on or before April 6, 2020 for the purpose of extending the existing contract with Mr. Brickey. Councilmember Worthen seconded the motion. A roll call vote was taken Councilmember Whitelock Yes Councilmember Jacob No Councilmember Green Yes Councilmember Pack Yes Councilmember Lamb No Chair McConnehey Yes Councilmember Worthen…",Contract/Purchase,5-2 Pass,Pass,council_vote,,,unclassified,low,,,,,21,1,meeting_minutes/minutes/2020/2020-03-30/2020-04-01_city-council-special-meeting.md,minutes
25,8,1,7,"to postpone agenda items 7a and 7b to April 15, 2020. Councilmember Whitelock",Procedural/Administrative,5-2 Pass,Pass,council_vote,,continue,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-03-30/2020-04-01_city-council-special-meeting.md,minutes
26,9,1,1,"to adopt Resolution 20-20, extending the contract for Council Transition Advisor David R. Brickey through April 15, 2020. Councilmember Green",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,5,17,1,meeting_minutes/minutes/2020/2020-04-06/2020-04-06_city-council-special-meeting.md,minutes
27,10,1,3,to approve Resolution 20-21 authorizing the Mayor to execute an Interlocal Agreement with South Jordan City for a traffic signal and related public improvements in the public right-of-way at approximately 7000 West on Old Bingham Highway. Councilmember Jacob,Interlocal,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,16,26,1,meeting_minutes/minutes/2020/2020-04-06/2020-04-08_city-council-regular-meeting.md,minutes
28,10,1,4,"to approve Resolution 20-22 consenting to the renewal and continuance of the declaration of local emergency issued by Mayor Burton on March 16, 2020. Councilmember Worthen",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,,1,meeting_minutes/minutes/2020/2020-04-06/2020-04-08_city-council-regular-meeting.md,minutes
29,11,1,3,to approve Ordinance 20-05 General Plan Land Use Map Amendment for approximately 9.98 acres from Public Facilities to Medium Density Residential and rezoning from Public Facilities to R-1-8E Zone. Councilmember Jacob,Land-Use/Zoning,7-0 Pass,Pass,council_vote,,approve,keyword,high,3,singleton,high,16,26,1,meeting_minutes/minutes/2020/2020-04-13/2020-04-15_city-council-regular-meeting.md,minutes
30,11,1,4,to approve Consent Item 6a,Other,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,16,26,1,meeting_minutes/minutes/2020/2020-04-13/2020-04-15_city-council-regular-meeting.md,minutes
31,11,1,5,"to adopt Resolution 20-24, authorizing the Mayor’s execution of an amendment to the Sanitary Sewer Agreement between the City of West Jordan and The Station at Gardner Mill, LLC regarding the amendment of reimbursement for the placement of Eligible Public Improvements to connect to the City’s sewer line in 1300 West Street. Councilmember Lamb",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,5,1,meeting_minutes/minutes/2020/2020-04-13/2020-04-15_city-council-regular-meeting.md,minutes
32,11,1,6,to approve Ordinance 20-04 adopting changes to City Code 1-6-11 regarding the authority of the City Council to sign employment contracts with legislative branch employees,Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,26,1,meeting_minutes/minutes/2020/2020-04-13/2020-04-15_city-council-regular-meeting.md,minutes
33,11,1,7,to adopt Ordinance 20-06 amending West Jordan City Code 6-1B-11 by deleting Section 11 regarding electronic meetings during a declaration of a local emergency,Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,26,16,1,meeting_minutes/minutes/2020/2020-04-13/2020-04-15_city-council-regular-meeting.md,minutes
34,12,2,1,"to approve the minutes of the December 4, 2019 MBA meeting. Board Member Whitelock",Appointment,7-0 Pass,Pass,mba_vote,,procedural,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_municipal-building-authority.md,minutes
35,13,4,1,"to approve the minutes of the December 4, 2019 RDA meeting. Board Member Whitelock",Appointment,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,,,,5,16,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_redevelopment-agency.md,minutes
36,14,1,2,to approve Resolution No. 20-30,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,5,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_city-council-regular-meeting.md,minutes
37,12,2,2,to accept the FY 2020-2021 MBA Tentative Budget. Board Member Whitelock,Appointment,7-0 Pass,Pass,mba_vote,,approve,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_municipal-building-authority.md,minutes
38,13,4,2,to accept the FY 2020-2021 RDA Tentative Budget. Board Member Lamb,Appointment,7-0 Pass,Pass,rda_vote,,approve,keyword,high,,,,17,5,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_redevelopment-agency.md,minutes
39,14,1,3,to approve Resolution No. 20-29,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,21,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_city-council-regular-meeting.md,minutes
40,13,4,3,"to accept Resolution No. 221, authorizing the Executive Director to sign the Reciprocal Access Agreement. Board Member Jacob",Appointment,6-0 Pass,Pass,rda_vote,,approve,keyword,high,,,,17,26,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_redevelopment-agency.md,minutes
41,14,1,4,that the City Council approve Ordinance No,Ordinance,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,21,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_city-council-regular-meeting.md,minutes
42,14,1,5,that the City Council approve Ordinance No,Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,5,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_city-council-regular-meeting.md,minutes
43,14,1,6,to adopt Ordinance No. 20-08 approving the proposed changes to the City Transportation Masterplan Future Roadway Network. Councilmember Green,Ordinance,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,16,17,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_city-council-regular-meeting.md,minutes
44,14,1,7,to approve Consent Item 6a,Other,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,26,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_city-council-regular-meeting.md,minutes
45,14,1,8,to accept the Tentative Budget for the City of West Jordan for FY 2021. Councilmember Whitelock,Other,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_city-council-regular-meeting.md,minutes
46,14,1,9,"to approve Ordinance No. 20-07 amending Title 1, Chapter 13 of the West Jordan City Code. Councilmember Jacob",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,4,singleton,high,17,,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_city-council-regular-meeting.md,minutes
47,14,1,10,to approve Resolution No. 20-28 regarding amendments to the Council Rules. Councilmember Green,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,16,,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_city-council-regular-meeting.md,minutes
48,14,1,11,to approve the Council committee assignments as reviewed. Councilmember Whitelock,Other,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_city-council-regular-meeting.md,minutes
49,14,1,13,"to go into a closed session to discuss the character, professional competence, or physical or mental health of an individual as provided by Utah Code Annotated §52-4-205, and adjourn from there. Councilmember Green",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,17,1,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_city-council-regular-meeting.md,minutes
50,15,1,1,"to approve Ordinance No. 20-13 General Plan Land Use Map Amendment to rezone approximately 9 acres from Parks and Open Land to Light Industrial, and rezone approximately 60 acres from A-20 to M-1 Zone. Councilmember Jacob",Land-Use/Zoning,7-0 Pass,Pass,council_vote,,approve,keyword,high,5,singleton,high,16,,1,meeting_minutes/minutes/2020/2020-05-25/2020-05-27_city-council-regular-meeting.md,minutes
51,16,2,1,"to approve Resolution No. 103, adopting the Tentative Budget for Fiscal Year 2020-2021 for the Municipal Building Authority. Board Member Jacob",Appointment,7-0 Pass,Pass,mba_vote,,approve,keyword,high,,,,5,26,1,meeting_minutes/minutes/2020/2020-05-25/2020-05-27_municipal-building-authority.md,minutes
52,17,4,1,to approve Resolution No. 220 regarding adoption of the Tentative Budget for the City of West Jordan RDA for FY 2021. Board Member Whitelock,Appointment,7-0 Pass,Pass,rda_vote,,approve,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-05-25/2020-05-27_redevelopment-agency.md,minutes
53,15,1,2,to approve Ordinance No. 20-12 approving a rezone of 2.29 acres at 8631 South Redwood Road from RR- 1A Zone to P-O Zone. Councilmember Worthen,Land-Use/Zoning,7-0 Pass,Pass,council_vote,,approve,keyword,high,6,singleton,high,17,21,1,meeting_minutes/minutes/2020/2020-05-25/2020-05-27_city-council-regular-meeting.md,minutes
54,15,1,3,to adopt Resolution No. 20-31 regarding adoption of the Tentative Budget for FY 2020-2021,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,16,17,1,meeting_minutes/minutes/2020/2020-05-25/2020-05-27_city-council-regular-meeting.md,minutes
55,15,1,4,to approve Consent Items 6a - 6c,Other,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-05-25/2020-05-27_city-council-regular-meeting.md,minutes
56,15,1,5,to approve Resolution No. 20-34 rescinding Council direction to update the Veteran’s Memorial Park Master Plan. Councilmember Lamb,Resolution,6-1 Pass,Pass,council_vote,,approve,keyword,high,7,name,medium,17,5,1,meeting_minutes/minutes/2020/2020-05-25/2020-05-27_city-council-regular-meeting.md,minutes
57,18,1,1,to approve Consent Items 7a and 7b,Other,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-06-08/2020-06-10_city-council-regular-meeting.md,minutes
58,19,2,1,"to approve the minutes of the May 13, 2020 MBA board meeting. Board Member Green",Appointment,7-0 Pass,Pass,mba_vote,,procedural,keyword,high,,,,16,17,1,meeting_minutes/minutes/2020/2020-06-08/2020-06-10_municipal-building-authority.md,minutes
59,20,4,1,"to approve the minutes of the May 13, 2020 RDA meeting. Board Member Lamb",Appointment,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,,,,17,5,1,meeting_minutes/minutes/2020/2020-06-08/2020-06-10_redevelopment-agency.md,minutes
60,21,1,1,to approve Consent Items 5a and 5b. Council Member Jacob,Other,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,26,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_city-council-regular-meeting.md,minutes
61,21,1,2,"to approve Resolution No. 20-43 reauthorizing executive committees and add the Airport Advisory Committee, the Sister City Committee, and the Community Development Block Grant Committee as reauthorized. Council Member Whitelock",Grant-Funding,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_city-council-regular-meeting.md,minutes
62,22,2,2,"to approve Resolution No. 104 adopting the Final Budget for the Municipal Building Authority of the City of West Jordan, Utah for Fiscal Year 2020-2021. Board Member Whitelock",Appointment,7-0 Pass,Pass,mba_vote,,approve,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_municipal-building-authority.md,minutes
63,23,4,2,to approve Resolution No. 223 adopting the budget for the City of West Jordan Redevelopment Agency for Fiscal Year 2020-2021. Board Member Jacob,Appointment,7-0 Pass,Pass,rda_vote,,approve,keyword,high,,,,16,26,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_redevelopment-agency.md,minutes
64,21,1,3,to approve Ordinance No. 20-16 adopting an amendment to the City of West Jordan’s annual budget for Fiscal Year 2019-2020,Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,21,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_city-council-regular-meeting.md,minutes
65,23,4,3,to approve Resolution No. 222 amending the budget for the City of West Jordan Redevelopment Agency for Fiscal Year 2019-2020. Board Member Worthen,Budget Amendment,7-0 Pass,Pass,rda_vote,,approve,keyword,high,,,,17,21,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_redevelopment-agency.md,minutes
66,21,1,4,to approve Resolution No. 20-37 authorizing the transfer of monies from the Enterprise Fund to other City funds. Council Member Whitelock,Resolution,5-2 Pass,Pass,council_vote,,approve,keyword,high,,,,21,16,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_city-council-regular-meeting.md,minutes
67,21,1,5,to approve Ordinance No. 20-15 setting the 2020 Property Tax Rate. Council Member Worthen,Ordinance,6-1 Pass,Pass,council_vote,,approve,keyword,high,,,,17,21,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_city-council-regular-meeting.md,minutes
68,21,1,6,to approve Resolution 20-44 adopting the West Jordan City Water and Wastewater Rates. Council Member Lamb,Resolution,6-1 Pass,Pass,council_vote,,approve,keyword,high,,,,17,5,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_city-council-regular-meeting.md,minutes
69,21,1,7,to approve Resolution 20-40 approving the West Jordan City Consolidated Fee Schedule. Council Member Jacob,Resolution,6-1 Pass,Pass,council_vote,,approve,keyword,high,,,,17,26,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_city-council-regular-meeting.md,minutes
70,21,1,8,to take a five minute recess. Council Member Whitelock,Procedural/Administrative,6-1 Pass,Pass,council_vote,,procedural,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_city-council-regular-meeting.md,minutes
71,21,1,9,to approve Resolution No. 20-46 authorizing the pick-up of certain public safety and firefighter employee retirement contributions,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_city-council-regular-meeting.md,minutes
72,21,1,10,to approve Ordinance No. 20-14 adopting the final budget for Fiscal Year 2020-2021 with changes as proposed and included in the agenda packet. Council Member Green,Ordinance,6-1 Pass,Pass,council_vote,,approve,keyword,high,,,,21,17,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_city-council-regular-meeting.md,minutes
73,21,1,11,to approve Resolution No. 20-42 authorizing the Mayor to execute an interlocal cooperation agreement with Salt Lake County for the Home Investment Partnership Program. Council Member Whitelock,Interlocal,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_city-council-regular-meeting.md,minutes
74,21,1,12,to suspend the rules to allow an extension of the citizen comment period to anyone desiring to speak on this issue,Procedural/Administrative,6-0 Pass,Pass,council_vote,,,unclassified,low,,,,26,7,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_city-council-regular-meeting.md,minutes
75,21,1,13,"to approve Joint Resolution J20-01, affirming the ideals of equality and racial justice, and expressing the will of the City to create a Commission on Diversity to further the interests of peace, tolerance, and justice in West Jordan with two amendments as proposed. Council Member Jacob",Resolution,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,26,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_city-council-regular-meeting.md,minutes
76,24,1,1,to approve Consent Item 5a,Other,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,9,21,1,meeting_minutes/minutes/2020/2020-07-06/2020-07-08_city-council-regular-meeting.md,minutes
77,24,1,2,to approve Ordinance No. 20-21 amending the Future Land Use Map at 4701 West 6200 South redesignating approximately 5.5 acres from Neighborhood Commercial to Light Industrial and a Zoning Map amendment to rezone approximately 14.3 acres from SC-2 (Community Shopping Center) Zone to M-1 (Light Manufacturing) Zone,Land-Use/Zoning,5-2 Pass,Pass,council_vote,,approve,keyword,high,8,singleton,high,7,26,1,meeting_minutes/minutes/2020/2020-07-06/2020-07-08_city-council-regular-meeting.md,minutes
78,24,1,3,"to approve Ordinance No. 20-17 amending the 2009 City Code Title 13 to include “Micro Wireless Facility and Small Wireless Facility” in Chapter 16, Low Power Radio Service Antennas",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,7,5,1,meeting_minutes/minutes/2020/2020-07-06/2020-07-08_city-council-regular-meeting.md,minutes
79,24,1,4,to approve Resolution No. 20-27 adopting the updated Landscape and Irrigation Policies and Design Standards and Drawings,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,7,21,1,meeting_minutes/minutes/2020/2020-07-06/2020-07-08_city-council-regular-meeting.md,minutes
80,24,1,5,to approve Resolution No. 20-47 approving the 2020-2024 Consolidated Plan and first year Annual Action Plan for the 2020 Program Year and authorize the City to enter into agreements for the use of Community Development Block Grant funds,Grant-Funding,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,5,1,meeting_minutes/minutes/2020/2020-07-06/2020-07-08_city-council-regular-meeting.md,minutes
81,24,1,6,to approve Resolution No. 20-48 approving the Action Plan for the CARES Act program administered by the US Department of Housing and Urban Development (HUD) and authorize the City to enter into the agreement for the use of said funds,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,21,1,meeting_minutes/minutes/2020/2020-07-06/2020-07-08_city-council-regular-meeting.md,minutes
82,24,1,7,"to table Ordinance No. 20-22 Amending the 2009 City Code Title 2, repealing Chapters 5 and 16, amending Chapters 6, and enacting Chapter 19 Community Development Block Grant Committee, and Chapter 20 Airport Advisory Board to no later than September 9, 2020",Ordinance,7-0 Pass,Pass,council_vote,,table,keyword,high,,,,17,26,1,meeting_minutes/minutes/2020/2020-07-06/2020-07-08_city-council-regular-meeting.md,minutes
83,24,1,8,to approve Resolution No. 20-45 authorizing the Mayor to execute the CARES Act Funding Agreement for Governmental Entities,Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,21,16,1,meeting_minutes/minutes/2020/2020-07-06/2020-07-08_city-council-regular-meeting.md,minutes
84,24,1,9,"to convene in closed session to discuss pending or reasonably imminent litigation; the purchase, exchange, or lease of real property; the character, professional competence, or physical or mental health of an individual, and adjourn from there",Contract/Purchase,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,17,5,1,meeting_minutes/minutes/2020/2020-07-06/2020-07-08_city-council-regular-meeting.md,minutes
85,25,1,1,to approve Consent Items 5a. and b,Other,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,26,1,meeting_minutes/minutes/2020/2020-07-27/2020-07-29_city-council-regular-meeting.md,minutes
86,25,1,2,"to approve Ordinance No. 20-18 amending the 2009 City Code allowing Tattoo and Body Engraving Services as a Conditional Use in the SC-3 (Regional Shopping Center) Zone, Redwood Road Overlay (RWO), and CC-C (City Center Core) Zone",Land-Use/Zoning,6-1 Pass,Pass,council_vote,,approve,keyword,high,9,singleton,high,26,5,1,meeting_minutes/minutes/2020/2020-07-27/2020-07-29_city-council-regular-meeting.md,minutes
87,25,1,3,to approve Ordinance No. 20-24 Rezoning 28.09 acres from R-1-14F to PF (Public Facilities) Zone on property generally located at 5952 West New Bingham Highway,Land-Use/Zoning,7-0 Pass,Pass,council_vote,,approve,keyword,high,10,singleton,high,16,17,1,meeting_minutes/minutes/2020/2020-07-27/2020-07-29_city-council-regular-meeting.md,minutes
88,25,1,4,"to approve Ordinance No. 20-25 amending the 2009 City Code Chapter 5, Article C. Planned Development Zones, Section 13-5C-5 (C)(2) Garages in the PC zones (a) and (b)",Land-Use/Zoning,7-0 Pass,Pass,council_vote,,approve,keyword,high,11,singleton,high,17,26,1,meeting_minutes/minutes/2020/2020-07-27/2020-07-29_city-council-regular-meeting.md,minutes
89,25,1,5,"to table Resolution No. 20-54 to August 12, 2020",Resolution,7-0 Pass,Pass,council_vote,,table,keyword,high,,,,17,16,1,meeting_minutes/minutes/2020/2020-07-27/2020-07-29_city-council-regular-meeting.md,minutes
90,25,1,6,to approve Resolution No. 20-53 giving advice and consent to the Mayor’s appointment of Pamela Bloom to the West Jordan Planning Commission,Appointment,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,21,5,1,meeting_minutes/minutes/2020/2020-07-27/2020-07-29_city-council-regular-meeting.md,minutes
91,25,1,7,to approve Resolution No. 20-55 providing advice and consent to the Mayor’s appointment of George Winn to the West Jordan Board of Adjustments,Appointment,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,17,26,1,meeting_minutes/minutes/2020/2020-07-27/2020-07-29_city-council-regular-meeting.md,minutes
92,25,1,8,to approve Resolution No. 20-56 giving advice and consent to the Mayor’s appointment of Christopher Pengra as West Jordan’s Economic Development Director,Appointment,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,16,21,1,meeting_minutes/minutes/2020/2020-07-27/2020-07-29_city-council-regular-meeting.md,minutes
