referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
20,high,address+subject,Council,PlanningCommission,61,276,2022-10-06,"to forward a recommendation of approval to the city council for the requested amendment to the future land use map, re-designating the property located at 97 West Winchester Street from low density residential to residential business",17,2022-12-06,"to approve the ordinance relating to land use; amend the General Plan from Low-Density Residential to Neighborhood Business and amend the Zoning Map from R-1-8 (Residential Low Density) to R-N-B (Residential Neighborhood Business) for the property located at 97 West Winchester Street, Murray, Utah",97 w winchester,0.416,
13,high,address+subject,Council,PlanningCommission,334,202,2021-10-21,"to forward a recommendation of an approval to the City Council for the requested amendment to the Zoning Map Designation for the properties located at 861 East Winchester and 6520, 6550 & 6580 South 900 East from C-D, Commercial Development to VMU, Village Mixed Use",12,2022-09-20,"to approve the ordinance request related to land use; amending the General Plan from General Commercial to Residential Medium Density and amending the Zoning Map from C-D (Commercial Development) to R-M-15 (Residential Medium Density) for the properties addressed 861 East Winchester Street and 6520, 6550 & 6580 South 900 East, Murray, Utah",6580 s 900 e,0.458,
15,high,address+subject,Council,PlanningCommission,61,261,2022-07-21,"to forward a recommendation of approval to the city council for the requested amendment to the zoning map, re-designating the properties located at 861 East Winchester and 6520, 6550 and 6580 South 900 East from C-D to RM-15",12,2022-09-20,"to approve the ordinance request related to land use; amending the General Plan from General Commercial to Residential Medium Density and amending the Zoning Map from C-D (Commercial Development) to R-M-15 (Residential Medium Density) for the properties addressed 861 East Winchester Street and 6520, 6550 & 6580 South 900 East, Murray, Utah",6580 s 900 e,0.52,
3,high,address+subject,Council,PlanningCommission,75,190,2021-09-02,to forward a recommendation of approval to the City Council for a Zone Map Amendment for the parcel of property generally addressed 5837 South Majestic Pine Drive,4,2021-11-16,to adopt the ordinance considering McDonough zone map amendment from R-M-10 to R-1-8 for 5829 & 5837 S. Majestic Pine Drive,5837 s majestic pine,0.588,
18,high,address+subject,Council,PlanningCommission,75,258,2022-07-21,"to forward a recommendation of approval to the city council for the requested amendment to the future land use map, re-designating the properties located at 64 and 72 West Woodrow Street from office to low density residential",15,2022-10-04,"to approve the ordinance relating to land use; amend the Zoning Map for the property located at 64 and 72 West Woodrow Street, Murray City, Utah from G-O (General Office) to R-1-8 (Residential Low Density)",72 w woodrow,0.663,
14,high,address+subject,Council,PlanningCommission,61,260,2022-07-21,"to forward a recommendation of approval to the city council for the requested amendment to the future land use map, re-designating the properties located at 861 East Winchester Street and at 6520, 6550 and 6580 South 900 East from General Commercial to Medium Density Residential",12,2022-09-20,"to approve the ordinance request related to land use; amending the General Plan from General Commercial to Residential Medium Density and amending the Zoning Map from C-D (Commercial Development) to R-M-15 (Residential Medium Density) for the properties addressed 861 East Winchester Street and 6520, 6550 & 6580 South 900 East, Murray, Utah",6580 s 900 e; 861 e winchester,0.713,
24,high,address+subject,Council,PlanningCommission,89,314,2023-07-20,"to forward a recommendation of approval to the City Council for the requested amendment to the Zoning Map designation of the property located at 770 and 780 West 5300 South, and 845 West Clover Meadow Drive, from R-1-8 Single Family Low-Density Residential to R-M-15 Multi-Family Medium Density Residential, as described in the staff report",29,2023-10-17,to approve the ordinance relating to land use; amends the General Plan from Low Density Residential to Medium Density Residential and amends the Zoning Map from R-1-8 (Residential Single-Family) to R-M-15 (Multiple-Family Medium Density Residential) for the properties located at 770 and 780 West 5300 South and 845 West Clover Meadow Drive,780 w 5300 s; 845 w clover meadow,0.791,
23,high,address+subject,Council,PlanningCommission,89,313,2023-07-20,"to forward a recommendation of approval to the City Council for the requested amendment to the Future Land Use Map, redesignating the properties located at 770 and 780 West 5300 South, and 845 West Clover Meadow Drive, from low-density residential to medium-density residential",29,2023-10-17,to approve the ordinance relating to land use; amends the General Plan from Low Density Residential to Medium Density Residential and amends the Zoning Map from R-1-8 (Residential Single-Family) to R-M-15 (Multiple-Family Medium Density Residential) for the properties located at 770 and 780 West 5300 South and 845 West Clover Meadow Drive,780 w 5300 s; 845 w clover meadow,0.816,
7,high,address+subject,Council,PlanningCommission,355,125,2020-12-17,"to forward a recommendation of approval to the City Council for the requested amendment to the General Plan Future Land Use Map, re-designating the property located at 5283, 5157, 5217, and 5177 South State Street, and 151 East 5300 South from General Commercial to Mixed Use",8,2021-12-07,"to adopt an ordinance relating to land use; amends the General Plan from General Commercial to Village and Centers Mixed-use and amends the Zoning Map from C-N to CMU for the properties located at 5283, 5217, 5157, and 5177 South State Street and 151 East 5300 South, Murray, Utah",151 e 5300 s; 5177 s state,0.818,
9,high,address+subject,Council,PlanningCommission,47,203,2021-10-21,"to forward a recommendation of approval to the City Council for the requested amendment to The General Plan Future Land Use Map re-designating the properties located at 5283, 5217, 5157 and 5177 South State Street, and 151 East 5300 South from General Commercial to Village and Centers Mixed Use",8,2021-12-07,"to adopt an ordinance relating to land use; amends the General Plan from General Commercial to Village and Centers Mixed-use and amends the Zoning Map from C-N to CMU for the properties located at 5283, 5217, 5157, and 5177 South State Street and 151 East 5300 South, Murray, Utah",151 e 5300 s; 5177 s state,0.851,
6,high,address+subject,Council,PlanningCommission,47,200,2021-10-21,to forward a recommendation of approval to the City Council for the requested amendment to the Zoning Map Designation of the property located at 871 West Tripp Lane from R-1-8 Low Density Single Family to R-1-6 Medium Density Single Family,7,2021-12-07,"to adopt the ordinance relating to land use; amends the Zoning Map for the properties located at approximately 871 West Tripp Lane, Murray City, Utah from R- 1-8 (Low-Density Single Family) to R-1-6 (Low/Medium Density Residential)",871 w tripp,0.854,
5,high,address+subject,Council,PlanningCommission,47,199,2021-10-21,that the Planning Commission forward a recommendation of approval to the City Council for the requested amendment to the zoning map designation of the properties located at 5700 South 800 West from A-1 Agricultural to R-1-8 Low Density Single Family,6,2021-12-07,"to adopt an ordinance relating to land use; amending the Zoning Map for the property located at approximately 5700 South 800 West, Murray City, Utah from A- 1 (Agricultural) to the R-1-8 (Low-Density Single Family) Zoning District",5700 s 800 w,0.868,
8,high,address+subject,Council,PlanningCommission,355,126,2020-12-17,"to forward a recommendation of approval to the City Council for the requested amendment to the Zoning Map designation of the property located at 5283, 5157, 5217, and 5177 South State Street, and 151 East 5300 from C-D, Commercial Development to M-U, Mixed Use",8,2021-12-07,"to adopt an ordinance relating to land use; amends the General Plan from General Commercial to Village and Centers Mixed-use and amends the Zoning Map from C-N to CMU for the properties located at 5283, 5217, 5157, and 5177 South State Street and 151 East 5300 South, Murray, Utah",5177 s state,0.888,
10,high,address+subject,Council,PlanningCommission,47,204,2021-10-21,"to forward a recommendation of approval to the City Council for the requested amendment to Zone Map designation of the properties located at 5283, 5217, 5157 and 5177 South State Street, and 151 East 5300 South from C-D, Commercial Development to CMU, Centers Mixed Use",8,2021-12-07,"to adopt an ordinance relating to land use; amends the General Plan from General Commercial to Village and Centers Mixed-use and amends the Zoning Map from C-N to CMU for the properties located at 5283, 5217, 5157, and 5177 South State Street and 151 East 5300 South, Murray, Utah",151 e 5300 s; 5177 s state,0.912,
