referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
17,medium,subject,Council,PlanningCommission,15,129,2023-02-28,"Commissioner Wright – I move that we send a positive recommendation to the City Council for File #1Z23/DCA-000310-2023 to amend the Taylorsville Municipal Code Section 13.20.030, related to minimum lot width and lot area for the Residential R-2-8 and R-2-10 Zoning Districts, as specified in Exhibit A, as it’s been amended in this presentation, based on the Findings outlined in the Staff Report",31,2023-03-15,"moved adopt Ordinance No. 23-04, approving a Text Amendment to Taylorsville Municipal Code Section 13.20.030, related to Minimum Lot Width and Lot Area for the Residential R-2-8 and R-2-10 Zoning Districts",,0.933,
15,medium,subject,Council,PlanningCommission,8,126,2023-01-24,"Commissioner Wendel – I move that we send a positive recommendation to the City Council for a General Plan Text Amendment to Chapter 8 – Moderate Income Housing, to implement updates required by recent State legislation for File 1G23/GPlan-000302-2023",29,2023-02-01,"moved adopt Ordinance No. 23-03, an ordinance of the City of Taylorsville approving a General Plan Text Amendment to Chapter 8: Moderate Income Housing, to implement updates required by recent State Legislation",,0.984,
22,medium,subject,Council,PlanningCommission,22,162,2024-09-10,Commissioner Wendel moved to forward a negative recommendation to the City Council for a Zoning Text Amendment to Chapter 13. 38 of the Taylorsville Municipal Code Amending Regulations in the SSD- X 6 Bennion Point Zoning District,42,2024-10-02,"moved adopt Ordinance No. 24- 10, an Ordinance of the City of Taylorsville, Approving a Zoning Text Amendment to Taylorsville Municipal Code Chapter 13. 38 SSD- X Bennion Point Zoning District",,1.0,
23,medium,subject,Council,PlanningCommission,22,163,2024-09-10,"Commissioner Wright moved to forward a positive recommendation to the City Council for File # 4Z24 — DCA- 000479- 2024, a Zoning Text Amendment to Chapter 13. 38 of the Taylorsville Municipal Code Amending Development Regulations in the SSD- X Bennion Point Zoning District, except for the land use components in Sections A, B and C",42,2024-10-02,"moved adopt Ordinance No. 24- 10, an Ordinance of the City of Taylorsville, Approving a Zoning Text Amendment to Taylorsville Municipal Code Chapter 13. 38 SSD- X Bennion Point Zoning District",,1.0,
2,low,address,Council,PlanningCommission,22,63,2020-03-10,"Commissioner Quigley I would like to move to send a recommendation of approval to the Taylorsville City Council for the proposed zoning change from an R-1-8 to SSD-IN-Temple concerning the property generally located at 2603 W 4700 S as described in Exhibit B and more specifically as previously referred to Tax Parcel 21-09-205-001, 21-09-205-002 and 21-09-208-011, also amending Exhibit B in reference to things that have already been noted, particularly with reference to Section 13.41.040, Item D adding grey and red as exterior color choices and any other changes that were noted in Exhibit D as ",2,2020-04-01,"moved approve Ordinance No. 20-11, approving a zoning map amendment from residential single-family minimum 8,000 square foot lots to (R-1-8) to Site Specific Development Institutional- Temple (SSD-IN-Temple) for the property located at 2603 West 4700 South",2603 w 4700 s,0.066,
6,low,address,Council,PlanningCommission,8,89,2021-04-27,"Commissioner Wright - I move to send a recommendation of approval to the Taylorsville City Council to rezone the property located at 3815-3879 West 5400 South from Regional Commercial to Site Specific Development – Mixed Use – West Point, based on the Findings of Fact stated in the Staff Report for File #10Z21. It is further recommended that should the specific project that this amendment is intended to facilitate fail to materialize, that the zoning designation revert back to Regional Commercial",8,2021-05-05,"moved approve Ordinance No. 21-05, amending the General Plan Proposed Land Use Map for property located at 3815-3879 West 5400 South from RC to HDMU with the conditions that the Mayor is not authorized to sign the ordinance and it will not become effective unless and until the Development Agreement between the City of Taylorsville and the Thackeray Company is approved by the City Council and executed by both parties and the Thackeray Company has finalized purchase of the property. If these conditions are not satisfied on or before December 1, 2021, this ordinance shall not take effect and the ",3879 w 5400 s,0.072,
12,low,address,Council,PlanningCommission,22,109,2022-05-24,"Commissioner Quigley – I would like to make a motion. I move that we send a negative recommendation to the City Council on File 3Z22 to amend the zoning map for the property at 4645 South 1175 West, parcels 21-02-377-006-0000 from R-1-10 to R-1-7 based on the findings of the Commission discussion tonight",25,2022-06-15,"moved adopt Ordinance No. 22-07, approving a Zoning Map Amendment for the property at 4645 South 1175 West from Single Family R-1-10 to Single Family R-1-7 as presented. The motion died for lack of a second. City Administrator John Taylor pointed out that the Council now had the option of making a new motion or tabling the issue",4645 s 1175 w,0.086,
7,low,address,Council,PlanningCommission,8,89,2021-04-27,"Commissioner Wright - I move to send a recommendation of approval to the Taylorsville City Council to rezone the property located at 3815-3879 West 5400 South from Regional Commercial to Site Specific Development – Mixed Use – West Point, based on the Findings of Fact stated in the Staff Report for File #10Z21. It is further recommended that should the specific project that this amendment is intended to facilitate fail to materialize, that the zoning designation revert back to Regional Commercial",9,2021-05-05,"moved approve Ordinance No. 21-06, adopting the SSD-X-West Point zoning classification for property located at 3815-3879 West 5400 South with the condition that the Mayor is not authorized to sign the ordinance and it will not become effective unless and until the Development Agreement between the City of Taylorsville and the Thackeray Company is approved by the City Council and executed by both parties and the Thackeray Company has finalized purchase of the property. If these conditions are not satisfied on or before December 1, 2021, this ordinance shall not take effect",3879 w 5400 s,0.088,
8,low,address,Council,PlanningCommission,8,89,2021-04-27,"Commissioner Wright - I move to send a recommendation of approval to the Taylorsville City Council to rezone the property located at 3815-3879 West 5400 South from Regional Commercial to Site Specific Development – Mixed Use – West Point, based on the Findings of Fact stated in the Staff Report for File #10Z21. It is further recommended that should the specific project that this amendment is intended to facilitate fail to materialize, that the zoning designation revert back to Regional Commercial",10,2021-05-05,"moved adopt Ordinance No. 21-07, amending the Taylorsville Zoning Map for property located at 3815-3879 West 5400 South from RC to SSD-X-West Point with the conditions that the Mayor is not authorized to sign the ordinance and it will not become effective unless and until the Development Agreement between the City of Taylorsville and the Thackeray Company is approved by the City Council and executed by both parties and the Thackeray Company has finalized purchase of the property. At the completion of the foresaid conditions, the Mayor will then be authorized to sign the ordinance. If these con",3879 w 5400 s,0.094,
13,low,address,Council,PlanningCommission,22,109,2022-05-24,"Commissioner Quigley – I would like to make a motion. I move that we send a negative recommendation to the City Council on File 3Z22 to amend the zoning map for the property at 4645 South 1175 West, parcels 21-02-377-006-0000 from R-1-10 to R-1-7 based on the findings of the Commission discussion tonight",26,2022-06-15,"moved deny Ordinance No. 22-07, a Zoning Map Amendment for the property located at 4645 South 1175 West from Single Family R-1-10 to Single Family R-1-7 as presented",4645 s 1175 w,0.645,
21,high,address+subject,Council,PlanningCommission,22,161,2024-09-10,"Commissioner McElreath moved to forward a positive recommendation to the City Council regarding on File # 5Z24 — DCA- 000481- 2024, a Zoning Map Amendment for the Property Located at 4768 South Redwood Road in Taylorsville, Utah, from Community Commercial to Boulevard Commercial, Subject to the Information and Findings in the Staff Report",41,2024-10-02,"moved adopt Ordinance No. 24- 09, an Ordinance of the City of Taylorsville, Approving a Zoning Map Amendment to the Taylorsville Zoning Map for the Property Located at 4768 South Redwood Road, as Described in Exhibit A",4768 s redwood,0.653,
5,high,address+subject,Council,PlanningCommission,85,74,2020-05-12,Commissioner Barbieri I move that we send a positive recommendation to the City Council for File #7Z20 for a Zoning Map amendment from Limited Commercial and R-1-8 to RM-8 for parcels located at 3399 West and 3397 West 4700 South based on the Findings outlined in the Staff Report,7,2020-08-05,"moved adopt Ordinance No. 20-16, approving a Zoning Map Amendment from Residential Single-Family Minimum 8,000 square foot lots (R-1-8) and Limited Commercial (LC) to Residential Multi- Family District, 8 Units per acre (RM-8) for the properties located at 3399 West 4700 South and 3397 West 4700 South respectively",3397 w 4700 s,0.683,
9,high,address+subject,Council,PlanningCommission,22,86,2021-04-27,"Commissioner Quigley – I move that we send a positive recommendation to the City Council for File #2Z21 to amend the Zoning Map for the property at 1633 West 6235 South (Parcel #21-22-202- 065-0000) from Residential (R-1-10) to Professional Office (PO), based on the Findings as outlined by Staff previously",12,2021-05-19,"moved adopt Ordinance No. 21- 08, approving a Zoning Map Amendment from Single- Family Residential ( R-1- 10) to Professional Office( PO) for 0. 66 Acres of Property located at 1633 West 6235 South",1633 w 6235 s,0.758,
19,high,address+subject,Council,PlanningCommission,29,133,2023-05-09,"Commissioner Wendel - J I move that we send a positive recommendation to the City Council for File# 3Z23/ DCA- 000325- 2023, a zoning map amendment for the property located at 5758 South 1300 West in Taylorsville, Utah, from Single- Family R- 1- 40 to Single- Family R- 1- 15 and R- 1- 20",33,2023-06-07,"moved adopt Ordinance No. 23- 06, an ordinance of the City of Taylorsville approving a Zoning Map Amendment for the property located at 5758 South 1300 West in Taylorsville, Utah from Single-Family R-1- 40 to Single- Family R-1- 20 as amended",5758 s 1300 w,0.81,
18,high,address+subject,Council,PlanningCommission,15,127,2023-02-28,"Commissioner Wright – I move that we forward a positive recommendation to the City Council for File #6Z22/DCA-000281-2022 to amend the Zoning Map for a portion of the property at 4896- 4898 South 1250 West from R-1-10 to R-2-10, the properties at 4892-2894 South 1250 West and 1274 West Marinwood Avenue from R-1-20 to R-2-10, and the property at 4902 South 1250 West from R-1-20 to R-2-8 (Parcel IDs: 21111510180000; 21111510120000; 21111510100000 and 21111510130000) based on the Findings as outlined in the Staff Report",32,2023-03-15,"moved adopt Ordinance No. 23-05, approving a Zoning Map Amendment for the properties located at 4892 – 4894 South 1250 West, and 1274 West Marinwood Avenue",1274 w marinwood,0.839,
14,high,address+subject,Council,PlanningCommission,36,121,2022-09-27,"Commissioner Russell – I move that we send a positive recommendation to the City Council for File 5Z22 to amend the Zoning Map for the properties at 5465; 5433; and 5439 South 1300 West (parcel IDs: 21152270030000; 21152270040000 and 2152270050000) from R-1-20 to R-1-10, based on the Findings as outlined in the Staff Report",27,2022-11-02,"moved adopt Ordinance No. 22-10, approving a Zoning Map Amendment for the properties located at 5465, 5433, and 5439 South 1300 West",5439 s 1300 w,1.0,
26,high,address+subject,Council,PlanningCommission,22,186,2025-12-16,"Commissioner Mufioz moved to forward a positive recommendation to the city council for File No. 8225-DCA-000569-2025, a zoning map amendment for the property located at 5418 South 1900 West in Taylorsville, Utah from Limited Commercial (LC) to Regional Commercial, subject to the information and findings in the staff report",56,2026-01-07,"moved adopt Ordinance No. 26-01, an Ordinance of the City of Taylorsville Amending the Zoning Map for the Property at 5418 South 1900 West from Limited Commercial (LC) to Regional Commercial (RC)",5418 s 1900 w,1.0,
