motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file,provenance
19,4,1,7,Council Member McGuire made a motion to approve Resolution R2020-02 with the amendment to add the water conservation plan to the goals,Resolution,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,6,,0,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,pmn_minutes
20,4,1,8,"Council Member Marlor made a motion to table Ordinance 2020-03, and to give staff until the next City Council meeting to provide some options for this text amendment or lot",Ordinance,4-0 Pass,Pass,council_vote,,table,keyword,high,,,,2,18,0,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,pmn_minutes
21,4,1,9,Council Member Zander made a motion to adjourn,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,18,6,0,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,pmn_minutes
22,5,4,3,"Board Member McGuire made a motion to approve Resolution RDA 2020-01, with the amendment that they use the family definition in the current city code",Resolution,4-0 Pass,Pass,rda_vote,,approve,keyword,high,2,singleton,high,6,,0,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,pmn_minutes
23,5,4,4,"Board Member Zander made a motion to approve Resolution RDA 2020-02, with the amendment that the definition of family come from the city code",Resolution,4-0 Pass,Pass,rda_vote,,approve,keyword,high,3,singleton,high,18,,0,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,pmn_minutes
24,6,1,1,Council Member Marlor made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,2,5,0,pmn_backfill/text/2020-01-29_city-council-budget-meeting.txt,pmn_minutes
25,7,1,1,"Council Member McGuire made a motion to approve the January 21, 2020 Council Study meeting minutes, and the January 21, 2020 City Council meeting minutes, as listed",Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,6,,0,pmn_backfill/text/2020-02-04_city-council-regular-meeting.txt,pmn_minutes
26,8,1,1,Council Member McGuire made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,6,18,0,pmn_backfill/text/2020-02-04_city-council-study-meeting.txt,pmn_minutes
27,7,1,2,Council Member Zander made a motion to approve Resolution R2020-01,Resolution,Unanimous Pass,Pass,council_vote,,approve,keyword,high,,,,18,,0,pmn_backfill/text/2020-02-04_city-council-regular-meeting.txt,pmn_minutes
28,7,1,3,"Council Member Marlor made a motion to approve Resolution R2020-10, and to have staff add a provision to ensure that the rec center property is not sold by the county without the city’s benefit",Resolution,4-1 Pass,Pass,council_vote,,approve,keyword,high,,,,2,5,0,pmn_backfill/text/2020-02-04_city-council-regular-meeting.txt,pmn_minutes
29,7,1,4,Council Member Harris made a motion to approve Resolution R2020-13,Resolution,Unanimous Pass,Pass,council_vote,,approve,keyword,high,,,,13,6,0,pmn_backfill/text/2020-02-04_city-council-regular-meeting.txt,pmn_minutes
30,7,1,5,"Council Member Harris made a motion to approve Rezone Ordinance 2020-02-Z, and to allow staff the same latitude as approved in the development agreement",Land-Use/Zoning,Unanimous Pass,Pass,council_vote,,approve,keyword,high,4,singleton,high,13,,0,pmn_backfill/text/2020-02-04_city-council-regular-meeting.txt,pmn_minutes
31,7,1,6,"Council Member Shelton made a motion to amend the approval of the January 21, 2020 City Council meeting minutes to the January 21, 2020 City Council/RDA meeting minutes",Other,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,5,13,0,pmn_backfill/text/2020-02-04_city-council-regular-meeting.txt,pmn_minutes
32,7,1,7,Council Member Marlor made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,2,18,0,pmn_backfill/text/2020-02-04_city-council-regular-meeting.txt,pmn_minutes
33,9,1,1,"Council Member Harris made a motion to approve the January 29, 2020 City Council budget meeting #1 minutes, the February 4, 2020 City Council study meeting minutes, and the February 4, 2020 City Council meeting minutes, as printed",Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,13,,0,pmn_backfill/text/2020-02-18_city-council-regular-meeting.txt,pmn_minutes
34,10,1,1,"Council Member Zander made a motion to move this as a discussion item and put it at the end of the regular City Council meeting, under staff reports",Other,Unanimous Pass,Pass,council_vote,,,unclassified,low,,,,18,,0,pmn_backfill/text/2020-02-18_city-council-study-meeting.txt,pmn_minutes
35,9,1,2,Council Member Zander made a motion to approve Resolution R2020-14,Resolution,Unanimous Pass,Pass,council_vote,,approve,keyword,high,,,,18,,0,pmn_backfill/text/2020-02-18_city-council-regular-meeting.txt,pmn_minutes
36,10,1,2,Council Member McGuire made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,6,5,0,pmn_backfill/text/2020-02-18_city-council-study-meeting.txt,pmn_minutes
37,9,1,3,Council Member Shelton made a motion to approve Resolution R2020-15,Resolution,Unanimous Pass,Pass,council_vote,,approve,keyword,high,,,,5,,0,pmn_backfill/text/2020-02-18_city-council-regular-meeting.txt,pmn_minutes
38,9,1,4,Council Member Marlor made a motion to approve Resolution R2020-16,Resolution,Unanimous Pass,Pass,council_vote,,approve,keyword,high,,,,2,,0,pmn_backfill/text/2020-02-18_city-council-regular-meeting.txt,pmn_minutes
39,9,1,5,Council Member McGuire made a motion to take a 5 minute break,Other,Unanimous Pass,Pass,council_vote,,,unclassified,low,,,,6,,0,pmn_backfill/text/2020-02-18_city-council-regular-meeting.txt,pmn_minutes
40,9,1,6,Council Member Marlor made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,2,18,0,pmn_backfill/text/2020-02-18_city-council-regular-meeting.txt,pmn_minutes
41,11,1,1,"Council Member McGuire made a motion to go into a closed meeting pursuant to UCA § 52-4-205(1)(f) discussion regarding deployment of security personnel, devices, or systems",Other,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,6,18,0,pmn_backfill/text/2020-07-24_city-council-emergency-meeting.txt,pmn_minutes
42,11,1,2,Council Member Marlor made a motion to go out of closed meeting and back into an open City Council meeting,Other,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,2,13,0,pmn_backfill/text/2020-07-24_city-council-emergency-meeting.txt,pmn_minutes
43,11,1,3,Council Member Zander made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,18,6,0,pmn_backfill/text/2020-07-24_city-council-emergency-meeting.txt,pmn_minutes
44,12,1,1,"Council Member McGuire made a motion to approve the July 21, 2020 Council Study meeting minutes, and the July 21, 2020 City Council meeting minutes",Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,6,,0,pmn_backfill/text/2020-08-04_city-council-regular-meeting.txt,pmn_minutes
45,13,1,1,Council Member Zander made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,18,5,0,pmn_backfill/text/2020-08-04_city-council-study-meeting.txt,pmn_minutes
46,12,1,2,Council Member Harris made a motion to approve Ordinance 2020-11,Ordinance,Unanimous Pass,Pass,council_vote,,approve,keyword,high,,,,13,,0,pmn_backfill/text/2020-08-04_city-council-regular-meeting.txt,pmn_minutes
47,12,1,3,Council Member Marlor made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,2,6,0,pmn_backfill/text/2020-08-04_city-council-regular-meeting.txt,pmn_minutes
48,14,1,1,"Council Member McGuire made a motion to approve the July 24, 2020 Emergency City Council meeting minutes, the August 4, 2020 City Council study meeting minutes, and the August 4, 2020 City Council meeting minutes",Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,6,5,0,minutes/2020/2020-08-17/2020-08-18_city-council-regular-meeting.md,minutes
49,15,1,1,Council Member McGuire made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,6,18,0,minutes/2020/2020-08-17/2020-08-18_city-council-study-meeting.md,minutes
50,14,1,2,Council Member Zander made a motion to approve zoning Ordinance 2020-10-Z,Land-Use/Zoning,Unanimous Pass,Pass,council_vote,,approve,keyword,high,5,singleton,high,18,,0,minutes/2020/2020-08-17/2020-08-18_city-council-regular-meeting.md,minutes
51,14,1,3,Council Member Marlor made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,2,6,0,minutes/2020/2020-08-17/2020-08-18_city-council-regular-meeting.md,minutes
52,16,1,1,Council Member Marlor made a motion to adjourn,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,2,18,0,minutes/2020/2020-08-31/2020-09-01_city-council-study-meeting.md,minutes
53,17,1,1,"Council Member Harris made a motion to approve the August 18, 2020 City Council study meeting minutes, and the August 18, 2020 City Council meeting minutes, as printed",Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,13,2,0,minutes/2020/2020-08-31/2020-09-01_combined-city-council-redevelopment-agency-meeting.md,minutes
54,17,1,2,Council Member Zander made a motion to recess the City Council meeting and move to a Redevelopment Agency Meeting,Land-Use/Zoning,4-0 Pass,Pass,council_vote,,procedural,keyword,high,6,singleton,high,18,2,0,minutes/2020/2020-08-31/2020-09-01_combined-city-council-redevelopment-agency-meeting.md,minutes
55,17,1,4,Board Member McGuire made a motion to adjourn the RDA meeting and go back into a City Council meeting,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,6,18,0,minutes/2020/2020-08-31/2020-09-01_combined-city-council-redevelopment-agency-meeting.md,minutes
56,17,1,5,Council Member Zander made a motion to approve Zoning Ordinance 2020-06-Z,Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,keyword,high,7,singleton,high,18,,0,minutes/2020/2020-08-31/2020-09-01_combined-city-council-redevelopment-agency-meeting.md,minutes
57,17,1,6,Council Member Zander made a motion to adjourn,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,18,2,0,minutes/2020/2020-08-31/2020-09-01_combined-city-council-redevelopment-agency-meeting.md,minutes
58,18,4,3,Board Member Marlor made a motion to approve Resolution RDA 2020-06,Resolution,4-0 Pass,Pass,rda_vote,,approve,keyword,high,8,singleton,high,2,,0,minutes/2020/2020-08-31/2020-09-01_combined-city-council-redevelopment-agency-meeting.md,minutes
59,19,1,1,"Council Member McGuire made a motion to approve the September 1, 2020 Council study meeting minutes, and the September 1, 2020 City Council meeting minutes, as printed",Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,6,,1,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,minutes
60,20,1,1,Council Member McGuire made a motion to nominate Council Member Shelton as Mayor Pro Tempore for tonight’s meetings,Appointment,3-0 Pass,Pass,council_vote,,,unclassified,low,,,,6,13,1,minutes/2020/2020-09-14/2020-09-15_city-council-study-meeting.md,minutes
61,19,1,2,Council Member Zander made a motion to approve Resolution R2020-52,Resolution,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,18,,1,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,minutes
62,20,1,2,Council Member Harris made a motion to nominate Council Member Zander as Mayor Pro Tempore until Council Member Shelton rejoins the meeting,Appointment,3-0 Pass,Pass,council_vote,,,unclassified,low,,,,13,,1,minutes/2020/2020-09-14/2020-09-15_city-council-study-meeting.md,minutes
63,19,1,3,"Council Member McGuire made a motion to approve Resolution R2020-51, and to add language to the Development Agreement to increase the buffer on South Jordan Parkway by an additional 10 ft",Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,keyword,high,9,singleton,high,6,18,1,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,minutes
64,20,1,3,Council Member Zander made a motion to adjourn,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,18,13,1,minutes/2020/2020-09-14/2020-09-15_city-council-study-meeting.md,minutes
65,19,1,4,Council Member McGuire made a motion to approve Rezone Ordinance 2020-07-Z,Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,keyword,high,10,singleton,high,6,,1,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,minutes
66,19,1,5,Council Member Harris made a motion to approve Ordinance 2020-03,Ordinance,3-1 Pass,Pass,council_vote,,approve,keyword,high,,,,13,,1,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,minutes
67,19,1,6,"Council Member Zander made a motion to approve Ordinance 2020-10, with the amendment to keep the process of the Planning Commission approving anything over 1500 sq. ft",Ordinance,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,18,,1,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,minutes
68,19,1,7,Council Member Harris made a motion to approve Ordinance 2020-12,Ordinance,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,13,,1,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,minutes
69,19,1,8,Council Member Zander made a motion to adjourn,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,18,13,1,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,minutes
70,21,1,1,"Council Member Harris made a motion to approve the September 15, 2020 Council Study meeting minutes, and the September 15, 2020 City Council meeting minutes, as printed",Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,13,18,0,minutes/2020/2020-10-05/2020-10-06_city-council-regular-meeting.md,minutes
71,22,1,1,Council Member Zander made a motion to adjourn,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,18,6,0,minutes/2020/2020-10-05/2020-10-06_city-council-study-meeting.md,minutes
72,21,1,2,Council Member Marlor made a motion to approve Resolution R2020-24,Resolution,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,2,,0,minutes/2020/2020-10-05/2020-10-06_city-council-regular-meeting.md,minutes
73,21,1,3,Council Member Zander made a motion to adjourn,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,18,13,0,minutes/2020/2020-10-05/2020-10-06_city-council-regular-meeting.md,minutes
74,23,1,1,"Council Member Zander made a motion to approve the October 6, 2020 Council study meeting minutes, as amended, and the October 6, 2020 City Council meeting minutes, as printed",Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,18,2,0,minutes/2020/2020-10-19/2020-10-20_city-council-regular-meeting.md,minutes
75,24,1,1,Council Member Zander made a motion to adjourn the study session,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,18,,0,minutes/2020/2020-10-19/2020-10-20_city-council-study-meeting.md,minutes
76,23,1,2,"Council Member Marlor made a motion to table Ordinance 2020-13, and let staff provide further clarification with the idea that they have one license per builder who has a model home in the city",Ordinance,Unanimous Pass,Pass,council_vote,,table,keyword,high,,,,2,18,0,minutes/2020/2020-10-19/2020-10-20_city-council-regular-meeting.md,minutes
77,23,1,3,Council Member Shelton made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,5,6,0,minutes/2020/2020-10-19/2020-10-20_city-council-regular-meeting.md,minutes
78,25,1,1,Council Member Shelton made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,5,6,0,minutes/2020/2020-10-26/2020-10-27_city-council-strategic-planning-meeting.md,minutes
79,26,1,1,"Council Member Harris made a motion to amend the agenda, switching items I. and J",Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,13,5,0,minutes/2020/2020-11-16/2020-11-17_city-council-regular-meeting.md,minutes
80,27,1,1,"Council Member Marlor made a motion to go into an executive closed session to discuss the purchase, exchange, or lease of real property",Contract/Purchase,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,2,5,0,minutes/2020/2020-11-16/2020-11-17_city-council-study-meeting.md,minutes
81,26,1,2,"Council Member Zander made a motion to approve the October 20, 2020 Council study meeting minutes, as amended, the October 20, 2020 City Council meeting minutes, as printed, and the October 27, 2020 City Council strategic planning meeting minutes, as printed",Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,18,6,0,minutes/2020/2020-11-16/2020-11-17_city-council-regular-meeting.md,minutes
82,27,1,2,Council Member Shelton made a motion to adjourn the closed meeting,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,5,,0,minutes/2020/2020-11-16/2020-11-17_city-council-study-meeting.md,minutes
83,26,1,3,Council Member Shelton made a motion to approve Resolution R2020-55,Resolution,Unanimous Pass,Pass,council_vote,,approve,keyword,high,,,,5,,0,minutes/2020/2020-11-16/2020-11-17_city-council-regular-meeting.md,minutes
84,27,1,3,Council Member Marlor made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,2,18,0,minutes/2020/2020-11-16/2020-11-17_city-council-study-meeting.md,minutes
85,26,1,4,Council Member Marlor made a motion to approve Ordinance 2020-14,Ordinance,Unanimous Pass,Pass,council_vote,,approve,keyword,high,,,,2,,0,minutes/2020/2020-11-16/2020-11-17_city-council-regular-meeting.md,minutes
86,26,1,5,Council Member Shelton made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,5,18,0,minutes/2020/2020-11-16/2020-11-17_city-council-regular-meeting.md,minutes
87,28,1,1,"Council Member Shelton made a motion to approve the November 17, 2020 Council study meeting minutes, as printed, and the November 17, 2020 City Council meeting minutes, as printed",Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,5,6,1,minutes/2020/2020-11-30/2020-12-01_city-council-regular-meeting.md,minutes
88,29,1,1,Council Member McGuire made a motion to adjourn,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,6,18,1,minutes/2020/2020-11-30/2020-12-01_city-council-study-meeting.md,minutes
89,28,1,2,Council Member Zander made a motion to approve Ordinance 2020-15,Ordinance,Unanimous Pass,Pass,council_vote,,approve,keyword,high,,,,18,,0,minutes/2020/2020-11-30/2020-12-01_city-council-regular-meeting.md,minutes
90,28,1,3,Council Member Marlor made a motion to approve Resolution R2020-54,Resolution,Unanimous Pass,Pass,council_vote,,approve,keyword,high,,,,2,,0,minutes/2020/2020-11-30/2020-12-01_city-council-regular-meeting.md,minutes
91,28,1,4,"Council Member Shelton made a motion to recess the regular City Council meeting and move to the Executive Closed Session to discuss the purchase, exchange, or lease of real property",Contract/Purchase,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,5,6,0,minutes/2020/2020-11-30/2020-12-01_city-council-regular-meeting.md,minutes
92,28,1,5,Council Member Harris made a motion to adjourn the closed meeting and go back to the City Council regular meeting,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,13,5,0,minutes/2020/2020-11-30/2020-12-01_city-council-regular-meeting.md,minutes
93,28,1,6,Council Member Harris made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,13,18,0,minutes/2020/2020-11-30/2020-12-01_city-council-regular-meeting.md,minutes
94,30,1,1,"Council Member McGuire made a motion to approve the December 1, 2020 Council study meeting minutes, and the December 1, 2020 City Council meeting minutes, as printed",Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,6,18,0,minutes/2021/2021-01-04/2021-01-05_city-council-regular-meeting.md,minutes
95,31,1,1,"Council Member Harris made a motion to amend the agenda to remove items F. and G. from the study session agenda, and to add a closed executive session to discuss litigation and the character and competency of an individual",Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,13,2,0,minutes/2021/2021-01-04/2021-01-05_city-council-study-meeting.md,minutes
96,30,1,2,Council Member Zander made a motion to approve Resolution R2021-01,Resolution,Unanimous Pass,Pass,council_vote,,approve,keyword,high,,,,18,,0,minutes/2021/2021-01-04/2021-01-05_city-council-regular-meeting.md,minutes
97,31,1,2,Council Member Zander made a motion to recess the study meeting and go into a closed executive session to discuss litigation and the character and competency of an individual,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,18,6,0,minutes/2021/2021-01-04/2021-01-05_city-council-study-meeting.md,minutes
98,30,1,3,Council Member Shelton made a motion to approve Resolution R2021-03,Resolution,Unanimous Pass,Pass,council_vote,,approve,keyword,high,,,,5,,0,minutes/2021/2021-01-04/2021-01-05_city-council-regular-meeting.md,minutes
99,31,1,3,Council Member McGuire made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,6,13,0,minutes/2021/2021-01-04/2021-01-05_city-council-study-meeting.md,minutes
100,30,1,4,Council Member Shelton made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,5,2,0,minutes/2021/2021-01-04/2021-01-05_city-council-regular-meeting.md,minutes
101,31,1,4,Council Member McGuire made a motion to adjourn,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,6,18,1,minutes/2021/2021-01-04/2021-01-05_city-council-study-meeting.md,minutes
102,32,1,1,"Council Member McGuire made a motion to approve the January 5, 2021 Council study meeting minutes, and the January 5, 2021 City Council meeting minutes, as printed",Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,6,,0,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,minutes
103,33,1,1,Council Member Marlor made a motion to adjourn,Procedural/Administrative,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,,,,2,5,0,minutes/2021/2021-01-18/2021-01-19_city-council-study-meeting.md,minutes
104,32,1,2,Council Member Harris made a motion to approve Resolution R2021-04,Resolution,Unanimous Pass,Pass,council_vote,,approve,keyword,high,,,,13,,0,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,minutes
105,32,1,3,Council Member Zander made a motion to recess the City Council meeting and move to a Redevelopment Agency meeting,Land-Use/Zoning,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,11,singleton,high,18,6,0,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,minutes
106,32,1,5,Board Member Shelton made a motion to adjourn the Redevelopment Agency Meeting and return to City Council meeting,Land-Use/Zoning,Unanimous Pass,Pass,council_vote,,procedural,keyword,high,12,singleton,high,5,18,0,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,minutes
107,32,1,6,Council Member McGuire made a motion to approve Ordinance 2021-02,Ordinance,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,6,,0,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,minutes
