candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Josh Hobson,Council,2017,2017-01-01,,interim,675.00,1533.92,,,725.00,1533.92,False,True,50.00,0.00,0.00,9,6,raw/2017/2017_general_Josh_Hobson_City_Council_Campaign_Financial_Disclosure.pdf,76489c1c,low,vision-transcribed(claude-sonnet-5); contrib!=stated,
Mark Blue,Council,2017,2017-01-01,,interim,1100.00,1100.00,,,1100.00,1100.00,True,True,0.00,0.00,0.00,1,2,raw/2017/2017_general_Mark_Blue_AMENDED_City_Council_Campaign_Financial_Disclosure.pdf,68d0a8a8,medium,vision-transcribed(claude-sonnet-5); amendment,
Mark Blue,Council,2017,2017-01-01,,interim,1100.00,1100.00,,,1100.00,1100.00,True,True,0.00,0.00,0.00,1,2,raw/2017/2017_general_Mark_Blue_City_Council_Campaign_Financial_Disclosure.pdf,01e0a1c3,medium,vision-transcribed(claude-sonnet-5); superseded (cumulative snapshot; cycle total = latest report),
Steve Joyce,Council,2017,2017-01-01,,interim,6100.00,5410.92,,,6175.00,5410.92,False,True,75.00,0.00,1000.00,16,14,raw/2017/2017_general_Steve_Joyce_City_Council_Campaign_Financial_Disclosure.pdf,a03bee71,low,unitemized ≤$50/$500 aggregate stated $75.00 (not itemized); contrib!=stated,
Tim Henney,Council,2017,2017-01-01,,interim,3325.00,3461.21,,,3375.00,3461.21,False,True,50.00,0.00,425.00,18,9,raw/2017/2017_general_Tim_Henney_City_Council_Campaign_Financial_Disclosure.pdf,083d0b81,low,vision-transcribed(claude-sonnet-5); contrib!=stated,
Andy Beerman,Mayor,2017,2017-01-01,,interim,20000.00,3219.20,,,,25226.20,,False,,22007.00,0.00,0,46,raw/2017/2017_primary_Andy_Beerman_Primary_Election_Financial_Disclosure.pdf,56343e1a,low,unitemized ≤$50/$500 aggregate stated $49.00 (not itemized); totals-only(no itemization); expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Dana Williams,,2017,2017-01-01,,interim,17270.00,3110.93,,,17270.00,3110.93,True,True,0.00,0.00,100.00,17,7,raw/2017/2017_primary_Dana_Williams_Primary_Election_Financial_Disclosure.pdf,f7e9388f,medium,vision-transcribed(claude-sonnet-5); superseded (cumulative snapshot; cycle total = latest report),
Roger Armstrong,,2017,2017-01-01,,summary,20400.00,15711.22,,,,,,,,,0.00,0,0,raw/2017/2017_primary_Roger_Armstrong_Final_Financial_Report.pdf,d7b5db5f,low,unitemized ≤$50/$500 aggregate stated $55.00 (not itemized); non-standard form (no Form A/B sections found); totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Roger Armstrong,,2017,2017-01-01,,interim,,,,,55.00,,,,,,0.00,1,0,raw/2017/2017_primary_Roger_Armstrong_Primary_Election_Financial_Disclosure.pdf,e18270e5,low,non-standard form (no Form A/B sections found),
Becca Gerber,Council,2019,2019-01-01,,summary,5070.00,5230.00,,,5070.00,5230.00,True,True,0.00,0.00,0.00,30,22,raw/2019/2019_final_Becca_Gerber.pdf,76ac723d,medium,vision-transcribed(claude-sonnet-5); superseded (cumulative snapshot; cycle total = latest report),
Deanna Rhodes,Council,2019,2019-01-01,,summary,0.00,116.98,,,0.00,116.98,True,True,0.00,0.00,0.00,0,2,raw/2019/2019_final_Deanna_Rhodes.pdf,c077b28e,medium,vision-transcribed(claude-sonnet-5); superseded (cumulative snapshot; cycle total = latest report),
Ed Parigian,Council,2019,2019-01-01,,summary,2300.00,2725.00,,,2300.00,2725.00,True,True,0.00,0.00,500.00,10,15,raw/2019/2019_final_Ed_Parigian.pdf,4cd49629,medium,vision-transcribed(claude-sonnet-5); superseded (cumulative snapshot; cycle total = latest report),
Max Doilney,Council,2019,2019-01-01,,summary,0.00,-0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2019/2019_final_Max_Doilney.pdf,e33a2237,medium,superseded (cumulative snapshot; cycle total = latest report),
Nann Worel,Council,2019,2019-01-01,,summary,10850.00,11005.00,,,11005.00,11005.00,False,True,155.00,0.00,5000.00,22,14,raw/2019/2019_final_Nann_Worel.pdf,e3cd0601,low,vision-transcribed(claude-sonnet-5); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Becca Gerber,Council,2019,2019-01-01,,interim,5070.00,4886.53,,,6220.00,4886.53,False,True,1150.00,0.00,0.00,34,17,raw/2019/2019_general_Becca_Gerber.pdf,474887ed,low,vision-transcribed(claude-sonnet-5); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Daniel Lewis,Council,2019,2019-01-01,,interim,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2019/2019_general_Daniel_Lewis.pdf,691b346b,medium,vision-transcribed(claude-sonnet-5); superseded (cumulative snapshot; cycle total = latest report),
Deanna Rhodes,Council,2019,2019-01-01,,interim,1225.00,1616.99,,,1225.00,1616.99,True,True,0.00,0.00,0.00,8,9,raw/2019/2019_general_Deanna_Rhodes.pdf,b30fd181,high,unitemized ≤$50/$500 aggregate stated $100.00 (not itemized); superseded (cumulative snapshot; cycle total = latest report),
Deanna Rhodes,Council,2019,2019-01-01,,interim,1225.00,1666.99,,,1225.00,1666.99,True,True,0.00,0.00,0.00,8,10,raw/2019/2019_general_Deanna_Rhodes_Amended.pdf,8f1ffd78,high,unitemized ≤$50/$500 aggregate stated $100.00 (not itemized); amendment,
Ed Parigian,Council,2019,2019-01-01,,interim,,,,,2300.00,1809.52,,,,,500.00,10,10,raw/2019/2019_general_Ed_Parigian.pdf,bab73472,low,superseded (cumulative snapshot; cycle total = latest report),
Max Doilney,Council,2019,2019-01-01,,interim,2600.00,1994.73,,,2600.00,2270.73,True,False,0.00,276.00,0.00,6,5,raw/2019/2019_general_Max_Doilney.pdf,733ef769,low,vision-transcribed(claude-sonnet-5); expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Nann Worel,Council,2019,2019-01-01,,interim,10850.00,8006.64,,,10850.00,8006.64,True,True,0.00,0.00,5000.00,21,13,raw/2019/2019_general_Nann_Worel.pdf,59737129,medium,vision-transcribed(claude-sonnet-5); superseded (cumulative snapshot; cycle total = latest report),
Becca Gerber,Council,2019,2019-01-01,,interim,4400.00,615.36,,,,,,,,,0.00,0,0,raw/2019/2019_primary_Becca_Gerber.pdf,03b378e2,low,non-standard form (no Form A/B sections found); totals-only(no itemization); totals-only(no itemization),
Chadwick H. Fairbanks III,Council,2019,2019-01-01,,interim,0.00,48.00,,,0.00,,True,,0.00,,0.00,0,0,raw/2019/2019_primary_Chadwick_H._Fairbanks_III.pdf,a0233aca,low,totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Chadwick H. Fairbanks III,Council,2019,2019-01-01,,summary,0.00,48.00,,,0.00,,True,,0.00,,0.00,0,0,raw/2019/2019_primary_Chadwick_H._Fairbanks_III_Final_Disclosure.pdf,d2224b3d,low,totals-only(no itemization),
Daniel Lewis,Council,2019,2019-01-01,,interim,636.50,636.50,,,636.50,636.50,True,True,0.00,0.00,0.00,3,4,raw/2019/2019_primary_Daniel_Lewis.pdf,8d357f76,medium,vision-transcribed(claude-sonnet-5),
Deanna Rhodes,Council,2019,2019-01-01,,interim,870.00,781.68,,,870.00,759.68,True,False,0.00,-22.00,0.00,10,13,raw/2019/2019_primary_Deanna_Rhodes.pdf,30140a9e,low,unitemized ≤$50/$500 aggregate stated $590.00 (not itemized); expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Ed Parigian,Council,2019,2019-01-01,,interim,,278.86,,,0.00,278.86,,True,,0.00,0.00,2,3,raw/2019/2019_primary_Ed_Parigian.pdf,a319d5c9,low,vision-transcribed(claude-sonnet-5),
Max Doilney,Council,2019,2019-01-01,,interim,1000.00,859.00,,,1160.00,859.00,False,True,160.00,0.00,0.00,12,2,raw/2019/2019_primary_Max_Doilney.pdf,45e196f7,low,vision-transcribed(claude-sonnet-5); contrib!=stated,
Nann Worel,Council,2019,2019-01-01,,interim,8700.00,4193.68,,,8700.00,4193.68,True,True,0.00,0.00,5000.00,13,3,raw/2019/2019_primary_Nann_Worel.pdf,869d9f57,medium,vision-transcribed(claude-sonnet-5),
Andy Beerman,Mayor,2021,2021-01-01,,interim,64580.00,46848.77,,,63580.00,53136.61,False,False,-1000.00,6287.84,250.00,86,65,raw/2021/2021_general_Andy_Beerman.pdf,15b79372,low,unitemized ≤$50/$500 aggregate stated $25.00 (not itemized); contrib!=stated; expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Andy Beerman,Mayor,2021,2021-01-01,,interim,64580.00,46848.77,,,,,,,,,0.00,0,0,raw/2021/2021_general_Andy_Beerman_Amended.pdf,75cb7e27,low,vision-transcribed(claude-sonnet-5); totals-only(no itemization); totals-only(no itemization); amendment,
Andy Beerman,Mayor,2021,2021-01-01,,summary,62330.00,62675.00,,,61330.00,62675.00,False,True,-1000.00,0.00,250.00,86,95,raw/2021/2021_general_Andy_Beerman_Final.pdf,b20067c3,low,unitemized ≤$50/$500 aggregate stated $345.00 (not itemized); reconciles cash-only (cover total excludes in-kind); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Jeremy Rubell,Council,2021,2021-01-01,,interim,18811.00,19328.76,,,11003.00,10779.94,False,False,-7808.00,-8548.82,2500.00,40,45,raw/2021/2021_general_Jeremy_Rubell.pdf,65449409,low,vision-transcribed(claude-sonnet-5); contrib!=stated; expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Jeremy Rubell,Council,2021,2021-01-01,,summary,20061.00,20936.00,,,1250.00,1607.24,False,False,-18811.00,-19328.76,1250.00,1,9,raw/2021/2021_general_Jeremy_Rubell_Final.pdf,00f79a34,low,vision-transcribed(claude-sonnet-5); contrib!=stated; expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Nann Worel,Mayor,2021,2021-01-01,,interim,53125.00,29487.49,,,53125.00,29276.62,True,False,0.00,-210.87,0.00,115,88,raw/2021/2021_general_Nann_Worel.pdf,d9219029,low,unitemized ≤$50/$500 aggregate stated $488.00 (not itemized); expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Nann Worel,Mayor,2021,2021-01-01,,summary,58027.70,58565.70,,,58027.70,58726.48,True,False,0.00,160.78,252.70,125,120,raw/2021/2021_general_Nann_Worel_Amended_Final.pdf,0528c462,low,vision-transcribed(claude-sonnet-5); expend!=stated; amendment,
Nann Worel,Mayor,2021,2021-01-01,,summary,57775.00,58313.00,,,57775.00,58473.78,True,False,0.00,160.78,0.00,124,119,raw/2021/2021_general_Nann_Worel_Final..pdf,c320a561,low,vision-transcribed(claude-sonnet-5); expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Tana Toly,Council,2021,2021-01-01,,interim,9045.00,9242.48,,,9045.00,9242.48,True,True,0.00,0.00,1170.00,36,41,raw/2021/2021_general_Tana_Toly.pdf,747286d5,high,unitemized ≤$50/$500 aggregate stated $25.00 (not itemized); superseded (cumulative snapshot; cycle total = latest report),
Tana Toly,Council,2021,2021-01-01,,interim,,18754.75,,,19011.06,18754.75,,True,,0.00,2620.00,70,70,raw/2021/2021_general_Tana_Toly_Amended.pdf,adb4043e,low,amendment,
Tana Toly,Council,2021,2021-01-01,,summary,19611.06,19661.06,,,19611.06,13420.54,True,False,0.00,-6240.52,2620.00,73,52,raw/2021/2021_general_Tana_Toly_Final.pdf,9da53ca1,low,expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Tim B. Henney,Council,2021,2021-01-01,,interim,3500.00,2340.26,,,3500.00,2340.26,True,True,0.00,0.00,0.00,20,9,raw/2021/2021_general_Tim_B._Henney.pdf,8aa74120,high,unitemized ≤$50/$500 aggregate stated $10.00 (not itemized); superseded (cumulative snapshot; cycle total = latest report),
Tim B. Henney,Council,2021,2021-01-01,,summary,4512.72,4522.72,,,4512.72,4522.72,True,True,0.00,0.00,712.72,22,10,raw/2021/2021_general_Tim_B._Henney_Final.pdf,023c825a,high,unitemized ≤$50/$500 aggregate stated $10.00 (not itemized); superseded (cumulative snapshot; cycle total = latest report),
Andy Beerman,Mayor,2021,2021-01-01,,interim,39663.10,8673.13,,,40025.00,8673.13,False,True,361.90,0.00,250.00,37,18,raw/2021/2021_primary_Andy_Beerman.pdf,34190899,low,vision-transcribed(claude-sonnet-5); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Daniel Lewis,Council,2021,2021-01-01,,interim,1040.00,1040.00,,,1040.00,1040.00,True,True,0.00,0.00,0.00,3,3,raw/2021/2021_primary_Daniel_Lewis.pdf,db6c359f,medium,vision-transcribed(claude-sonnet-5); superseded (cumulative snapshot; cycle total = latest report),
Daniel Lewis,Council,2021,2021-01-01,,summary,,,,,,,,,,,0.00,0,0,raw/2021/2021_primary_Daniel_Lewis_Final_Disclosure.pdf,4fb7f2ed,low,,
David A. Dobkin,Mayor,2021,2021-01-01,,interim,30278.14,24524.39,,,30278.14,24524.39,True,True,0.00,0.00,26718.10,18,47,raw/2021/2021_primary_David_A._Dobkin.pdf,0d220ef3,high,unitemized ≤$50/$500 aggregate stated $290.00 (not itemized); superseded (cumulative snapshot; cycle total = latest report),
David A. Dobkin,Mayor,2021,2021-01-01,,summary,30278.14,24977.71,,,30278.14,24977.71,True,True,0.00,0.00,26718.10,18,51,raw/2021/2021_primary_David_A._Dobkin_Final_Disclosure.pdf,6f9f2d81,high,unitemized ≤$50/$500 aggregate stated $290.00 (not itemized),
Jamison Brandi,Council,2021,2021-01-01,,interim,2100.00,1350.39,,,2100.00,1350.39,True,True,0.00,0.00,0.00,4,9,raw/2021/2021_primary_Jamison_Brandi.pdf,c06a25c3,medium,vision-transcribed(claude-sonnet-5); superseded (cumulative snapshot; cycle total = latest report),
Jamison Brandi,Council,2021,2021-01-01,,summary,2100.00,2100.00,,,2100.00,2104.03,True,False,0.00,4.03,0.00,4,13,raw/2021/2021_primary_Jamison_Brandi_Final_Disclosure.pdf,5f79ad45,low,vision-transcribed(claude-sonnet-5); expend!=stated,
Jeremy Rubell,Council,2021,2021-01-01,,interim,8225.00,8548.82,,,8683.00,8548.82,False,True,458.00,0.00,3200.00,37,44,raw/2021/2021_primary_Jeremy_Rubell.pdf,d58df7d2,low,vision-transcribed(claude-sonnet-5); contrib!=stated,
John Greenfield,Council,2021,2021-01-01,,interim,2035.78,1984.39,,,2070.78,1984.39,False,True,35.00,0.00,951.58,16,19,raw/2021/2021_primary_John_Greenfield.pdf,cab5d565,low,vision-transcribed(claude-sonnet-5); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
John Greenfield,Council,2021,2021-01-01,,summary,2035.78,2070.78,,,2070.78,2070.78,False,True,35.00,0.00,951.58,16,20,raw/2021/2021_primary_John_Greenfield_Final_Disclosure.pdf,a1179c2c,low,vision-transcribed(claude-sonnet-5); contrib!=stated,
Michael J. Franchek,Council,2021,2021-01-01,,interim,399.00,383.00,,,399.00,384.00,True,False,0.00,1.00,0.00,2,2,raw/2021/2021_primary_Michael_J._Franchek.pdf,c680b818,low,expend!=stated,
Nann Worel,Mayor,2021,2021-01-01,,interim,30550.00,13880.33,,,30550.00,13880.33,True,True,0.00,0.00,0.00,47,25,raw/2021/2021_primary_Nann_Worel.pdf,7183a841,medium,vision-transcribed(claude-sonnet-5); superseded (cumulative snapshot; cycle total = latest report),
Tana Toly,Council,2021,2021-01-01,,interim,9966.06,9512.27,,,9716.06,9512.27,False,True,-250.00,0.00,1200.00,32,29,raw/2021/2021_primary_Tana_Toly.pdf,3625c372,low,unitemized ≤$50/$500 aggregate stated $25.00 (not itemized); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Thomas C. Purcell,Council,2021,2021-01-01,,interim,5069.35,5069.35,,,5069.35,5069.35,True,True,0.00,0.00,0.00,1,8,raw/2021/2021_primary_Thomas_C._Purcell.pdf,934f39d6,high,,
Tim B. Henney,Council,2021,2021-01-01,,interim,1550.00,1067.41,,,1560.00,1067.41,False,True,10.00,0.00,0.00,13,5,raw/2021/2021_primary_Tim_B._Henney.pdf,31ef7057,low,unitemized ≤$50/$500 aggregate stated $10.00 (not itemized); contrib!=stated,
Bill Ciraco,Council,2023,2023-01-01,,interim,16400.00,4019.21,,,17450.00,31198.45,False,False,1050.00,27179.24,10900.00,16,57,raw/2023/2023_general_Bill_Ciraco_10.24.23.pdf,d032146d,low,contrib!=stated; expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Bill Ciraco,Council,2023,2023-01-01,,interim,1500.00,2169.21,,,85598.00,2169.23,False,False,84098.00,0.02,0.00,5,10,raw/2023/2023_general_Bill_Ciraco_10.24.23_Amended.pdf,398be6a4,low,unitemized ≤$50/$500 aggregate stated $450.02 (not itemized); contrib!=stated; expend!=stated; amendment,
Bill Ciraco,Council,2023,2023-01-01,,interim,0.00,11027.39,,,0.00,11027.39,True,True,0.00,0.00,0.00,0,6,raw/2023/2023_general_Bill_Ciraco_11.14.23.pdf,bda01083,high,superseded (cumulative snapshot; cycle total = latest report),
Bill Ciraco,Council,2023,2023-01-01,,summary,0.00,11027.39,,,0.00,11027.39,True,True,0.00,0.00,0.00,0,6,raw/2023/2023_general_Bill_Ciraco_Final.pdf,f45ccef7,high,superseded (cumulative snapshot; cycle total = latest report),
Bob Sertner,Council,2023,2023-01-01,,interim,39840.00,37053.20,,,39840.00,37053.20,True,True,0.00,0.00,10000.00,87,56,raw/2023/2023_general_Bob_Sertner_10.24.23.pdf,4df03050,high,superseded (cumulative snapshot; cycle total = latest report),
Bob Sertner,Council,2023,2023-01-01,,interim,45040.00,44694.90,,,45040.00,44694.90,True,True,0.00,0.00,13000.00,101,67,raw/2023/2023_general_Bob_Sertner_11.14.23.pdf,cd03ebc2,high,superseded (cumulative snapshot; cycle total = latest report),
Bob Sertner,Council,2023,2023-01-01,,summary,48018.24,48018.24,,,48115.00,48018.24,False,True,96.76,0.00,16000.00,104,76,raw/2023/2023_general_Bob_Sertner_Final.pdf,b6ebcce5,low,contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Ed Parigian,Council,2023,2023-01-01,,interim,,,,,,1770.26,,,,,0.00,0,14,raw/2023/2023_general_Ed_Parigian_10.24.23.pdf,24be58aa,low,superseded (cumulative snapshot; cycle total = latest report),
Ed Parigian,Council,2023,2023-01-01,,interim,,,,,,1637.00,,,,,0.00,0,9,raw/2023/2023_general_Ed_Parigian_11.14.23.pdf,529f104e,low,superseded (cumulative snapshot; cycle total = latest report),
Ed Parigian,Council,2023,2023-01-01,,summary,,,,,,221.57,,,,,0.00,0,3,raw/2023/2023_general_Ed_Parigian_Final.pdf,30e4277e,low,superseded (cumulative snapshot; cycle total = latest report),
John Greenfield,Council,2023,2023-01-01,,interim,181.00,478.35,,,181.00,478.35,True,True,0.00,0.00,0.00,4,15,raw/2023/2023_general_John_Greenfield_10.24.23.pdf,4304a25a,medium,vision-transcribed(claude-sonnet-5); superseded (cumulative snapshot; cycle total = latest report),
John Greenfield,Council,2023,2023-01-01,,interim,,0.00,,,100.00,0.00,,True,,0.00,0.00,1,0,raw/2023/2023_general_John_Greenfield_11.14.23.pdf,5727cb75,low,vision-transcribed(claude-sonnet-5); superseded (cumulative snapshot; cycle total = latest report),
John Greenfield,Council,2023,2023-01-01,,summary,50.00,190.48,,,50.00,190.48,True,True,0.00,0.00,0.00,1,3,raw/2023/2023_general_John_Greenfield_Final.pdf,9a494564,medium,vision-transcribed(claude-sonnet-5); superseded (cumulative snapshot; cycle total = latest report),
Matthew Nagie,Council,2023,2023-01-01,,interim,1300.00,692.33,,,1300.00,692.33,True,True,0.00,0.00,0.00,7,8,raw/2023/2023_general_Matthew_Nagie_10.24.23.pdf,15bd2112,high,reconciles cash-only (cover total excludes in-kind); superseded (cumulative snapshot; cycle total = latest report),
Matthew Nagie,Council,2023,2023-01-01,,interim,,42.60,,,50.00,42.60,,True,,0.00,0.00,1,2,raw/2023/2023_general_Matthew_Nagie_11.14.23.pdf,62f23ec7,low,superseded (cumulative snapshot; cycle total = latest report),
Matthew Nagie,Council,2023,2023-01-01,,summary,0.00,1015.60,,,0.00,1015.60,True,True,0.00,0.00,0.00,0,2,raw/2023/2023_general_Matthew_Nagie_Final.pdf,33599f50,high,superseded (cumulative snapshot; cycle total = latest report),
Ryan Dickey,Council,2023,2023-01-01,,interim,1798.55,2259.90,,,1798.55,2259.90,True,True,0.00,0.00,0.00,6,18,raw/2023/2023_general_Ryan_Dickey_10.24.23.pdf,16db9c10,high,superseded (cumulative snapshot; cycle total = latest report),
Ryan Dickey,Council,2023,2023-01-01,,interim,365.33,439.82,,,365.33,439.82,True,True,0.00,0.00,0.00,3,7,raw/2023/2023_general_Ryan_Dickey_11.14.23.pdf,11134272,high,superseded (cumulative snapshot; cycle total = latest report),
Ryan Dickey,Council,2023,2023-01-01,,summary,0.00,2765.68,,,0.00,2765.68,True,True,0.00,0.00,0.00,0,8,raw/2023/2023_general_Ryan_Dickey_Final.pdf,a20988ed,high,superseded (cumulative snapshot; cycle total = latest report),
Betsy Wallace,,2023,2023-01-01,,interim,100.00,300.00,,,,165.00,,False,,-135.00,0.00,0,1,raw/2023/2023_primary_Betsy_Wallace_-_Candidacy_Withdrawn.pdf,10145bd7,low,unitemized ≤$50/$500 aggregate stated $100.00 (not itemized); totals-only(no itemization); expend!=stated,
Bill Ciraco,Council,2023,2023-01-01,,interim,16400.00,4019.21,,,16400.00,350.00,True,False,0.00,-3669.21,10900.00,12,8,raw/2023/2023_primary_Bill_Ciraco.pdf,e30eaafc,low,expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Bob Sertner,Council,2023,2023-01-01,,interim,31540.00,25660.76,,,31540.00,25660.76,True,True,0.00,0.00,10000.00,63,37,raw/2023/2023_primary_Bob_Sertner.pdf,db234170,high,,
David Pickleball Traffic Dobkin,Council,2023,2023-01-01,,interim,1000.00,370.44,,,1000.00,370.44,True,True,0.00,0.00,1000.00,1,11,raw/2023/2023_primary_David_Pickleball_Traffic__Dobkin.pdf,90158181,high,,
Dobkin,Council,2023,2023-01-01,,summary,600.00,331.00,,,600.00,331.00,True,True,0.00,0.00,0.00,3,3,raw/2023/2023_primary_Dobkin_Final_Disclosure.pdf,af316669,high,unitemized ≤$50/$500 aggregate stated $600.00 (not itemized),
Ed Parigian,Council,2023,2023-01-01,,interim,2000.00,6953.43,,,2000.00,6953.43,True,True,0.00,0.00,0.00,2,15,raw/2023/2023_primary_Ed_Parigian.pdf,5894e360,high,unitemized ≤$50/$500 aggregate stated $1150.00 (not itemized),
Jody Whitesides,Council,2023,2023-01-01,,interim,13384.26,8020.71,,,13279.52,7525.80,False,False,-104.74,-494.91,0.00,49,36,raw/2023/2023_primary_Jody_Whitesides.pdf,7471ff6c,low,contrib!=stated; expend!=stated,
John Greenfield,Council,2023,2023-01-01,,interim,,18792.91,,,12733.44,,,,,,0.00,15,0,raw/2023/2023_primary_John_Greenfield.pdf,ad632e81,low,totals-only(no itemization),
Matthew Nagie,Council,2023,2023-01-01,,interim,,,,,,5081.76,,,,,0.00,0,30,raw/2023/2023_primary_Matthew_Nagie.pdf,7ff7be27,low,,
Ryan Dickey,Council,2023,2023-01-01,,interim,600.00,600.00,,,600.00,600.00,True,True,0.00,0.00,0.00,3,4,raw/2023/2023_primary_Ryan_Dickey.pdf,67565a98,high,unitemized ≤$50/$500 aggregate stated $600.00 (not itemized),
