date,candidate,office,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,source,date_precision,is_incremental,matched_election_candidate,join_confidence,sha256,notes
2023-12-21,Elise Morgan,Council,2023,interim,Interim (Dec 21 - remaining transactions),"2023 Elise Morgan (Council At-Large) - financial declarations, Interim (Dec 21 - remaining transactions)",https://storage.googleapis.com/juniper-media-library/130/2024/08/Elise%20Morgan%20Financial%20Declarations%20%28Dec%2021%20%E2%80%93%20Remaining%20transactions%29.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2023_morgan_financial-declarations_dec21-remaining.pdf,town_website,reporting_period_end,yes,ELISE MORGAN,high,1cbea5b3b64130d1c89292346caf01e2253262b244754a43e6c0b4e2cc3639cb,Town-published period slice (complements the state year-end summary).
2023-10-19,Dan Schilling,Council,2023,interim,Interim (Jan 1 - Oct 19),"2023 Dan Schilling (Council At-Large) - financial declarations, Interim (Jan 1 - Oct 19)",https://storage.googleapis.com/juniper-media-library/130/2024/08/Financial%20Declarations%20%28January%201%20%E2%80%93%20October%2019%29%20Dan%20Schilling.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2023_schilling_financial-declarations_jan1-oct19.pdf,town_website,reporting_period_end,yes,DAN SCHILLING,high,dd71b1f31e19d55522f74bff19d8b63e83c17c4945ac87f09921e990470fd394,Town-published period slice (complements the state year-end summary).
2023-11-09,Dan Schilling,Council,2023,interim,Interim (Oct 20 - Nov 9),"2023 Dan Schilling (Council At-Large) - financial declarations, Interim (Oct 20 - Nov 9)",https://storage.googleapis.com/juniper-media-library/130/2024/08/Financial%20Declarations%20%28October%2020%20%E2%80%93%20November%209%29%20Dan%20Schilling.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2023_schilling_financial-declarations_oct20-nov9.pdf,town_website,reporting_period_end,yes,DAN SCHILLING,high,23fe232948b43a3bc0430f504bb5f41fac62f9b111767eeb7ae41a83b33f0c9d,Town-published period slice (complements the state year-end summary).
2023-12-21,Dan Schilling,Council,2023,interim,Interim (Dec 21 - remaining transactions),"2023 Dan Schilling (Council At-Large) - financial declarations, Interim (Dec 21 - remaining transactions)",https://storage.googleapis.com/juniper-media-library/130/2024/08/Dan%20Schilling%20Financial%20Declarations%20%28Dec%2021%20%E2%80%93%20Remaining%20transactions%29.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2023_schilling_financial-declarations_dec21-remaining.pdf,town_website,reporting_period_end,yes,DAN SCHILLING,high,fd95d97076535bfcd5eb1e03764d2d652cf4c856e6e55fc46e823484190295c9,Town-published period slice (complements the state year-end summary).
2023-10-19,Sheridan J. Davis,Council,2023,interim,Interim (Jan 1 - Oct 19),"2023 Sheridan J. Davis (Council At-Large) - financial declarations, Interim (Jan 1 - Oct 19)",https://storage.googleapis.com/juniper-media-library/130/2024/08/Financial%20Declarations%20%28January%201%20%E2%80%93%20October%2019%29%20Sheridan%20J.%20Davis.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2023_davis_financial-declarations_jan1-oct19.pdf,town_website,reporting_period_end,yes,SHERIDAN J. DAVIS,high,170f1cd3f5e35f3cf9da4cca078788c2bf7019b482149411bc8b28ac2e72da5e,Town-published period slice (complements the state year-end summary).
2023-11-09,Sheridan J. Davis,Council,2023,interim,Interim (Oct 20 - Nov 9),"2023 Sheridan J. Davis (Council At-Large) - financial declarations, Interim (Oct 20 - Nov 9)",https://storage.googleapis.com/juniper-media-library/130/2024/08/Financial%20Declarations%20%28October%2020%20%E2%80%93%20November%209%29%20Sheridan%20J.%20Davis.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2023_davis_financial-declarations_oct20-nov9.pdf,town_website,reporting_period_end,yes,SHERIDAN J. DAVIS,high,bf0044bc4d32e8f10d6f09d63299fe453200ac96e0e5e2313e20b2afe77d0bf9,Town-published period slice (complements the state year-end summary).
2023-12-21,Sheridan J. Davis,Council,2023,interim,Interim (Dec 21 - remaining transactions),"2023 Sheridan J. Davis (Council At-Large) - financial declarations, Interim (Dec 21 - remaining transactions)",https://storage.googleapis.com/juniper-media-library/130/2024/08/Sheridan%20J.%20Davis%20Financial%20Declarations%20%28Dec%2021%20%E2%80%93%20Remaining%20transactions%29.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2023_davis_financial-declarations_dec21-remaining.pdf,town_website,reporting_period_end,yes,SHERIDAN J. DAVIS,high,a0bc2b11f843a812c55fffbbd8683ed487f439755b5808c0eb341df022ea13b5,Town-published period slice (complements the state year-end summary).
2023-06-01,Elise Morgan,Council,2023,declaration_of_candidacy,Candidate filing,2023 Elise Morgan (Council At-Large) - declaration of candidacy,https://storage.googleapis.com/juniper-media-library/130/2024/08/Elise%20Morgan%20%E2%80%93%20Candidate%20Declaration.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2023_morgan_candidate-declaration.pdf,town_website,candidate_filing_period_anchor,,ELISE MORGAN,high,c03933bba48a692faa88a8eae8538ab9082b3bacbc4ec5d3e68e50f52943edc3,
2023-06-01,Dan Schilling,Council,2023,declaration_of_candidacy,Candidate filing,2023 Dan Schilling (Council At-Large) - declaration of candidacy,https://storage.googleapis.com/juniper-media-library/130/2024/08/Dan%20Schilling%20%E2%80%93%20candidate%20declaration%20.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2023_schilling_candidate-declaration.pdf,town_website,candidate_filing_period_anchor,,DAN SCHILLING,high,ce656d2b915028a6d60ed32945d99c2d04b5b82369ae6cc2d24ab7c9d091c58b,
2023-06-01,Sheridan J. Davis,Council,2023,declaration_of_candidacy,Candidate filing,2023 Sheridan J. Davis (Council At-Large) - declaration of candidacy,https://storage.googleapis.com/juniper-media-library/130/2024/08/Sheridan%20J.%20Davis%20%E2%80%93%20candidate%20declaration%20.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2023_davis_candidate-declaration.pdf,town_website,candidate_filing_period_anchor,,SHERIDAN J. DAVIS,high,5bfa14253fc2de7048264e76dc4ce14296d9fa7984df6df78f2015c5cb6b1781,
2025-10-03,Roger Bourke,Mayor,2025,interim,28-day pre-general (through Oct 2),2025 Roger Bourke (Mayor) - campaign finance report (28-day pre-general),https://storage.googleapis.com/juniper-media-library/130/2025/10/Bourke%20Campaign%20Finance%20Report%2010-3-2025.pdf,2026-07-13,text,none (raw acquisition; OCR/vision deferred),raw/2025_bourke_cf-report_10-03.pdf,town_website,report_date,yes,,none,0fff8552a75abe0ea96ec845eab8707b07d31696e0e807880b935cfdd26a287b,"Itemized contribution incl. $2,000 from Abundance Political Consulting (9/1/25) - above $500 itemization threshold."
2025-10-28,Roger Bourke,Mayor,2025,interim,Pre-general / Oct interim,2025 Roger Bourke (Mayor) - financial determination (Oct interim),https://storage.googleapis.com/juniper-media-library/130/2025/10/Bourke%20-%20Financial%20Determination%2010-28-25.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_bourke_financial-determination_10-28.pdf,town_website,report_date,yes,,none,bbbbcca524b1604c2010d3c5e20fa1ad91d4c5c8104413c058718aabe9c2fa6e,
2025-11-17,Roger Bourke,Mayor,2025,summary,Final report,2025 Roger Bourke (Mayor) - final financial determination,https://storage.googleapis.com/juniper-media-library/130/2025/11/Bourke%20-%20Financial%20Determination%2011-17-25.pdf,2026-07-13,text,none (raw acquisition; OCR/vision deferred),raw/2025_bourke_final-financial-determination_11-17.pdf,town_website,report_date,no,,none,a9fb44337407235acf4d051642a413e3fcb67e1ddeaf78f8433c59d33405d155,Summary shows $0 balance (contributions spent/reconciled).
2025-10-07,Carolyn Anctil,Council,2025,interim,28-day pre-general (through Oct 2),"2025 Carolyn Anctil (Council At-Large) - campaign finance report (28-day, REDACTED public copy)",https://storage.googleapis.com/juniper-media-library/130/2025/10/Anctil%20Campaign%20Finance%20Report%2010-7-2025%20REDACTED.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_anctil_cf-report_10-07_redacted.pdf,town_website,report_date,yes,,none,07fef01e5f8bbb770ca36382116614abe4f072566ddcb8b45890b22566fe2c3c,Town also inadvertently posted a NON-redacted twin (same key without 'REDACTED'); redacted public copy retained here; un-redacted not downloaded (PII).
2025-10-27,Carolyn Anctil,Council,2025,interim,Pre-general / Oct interim,2025 Carolyn Anctil (Council At-Large) - financial determination (Oct interim),https://storage.googleapis.com/juniper-media-library/130/2025/10/Anctil%20-%20Financial%20Determination%2010-27-2025.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_anctil_financial-determination_10-27.pdf,town_website,report_date,yes,,none,15b3e0ea8b4ed40ed6e9b665307defb2291c88c9e61a64cfa5193ad0ec6ba423,
2025-11-28,Carolyn Anctil,Council,2025,summary,Final report,2025 Carolyn Anctil (Council At-Large) - final financial report,https://storage.googleapis.com/juniper-media-library/130/2025/12/Anctil%20-%20Final%20Financial%20Report%2011-28-25.pdf,2026-07-13,text,none (raw acquisition; OCR/vision deferred),raw/2025_anctil_final-financial-report_11-28.pdf,town_website,report_date,no,,none,ee70e69ea5048ffdcb213e3cb974994dd2bd23852511b6514649cdbbe83aec3b,
2025-10-07,Craig Heimark,Council,2025,interim,28-day pre-general (through Oct 2),2025 Craig Heimark (Council At-Large) - campaign financial report (28-day pre-general),https://storage.googleapis.com/juniper-media-library/130/2025/10/Heimark%20Campaign%20Financial%20Report%2010-7-2025.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_heimark_cf-report_10-07.pdf,town_website,report_date,yes,,none,9e6ef0b4d2a24af0e0850adf8cf8b358c2397eb7a152466feb6dbd9cbe980d9c,
2025-10-28,Craig Heimark,Council,2025,interim,Pre-general / Oct interim,2025 Craig Heimark (Council At-Large) - financial report (Oct interim),https://storage.googleapis.com/juniper-media-library/130/2025/10/Heimark%20-%20Financial%20Report%2010-28-25.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_heimark_financial-report_10-28.pdf,town_website,report_date,yes,,none,074b4e5e6bc7b3c871a340d8d80fde413446b4c117f513b1ddb5c50ca059544d,
2025-12-04,Craig Heimark,Council,2025,summary,Final report,2025 Craig Heimark (Council At-Large) - final financial report,https://storage.googleapis.com/juniper-media-library/130/2025/12/Heimark%20-%20Final%20Financial%20Report%2012-4-25.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_heimark_final-financial-report_12-04.pdf,town_website,report_date,no,,none,efc3136b7333592dd1ee8eda2bf07c27547020b6af28565b5bb954015a589950,
2025-11-19,John J. Byrne III,Mayor,2025,summary,Final report,"2025 John J. Byrne III (Mayor, WITHDREW) - final financial report",https://storage.googleapis.com/juniper-media-library/130/2025/11/Byrne%20-%20Final%20Financial%20Report%2011-19-25.pdf,2026-07-13,text,none (raw acquisition; OCR/vision deferred),raw/2025_byrne_final-financial-report_11-19.pdf,town_website,report_date,no,,none,b1b6a7f305ef96ff073e6f181c0c3a870659564558ebeb2606c83d63512ef538,"Withdrew from Mayor race. Received $4,725.11 (6/2/25) then returned $4,725.11 (11/19/25) as unused-contribution refund; net $0."
2025-11-20,Paul T. Moxley,Council,2025,summary,Final report,"2025 Paul T. Moxley (Council At-Large, WITHDREW) - final financial report",https://storage.googleapis.com/juniper-media-library/130/2025/11/Moxley%20-%20Final%20Financial%20Report%2011-20-25.pdf,2026-07-13,text,none (raw acquisition; OCR/vision deferred),raw/2025_moxley_final-financial-report_11-20.pdf,town_website,report_date,no,,none,8db710a186a9e93d9d747741b05528f0e3785de7d962cb18e90b3afa0e9f06d6,Withdrew from Council race; nil report.
2025-06-01,Roger Bourke,Mayor,2025,declaration_of_candidacy,Candidate filing,2025 Roger Bourke (Mayor) - declaration of candidacy package,https://storage.googleapis.com/juniper-media-library/130/2025/06/Bourke%20-%20Declaration%20of%20Candidacy%20Package%20Website.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_bourke_declaration-of-candidacy.pdf,town_website,candidate_filing_period_anchor,,,none,cfcb415d3bb40e41e61a67f526784a646469aa0fd8e967b3ef9ba2307f181dc8,
2025-06-01,John J. Byrne III,Mayor,2025,declaration_of_candidacy,Candidate filing,2025 John J. Byrne III (Mayor (WITHDREW)) - declaration of candidacy package,https://storage.googleapis.com/juniper-media-library/130/2025/06/Byrne%20-%20Declaration%20of%20candidacy%20package%20website.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_byrne_declaration-of-candidacy.pdf,town_website,candidate_filing_period_anchor,,,none,41975ee053173b750a89ed8c36ebfacddd16f2fce338556db177ba7fc535fc43,
2025-06-01,Carolyn Anctil,Council,2025,declaration_of_candidacy,Candidate filing,2025 Carolyn Anctil (Council) - declaration of candidacy package,https://storage.googleapis.com/juniper-media-library/130/2025/06/Anctil%20-%20Declaration%20of%20Candidacy%20package%20website.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_anctil_declaration-of-candidacy.pdf,town_website,candidate_filing_period_anchor,,,none,27ceab62ad3bbcada2b68c9ca4785ce3b11cfc95e64838748d60f93e01cc1764,
2025-06-01,Craig Heimark,Council,2025,declaration_of_candidacy,Candidate filing,2025 Craig Heimark (Council) - declaration of candidacy package,https://storage.googleapis.com/juniper-media-library/130/2025/06/Heimark%20-%20Declaration%20of%20Candidacy%20package%20website.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_heimark_declaration-of-candidacy.pdf,town_website,candidate_filing_period_anchor,,,none,e9eeb88b967b6cf53b7e6abcd5adae0638d41857adfacb92a9f3faf180b32fa3,
2025-06-01,Paul T. Moxley,Council,2025,declaration_of_candidacy,Candidate filing,2025 Paul T. Moxley (Council (WITHDREW)) - declaration of candidacy package,https://storage.googleapis.com/juniper-media-library/130/2025/06/Moxley%20-%20Declaration%20of%20candidate%20package%20website.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2025_moxley_declaration-of-candidacy.pdf,town_website,candidate_filing_period_anchor,,,none,6702bae02c1b3c77c6cde61a49d4a8aa1032346054d3fe3396d2fbd6dcc951d1,
