week_ending,period_start,n_comments,n_meetings,n_motions,n_contested,meeting_types
2023-10-24,2023-10-18,0,1,5,0,city council
2023-11-14,2023-11-08,0,1,6,0,city council
2023-12-05,2023-11-29,0,1,2,0,city council
2023-12-12,2023-12-06,0,1,6,1,city council
2024-01-02,2023-12-27,0,1,2,0,city council
2024-01-09,2024-01-03,0,1,4,0,city council
2024-01-23,2024-01-17,0,1,5,1,city council
2024-02-13,2024-02-07,0,1,5,0,city council
2024-02-27,2024-02-21,0,1,4,2,city council
2024-03-12,2024-03-06,0,1,5,0,city council
2024-04-02,2024-03-27,0,1,1,0,city council
2024-04-09,2024-04-03,0,1,4,0,city council
2024-04-23,2024-04-17,0,1,7,0,city council
2024-04-30,2024-04-24,0,2,2,0,city council
2024-05-07,2024-05-01,0,1,0,0,city council
2024-05-14,2024-05-08,0,1,11,1,city council
2024-05-28,2024-05-22,0,1,9,0,city council
2024-06-18,2024-06-12,0,1,7,0,city council
2024-07-09,2024-07-03,0,1,2,0,city council
2024-08-13,2024-08-07,0,1,5,0,city council
2024-08-20,2024-08-14,0,1,1,0,city council
2024-08-27,2024-08-21,0,1,6,2,city council
2024-09-17,2024-09-11,0,1,4,0,city council
2024-10-08,2024-10-02,0,1,3,0,city council
2024-10-29,2024-10-23,0,1,2,0,city council
2024-12-10,2024-12-04,0,1,6,2,city council
2024-12-17,2024-12-11,0,1,2,0,city council
2025-01-14,2025-01-08,0,1,5,2,city council
2025-01-28,2025-01-22,0,1,5,0,city council
2025-02-11,2025-02-05,0,1,3,0,city council
2025-03-11,2025-03-05,0,1,5,0,city council
2025-03-25,2025-03-19,0,1,4,0,city council
2025-04-08,2025-04-02,0,1,3,0,city council
2025-04-22,2025-04-16,0,1,2,0,city council
2025-05-13,2025-05-07,0,1,14,2,city council
2025-05-27,2025-05-21,0,1,3,0,city council
2025-06-10,2025-06-04,0,1,11,0,city council
2025-06-24,2025-06-18,0,1,3,0,city council
2025-07-08,2025-07-02,0,1,4,0,city council
2025-08-26,2025-08-20,0,1,3,0,city council
2025-09-09,2025-09-03,0,1,2,0,city council
2025-09-23,2025-09-17,0,1,1,0,city council
2025-11-18,2025-11-12,0,1,4,0,city council
2025-12-09,2025-12-03,0,1,10,1,city council
2026-01-13,2026-01-07,0,1,3,0,city council
2026-01-27,2026-01-21,0,1,3,0,city council
2026-02-10,2026-02-04,0,1,4,0,city council
2026-02-24,2026-02-18,0,1,5,0,city council
2026-03-10,2026-03-04,0,1,7,3,city council
2026-04-14,2026-04-08,0,1,1,0,city council
2026-04-21,2026-04-15,0,1,0,0,tsd and city council
2026-04-28,2026-04-22,0,1,4,0,city council
2026-05-05,2026-04-29,0,1,1,0,city council
2026-05-12,2026-05-06,0,1,16,1,city council
2026-05-26,2026-05-20,0,1,5,0,city council
2026-06-09,2026-06-03,0,1,5,0,city council
2026-06-16,2026-06-10,0,1,0,0,city council
2026-06-23,2026-06-17,0,1,16,2,city council
